Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;6;20.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;1;13.0;10.0;6;20.3999996185;
9;2;12.3380002975;11.7299995422;5;24.9887833595;1;14.0;10.1999998093;6;20.7264003754;
10;2;12.496635437;11.9106416702;5;25.3611006737;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;12.6083307266;12.0;5;26.8250038624;2;14.8187427521;11.2097139359;5;23.7316036224;
12;2;14.6338863373;12.6000003815;5;28.0933853388;2;15.6792221069;11.3658018112;5;24.4945616722;
13;2;16.6338863373;13.0788002014;5;29.2010917664;2;18.268743515;11.7372808456;5;25.1075940132;
14;2;18.6338863373;13.4505519867;5;30.190066576;2;20.268743515;12.0336990356;5;25.5931078196;
15;2;19.9636859894;13.7328653336;5;31.1025443077;2;21.296005249;12.2662630081;5;25.9736851454;
16;2;21.1110095978;13.943564415;4;31.779225111;2;22.3052597046;12.446267128;4;26.1018965244;
17;2;22.2801532745;14.0;5;32.4205889702;2;22.8187427521;12.5;4;26.1228116751;
18;2;23.4725608826;14.0;5;33.1424450874;2;24.3240089417;12.5;5;26.1438889503;
19;2;23.9427337646;14.0;5;33.9450550079;2;25.3334922791;12.5;5;26.1651208401;
20;2;22.3999996185;15.0;5;34.825217247;2;25.7743034363;12.5;5;26.1864993572;
21;2;23.3999996185;14.0;6;35.7756137848;2;25.7839241028;12.5;5;26.2080165148;
22;3;24.3999996185;14.0;5;36.7844514847;2;25.7936077118;12.5;5;26.2296639681;
23;3;25.0353355408;14.0;5;37.8355588913;3;25.8033485413;12.5;5;26.2514331341;
24;3;23.0353355408;15.0;5;38.9090547562;4;25.8131446838;12.5;4;26.2733153105;
25;3;20.3999996185;17.0;5;39.9826087952;4;23.8229923248;13.5;4;26.2953014374;
26;3;20.3999996185;16.0;5;41.0331707001;4;22.8328857422;14.5;4;26.3173824549;
27;3;20.3999996185;17.0;5;42.0389184952;4;21.8428230286;15.5;4;26.3395489454;
28;3;20.3999996185;18.0;5;42.9810819626;4;20.8527965546;16.5;4;26.3617914915;
29;3;20.3999996185;19.0;5;43.845328331;4;19.8628063202;17.5;4;26.3841004372;
30;3;20.1535987854;20.0;5;44.6224899292;4;18.872844696;18.5;4;26.4064661264;
31;3;19.3867454529;21.0;5;45.3085842133;4;17.8829097748;19.5;5;26.428878665;
32;3;19.1925754547;22.0;6;45.9042453766;4;16.8929958344;20.5;5;26.4513280392;
33;3;19.3712730408;23.0;6;46.4137554169;4;15.9030971527;21.5;5;26.4738043547;
34;3;19.5241260529;24.0;6;46.8439464569;4;14.9132118225;22.5;5;26.4962974787;
35;3;19.6531829834;25.0;6;47.2031230927;4;14.6733341217;23.5;4;26.5187973976;
36;3;19.7609367371;26.0;7;47.5001716614;4;14.0;24.5;4;26.5412938595;
37;4;20.8500518799;27.5;6;48.7438907623;4;14.6935825348;25.5;5;27.5637768507;
38;4;22.9231681824;25.5;6;48.7899999619;4;15.0;27.5;5;27.6162360907;
39;4;22.2369995117;26.0;8;48.8311839104;4;16.0;28.6103649139;5;27.6692527533;
40;4;21.9249992371;27.5405921936;8;48.8735535145;4;16.723897934;29.2424144745;6;27.7228097916;
41;4;23.2620658875;25.0;8;48.9171074629;4;16.4912948608;30.5;6;27.776889205;
42;4;21.9249992371;26.5835533142;12;48.961841464;5;17.0;29.4438228607;6;27.8314716816;
43;5;22.2885513306;29.5835533142;9;73.0077478886;6;16.0;29.6729450226;4;27.886537075;
44;5;24.302324295;30.5835533142;9;74.2548167706;6;17.0;29.6729450226;4;27.9420638084;
45;5;25.9249992371;32.5835533142;12;75.2606317997;6;17.323928833;32.6729469299;4;27.998029232;
46;5;27.330909729;34.5835533142;12;76.0534800291;6;17.7838783264;32.6729469299;4;28.0544096231;
47;5;27.9249992371;36.5835533142;12;76.6685589552;6;18.7937393188;33.5;4;28.1111800671;
48;5;28.9249992371;36.7264137268;12;77.1414914131;6;17.4000320435;35.5;4;28.1683145761;
49;5;30.3763084412;36.0;12;77.3069496155;6;17.0;35.452671051;5;28.2257860899;
50;5;31.3920841217;36.0;12;77.3605561256;6;18.823009491;33.4778137207;5;28.2835667133;
51;5;32.408164978;37.0;13;77.4151450396;6;17.4776039124;33.5;5;28.341627121;
52;6;32.3250007629;38.832572937;13;77.47067523;6;17.8422203064;32.5;6;28.3999375105;
53;6;32.3250007629;39.0;14;77.5271017551;6;19.0;33.5550537109;5;29.4584668875;
54;6;32.8581314087;40.0;14;77.5843759775;6;21.8611564636;32.5813522339;5;29.5571833849;
55;6;32.3250007629;41.9171905518;16;77.6424454451;6;22.468000412;33.6079025269;5;29.6572384834;
56;6;32.8927345276;42.0;17;77.7012542486;6;24.0;33.6346817017;5;30.7586004734;
57;6;32.9103775024;43.0;17;77.7607431412;6;26.0;34.5;5;30.9012341499;
58;6;32.3250007629;45.0;17;77.8208494186;6;27.9931983948;36.5;6;31.0304950476;
59;7;33.9462547302;46.0;17;79.8815076351;6;28.0;38.5645179749;7;31.1580818892;
60;8;35.3250007629;50.0;15;87.2726498842;6;30.3655376434;37.5;7;31.2882057428;
61;8;37.9827957153;53.0;15;87.6372414827;6;31.1123657227;38.5;7;31.4208176136;
62;8;38.3250007629;58.0;15;87.9982340336;6;31.0;40.5945739746;9;31.5558612347;
63;8;40.0198326111;61.0;15;91.4682360888;6;32.6690673828;38.4816627502;10;31.6932728291;
64;8;41.6997718811;64.6999969482;16;94.2657724619;6;32.490940094;38.5;10;31.8329811096;
65;8;42.6478538513;67.2292022705;17;96.5083501339;6;31.25;38.4471206665;10;31.9749068022;
66;8;43.1191558838;68.6162643433;17;98.0749063492;6;31.25;40.4816627502;10;32.1189631224;
67;8;43.4927368164;70.8922729492;18;100.151174068;6;31.9037723541;37.5;11;32.2650555372;
68;8;43.8444976807;74.9420776367;19;100.778385222;6;31.25;38.5;11;32.4130814075;
69;9;44.9295654297;77.714050293;20;101.273144901;6;31.25;38.5898666382;12;32.5629310608;
70;9;44.2031669617;79.3809967041;20;101.788974464;6;31.25;37.5;13;33.8039927483;
71;9;42.2382469177;83.627532959;21;102.325330198;6;31.7000007629;38.0;13;34.8317334652;
72;10;42.4422988892;85.8923950195;22;102.852191687;6;32.0510025024;38.3899993896;14;35.6804765463;
73;10;41.3711585999;89.1754608154;22;103.339268208;6;32.3185348511;38.6872596741;14;36.3859249353;
74;10;42.4028396606;89.4762268066;23;103.850666404;6;32.5187683105;38.9097442627;15;36.8329029083;
75;10;41.2533111572;90.0982284546;23;104.384090364;6;35.5342445374;39.0;15;37.1050322056;
76;10;41.2983016968;92.1271438599;24;104.936836123;6;31.5802459717;42.0;17;37.3824710846;
77;10;42.3431053162;94.4744110107;24;105.505800009;6;30.5999984741;43.8272399902;17;37.6648211479;
78;10;44.3875846863;94.6661224365;24;106.087511599;6;29.5999984741;44.8709030151;18;37.9516439438;
79;11;44.4316101074;97.0605773926;27;106.678188443;6;27.5999984741;46.8152694702;18;38.2424623966;
80;11;45.4750595093;99.4622039795;28;107.27381596;6;27.5999984741;45.9822692871;20;38.5367627144;
81;11;45.5178070068;99.8679962158;28;107.870247662;6;26.5999984741;46.0;20;38.8339977264;
82;12;45.5597457886;101.274780273;25;111.38301757;5;22.5999984741;42.0;21;36.1531496048;
83;13;47.4463272095;106.679351807;24;115.219354361;4;19.5999984741;37.0;21;33.082804203;
84;13;47.5048980713;114.078483582;24;115.975435942;4;18.5999984741;38.0;21;33.2035636902;
85;13;47.866394043;117.372917175;24;117.716700554;4;17.5999984741;39.0;22;33.3251850605;
86;13;47.2716674805;123.809036255;26;118.537181079;4;16.5999984741;40.0;22;33.4473793507;
87;13;47.9439697266;127.230033875;29;119.355805069;4;16.0;41.0;22;33.5698516369;
88;13;46.9999008179;132.633682251;29;120.161742657;4;16.0;42.0;22;33.6923029423;
89;13;47.7161750793;134.018218994;30;120.953812152;4;16.0;43.0;22;33.8144330978;
90;14;48.7636299133;133.096603394;31;121.731354088;4;16.0;44.0;23;33.9359443188;
91;14;47.8627166748;135.938217163;31;122.494177222;4;16.0;45.0;23;34.0565438271;
92;14;47.4892845154;140.145965576;33;123.242497116;4;16.0;46.0;23;34.1759462357;
93;14;48.0242462158;143.160476685;33;123.976851463;4;16.0;47.0;23;34.2938771248;
94;14;49.0746192932;142.391235352;34;124.698013127;4;16.0;48.0;27;34.4100747108;
95;16;50.1612052917;144.80065918;29;149.406897038;4;17.0;46.0;27;34.524292469;
96;16;53.2135810852;147.836746216;31;151.784466445;4;16.0;47.0;27;34.6363005638;
97;17;55.3064918518;150.872924805;30;153.837826014;4;16.0;48.0;27;34.74588871;
98;17;57.3970947266;154.899353027;31;155.539509028;4;17.0;46.0;27;34.8528661728;
99;18;59.4673995972;158.935546875;32;156.85758692;4;16.0;47.0;27;34.9570636749;
100;18;61.2681083679;163.97164917;35;157.947211474;4;16.0;48.0;27;35.0583333969;
