Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;2;8.0;12.3000001907;5;24.0;1;8.0;12.0;6;20.0;
4;2;9.19999980927;11.5;5;24.0824999809;1;9.0;11.0;6;20.0;
5;2;9.81650066376;11.5;5;24.1709132195;2;10.0;10.3000001907;5;21.0;
6;2;10.9512739182;11.5;5;24.2655123472;2;11.4499998093;10.0;5;21.0599999428;
7;2;11.9796543121;11.5;5;24.3665570021;2;12.4770002365;10.0;5;21.1229639053;
8;2;12.309967041;11.5;5;24.9479533434;2;13.5053339005;10.0;5;21.6001901627;
9;2;12.4843864441;11.7299995422;5;25.4396128654;2;14.5400857925;10.1999998093;4;22.0082015991;
10;2;12.6318836212;11.9106416702;5;25.7580183744;2;14.9036903381;10.3632001877;3;23.2129787207;
11;2;12.7274065018;12.0;5;27.1600502729;2;15.4458408356;10.9097137451;3;24.245090127;
12;2;14.7343997955;12.6000003815;5;28.3389384747;2;15.9102916718;11.3658018112;3;25.1164904833;
13;2;16.7343997955;13.0788002014;5;29.3238868713;2;18.4998111725;11.7372808456;3;25.8465604782;
14;2;18.7343997955;13.4505519867;5;30.1508336067;2;20.4998111725;12.0336990356;3;26.4579504728;
15;2;19.951915741;13.7328653336;5;30.8559100628;2;21.6851844788;12.2662630081;3;26.9734284878;
16;2;21.0370197296;13.943564415;5;31.2740080357;2;22.7551460266;12.446267128;3;27.245682478;
17;2;22.1285877228;14.0;6;31.6006228924;2;23.8292999268;12.5;3;27.4198198318;
18;2;23.2265720367;14.0;6;31.9480605125;2;24.907661438;12.5;4;27.6032464504;
19;2;23.5844173431;14.0;6;32.3153066635;2;25.9902038574;12.5;4;27.7958021164;
20;2;22.3999996185;15.0;6;32.7008662224;2;26.5081100464;12.5;4;27.9972171783;
21;2;22.3999996185;15.4102602005;7;33.1027493477;2;26.5987472534;12.5;4;28.207105875;
22;4;22.3999996185;15.5308246613;5;33.5184831619;2;26.6931972504;12.5;4;28.4249610901;
23;4;22.3999996185;15.6555452347;4;33.945145607;2;26.7912330627;12.5;5;28.6501536369;
24;4;22.3999996185;15.7835435867;4;34.3794298172;3;26.8925685883;12.5;4;28.8819327354;
25;4;22.3999996185;15.9138288498;4;34.817732811;3;25.25;13.5;4;29.1194319725;
26;4;21.3999996185;15.0;4;35.2562675476;3;26.25;12.5;4;29.3616781235;
27;4;21.3999996185;16.0;4;35.6911888123;3;27.2127552032;12.5;4;29.60760355;
28;4;20.7073554993;17.0;4;36.118727684;3;25.25;13.5;4;29.8560638428;
29;4;19.8356170654;18.0;4;36.5353212357;4;26.25;12.5;3;30.1058568954;
30;4;18.9605960846;19.0;4;36.9377346039;4;25.25;13.5;3;30.3557448387;
31;4;17.9605960846;18.0;5;37.3231534958;4;24.6600856781;14.5;3;30.6044793129;
32;4;16.9605960846;18.0;5;37.6892595291;4;23.7720146179;15.5;3;30.8508253098;
33;4;16.9605960846;19.0;5;38.0342693329;4;22.8828716278;16.5;4;31.0935864449;
34;4;15.9605960846;18.0;5;38.3569440842;4;21.9921150208;17.5;4;31.3316273689;
35;4;15.5605964661;18.0;6;38.6565761566;4;21.09923172;18.5;4;31.5638952255;
36;5;16.5605964661;19.0;5;38.9329462051;4;20.2037525177;19.5;4;31.7894377708;
37;5;17.2798843384;20.0;5;39.1862688065;4;19.3052482605;20.5;4;32.0074167252;
38;5;17.3558807373;21.0;4;39.4171237946;4;18.4033374786;21.5;3;32.2171196938;
39;5;17.4251365662;22.0;4;39.6263856888;4;17.4977035522;22.5;4;33.4179635048;
40;5;17.4879150391;23.0;4;39.8151531219;4;17.4977035522;22.5;4;33.609498024;
41;5;17.5445461273;24.0;4;40.9846820831;4;18.4977035522;23.5;7;33.7914032936;
42;5;18.5954055786;25.5;4;42.1763267517;4;19.25;24.5;7;33.9634838104;
43;5;20.6408977509;26.5;4;42.4361839294;4;20.25;25.5;8;34.12566185;
44;5;21.6749992371;27.5405921936;4;42.5934182405;4;22.25;27.5;9;34.277964592;
45;5;23.0120658875;28.5405921936;4;42.7623759508;4;24.25;28.3999996185;10;34.4205141068;
46;5;24.0785808563;30.5405921936;4;42.9437183142;4;26.25;28.3999996185;9;34.0535144806;
47;5;25.4831161499;32.5405921936;4;43.1380809546;4;28.0990810394;27.9500007629;9;33.6847394109;
48;5;26.5414237976;34.5405921936;5;43.3460575342;4;25.0990810394;23.5;10;33.7920188904;
49;5;27.2123718262;36.5405921936;7;43.5681802034;4;24.0990810394;23.5;10;33.8982248306;
50;5;28.6704559326;35.0;7;43.8048988581;4;23.0990810394;23.5;10;33.996263504;
51;5;28.6749992371;35.7011871338;8;44.0565577745;5;23.25;24.5;7;44.0;
52;5;30.3811187744;34.7264137268;9;44.3233704567;5;26.25;23.5;7;44.3999996185;
53;6;32.2970123291;35.0;8;45.6053953171;5;29.25;24.5;7;44.7743997574;
54;6;32.5420837402;36.0;10;46.0325101614;5;30.25;25.5;7;46.1219387054;
55;7;33.4707527161;37.0;10;46.4898200035;5;32.25;27.5;7;46.4420347214;
56;7;33.4474029541;38.0;10;46.9782061577;5;33.2999992371;29.5;8;46.7347183228;
57;7;32.5063171387;40.8603363037;12;47.4983360767;5;33.2999992371;31.5;9;47.0005426407;
58;7;34.0936317444;39.0;12;48.0506222248;5;33.2999992371;33.5;9;47.2404880524;
59;7;33.3192596436;40.8265457153;12;48.6351801157;5;33.2999992371;35.5;10;47.4558610916;
60;7;33.978477478;40.0201263428;13;49.2517875433;6;33.2999992371;37.4000015259;9;47.6481971741;
61;7;34.7755355835;39.0;12;49.8998425007;6;33.2999992371;38.4000015259;9;47.8191757202;
62;7;32.8405647278;41.0;13;51.5783231258;6;33.2999992371;38.5;9;47.9705476761;
63;7;34.6962547302;41.0;14;52.3257524967;6;34.2999992371;36.5;8;49.4437792301;
64;7;36.7462730408;42.0;14;53.101347208;6;31.75;39.0;7;50.6551849842;
65;7;37.606048584;42.0;16;56.0313848257;6;33.1010017395;39.3899993896;8;51.6417644024;
66;8;38.4658622742;43.7000007629;14;58.630551219;5;32.3685340881;38.6872596741;8;52.4421856403;
67;8;35.7574501038;47.2291984558;14;60.9515856504;5;32.5687675476;38.9097442627;8;52.9305619001;
68;8;33.0285606384;51.2574577332;14;63.0516815186;5;33.6499977112;40.0;9;53.0832029581;
69;8;35.2341041565;49.3770141602;15;64.8107794523;6;33.6499977112;39.0;8;53.2221269608;
70;8;32.5999984741;50.5229949951;15;67.3436371088;6;32.0999984741;41.0;9;53.2560760975;
71;9;34.5999984741;53.2454147339;14;68.7834840417;6;31.0999984741;43.0;11;53.2905418873;
72;9;35.808555603;52.7974739075;15;70.2048512101;6;31.0999984741;42.0;11;53.3255085945;
73;10;35.1295089722;55.8405761719;11;72.9176411033;5;27.0999984741;39.0;11;52.0;
74;10;35.8390274048;59.8852882385;11;74.1606314778;5;26.0999984741;39.0;12;52.0;
75;10;35.5999984741;65.9315795898;12;75.3792462349;5;26.0999984741;40.0;13;52.0;
76;10;36.8078613281;67.8339691162;12;76.562713623;5;26.0999984741;41.0;13;52.0;
77;10;37.7945747375;67.0288085938;13;78.7017419338;5;26.5999984741;42.0;14;52.0;
78;10;36.5999984741;69.3840179443;14;80.8488579392;5;27.5999984741;44.0;14;52.0;
79;10;37.7718582153;74.1319198608;14;82.0215698481;5;28.5999984741;46.0;15;52.0;
80;10;37.5999984741;77.6100311279;15;83.1420800686;6;28.5999984741;48.0;14;52.0;
81;10;37.5999984741;81.7245178223;17;84.2092245221;6;28.5999984741;50.0;15;52.0;
82;11;36.5999984741;84.8408813477;16;85.2235306501;6;28.5999984741;52.0;15;52.0;
83;11;35.5999984741;87.6238250732;17;86.1869086921;6;28.5999984741;54.0;15;52.0;
84;11;34.5999984741;88.7803115845;19;87.0405176282;6;28.5999984741;56.0;14;52.0;
85;12;33.7264709473;90.6582717896;19;87.7984216511;6;30.5999984741;52.0;16;52.0;
86;12;33.5999984741;89.9611053467;19;88.5287590921;6;28.5999984741;54.0;16;53.0;
87;12;31.6000003815;92.0562210083;21;89.2345004976;6;29.5999984741;57.0;16;53.0399999619;
88;12;33.0;93.2376861572;22;89.8952798843;6;32.5999984741;54.0;16;53.0811839104;
89;12;34.0;93.3784637451;22;90.4065369964;6;30.5999984741;57.0;16;53.1235535145;
90;13;35.3035812378;94.5225448608;21;90.9246061146;5;30.5999984741;58.0;17;53.1671074629;
91;13;35.4412231445;96.9853363037;23;92.4486969411;5;30.8625984192;56.0;17;53.211841464;
92;13;37.4724578857;98.1413726807;24;92.9529806674;5;29.8726634979;57.0;19;53.2577478886;
93;13;35.5999984741;103.525726318;23;93.46408692;5;29.5999984741;58.6288757324;19;53.3048160076;
94;13;36.5999984741;106.679534912;25;93.9808508158;5;30.5999984741;56.6524085999;20;53.3530313969;
95;13;38.4666290283;107.834869385;28;94.502088517;6;29.0999984741;57.6765136719;19;53.4023760557;
96;13;38.8605117798;108.778671265;29;95.0265924335;6;28.0999984741;58.7011871338;20;53.4528282881;
97;13;37.6118392944;112.568069458;29;95.5531331897;6;28.0999984741;56.7264137268;20;53.5043625832;
98;13;36.5999984741;113.9243927;29;96.0804618895;6;26.0999984741;57.7521820068;20;53.5569496155;
99;14;36.9476470947;114.26171875;22;106.607313991;6;25.0999984741;59.7784729004;20;53.6105561256;
100;14;39.9428825378;114.421989441;22;107.632414579;6;25.0999984741;59.1273880005;20;53.6651450396;
