Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.1000003815;6;23.0;2;8.30000019073;12.0;5;21.1200000048;
4;1;9.0;11.5;6;23.0;2;9.3360004425;11.0;5;21.2530560493;
5;1;9.60000038147;11.5;6;23.0;2;10.375916481;10.0;5;21.4002518654;
6;1;10.6000003815;11.5;6;23.0;2;11.6301136017;10.0;5;21.5626775026;
7;1;11.6000003815;11.5;6;23.0;2;12.7032051086;10.0;5;21.7414059639;
8;1;11.8999996185;11.5;6;23.4599990845;2;13.7836322784;10.0;5;22.3548774719;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.8796949387;10.1999998093;5;22.9167456627;
10;1;12.1463851929;11.9106416702;6;24.0;2;15.3125352859;10.3632001877;5;24.356058836;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.9602270126;10.9097137451;5;25.6604835987;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;16.5472183228;11.3658018112;5;26.844856739;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;19.1367378235;11.7372808456;5;27.9307572842;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;21.1367378235;12.0336990356;5;28.9420342445;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;22.8030204773;12.2662630081;5;29.9013161659;
16;1;18.1463851929;13.943564415;7;28.0;2;24.0726947784;12.446267128;5;30.6594839096;
17;1;19.1463851929;14.0;7;28.0;2;25.3655109406;12.5;5;31.3578934669;
18;1;20.1463851929;14.0;7;28.0;2;26.6797943115;12.5;6;32.0980863571;
19;1;20.3999996185;14.0;7;28.0;2;28.0128822327;12.5;6;32.8719134331;
20;1;20.3999996185;14.0;8;28.0;2;28.7923603058;12.5;6;33.6691875458;
21;1;20.3999996185;14.0;8;28.0;2;29.151134491;12.5;6;34.4780931473;
22;1;20.3999996185;14.0;8;28.0;2;29.5151424408;12.5;6;35.2858076096;
23;1;20.3999996185;14.0;8;28.0;2;29.8786125183;12.5;7;36.0792741776;
24;1;20.3999996185;14.0;8;28.0;3;30.2356739044;12.5;6;36.8460407257;
25;1;20.3999996185;14.0;8;28.0;3;30.5807189941;12.5;6;37.5750408173;
26;1;20.3999996185;14.0;10;28.0;3;30.9087677002;12.5;6;38.2572317123;
27;1;18.3999996185;15.0;10;28.0;3;31.2157554626;12.5;6;38.8859910965;
28;1;17.3999996185;16.0;10;28.0;3;31.4986953735;12.5;6;39.4572620392;
29;1;16.3999996185;17.0;10;28.0;3;31.7557678223;12.5;6;39.9694452286;
30;1;15.3999996185;18.0;10;28.0;3;29.9862518311;13.5;6;40.4231023788;
31;1;14.3999996185;19.0;11;28.0;3;29.1903953552;14.5;5;40.8205394745;
32;1;13.3999996185;20.0;11;28.0;3;28.3692436218;15.5;5;41.1653423309;
33;1;12.3999996185;21.0;10;28.0;3;27.5244045258;16.5;5;41.4619216919;
34;2;12.0;22.0;8;38.0;3;26.6578655243;17.5;5;41.7151184082;
35;2;13.0;23.0;8;38.3999996185;3;25.6578655243;16.5;5;41.9298877716;
36;2;14.0;24.0;8;38.7743997574;3;27.6578655243;18.5;5;42.0;
37;2;15.0;25.0;9;39.1219387054;3;29.6578655243;20.5;6;42.0;
38;2;16.0;26.0;9;39.4420347214;3;30.8999996185;21.5;6;42.0;
39;2;17.0;27.0;11;39.7347183228;3;32.9000015259;23.5;6;43.0;
40;2;19.0;25.0;11;40.0005426407;3;34.9000015259;24.5;6;43.0299999714;
41;2;19.0;26.0;12;40.2404880524;3;34.9000015259;25.5;6;43.0605909824;
42;2;19.5082206726;27.0;12;40.4558610916;3;35.3772659302;26.5;8;43.091766119;
43;2;20.6051368713;25.0;12;40.6481971741;3;35.3912963867;27.5;8;43.1235172749;
44;3;20.6916885376;26.5;12;41.8191757202;3;34.9000015259;28.2864627838;9;43.1558350325;
45;3;21.7686290741;27.5;13;42.0555477142;3;33.4201278687;28.5;9;43.1887089014;
46;4;22.8367462158;25.5424995422;11;53.6763027906;3;32.4349212646;29.5;10;43.2221269608;
47;4;22.8500003815;27.5881519318;12;54.2342146635;5;31.4499568939;30.5;9;43.2560760975;
48;4;24.8500003815;28.5881519318;12;54.7624125481;5;29.8999996185;32.3792533875;9;43.2905418873;
49;4;26.263710022;30.5881519318;13;55.2603455782;5;28.8999996185;33.4033813477;10;43.3255085945;
50;4;27.2973060608;32.5881500244;13;55.7284500599;5;28.4964790344;33.5;10;43.3609591722;
51;4;28.3331298828;34.5881500244;13;56.1679759026;5;27.25;35.452671051;9;43.3968753815;
52;4;28.8500003815;36.5881500244;13;56.5807943344;5;27.8785934448;35.5;9;43.4332377911;
53;4;29.8500003815;36.9361801147;14;56.9692072868;5;27.8949565887;36.5;9;43.4700255394;
54;4;31.4545555115;37.0;14;57.3357658386;5;27.25;38.5;10;47.2019174099;
55;4;31.8500003815;38.0;15;57.6831138134;5;29.7000007629;42.0653419495;10;48.7218266726;
56;4;32.25;40.0;22;57.9916813374;5;32.0510025024;45.4923934937;11;49.9736732244;
57;5;32.997505188;40.0;16;68.1663062572;5;32.0366210938;45.3899993896;12;51.00111413;
58;5;34.0498924255;42.0;16;68.7485129833;5;33.0510025024;46.9097442627;13;51.698245883;
59;5;34.25;44.0;17;69.312381506;5;32.0510025024;50.2176742554;14;52.1583828926;
60;6;34.25;46.0;18;69.8562355042;5;32.4312934875;48.0;14;52.5172624588;
61;7;34.25;48.0;16;94.3789830208;5;32.4844894409;48.0;15;52.7012945414;
62;7;36.25;48.0;16;96.0800514221;5;31.9114570618;49.3945846558;16;52.8904255629;
63;8;38.25;48.0;16;97.51689744;6;31.0510005951;50.4596252441;17;53.0845786333;
64;9;39.25;48.0;15;98.7180280685;6;31.9648933411;49.5268516541;17;53.283654213;
