Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;14.0;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;14.3268795013;10.3632001877;5;21.8194274902;
11;1;12.2000007629;12.0;6;25.2000007629;1;14.8187427521;10.9097137451;5;22.7316036224;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;15.2292222977;11.3658018112;5;23.4745616913;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;17.8187427521;12.0372810364;4;25.0673980713;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;19.8187427521;12.0336990356;4;25.6025260687;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;20.8187427521;12.2662630081;4;27.0179857016;
16;1;18.1463851929;13.943564415;7;28.0;2;21.8187427521;12.936917305;4;28.1640233994;
17;1;19.1463851929;14.0;7;28.0;2;22.8187427521;13.4707155228;4;29.0709058046;
18;1;20.1463851929;14.0;7;28.0;2;23.8187427521;13.8827266693;5;29.778731823;
19;1;20.3999996185;14.0;7;28.0;2;24.8187427521;14.1929426193;5;30.3289407492;
20;1;20.3999996185;14.0;7;28.0;2;25.8187427521;14.4220333099;5;30.5816155672;
21;1;20.3999996185;14.0;7;28.0;2;26.8187427521;14.5;5;30.6831297874;
22;1;20.3999996185;14.0;7;28.0;2;27.0499992371;14.5;5;30.7894508839;
23;1;20.3999996185;14.0;7;28.0;2;27.0499992371;14.5;6;30.9005856514;
24;1;20.3999996185;14.0;7;28.0;3;27.0499992371;14.5;5;31.0165102482;
25;1;20.3999996185;14.0;7;28.0;3;27.0499992371;14.5;6;31.1371679306;
26;1;20.3999996185;14.0;7;28.0;3;27.0499992371;14.5;6;31.2624664307;
27;1;20.3999996185;14.0;8;28.0;3;27.0499992371;14.5;6;31.3922762871;
28;1;20.3999996185;14.0;8;28.0;3;27.0499992371;14.5;6;31.5264284611;
29;1;20.3999996185;14.0;8;28.0;3;27.0499992371;14.5;6;31.6647143364;
30;1;20.3999996185;14.0;8;28.0;3;25.0499992371;15.5;6;31.8068845272;
31;1;20.3999996185;14.0;8;28.0;3;24.0499992371;16.5;6;31.9526493549;
32;1;20.3999996185;14.0;8;28.0;3;23.0499992371;17.5;6;32.1016800404;
33;1;20.3999996185;14.0;8;28.0;3;22.0499992371;18.5;6;32.2536101341;
34;1;20.3999996185;14.0;8;28.0;3;21.0499992371;19.5;6;32.408039093;
35;1;20.3999996185;14.0;8;28.0;3;20.0499992371;20.5;7;32.5645349026;
36;1;20.3999996185;14.0;8;28.0;3;19.0499992371;21.5;7;32.722638607;
37;1;20.3999996185;14.0;9;28.0;3;18.0499992371;22.5;8;32.8818693161;
38;1;20.3999996185;14.0;9;28.0;3;18.0499992371;23.5;8;33.0417299271;
39;1;20.3999996185;14.0;9;28.0;3;17.8687782288;24.5;8;33.8017129898;
40;1;20.3999996185;14.0;9;28.0;3;18.0499992371;24.5;9;33.7713054419;
41;1;20.3999996185;14.0;10;28.0;3;20.0499992371;25.5;9;34.6707357168;
42;1;20.3999996185;14.0;10;28.0;3;21.0499992371;26.5;10;35.3820382357;
43;1;20.3999996185;14.0;10;28.0;3;22.8171329498;27.5;9;35.8834326267;
44;1;20.3999996185;14.0;11;28.0;3;23.9728240967;29.5;10;36.4456033707;
45;1;20.3999996185;15.0;11;28.0;3;25.1569213867;29.5;11;37.0765404701;
46;1;20.3999996185;16.0;12;28.0;3;26.373216629;29.5;12;37.7840759754;
47;1;20.3999996185;17.0;12;28.0;3;27.625415802;29.5;13;38.5752496719;
48;1;20.3999996185;18.0;12;28.0;3;28.916852951;29.5;12;39.455473423;
49;1;20.3999996185;19.0;13;28.0;4;30.2501125336;29.5;12;40.4275135994;
50;1;20.3999996185;19.0;13;28.0;4;31.6265716553;29.5;12;41.4903712273;
51;1;20.3999996185;19.0;13;28.0;4;32.0458908081;29.5;12;42.6382083893;
52;2;20.3999996185;19.0;13;28.0;4;32.505531311;29.5;13;43.8595290184;
53;2;20.3999996185;19.0;13;28.0;4;33.0004005432;29.5;13;45.1368861198;
54;2;20.3999996185;19.0;13;28.0;4;33.5226974487;29.5;13;46.4473428726;
55;2;20.3999996185;19.0;13;28.0;4;34.0621337891;29.5;14;47.7638249397;
56;2;20.3999996185;19.0;15;28.0;4;34.6065483093;29.5;15;49.0572891235;
57;2;20.3999996185;19.0;15;28.0;4;35.1428718567;29.5;15;51.2994055748;
58;2;20.3999996185;19.0;15;28.0;4;36.6583480835;30.5;15;52.4852576256;
59;2;20.3999996185;19.0;15;28.0;4;38.1417312622;31.5;16;53.575717926;
60;2;20.3999996185;19.0;15;28.0;4;38.5842971802;32.5;16;54.5583077669;
61;2;20.3999996185;19.0;15;28.0;4;38.9803848267;33.5;16;57.2537750006;
62;2;20.3999996185;19.0;15;29.0;5;40.0874061584;35.0800018311;15;59.487339735;
63;2;21.3999996185;20.0;15;29.0299999714;5;40.9903182983;36.0592193604;16;61.3097347021;
64;2;22.3999996185;21.0;16;29.0605909824;6;41.7122039795;36.3772773743;15;62.7163248062;
65;2;22.3999996185;22.0;16;29.091766119;6;42.251159668;36.5719451904;16;63.5961840153;
66;2;22.3999996185;23.0;16;29.1235172749;6;42.557384491;37.5825614929;16;64.3338735104;
67;2;22.3999996185;24.0;17;29.1558350325;6;42.8040084839;38.5932502747;16;63.8017398119;
68;2;22.3999996185;24.577917099;17;29.1887089014;6;41.9354133606;37.0;16;63.3310977221;
69;2;22.3999996185;24.5943546295;17;29.2221269608;6;41.8139190674;38.0;16;63.9149758816;
70;2;22.3999996185;24.6110630035;18;29.2560760975;6;39.5372467041;38.6257171631;17;64.6071885824;
71;2;22.3999996185;24.6280384064;18;29.2905418873;6;40.5372467041;40.6366577148;17;66.2427151203;
72;2;22.3999996185;24.6452713013;18;29.3255085945;6;42.056892395;43.6476516724;18;67.5377503633;
73;2;22.3999996185;24.6627540588;18;30.7742139101;8;41.5709457397;44.6586914062;14;75.3377667665;
74;2;22.8199996948;25.3871078491;19;31.8824391365;8;42.152305603;48.6697731018;14;76.0943982601;
75;3;23.1375198364;25.9412193298;18;32.7074940205;8;44.6919250488;51.680896759;14;79.699426055;
76;4;25.369758606;27.6162643433;17;35.3115118742;8;44.2823486328;52.478515625;15;82.5932503939;
77;4;27.5353660583;29.8922767639;17;35.4799883366;8;41.8920555115;55.074432373;17;84.9026528597;
78;4;28.1700000763;32.7899932861;17;35.444024086;8;40.5372467041;60.3260726929;18;86.7095220089;
79;4;28.142999649;34.8170127869;17;35.4180250168;8;40.5372467041;63.1976547241;19;87.8876291513;
80;4;28.1187000275;36.8445129395;18;35.4010483027;9;41.5372467041;63.6502456665;18;88.7542942762;
81;4;28.096830368;36.8724746704;18;35.3922371864;9;41.5372467041;63.6952438354;20;89.4864660501;
82;4;27.6000003815;37.6961174011;18;35.3908126354;9;40.9682998657;65.7593994141;22;90.2096786499;
83;4;27.6000003815;37.6954040527;20;35.3960645199;9;41.2000007629;66.1298370361;22;90.9247437716;
84;4;28.0434894562;36.9588851929;20;35.4073448181;9;40.2000007629;69.3682632446;23;91.6323084831;
85;4;27.6000003815;37.7036705017;20;35.4240615368;11;40.2000007629;72.6201629639;20;107.332754374;
86;4;25.6000003815;38.7120285034;20;35.4456725121;11;41.2000007629;76.0803833008;18;109.076111913;
87;5;24.6000003815;39.7228355408;20;35.471680522;11;42.2000007629;81.1607971191;19;110.550825953;
88;5;23.6000003815;40.7358398438;21;35.5016288757;12;42.2000007629;87.2377471924;16;121.883779883;
89;5;22.6000003815;41.7508125305;22;35.5350974798;12;43.2000007629;92.7496490479;16;123.617395401;
90;5;21.6000003815;42.7675476074;22;35.571698904;12;44.2000007629;98.1791610718;16;125.223207235;
91;6;20.6000003815;43.7858505249;20;46.5835752487;11;42.2000007629;99.6145477295;18;115.286987185;
92;6;20.6000003815;45.8055343628;21;47.0673136711;12;42.2000007629;103.052375793;21;116.232261062;
93;6;20.6000003815;47.8264465332;21;47.5205460787;12;43.2000007629;102.833007812;21;117.093972445;
94;6;20.0;49.8484268188;22;48.9419168234;12;44.2000007629;105.833007812;22;117.879957676;
95;6;21.0;52.8713378906;23;49.4509927034;12;42.2000007629;109.229621887;23;118.499040246;
96;6;22.0;55.8950386047;23;49.9411914349;12;42.2000007629;112.305847168;24;118.965407848;
97;6;22.0;57.9194145203;23;50.4146065712;12;42.2000007629;115.382392883;25;119.41533637;
98;6;22.0;59.9443473816;24;50.8738298416;12;42.2000007629;118.459182739;24;121.370449662;
99;7;22.0;61.9697380066;23;51.3217821121;12;42.2000007629;121.654968262;22;123.28050983;
100;7;22.0;62.9954795837;23;51.7615487576;12;42.2000007629;124.857780457;23;125.119021177;
