Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;5;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;5;23.0;1;9.0;11.0;5;20.0;
5;1;9.60000038147;11.5;5;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;5;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;5;23.0;1;12.0;10.0;5;20.0;
8;1;11.8999996185;11.5;5;23.4599990845;1;13.0;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;14.0;10.1999998093;4;20.7264003754;
10;1;12.1463851929;11.9106416702;5;24.0;1;14.3268795013;10.3632001877;4;21.8194274902;
11;1;12.2000007629;12.0;5;25.2000007629;1;14.8187427521;10.9097137451;4;22.7316036224;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;15.2292222977;11.665802002;3;24.4745616913;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;17.8187427521;11.7372808456;3;25.0973980427;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;19.8187427521;12.0336990356;3;25.5931169987;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;21.2960090637;12.2662630081;3;25.984300375;
16;1;18.1463851929;13.943564415;6;28.0;2;22.3100376129;12.446267128;3;26.1235172749;
17;1;19.1463851929;14.0;6;28.0;2;23.3243255615;12.5;3;26.1558350325;
18;1;20.1463851929;14.0;7;28.0;2;24.3388690948;12.5;4;26.1887089014;
19;1;20.3999996185;14.0;7;28.0;2;25.3536624908;12.5;4;26.2221269608;
20;1;20.3999996185;14.0;7;28.0;2;25.7999572754;12.5;4;26.2560760975;
21;1;20.3999996185;14.0;8;28.0;2;25.8152351379;12.5;4;26.2905418873;
22;1;20.3999996185;14.0;8;28.0;2;25.8307437897;12.5;3;26.3255085945;
23;2;20.3999996185;14.0;7;28.0;2;25.8464794159;12.5;3;26.3609591722;
24;2;20.3999996185;14.0;7;28.0;2;25.8624305725;12.5;3;26.3968753815;
25;2;20.3999996185;14.0;7;28.0;2;25.8785934448;12.5;3;26.4332377911;
26;2;20.3999996185;14.0;8;28.0;2;25.8949565887;12.5;3;26.4700255394;
27;2;20.3999996185;14.0;7;28.0;2;25.25;13.5;3;26.5072168112;
28;2;18.3999996185;15.0;7;28.0;2;25.25;13.5550518036;3;26.5447884798;
29;2;17.3999996185;16.0;7;28.0;2;25.25;13.5813522339;3;26.5827163458;
30;2;16.3999996185;17.0;7;28.0;2;23.962223053;13.5;3;26.6209751368;
31;2;15.3999996185;18.0;7;28.0;2;22.9794387817;14.5;3;26.6595385075;
32;2;14.3999996185;19.0;7;28.0;2;21.9967918396;15.5;3;26.6983793974;
33;2;13.3999996185;20.0;8;28.0;2;21.0142707825;16.5;4;26.7374696732;
34;2;12.3999996185;21.0;9;28.0;2;20.0318603516;17.5;5;26.7767804861;
35;2;12.0;22.0;10;28.0;2;19.0495510101;18.5;5;26.8162822723;
36;2;12.0;23.0;10;28.0;2;18.0673274994;19.5;6;26.8559447527;
37;2;12.0;24.0;12;28.0;2;17.0851745605;20.5;6;26.8957372904;
38;2;12.0;25.0;11;28.0;2;16.1030807495;21.5;7;26.9356285334;
39;2;12.0;26.0;11;28.0;2;15.1210327148;22.5;7;26.9755871296;
40;2;12.0;27.0;13;28.0;2;14.8890142441;23.5;9;27.015581131;
41;2;13.0;25.0;13;28.0;2;15.9070110321;22.5;9;27.0555787086;
42;2;12.0;26.0;13;28.0;2;16.9250106812;22.5;9;27.0955479145;
43;2;12.0;27.0;15;28.0;3;18.0;23.5;10;28.135456562;
44;2;13.0;25.0;15;28.0;3;17.9609565735;26.5;10;28.2152731419;
45;2;12.0;26.0;17;28.0;3;18.468000412;26.5;10;28.2961499691;
46;2;12.0;27.0;19;28.0;3;19.9967346191;26.5;11;28.3780574799;
47;2;13.0;25.0;19;28.0;3;21.0145263672;27.5;12;28.4609636068;
48;2;12.0;26.0;19;28.0;3;21.5251979828;28.5;11;28.5448340178;
49;2;12.0;27.0;20;28.0;3;23.0;28.3482894897;11;28.6296315193;
50;2;13.0;25.0;20;28.0;3;21.6333351135;28.5;13;28.7153167725;
51;2;12.0;26.0;21;28.0;3;21.5871677399;28.5;12;28.801846981;
52;2;12.0;27.0;22;28.0;3;22.0;30.1612930298;12;28.8891772032;
53;2;13.0;25.0;22;28.0;3;24.0;28.4816627502;12;28.9772597551;
54;2;14.0;24.0;23;28.0;3;24.6537723541;28.5;12;29.0660438538;
55;2;15.0;23.0;23;28.0;4;26.0;28.5;10;28.6554760933;
56;2;16.0;22.0;24;28.0;4;26.9443359375;28.5898647308;11;28.7489855289;
57;2;17.0;21.0;25;28.0;4;27.7247505188;28.5;11;28.8433827162;
58;2;18.0;20.0;24;28.0;4;27.25;30.024766922;12;28.938595295;
59;2;19.0;19.0;24;28.0;4;28.0243034363;29.0525436401;12;29.0345468521;
60;2;20.0;19.0;25;28.0;4;27.25;30.0802116394;11;29.1311582327;
61;2;20.3999996185;19.0;25;28.0;4;28.25;28.7840633392;11;29.2283469439;
62;2;20.3999996185;19.0;24;28.0;4;28.3011550903;28.8247108459;13;29.3260275126;
63;2;20.3999996185;19.0;23;28.0;4;26.3186473846;28.5;13;30.4241118431;
64;2;20.3999996185;19.0;23;28.0;4;28.3360157013;28.5;14;30.5725092888;
65;2;20.3999996185;19.0;24;28.0;4;30.3532466888;29.5;14;30.7231025696;
66;2;20.3999996185;19.0;23;28.0;4;29.25;31.5;15;30.8758224249;
67;2;20.3999996185;19.0;23;28.0;4;30.25;31.5;15;32.1343967915;
68;2;20.3999996185;19.0;23;28.0;4;29.7000007629;35.0;16;33.1815257072;
69;2;20.3999996185;19.0;22;28.0;4;32.0510025024;34.0616378784;16;34.0516963005;
70;2;20.3999996185;19.0;22;28.0;4;31.4510231018;35.4103240967;17;34.2807728052;
71;2;20.3999996185;19.0;22;28.0;5;32.4770317078;34.6874275208;16;34.7425320148;
72;2;20.3999996185;19.0;24;28.0;5;31.6049346924;35.0;16;35.0328170061;
73;2;20.3999996185;19.0;24;28.0;5;31.5999984741;35.8968200684;16;35.3320125341;
74;2;18.3999996185;20.0;24;28.0;5;29.5999984741;36.9614486694;17;35.6399250031;
75;2;17.3999996185;21.0;24;28.0;5;28.7520561218;39.0294876099;17;35.9562928677;
76;2;16.3999996185;22.0;25;28.0;5;27.5999984741;39.100944519;17;36.2807826996;
77;2;15.3999996185;23.0;25;28.0;6;27.0128803253;41.1284179688;16;37.6129844189;
78;2;14.3999996185;24.0;25;28.0;6;26.5999984741;41.0;16;37.9724092484;
79;2;13.3999996185;25.0;25;28.0;7;26.5999984741;44.0;15;38.3386838436;
80;2;12.3999996185;26.0;26;28.0;7;25.5999984741;46.4198875427;15;38.7111517191;
81;2;12.0;27.0;26;28.0;7;24.5999984741;48.5073547363;15;39.0890768766;
82;2;12.0;28.0;27;28.0;7;23.5999984741;50.5975761414;15;39.4716470242;
83;2;12.0;29.0;27;28.0;7;24.4282073975;52.5073547363;16;40.8579779863;
84;2;12.0;30.0;27;28.0;7;25.0766868591;55.5073547363;16;41.3671211004;
85;2;12.0;31.0;28;28.0;7;25.5598239899;58.5073547363;16;42.0531458855;
86;2;12.0;32.0;28;29.3999996185;7;25.3801307678;62.0956344604;17;42.7697728872;
87;2;12.0;33.0;27;30.458398819;8;25.4569625854;65.1122436523;16;43.516071558;
88;2;12.0;34.0;28;31.2325305939;8;25.532793045;67.5073547363;17;44.2906596661;
89;2;12.0;35.0;28;31.7845554352;8;25.6074943542;70.1462631226;19;45.0917016268;
90;2;12.0;36.0;28;32.0;8;25.6809387207;72.1636581421;19;45.4169219732;
91;2;13.0;34.0;28;33.0;8;25.3149375916;71.5073547363;19;46.2748347521;
92;2;15.0;34.0;28;32.9250000119;8;26.3738689423;72.5073547363;20;47.1514350176;
93;2;17.0;34.0;29;32.8575000167;9;27.4318580627;73.4602355957;19;48.0433456898;
94;2;18.2572498322;34.0;28;32.7967500091;10;28.1611061096;74.6706008911;18;48.94696033;
95;2;19.239025116;34.0;29;32.742075026;10;29.2085952759;75.8783111572;18;49.8585096598;
96;2;20.0;34.0;30;32.6928675175;10;30.2548007965;77.0816650391;19;50.7741274834;
97;2;21.2078609467;33.0;31;32.6485807896;10;31.2996559143;78.279083252;18;51.6899063587;
98;2;22.1945743561;32.0;31;32.6087226868;10;32.3431091309;79.4691467285;18;52.6019470692;
99;2;23.0;31.3043613434;30;32.5728504062;10;33.3851242065;80.4733352661;19;54.5063943863;
100;2;23.771856308;30.0;30;32.5405653715;11;35.4256668091;81.6647186279;18;56.4294673204;
