Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.0;10.5;4;21.7264003754;
10;1;12.1463851929;11.9106416702;5;24.0;2;14.7768793106;10.3632001877;4;22.9094275236;
11;1;12.2000007629;12.0;5;25.2000007629;2;15.3092432022;10.9097137451;2;23.9187226295;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;15.763425827;11.3658018112;2;24.7663000822;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;18.3529472351;11.7372808456;2;25.4716243744;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;20.3529472351;12.0336990356;2;26.0574564934;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;21.5049610138;12.2662630081;2;26.5467036963;
16;1;18.1463851929;13.943564415;5;28.0;2;22.563117981;12.446267128;2;26.7922235727;
17;1;19.1463851929;14.0;5;28.0;2;23.6252441406;12.5;2;26.9393253326;
18;1;20.1463851929;14.0;6;28.0;2;24.6914386749;12.5;3;27.0956480503;
19;1;20.3999996185;14.0;6;28.0;2;25.7617835999;12.5;3;27.261295557;
20;1;20.3999996185;14.0;6;28.0;2;26.2675819397;12.5;4;27.4362905025;
21;1;20.3999996185;14.0;7;28.0;2;26.3463306427;12.5;4;27.6205644608;
22;1;20.3999996185;14.0;7;28.0;3;26.4292545319;12.5;3;27.8139474392;
23;1;20.3999996185;14.0;7;28.0;3;26.5162773132;12.5;4;28.016159296;
24;1;20.3999996185;14.0;8;28.0;3;26.6072711945;12.5;4;28.2268030643;
25;2;20.3999996185;14.0;7;28.0;3;25.25;13.5;3;28.445360899;
26;2;20.3999996185;14.0;8;28.0;3;25.25;14.5;3;28.6711919308;
27;2;20.3999996185;14.0;7;28.0;3;26.25;12.5;3;28.9035346508;
28;2;20.3999996185;14.0;7;28.0;3;25.25;13.5;3;29.141512394;
29;2;20.3999996185;14.0;7;28.0;3;25.25;14.5;3;30.3841423988;
30;3;20.3999996185;14.0;4;43.0;3;25.25;13.5;3;30.6703495979;
31;4;20.3999996185;15.5;3;44.75;3;26.25;14.5;3;30.9601669312;
32;4;21.3999996185;16.0;3;45.4593744278;3;25.9320755005;15.5;3;31.2523901463;
33;4;21.7119998932;17.0;3;46.0884737968;3;25.0635757446;16.5;3;31.5457781553;
34;4;21.7243537903;18.0;3;46.6398231983;3;24.1955986023;17.5;3;31.8390783072;
35;4;21.3999996185;19.5617771149;4;47.1184338331;3;23.3275852203;18.5;3;32.1310503483;
36;4;21.3999996185;20.5835533142;4;47.5309313536;3;22.4589729309;19.5;3;32.4204919338;
37;4;21.3999996185;21.6059207916;5;47.8847658634;3;21.5892219543;20.5;3;32.7062599659;
38;4;21.588104248;22.6288738251;5;48.1875789165;3;20.0020542145;20.4471225739;3;32.9872921705;
39;4;21.6648292542;23.6524085999;5;48.3530313969;4;20.25;21.4471225739;2;33.2626246214;
40;4;21.7000007629;24.6765155792;6;48.4023760557;4;22.9037723541;23.4471225739;3;33.5314054489;
41;4;21.7000007629;25.7011871338;6;48.4528282881;4;24.25;25.4471225739;3;33.7929034233;
42;4;21.7000007629;26.7264137268;7;48.5043625832;4;26.25;27.4471225739;2;34.0465149879;
43;4;21.7000007629;27.7521820068;8;48.5569496155;4;28.3209323883;27.5;2;34.2917648554;
44;4;22.1670856476;30.7521820068;8;48.6105561256;4;26.5961818695;29.5;4;34.5283038616;
45;4;22.1831684113;33.7521820068;8;48.6651450396;4;27.3704853058;29.5;4;34.7559025288;
46;4;22.7000007629;33.7521820068;9;48.72067523;4;28.5961818695;28.5;4;34.9744440317;
47;4;23.7000007629;34.7521820068;9;48.7771017551;4;29.5961818695;28.7840633392;5;35.1839131117;
48;4;25.2331314087;35.0;9;48.8343759775;4;30.5961818695;28.8247108459;7;35.3843845129;
49;4;25.7000007629;34.9171867371;10;48.8924454451;5;28.5961818695;29.8658790588;6;35.5760097504;
50;4;27.2677345276;33.0;10;48.9512542486;5;28.5010166168;29.5;7;35.7590045929;
51;4;28.2853775024;32.0;10;49.0107431412;5;27.25;31.5;6;35.9336383343;
52;4;28.7000007629;32.0;10;49.0708494186;5;28.25;29.9920558929;7;36.1002187729;
53;4;30.3212547302;30.0;11;49.1315076351;5;29.25;29.0348548889;7;36.2542052269;
54;4;30.0999984741;30.0;11;49.1926498413;5;30.25;29.0779438019;7;36.3161010742;
55;4;30.7577934265;29.0;11;49.2542052269;5;31.25;29.1212711334;7;37.3782629967;
56;4;30.0999984741;30.0;12;49.3161010742;5;32.2999992371;30.1647834778;7;37.4806146622;
57;4;30.7948284149;29.0;12;49.3782629967;5;33.2999992371;31.2084312439;8;37.5842633247;
58;4;30.8134765625;29.0;12;49.4406147003;5;33.2999992371;32.252155304;9;37.6891329288;
59;4;30.8321838379;29.0;12;49.5030794144;5;33.2999992371;33.2959060669;9;37.7951439619;
60;4;30.8509216309;29.0;12;49.5655794144;5;34.2999992371;32.5;9;37.9022139311;
61;4;30.8696727753;29.0;12;49.628036499;5;33.2999992371;34.1059188843;11;39.2683026791;
62;4;30.0999984741;30.0;15;49.690372467;5;33.8310012817;35.6054153442;11;40.4063714743;
63;4;30.9071102142;29.0;15;49.7525100708;5;35.2571868896;34.0676422119;11;41.351072669;
64;4;30.0999984741;30.0;15;49.8143725395;6;33.8941497803;35.4031562805;9;42.1385524273;
65;4;30.0999984741;30.4071865082;15;49.8758842945;6;35.1485748291;34.6655006409;10;42.6541718245;
66;4;30.96276474;29.0;17;51.9860575199;6;36.2844200134;34.7972373962;11;42.9821664095;
67;4;31.5958175659;29.7000007629;17;53.6627867222;6;35.052520752;35.8403320312;12;43.2994861603;
68;4;31.1511859894;31.2291984558;15;54.9737267494;6;36.0999984741;34.8850326538;12;43.5145508051;
69;4;32.4921150208;30.6162643433;17;55.9920141697;6;36.7433586121;34.9313201904;12;43.7325104475;
70;5;31.7623767853;31.8922767639;17;56.5991146564;6;35.2390060425;35.0;12;44.9529912472;
71;5;31.8999996185;32.7995567322;17;57.7485098839;6;35.0999984741;37.0;12;45.2356028557;
72;5;32.9000015259;33.874256134;17;57.8235061765;7;38.0999984741;37.0793685913;11;45.5229058266;
73;5;33.9000015259;34.9492530823;17;57.9061569571;7;38.9615097046;38.1316261292;12;45.8145536184;
74;5;32.9000015259;35.0;18;57.9952616096;7;39.0148086548;39.1852264404;12;46.110183239;
75;5;32.3985786438;37.0;18;58.0896964669;7;37.0673675537;41.2400970459;12;46.4094172716;
76;5;31.8999996185;37.0;19;58.1884114742;7;36.0999984741;43.8503723145;13;46.7118629217;
77;6;33.1078605652;38.0;18;58.2904303074;7;37.0999984741;45.8880844116;13;47.0171158314;
78;6;34.0945739746;38.3209228516;18;58.3948478699;7;37.0999984741;47.927406311;13;47.3247600794;
79;6;33.9000015259;38.6974258423;18;58.5008303523;7;37.0999984741;49.1852264404;12;47.6343693733;
80;6;31.8999996185;39.750415802;17;59.6076139212;7;37.0999984741;51.1852264404;12;47.9455090761;
81;6;32.062171936;40.5335235596;17;59.7745035887;7;37.0999984741;54.0550537109;12;48.2577372789;
82;6;32.9000015259;42.8572502136;18;59.9438373446;7;37.0999984741;56.1008110046;14;48.5706062317;
83;6;32.9000015259;44.9104385376;18;60.1151237488;7;37.0999984741;58.1481361389;15;48.8836636543;
84;7;33.9000015259;44.8986701965;11;75.2879285514;7;37.0999984741;60.1969947815;15;49.1964547634;
85;8;34.0321922302;48.6677589417;8;76.5118704438;7;37.0999984741;61.8966751099;16;49.5085237026;
86;8;35.726474762;49.665145874;7;77.641595155;7;37.0999984741;63.0095710754;15;49.8194134235;
87;8;36.4692726135;51.7028579712;8;78.6662692726;7;37.0999984741;64.123550415;15;50.1286706924;
88;8;34.7166938782;54.7421760559;8;79.5819920003;7;37.0999984741;65.2384033203;16;50.4358444214;
89;8;34.5999984741;57.9706497192;9;80.3908352852;7;37.0999984741;66.3538970947;14;50.7404901981;
90;8;35.708770752;57.8256645203;9;81.0993759036;7;37.0999984741;66.5304260254;14;51.0421698093;
91;8;36.5796737671;59.8698272705;10;81.7171007693;7;37.0999984741;66.6951828003;16;51.3404550552;
92;9;34.5999984741;63.0861740112;9;83.2549477518;7;37.0999984741;70.119354248;16;51.634929657;
93;9;36.5999984741;65.1289367676;9;83.6991576254;8;37.0999984741;70.3444213867;15;51.8652842045;
94;9;38.5546836853;68.1736907959;11;83.98924914;8;37.0999984741;70.5056991577;17;52.0939736366;
95;9;38.5788116455;71.2203521729;11;84.1420401335;8;37.0999984741;70.6657791138;18;52.3206396103;
96;9;38.6016464233;74.2688217163;12;84.2960629165;8;37.0999984741;70.8244476318;20;52.5448377132;
97;9;36.6016464233;78.3189849854;13;84.3891095519;8;37.0999984741;70.9813842773;18;52.766140461;
98;9;37.6016464233;79.8195571899;13;84.4808296561;8;37.0999984741;71.1362991333;20;52.9841403961;
99;9;38.6897315979;82.4060516357;14;84.5767399371;8;37.0999984741;71.2888946533;17;53.1984517574;
100;9;38.9726486206;83.8675384521;14;84.6764336824;8;37.0999984741;71.4389190674;18;53.4087138176;
101;9;38.9678840637;85.9484405518;15;84.7795054913;8;37.0999984741;71.5860977173;19;53.6145915985;
102;9;39.7095375061;85.6233978271;16;84.885550946;8;37.0999984741;71.73021698;20;54.8126554489;
103;9;38.9597358704;87.1138381958;17;84.9941663146;8;37.0999984741;72.6948547363;19;56.0358057022;
104;9;38.8735389709;89.3909912109;18;85.1049494445;8;37.0999984741;73.6777954102;19;57.2749757767;
105;9;39.7069549561;88.8572387695;19;85.2175005972;8;38.0999984741;72.2502822876;18;58.5205202103;
106;9;38.8690643311;90.5577697754;19;85.3314232826;8;37.0999984741;73.8304977417;18;60.7625012398;
107;9;38.9477920532;92.4538192749;18;85.4463264346;8;38.0999984741;76.4138870239;15;62.0309906006;
108;9;37.8654441833;92.7263946533;20;85.5618259013;8;39.0999984741;78.9957580566;16;63.2775621414;
109;10;36.5999984741;96.3682785034;20;110.545756638;8;39.0999984741;81.571395874;17;64.4932191372;
110;10;35.9374465942;100.868026733;20;113.237903625;8;40.0999984741;81.1362380981;17;65.6698306799;
111;10;36.5999984741;103.957557678;21;115.636290073;8;39.0999984741;83.6860198975;18;66.8003414869;
112;10;38.9786949158;102.390037537;22;117.749199718;8;39.0999984741;86.0651473999;18;67.8789188862;
113;10;42.0010452271;104.666564941;25;119.606109053;8;39.0999984741;87.6058349609;19;68.9010426998;
114;10;42.8184280396;104.166053772;25;121.245341241;8;40.0999984741;86.1222763062;19;69.863522768;
115;10;43.0977973938;106.241790771;22;122.705009073;8;39.0999984741;87.6123352051;18;70.7644623518;
116;10;44.2789916992;108.536186218;20;123.745513082;8;39.0999984741;88.0928344727;18;71.6031731367;
117;10;43.4528274536;108.831939697;21;124.718091011;8;39.0999984741;90.4908905029;19;72.3800463676;
118;10;43.6183319092;110.126548767;20;125.655663103;8;40.0999984741;88.912147522;19;73.0964069366;
119;10;44.774887085;112.417549133;21;126.553765267;8;39.0999984741;90.2875213623;22;73.7543444633;
120;10;44.9221801758;109.702545166;22;127.409130931;8;39.0999984741;91.6346359253;21;74.3565512896;
121;10;44.0601730347;110.979324341;22;128.219643503;8;39.0999984741;92.9545135498;21;74.8656919003;
122;10;45.1890830994;113.245887756;23;128.984251738;8;40.0999984741;91.2484207153;22;75.2357504368;
123;10;45.3093261719;110.500549316;24;129.702844501;8;39.0999984741;92.5074615479;22;75.4696422815;
124;10;51.4311752319;114.027931213;26;130.376116335;8;39.0999984741;93.6711883545;22;75.6865023375;
