Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;14.0;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;2;14.3268795013;10.6632003784;5;22.8194274902;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.2687425613;10.9097137451;5;23.7616035938;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;15.6927223206;11.3658018112;5;24.5351526737;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;18.2822418213;11.7372808456;5;25.1591641903;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;20.2822418213;12.0336990356;5;25.6560432911;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;21.3243255615;12.2662630081;5;26.0483692884;
16;1;18.1463851929;13.943564415;7;28.0;2;22.3388690948;12.446267128;5;26.1887089014;
17;1;19.1463851929;14.0;7;28.0;2;23.3536624908;12.5;5;26.2221269608;
18;1;20.1463851929;14.0;7;28.0;2;24.3687000275;12.5;6;26.2560760975;
19;1;20.3999996185;14.0;7;28.0;2;25.3839759827;12.5;6;26.2905418873;
20;1;20.3999996185;14.0;8;28.0;2;25.8307437897;12.5;6;26.3255085945;
21;2;20.3999996185;14.0;7;28.0;2;25.8464794159;12.5;6;26.3609591722;
22;2;20.3999996185;14.0;7;28.0;2;25.8624305725;12.5;7;26.3968753815;
23;2;20.3999996185;14.0;7;28.0;3;25.8785934448;12.5;6;26.4332377911;
24;2;20.3999996185;14.0;7;28.0;3;25.8949565887;12.5;6;26.4700255394;
25;2;20.3999996185;14.0;9;28.0;3;25.25;13.5;6;26.5072168112;
26;2;20.3999996185;14.0;9;28.0;3;25.25;13.5550518036;6;26.5447884798;
27;2;20.3999996185;14.0;9;28.0;3;25.25;13.5813522339;6;26.5827163458;
28;2;20.3999996185;14.0;9;28.0;3;25.25;13.6079015732;6;26.6209751368;
29;2;20.3999996185;14.0;9;28.0;3;25.25;13.6346826553;6;26.6595385075;
30;2;20.3999996185;14.0;10;28.0;3;23.9967918396;13.5;5;26.6983793974;
31;2;20.3999996185;14.0;11;28.0;3;23.0142707825;14.5;5;26.7374696732;
32;2;20.3999996185;14.0;11;28.0;3;22.0318603516;15.5;6;26.7767804861;
33;2;20.3999996185;14.0;11;28.0;3;21.0495510101;16.5;6;26.8162822723;
34;2;20.3999996185;14.0;12;28.0;3;20.0673274994;17.5;6;26.8559447527;
35;2;20.3999996185;14.0;12;28.0;3;19.0851745605;18.5;6;26.8957372904;
36;2;20.3999996185;14.0;12;28.0;3;18.1030807495;19.5;6;26.9356285334;
37;2;20.3999996185;14.0;12;28.0;3;17.1210327148;20.5;6;26.9755871296;
38;2;20.3999996185;14.0;12;28.0;3;16.1390151978;21.5;7;27.015581131;
39;2;20.3999996185;14.0;12;28.0;3;15.1570110321;22.5;7;27.0555787086;
40;2;20.3999996185;14.0;12;28.0;3;14.9250106812;23.5;7;27.0955479145;
41;2;20.3999996185;14.0;12;28.0;3;15.0;22.5;8;27.135456562;
42;2;20.3999996185;14.0;12;28.0;3;16.9609565735;22.5;9;27.17527318;
43;2;20.3999996185;14.0;12;28.0;3;17.0;22.5;9;27.2149660587;
44;2;20.3999996185;14.0;12;28.0;3;18.9967346191;22.5;9;27.2545039654;
45;2;20.3999996185;15.0;13;28.0;3;20.0145263672;22.5;9;27.293856144;
46;2;20.3999996185;16.0;14;28.0;3;20.0;23.5;9;27.3329925537;
47;2;20.3999996185;17.0;15;28.0;3;22.0;22.5;9;27.3718836308;
48;2;20.3999996185;18.0;15;28.0;3;23.0673484802;22.5;9;27.4105007648;
49;2;20.3999996185;19.0;16;28.0;3;23.0;23.5;10;27.4488155842;
50;3;20.3999996185;19.0;12;53.0;3;24.0;24.2141704559;10;27.4868011475;
51;3;21.3999996185;20.0;12;54.75;3;26.0;22.5;11;27.5244314671;
52;3;22.3999996185;21.0;12;56.1543750763;3;25.25;23.5;10;27.5616812706;
53;3;23.3999996185;22.0;13;57.2370872498;5;27.25;23.5;8;28.5985264778;
54;3;24.3999996185;23.0;13;58.0448818207;5;27.25;25.5;9;28.6749441624;
55;3;25.3999996185;24.0;13;58.6322956085;5;28.718000412;25.5;10;28.752096653;
56;3;26.3999996185;24.0;13;60.0;5;28.4519100189;26.5;10;28.8299651146;
57;3;28.3999996185;25.0;13;60.0199999809;5;27.25;28.5;10;28.908528924;
58;3;30.3999996185;26.0;15;60.0401959419;5;28.7751979828;27.5;10;28.9877659082;
59;3;31.3999996185;27.0;16;60.0605818033;5;27.25;29.3482894897;10;29.0676517487;
60;3;32.4000015259;28.0;16;60.0811508894;5;27.8159866333;29.4669322968;11;30.1481604576;
61;4;33.4000015259;29.0;12;70.1018965244;5;28.8371677399;30.4903411865;11;30.2692635059;
62;4;34.7000007629;30.5509490967;12;70.5228112936;6;29.25;32.4604873657;10;30.3921142817;
63;4;35.7000007629;31.5614051819;13;70.9182887077;6;30.25;31.4950256348;10;30.5166813135;
64;4;35.7000007629;32.5719451904;13;71.2870595455;6;31.2269077301;31.5;10;30.6429280043;
65;4;35.7000007629;33.5825614929;14;71.6285340786;6;30.5871562958;33.5;10;30.7687910795;
66;4;35.7000007629;34.5932502747;14;71.9427348375;6;29.9506263733;34.1059188843;10;31.9836798906;
67;4;35.7000007629;35.6040077209;14;72.2302066088;6;29.7000007629;36.6409912109;10;32.984315753;
68;4;35.7000007629;36.6148300171;16;72.4919211864;6;31.8293495178;34.0676422119;11;33.805157423;
69;4;35.7000007629;37.6257171631;17;75.8015803099;7;32.5680160522;34.4031562805;10;34.4820562601;
70;4;36.5849990845;39.3366584778;17;78.3095521927;7;31.974937439;35.6655006409;10;34.8999966383;
71;5;38.2394104004;41.8768501282;16;81.1620918512;7;31.5056266785;35.7972373962;11;35.1427713633;
72;5;39.7067260742;44.2749557495;17;82.5782411098;7;30.5999984741;37.8403320312;12;35.3907186985;
73;5;40.3521270752;46.5620498657;18;83.1134954691;7;32.5972595215;34.8850326538;12;35.6436275244;
74;5;40.0999984741;48.680896759;18;83.3999232054;7;33.2014465332;34.9313201904;13;35.9012511969;
75;5;40.4642372131;50.6920509338;20;83.6670287848;7;33.2743148804;34.9791641235;13;36.1633071899;
76;5;41.0999984741;49.3499717712;20;83.8058720827;7;30.5999984741;37.0285301208;13;36.4294764996;
77;5;40.5130996704;49.7144393921;22;83.9160773754;7;32.5999984741;35.0793685913;13;36.6994044781;
78;6;40.0999984741;51.4580383301;21;84.0306168795;7;30.5999984741;38.0793685913;15;36.9727008343;
79;6;41.5670433044;48.7369003296;22;84.1495263577;8;31.5999984741;39.0793685913;14;37.2489421368;
80;6;40.0999984741;50.5747642517;22;84.2728198767;8;30.5999984741;42.0793685913;14;37.5276730061;
81;6;40.0999984741;51.6364097595;22;84.4004871845;8;31.5999984741;43.0793685913;15;37.8084080219;
82;6;41.0999984741;51.5972595215;22;84.532491684;8;32.3343963623;45.0793685913;15;38.0906364918;
83;7;40.0999984741;53.6085014343;22;84.6687680483;8;30.5999984741;47.4113807678;16;38.3738250732;
84;7;40.0999984741;54.8266143799;22;84.8092204332;8;30.5999984741;49.4703369141;16;38.6574218273;
85;7;41.0999984741;54.6309432983;22;84.9537210464;8;30.5999984741;51.0600509644;17;38.9173054695;
86;7;40.0999984741;56.6421356201;21;85.1021085978;8;30.5999984741;52.2059898376;18;39.1607251167;
87;8;40.0999984741;58.653301239;21;85.2541872263;8;30.5999984741;53.3520889282;18;39.4040472507;
88;8;41.0999984741;56.8266143799;21;85.4097272158;8;30.5999984741;54.4979934692;20;39.6466872692;
89;8;40.0999984741;59.67552948;21;85.5684640408;8;30.5999984741;55.6433525085;20;39.8880648613;
90;8;40.0999984741;61.6865844727;22;86.7301001549;8;30.5999984741;56.7878189087;21;40.1276099682;
91;8;42.0999984741;61.3650474548;22;86.9943058491;8;30.5999984741;57.931060791;22;40.3647677898;
92;8;42.0999984741;63.4471549988;22;87.2696220875;8;30.5999984741;59.0727424622;22;40.599003315;
93;8;42.0999984741;65.5303649902;23;87.5562274456;8;30.5999984741;60.2125473022;22;40.8298072815;
94;8;43.0999984741;64.6144866943;23;88.8542661667;8;30.5999984741;61.3501815796;22;41.0566987991;
95;8;43.0999984741;67.6993103027;24;89.1388407946;8;30.5999984741;62.2853546143;23;41.2792305946;
96;9;44.0999984741;71.8984832764;23;89.4375029206;8;30.5999984741;62.4178199768;26;41.4969916344;
97;9;44.0999984741;73.708190918;25;89.7499945164;8;30.5999984741;62.547328949;27;41.7096095085;
98;9;44.3796768188;77.8133010864;25;90.0760094523;8;30.5999984741;62.6736717224;27;41.9167523384;
99;9;44.374206543;81.2578430176;25;90.4151796699;8;30.5999984741;62.7966651917;28;42.1181287766;
100;9;44.0999984741;84.0052337646;27;90.7670590878;8;30.5999984741;62.9161262512;28;42.3134913445;
101;11;45.0999984741;84.1233978271;25;91.1311077476;8;30.5999984741;63.0319328308;29;42.5026345253;
102;11;44.0999984741;85.8574981689;25;91.5066747069;8;30.5999984741;66.9908218384;29;42.6853938103;
103;11;44.0999984741;89.8543014526;26;91.8771951199;8;30.5999984741;67.1439361572;29;42.8616466522;
104;11;45.0999984741;89.5886230469;27;92.2534954548;8;30.5999984741;67.2914886475;32;43.0313091278;
105;11;44.0999984741;91.8904037476;28;92.6387752295;8;30.5999984741;67.4334259033;33;43.1943349838;
106;11;44.0999984741;93.2373199463;28;93.5452440381;8;30.5999984741;67.5697021484;33;43.3507122993;
107;11;45.0999984741;91.9521560669;28;94.4878293276;8;30.5999984741;67.700340271;34;43.500462532;
108;11;44.0999984741;93.6950454712;28;95.4606108665;8;30.5999984741;67.8253555298;36;43.6436367035;
109;11;44.0999984741;95.4615097046;28;96.456659317;8;30.5999984741;67.94480896;37;43.7384991646;
110;11;45.0999984741;94.2462692261;29;98.4682432413;8;30.5999984741;68.0169525146;37;43.8108901978;
111;11;45.6186141968;95.4300003052;29;100.547103763;8;30.5999984741;68.0676269531;37;43.8799881935;
112;11;48.6325912476;96.1898651123;30;101.687747002;8;30.5999984741;68.1159896851;39;43.9458446503;
113;11;50.6466140747;97.9492950439;31;102.824893117;8;30.5999984741;68.1620941162;39;44.985273838;
114;11;51.6606636047;99.7019882202;30;103.950845003;9;31.5999984741;70.0756912231;38;47.0316286087;
115;11;52.82472229;99.0643310547;32;105.058672309;11;33.5999984741;72.9953460693;37;49.1170320511;
116;11;51.8387832642;101.426040649;32;106.142439485;11;37.0679969788;74.4929275513;35;51.254743576;
117;11;51.8528137207;103.785415649;33;107.197357893;11;37.563533783;78.9875488281;35;53.4400084019;
118;12;51.8668060303;106.140869141;29;119.719846249;12;40.087928772;81.4759674072;32;55.6685845852;
119;12;51.8807373047;108.490921021;29;121.340010643;12;43.1655654907;84.955116272;31;56.9369490147;
120;13;50.8945922852;113.834259033;29;122.882110476;13;45.2464866638;87.4221343994;28;58.1824657917;
121;13;52.9083557129;116.16973877;29;124.341382742;13;46.3307380676;88.87449646;30;59.4005376101;
122;13;54.9220046997;118.778213501;31;125.715776801;13;46.7308616638;90.3100357056;30;60.5875580311;
123;13;57.9355392456;117.443374634;33;127.005656958;13;46.9692268372;91.7269744873;30;61.7409262657;
124;13;60.6797676086;121.884994507;35;128.213380575;13;47.2014389038;93.1239700317;31;63.8590112925;
125;13;63.7608718872;126.320297241;35;129.342840433;14;48.4272422791;95.5000610352;31;64.9810740948;
126;13;66.8388290405;130.005187988;37;131.398995161;14;49.1206130981;97.6690063477;33;66.0683428049;
