Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
5;1;9.0;10.0;6;20.0;2;8.0;10.1999998093;3;21.0;
6;1;10.0;10.0;6;20.0;2;9.22500038147;10.0;3;21.0599999428;
7;1;11.0;10.0;6;20.0;2;9.73849964142;10.0;3;21.1229639053;
8;1;11.0;10.0;6;20.3999996185;2;9.75266647339;10.0;2;21.6001901627;
9;1;11.1199998856;10.1999998093;6;20.7264003754;2;9.86004257202;10.1999998093;2;22.0082015991;
10;1;11.2179203033;10.3632001877;6;20.9903717041;2;9.95184516907;10.3632001877;2;22.3582868576;
11;2;11.2971115112;10.6951856613;3;23.0419120789;2;10.0306148529;10.4951858521;2;23.5279067755;
12;2;11.9125738144;11.0209560394;3;23.9543504715;2;10.2937793732;11.0209560394;2;24.5268628597;
13;2;13.9125738144;11.4571752548;3;24.7025904655;2;12.0856485367;11.4571752548;2;25.3691681623;
14;2;15.9125738144;11.8107032776;3;25.3068172932;2;14.0856485367;11.8107032776;2;26.0752547979;
15;2;16.5920448303;12.0916318893;3;25.789717555;2;16.0856494904;12.0916318893;2;26.6680037975;
16;2;16.7369155884;12.3113050461;3;26.1736010313;2;17.1830482483;12.3113050461;3;27.1698563099;
17;2;16.8520793915;12.4808797836;3;26.2577478886;3;18.2196559906;12.4808797836;2;27.3801496029;
18;2;16.877325058;12.5;3;26.3048160076;3;18.7228336334;12.5;1;27.5615134239;
19;2;18.8799724579;12.5;4;26.3530313969;3;19.625;12.5;2;27.7520513535;
20;2;19.8944358826;12.5;4;26.4023760557;3;19.625;12.5;2;27.9515185356;
21;2;20.488527298;12.920712471;4;26.4528282881;3;19.625;12.5;4;28.1595556736;
22;2;21.488527298;12.9358482361;4;26.5043625832;3;19.625;12.5;4;28.3756833076;
23;2;21.5;12.9513092041;4;26.5569496155;3;19.625;12.5;5;28.5992991924;
24;2;21.9670848846;12.5;4;26.6105561256;3;19.625;12.5;5;28.8296794891;
25;2;21.9831676483;12.5;4;26.6651450396;3;19.625;12.5;5;29.0659828186;
26;2;21.5;12.99954319;5;26.72067523;3;20.5398464203;12.5;5;29.3072590828;
27;2;21.5;13.0162029266;5;26.7771017551;3;20.5941333771;12.5;5;29.5524601936;
28;2;22.0331306458;12.5;5;26.8343759775;3;19.625;13.5;5;29.8004574776;
29;2;21.5;13.4171876907;5;26.8924454451;3;19.625;14.5;5;30.0500593185;
30;2;20.0677337646;13.5;5;26.9512542486;3;18.625;13.5;5;30.3000340462;
31;2;18.5;15.4756269455;5;27.0107431412;3;17.8175086975;14.5;7;30.5491337776;
32;2;17.5;16.5053710938;4;27.0708494186;3;16.8735542297;15.5;7;30.7961182594;
33;2;16.5;17.5354251862;4;27.1315076351;3;15.9291267395;16.5;7;31.0397801399;
34;2;15.5;18.5657539368;4;27.1926498413;3;15.3589506149;17.5;8;31.278968811;
35;2;14.5;19.5963249207;4;27.2542052269;3;15.0;16.5;8;31.5126113892;
36;2;14.0;20.6271018982;4;27.3161010742;3;16.0;16.5;8;31.7397313118;
37;2;14.0;21.6580505371;5;27.3782629967;3;15.0;15.5;8;31.95946455;
38;2;14.7134790421;21.5;6;27.4406147003;3;15.5658798218;16.5;8;32.171069622;
39;2;14.7321844101;22.5;6;27.5030794144;3;15.0;15.5;7;32.373934269;
40;2;14.7509241104;23.5;7;27.5655794144;3;15.0;15.5;7;32.5675787926;
41;2;14.7696743011;24.5;7;27.628036499;3;15.7027053833;16.5;8;32.7516541481;
42;2;15.7884111404;22.5;7;27.690372467;4;15.0;15.5;6;45.6759381294;
43;2;14.8071117401;23.5;7;27.7525100708;4;16.0;15.5;6;46.4778270721;
44;3;14.0;24.5;6;27.8143725395;4;17.8203239441;16.5;6;47.2163562775;
45;3;15.0;22.5;6;27.8758842945;4;18.8550853729;17.5;7;47.8889780045;
46;3;14.0;23.5;7;27.936971426;4;18.0;19.5;8;48.4954004288;
47;3;14.0;24.5;6;27.9975619316;4;19.0;21.5;8;49.0372428894;
48;4;15.0;22.5;6;44.0575861931;4;20.0;23.5;8;49.5176048279;
49;4;17.0;23.5;7;44.7569766045;4;21.0;25.5;8;49.9406280518;
50;4;19.0;24.5;7;45.3747749329;4;23.0;25.5;8;50.3110923767;
51;4;20.0;25.5;7;45.9144392014;4;26.0;25.5;8;50.5670089722;
52;4;21.0;26.5;8;46.3816049099;4;28.4551544189;25.5;8;50.75;
53;3;22.0;27.5;8;46.783229351;5;29.5625;26.5;7;50.75;
54;3;22.75;28.5;8;47.1268515587;5;30.5625;27.5;8;50.75;
55;3;22.75;29.5;8;47.4200310707;5;31.1875;27.5;9;50.75;
56;3;22.75;30.5;8;47.5100040436;5;31.1875;27.5;10;50.75;
57;3;22.75;31.5;9;47.5623030663;5;31.1875;27.5;10;50.75;
58;3;22.75;32.5;9;47.6135182381;5;31.1875;27.5;9;50.75;
59;3;22.75;33.5;10;47.6636190414;5;31.1875;27.5;9;50.75;
60;3;22.75;34.5;10;47.7125790119;6;32.1875;28.5;7;51.75;
61;3;22.75;35.5;10;47.7603754997;6;33.1875;29.5;7;52.8799999952;
62;3;22.75;36.5;12;47.8069901466;6;34.4417495728;31.5;8;53.0754309893;
63;3;22.75;37.5;12;47.8524079323;7;35.4744720459;33.5;8;53.2896990776;
64;3;22.75;38.5;13;47.8966178894;7;33.4354438782;36.5;8;53.5242849588;
65;3;22.75;39.5;13;47.9396123886;7;32.1875;38.5;8;53.7806565762;
66;3;22.75;40.5;14;47.9813876152;7;31.1875;40.5;9;54.0602276325;
67;3;22.75;41.5;14;48.0;7;30.1875;41.5;9;54.3643069267;
68;3;22.75;42.5;15;48.0;7;29.5625;43.1650238037;9;54.6940377951;
69;3;23.75;40.5;15;48.0;7;29.5625;43.5;9;55.0503286123;
70;3;22.75;41.5;15;48.0;7;29.5625;45.2281532288;10;57.0475329161;
71;3;22.75;42.5;17;48.0;8;29.7725944519;45.5;9;59.7949296236;
72;3;23.75;40.5;17;48.0;8;29.9169578552;46.2953224182;10;61.373916626;
73;3;22.75;41.5;17;48.0;8;32.3470153809;46.5;12;62.7877845764;
74;3;22.75;42.5;15;48.0;8;33.0755157471;47.5;10;63.791793108;
75;4;23.75;40.5;15;48.0;8;32.3527984619;47.5;9;64.5860048532;
76;4;22.75;41.5;15;49.4999990463;8;32.3625984192;48.5;10;65.3981494904;
77;4;23.0200004578;43.0;13;50.7126111984;8;30.1000003815;51.1059188843;10;67.1317789555;
78;4;24.2306003571;41.3899993896;13;51.6813836098;9;31.1000003815;54.1288757324;9;67.9260394573;
79;4;23.3911209106;42.6872596741;13;52.2903623581;9;32.0999984741;57.1524085999;9;68.7347924709;
80;4;23.5112609863;43.9097442627;14;52.5839514732;9;32.0999984741;60.1765136719;10;69.5500460863;
81;4;24.5599994659;42.0;14;52.6947021484;9;32.0999984741;63.2011871338;10;70.3635032177;
82;4;23.5599994659;43.0;14;52.8029289246;9;32.0999984741;66.2011871338;10;71.1669684649;
83;4;23.5599994659;44.0;14;52.9084525108;9;32.0999984741;68.2011871338;11;71.9527554512;
84;4;24.5599994659;42.0;17;53.0111150742;9;32.0999984741;70.2011871338;12;73.714053154;
85;5;23.5599994659;43.0;16;53.1107802391;10;33.0999984741;73.2011871338;11;74.5052119493;
86;5;23.5599994659;44.0;16;53.2073340416;10;34.0999984741;76.2011871338;11;75.264883399;
87;5;24.5599994659;42.0;17;53.3006839752;10;34.0999984741;79.3603363037;12;75.9902245998;
88;5;23.5599994659;43.0;17;53.3907594681;10;34.0999984741;80.3885498047;13;76.6797460318;
89;5;23.5599994659;44.0;14;53.4775099754;10;34.0999984741;82.4171905518;14;77.3331768513;
90;5;24.5599994659;43.0;14;53.5609045029;11;34.0999984741;83.4462203979;14;77.9512763023;
91;5;23.5599994659;45.0;15;53.6409311295;12;35.0999984741;82.4756240845;13;78.5356122255;
92;5;23.5599994659;47.0;16;53.7175951004;12;34.0999984741;84.5053710938;15;79.0883346796;
93;5;24.5599994659;46.0;16;53.7909178734;12;34.0999984741;86.5354232788;15;79.6119637489;
94;5;23.5599994659;45.0;16;53.8609347343;12;35.0999984741;85.5657501221;16;80.1092073917;
95;5;23.5599994659;45.0;18;53.9276947975;12;34.0999984741;84.5963287354;16;80.5828111172;
96;5;24.5599994659;44.0;18;53.9912576675;12;34.0999984741;84.6271057129;18;80.8917433023;
97;5;23.5599994659;46.0;18;54.0;13;35.0999984741;83.6580505371;18;82.196233511;
98;5;23.5599994659;48.0;18;54.0;13;35.0999984741;83.6891326904;18;82.5632500648;
99;5;24.5599994659;47.0;19;54.0;13;36.0999984741;85.7203063965;19;82.9353830814;
100;5;23.5599994659;49.0;19;54.0;13;37.0999984741;85.7515411377;20;83.312312007;
101;5;23.5599994659;51.0;20;54.0;13;36.0999984741;86.7827911377;21;83.693693161;
102;5;24.5599994659;50.0;20;54.0;13;36.0999984741;91.3396224976;23;84.0791603327;
103;5;23.5599994659;52.0;20;54.0;13;36.0999984741;92.3832626343;25;84.4683266878;
104;5;23.5599994659;54.0;21;54.0;13;36.0999984741;93.4267578125;26;84.8607814312;
105;5;24.5599994659;53.0;21;54.0;14;36.0999984741;96.4700622559;26;85.2560943365;
106;5;23.5599994659;55.0;22;54.0;15;36.0999984741;99.5131225586;25;85.6538143158;
107;5;23.5599994659;56.7600021362;22;54.0;15;36.0999984741;99.5558776855;26;86.0534707308;
108;5;24.5599994659;54.7600021362;22;54.0;15;36.0999984741;98.5982971191;27;86.4545754194;
109;5;23.5599994659;55.7600021362;21;54.0;15;37.0999984741;95.6403121948;28;86.8566241264;
110;5;23.5599994659;56.7600021362;22;54.0;15;36.0999984741;96.6818847656;29;87.259098053;
111;5;24.5599994659;54.7600021362;22;54.0;16;36.0999984741;97.7229690552;28;87.6614665985;
112;5;23.5599994659;55.7600021362;22;54.0;16;37.0999984741;95.7635269165;29;88.0631885529;
113;5;23.5599994659;56.7600021362;22;54.0;16;36.0999984741;96.8035049438;31;88.4637162685;
