Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.5179204941;10.3632001877;4;22.0903717279;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.6271114349;10.4951858521;4;23.2838120461;2;9.8956489563;11.0792179108;4;23.0;
11;2;11.9851436615;11.0209560394;4;24.3146933317;2;10.1750001907;11.0;4;24.7000008821;
12;2;13.9851436615;11.4571752548;4;25.1981878281;2;10.5574998856;11.7700004578;5;26.1690288782;
13;2;15.9851436615;11.8107032776;5;25.9559320211;2;12.2523422241;12.4126424789;5;27.4157934189;
14;2;17.1443748474;12.0916318893;5;26.6120283604;2;14.2523422241;12.9308347702;5;28.4674659967;
15;2;18.209400177;12.3113050461;5;27.1901185513;2;16.2523422241;13.3366470337;5;29.3608939648;
16;2;19.2810821533;12.4808797836;5;27.4906733036;2;17.4150733948;13.6469516754;5;30.135217905;
17;2;20.3597755432;12.5;5;27.7773330212;2;18.4845218658;13.879781723;5;30.7230784893;
18;2;21.4457740784;12.5;3;28.0890238285;2;19.5626926422;14.0;4;31.1118502617;
19;2;22.4267082214;12.5;4;28.4260663986;2;20.6501674652;14.0;4;31.544028759;
20;2;22.5278205872;12.5;4;28.788336277;2;21.0974063873;14.0;4;32.0209121704;
21;2;22.6365013123;12.5;4;29.1751885414;2;21.2047042847;14.0;4;32.5427899361;
22;2;22.7525558472;12.5;4;29.585392952;2;21.3221263885;14.0;4;33.1086950302;
23;2;22.875617981;12.5;4;30.0170898438;2;21.4494552612;14.0;5;33.7161855698;
24;2;23.0051269531;12.5;5;30.4677705765;2;21.5861415863;14.0;5;34.3611893654;
25;2;21.5;13.5;3;30.9342932701;2;21.7312660217;14.0;5;35.0379443169;
26;2;21.5;13.9835729599;3;31.4129357338;2;21.8835372925;14.0;5;35.7390680313;
27;3;21.5;14.9835739136;2;31.8994894028;2;22.0412902832;14.0;5;36.4557781219;
28;3;22.5;12.9835739136;2;32.3893885612;2;22.2025489807;14.0;5;37.1782588959;
29;3;23.5;12.5;2;32.877872467;2;22.36510849;14.0;5;37.8961582184;
30;3;23.8633613586;12.5;2;33.360165596;2;20.5266342163;15.0;4;38.5991659164;
31;3;22.0080490112;13.5;2;33.8316650391;2;19.6848106384;16.0;4;39.2776012421;
32;3;21.0080490112;13.5;2;34.2881155014;2;18.8374595642;17.0;3;39.9229507446;
33;3;21.5;14.5;2;34.7257604599;2;17.9826622009;18.0;3;40.5282850266;
34;3;20.5;13.5;2;35.141462326;2;17.1188621521;19.0;3;41.088514328;
35;3;20.5;13.5;2;35.5327749252;2;16.9449157715;20.0;3;41.6004695892;
36;3;21.5;14.5;3;35.8979701996;3;17.0601062775;21.0;2;42.0628213882;
37;3;21.5;15.5;3;36.2360286713;3;17.1641349792;22.0;3;42.4758720398;
38;3;21.5;16.5;3;36.5465888977;3;17.2570705414;23.0;3;42.8412618637;
39;3;22.5;14.5;4;36.8298740387;3;17.3392829895;24.0;4;43.1616458893;
40;3;21.5;14.5;4;37.0865974426;3;17.4113693237;25.0;4;43.4403705597;
41;3;21.5;14.5;4;37.3178625107;3;17.4740829468;26.0;5;43.6811828613;
42;3;23.1953582764;16.5;4;38.5250654221;3;17.5282669067;27.0;6;43.8879890442;
43;3;25.2575187683;19.5;3;38.7498016357;3;18.574798584;25.0;6;44.0;
44;3;27.3129405975;22.5;2;38.9549670219;3;17.6000003815;26.0;7;44.0;
45;3;27.3621349335;24.5;2;39.1235535145;3;17.6000003815;27.0;7;44.0;
46;3;27.7370662689;26.5;3;39.1671074629;3;18.6000003815;25.0;8;44.0;
47;3;27.3999996185;27.5;3;39.211841464;3;19.6000003815;25.0;9;44.0;
48;3;27.763551712;27.5;3;39.2577478886;3;20.6000003815;25.0;9;44.0;
49;3;27.7773246765;27.5;4;39.3048160076;3;21.6000003815;25.0;9;44.0;
50;3;27.3999996185;28.0219268799;6;39.3530313969;3;22.6000003815;25.0;8;44.0;
51;3;27.8059082031;27.5;6;39.4023760557;3;23.6000003815;25.0;8;44.0;
52;3;27.8207130432;27.5;6;39.4528282881;3;23.8999996185;24.0;10;44.0;
53;3;27.3999996185;28.0811309814;7;39.5043625832;3;23.8999996185;24.0;10;44.0;
54;4;27.3999996185;28.1017456055;6;39.5569496155;3;23.8999996185;24.0;11;44.0;
55;5;27.8670845032;27.5;5;39.6105561256;3;23.8999996185;24.0;11;44.0;
56;5;27.8831672668;27.5;6;39.6651450396;3;23.8999996185;24.0;13;44.0;
57;5;27.3999996185;28.1660575867;3;39.72067523;3;23.8999996185;24.0;13;44.0;
58;5;27.3999996185;28.1882705688;3;39.7771017551;3;23.8999996185;24.0;14;44.0;
59;5;27.9331302643;27.5;2;39.8343759775;3;23.8999996185;24.0;15;44.0;
60;5;27.9503116608;27.5;3;39.8924454451;3;23.8999996185;24.0;14;44.0;
61;5;27.9677333832;27.5;3;40.9512542486;3;23.8999996185;24.0;11;44.0;
62;5;28.3999996185;29.2805023193;4;41.0407431126;3;23.8999996185;24.0;12;44.0;
63;6;29.3999996185;30.3042984009;3;41.1314404011;3;23.8999996185;24.0;13;44.0;
64;6;30.0212554932;30.5;4;41.2232737541;3;23.8999996185;24.0;13;44.0;
65;6;30.0394515991;31.5;5;42.7597153187;3;23.8999996185;24.0;13;44.0;
66;6;29.8169994354;33.8941116333;4;44.0395519733;3;23.8999996185;24.0;15;44.0;
67;6;30.858379364;33.9791412354;5;45.0987688303;3;23.8999996185;24.0;14;44.0;
68;6;30.4273757935;35.2792663574;5;45.9753980637;3;23.8999996185;24.0;15;44.0;
69;6;31.4117622375;34.5445022583;5;46.5570474863;3;23.8999996185;24.0;15;44.0;
70;6;31.572052002;34.6584396362;6;46.9303876162;3;23.8999996185;24.0;16;44.0;
71;6;31.6695022583;34.6826896667;6;48.2787326574;3;23.8999996185;24.0;16;44.0;
72;6;31.8863372803;36.7075042725;7;48.5540126562;3;23.8999996185;24.0;16;44.0;
73;6;33.8084831238;36.7328681946;8;48.7890543938;3;23.8999996185;24.0;16;45.3199996948;
74;6;33.8445663452;37.758769989;9;49.0291639566;3;24.1970005035;24.4200000763;18;46.3582401276;
75;6;33.8809432983;38.785194397;9;49.2740832567;3;24.4306030273;24.7314720154;18;47.1666984558;
76;6;33.9175376892;39.812122345;10;49.5235333443;3;24.6125068665;24.9579029083;18;47.5526294708;
77;6;33.9542503357;40.5046806335;13;49.7772156;3;24.6993408203;25.0;18;47.8066806793;
78;6;33.9910011292;40.570274353;13;50.0348137617;3;25.7565040588;26.0;20;49.0;
79;7;28.8999996185;43.6379165649;13;50.2959946394;3;26.7999992371;27.0;20;49.1799999475;
80;7;26.8999996185;46.2599182129;11;50.5604110956;3;27.0655002594;28.0;19;49.3902759552;
81;8;24.8999996185;48.3800201416;11;50.8277027607;3;27.1128120422;29.0;17;49.6350997686;
82;8;23.3999996185;50.5016708374;11;51.0974982977;3;27.1678981781;30.0;17;49.9190331697;
83;8;22.3999996185;52.6246986389;11;51.3694169521;3;26.7999992371;31.0;17;50.2468225956;
84;8;22.3999996185;51.7489585876;10;51.6430704594;3;26.7999992371;32.0;16;50.6232366562;
85;8;20.3999996185;53.8742713928;9;51.9180634022;3;26.7999992371;33.0;18;51.0528378487;
86;8;20.0;56.0004653931;10;52.1939971447;3;24.7999992371;35.0;18;51.539678812;
87;8;21.0;55.1273574829;10;52.4704685211;3;23.7999992371;37.0;19;52.0869245529;
88;8;22.0;55.2547798157;11;52.7470734119;3;22.7999992371;39.0;20;52.696410656;
89;8;21.0;55.4185066223;11;53.0234065056;4;20.75;39.0;20;53.3681659698;
90;8;22.5038032532;54.5053672791;11;54.2990629673;4;21.75;39.6840820312;21;54.0999455452;
91;8;22.5336875916;57.5933837891;11;54.6136407852;4;22.75;41.0499725342;20;54.886841774;
92;8;24.5626392365;57.6824226379;11;54.9279243946;4;22.75;42.4434204102;17;55.7210559845;
93;9;23.0;58.7723197937;11;55.2415220737;4;22.75;43.8605270386;16;56.5919094086;
94;9;23.0;59.8629226685;11;55.5540436506;4;22.75;45.295955658;15;57.4861631393;
95;9;24.0;61.1455841064;12;55.8651047945;4;22.75;46.7430801392;15;58.3886613846;
96;9;23.0;61.2704124451;11;56.1743268967;4;22.75;48.1943283081;14;59.2832641602;
97;9;23.0;62.3620834351;13;56.4813392162;4;22.75;49.6416320801;15;60.1539640427;
98;9;23.7156257629;65.2288818359;13;56.7857797146;4;22.75;51.0769805908;16;60.9860286713;
99;9;23.0;67.6485061646;11;57.0872977972;4;22.75;52.4930152893;17;61.7670049667;
100;9;24.0;69.7760543823;14;57.3855544329;4;23.75;51.4930152893;18;62.4874315262;
101;9;25.0;71.9028167725;15;57.6802253723;5;22.75;53.4930152893;16;73.1411867142;
102;9;26.0;74.3242645264;16;57.9183988571;6;25.75;54.4930152893;16;75.2254571915;
103;9;26.0;72.4487304688;16;58.147646904;6;26.75;58.4930152893;16;76.3928943872;
104;9;22.0;72.2759628296;18;58.3753958941;6;27.015499115;60.4930152893;16;77.4932594299;
105;9;22.0;74.3971786499;18;58.6013007164;6;27.0628128052;62.4930152893;17;78.5331023932;
106;9;23.0;73.5164337158;20;58.8250319958;6;27.75;64.4930114746;19;79.5213910341;
107;10;22.0;74.8775253296;19;59.0462781191;6;29.4097747803;67.4930114746;19;80.4687597752;
108;10;23.0;73.0324020386;19;59.2647482157;6;32.5122756958;64.4930114746;19;81.3867750168;
109;10;24.0;72.1853256226;20;59.4801722765;6;30.6047935486;67.4930114746;20;82.1784968376;
110;10;25.0;71.3361206055;21;59.6923019886;6;30.6876983643;70.4930114746;22;82.9113571644;
111;10;26.0;70.4846115112;21;59.900911808;8;32.761505127;67.4930114746;20;83.6763372421;
112;10;27.0;69.6306304932;21;60.105799675;8;30.8268241882;70.4930114746;20;84.4775137901;
113;10;28.0;68.7740631104;23;60.3067862988;8;30.8843307495;73.4930114746;20;85.3172464371;
114;10;29.0;67.9147491455;23;60.5037145615;8;32.9347229004;70.1771011353;20;86.0999455452;
115;10;30.0;67.0525970459;24;60.6964507103;8;30.9347248077;72.4930114746;21;86.886841774;
116;10;30.3999996185;66.1875152588;24;60.8848817348;8;30.9347248077;74.3138046265;21;87.7210559845;
117;10;30.3999996185;65.3194122314;25;62.0754373074;8;30.9347248077;75.8977508545;21;89.5919094086;
118;10;30.3999996185;64.8588027954;25;63.2827546597;8;31.7999992371;78.5073547363;22;91.5461630821;
119;10;30.3999996185;64.4082183838;25;64.4988262653;8;32.7999992371;81.1333236694;22;92.6916252375;
120;10;30.3999996185;63.9645462036;26;65.7154138088;8;33.7999992371;84.7650756836;23;93.8625010252;
121;10;30.3999996185;64.5244903564;27;67.9242932796;9;34.7999992371;85.3912963867;21;95.0471156836;
122;10;31.3999996185;66.0847091675;27;69.17750597;9;34.75;90.0007858276;23;96.2353503704;
123;10;32.4000015259;67.6418762207;28;70.4105460644;9;34.9500007629;94.5832290649;25;97.4195395708;
124;10;32.4000015259;69.1927947998;29;71.6167081594;9;36.9500007629;93.5832290649;25;98.5950198174;
125;10;32.4000015259;70.7344589233;31;72.7901246548;9;34.9500007629;98.5832290649;26;99.7602478266;
126;10;32.4000015259;72.2641220093;31;73.9258733988;9;34.9500007629;103.583229065;27;100.916464329;
127;10;32.4000015259;72.7793884277;32;75.0200232267;9;35.9500007629;105.583229065;27;102.166051269;
128;10;32.4000015259;73.2781677246;32;76.0696425438;9;34.9500007629;110.583229065;28;103.428934813;
129;10;32.4000015259;73.7588195801;32;77.0727540255;9;36.9500007629;109.013999939;29;104.710372925;
130;10;32.4000015259;74.2200012207;33;78.0282552242;9;35.9500007629;110.170761108;29;106.014343739;
131;10;32.4000015259;74.6607894897;34;78.9358285666;9;34.9500007629;114.341133118;30;107.342550039;
132;10;32.4000015259;75.0805358887;34;79.7958186865;9;35.9500007629;115.525512695;32;109.693694353;
133;10;31.3999996185;76.4789276123;33;80.6091198921;9;37.9500007629;114.724121094;31;110.974373817;
134;10;31.3999996185;77.8559112549;33;81.3770611286;9;38.9500007629;117.936958313;31;112.21288228;
135;10;31.3999996185;79.2116317749;34;82.1012966633;9;37.9500007629;119.804115295;32;113.479109883;
136;10;31.3999996185;80.5464401245;35;82.743241787;10;38.9500007629;122.676200867;32;115.755766273;
137;10;30.8999996185;81.8608093262;35;83.2387218475;10;39.9500007629;125.555458069;33;117.20524776;
138;10;29.8999996185;83.1332244873;35;83.6245660782;10;39.9500007629;128.429580688;32;118.661053538;
