Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;2;9.19999980927;10.0;3;21.0;1;8.0;12.0;6;20.0;
4;2;9.19999980927;10.0;3;21.1200000048;1;8.0;11.0;6;20.0;
5;2;10.3360004425;10.0;3;21.2530560493;1;8.0;10.0;6;20.0;
6;2;11.375916481;10.0;3;21.4002518654;1;9.0;10.0;6;20.0;
7;2;11.4200754166;10.0;3;21.9766796827;1;9.5;10.0;6;20.0;
8;2;11.5930042267;10.1999998093;3;22.4989564419;1;9.5;10.0;6;20.3999996185;
9;2;11.7496871948;10.3632001877;3;22.9796661139;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.8938999176;10.4951858521;2;24.3497066498;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.3049116135;11.0209560394;2;25.5842888355;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.3049116135;11.4571752548;2;26.7006480694;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.3049125671;11.8107032776;3;27.7219514847;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;17.6741790771;12.0916318893;3;28.6730384827;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;18.8277015686;12.3113050461;3;29.5772051811;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;19.9972076416;12.4808797836;3;30.2332024574;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;21.1825332642;12.5;3;30.9013147354;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.3829689026;12.5;3;31.6152963638;1;16.7228336334;12.5;6;25.0;
19;2;23.484588623;12.5;4;32.3684282303;1;17.625;12.5;6;25.0;
20;2;23.7105293274;12.5;4;33.151807785;1;17.625;12.5;6;25.0;
21;2;23.9455413818;12.5;4;33.9546136856;1;17.625;12.5;6;25.0;
22;2;24.186384201;12.5;5;34.7645931244;1;17.625;12.5;6;25.0;
23;2;24.4293785095;12.5;5;35.5687475204;1;17.625;12.5;6;25.0;
24;2;24.6706237793;12.5;5;36.3541374207;1;17.625;12.5;7;25.0;
25;2;24.9062423706;12.5;5;37.1087179184;2;17.625;12.5;6;25.0;
26;2;22.9062423706;13.5;4;37.8220767975;2;17.625;12.5;6;25.0;
27;2;21.9062423706;13.5;4;38.485994339;2;17.625;12.5;6;25.0;
28;2;21.9062423706;14.5;6;39.0947532654;2;17.625;12.5;6;25.0;
29;2;21.7284259796;15.5;6;39.6451883316;2;17.625;12.5;6;25.0;
30;2;20.7284259796;14.5;6;40.1365070343;2;17.625;12.5;6;25.0;
31;2;19.7284259796;14.5;7;40.5699396133;2;15.625;13.5;6;25.0;
32;2;19.7284259796;15.5;7;40.9482984543;2;14.625;14.5;7;25.0;
33;3;18.7284259796;14.5;5;56.275510788;2;13.625;15.5;7;25.0;
34;3;18.7284259796;14.5;5;57.306180954;2;12.625;16.5;7;25.0;
35;3;18.7284259796;13.5;5;58.2145957947;2;12.0;17.5;7;25.0;
36;3;19.2284259796;13.5;5;59.0048561096;2;12.0;18.5;7;25.0;
37;3;21.2284259796;14.5;5;59.5162696838;2;12.0;19.5;7;25.0;
38;4;21.2284259796;13.5;4;59.9513263702;2;12.0;20.5;7;26.0;
39;4;22.2284259796;14.5;5;60.3190898895;2;13.0;21.5;7;26.0299999714;
40;4;24.0;15.5;5;60.6270179749;2;14.0;22.5;7;26.0605909824;
