Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
31;4;16.009513855;17.5;3;26.7374696732;2;16.2291755676;15.5;9;27.774232626;
32;4;15.021241188;18.5;4;26.7767804861;3;15.2492027283;16.5;8;27.8637228012;
33;4;14.5330343246;19.5;4;26.8162822723;3;14.6443376541;17.5;8;27.9535369873;
34;4;14.5448846817;20.5;4;26.8559447527;3;14.6645460129;18.5;8;28.0435154438;
35;4;14.5567836761;21.5;4;26.8957372904;3;14.6847915649;19.5;8;28.1334965229;
36;4;15.0;20.2582950592;4;26.9356285334;3;14.7050361633;20.5;8;28.2233183384;
37;4;14.5806884766;20.5;4;26.9755871296;3;14.7252464294;21.5;8;28.3128197193;
38;4;14.0;22.2902355194;4;28.015581131;3;14.7453842163;22.5;9;28.4018411636;
39;4;16.0;20.7062320709;4;28.08557868;3;14.765414238;23.5;9;28.4902265072;
40;4;16.0;21.7342319489;5;28.1561388969;3;14.7853012085;24.5;10;28.5778234005;
41;4;16.0;22.7624549866;5;28.227222681;3;14.8050098419;25.5;10;28.6644845009;
42;4;17.0;20.79088974;6;28.2987904549;3;14.824508667;26.5;10;28.7500691414;
43;4;16.0;21.8195152283;7;28.3708010912;3;14.8437652588;27.5;10;28.8344430923;
44;4;16.0;22.8483200073;7;28.4432128668;4;14.8627490997;28.5;7;43.9174802303;
45;4;17.0;20.8772850037;8;28.5159831047;4;15.0;30.5;7;44.7490625381;
46;4;16.0;21.9063930511;8;28.5890686512;4;17.0;30.5;7;45.4984555244;
47;4;16.0;22.9356269836;9;28.662425518;4;17.0;31.3553562164;7;46.1647267342;
48;4;18.0987281799;22.9356269836;9;28.7360093594;4;18.0;32.4102058411;7;46.7503099442;
49;4;18.3976516724;23.9356269836;11;28.8097747564;4;20.0;30.4638290405;7;47.2601380348;
50;4;20.1429328918;24.9356269836;11;28.8836765289;4;20.0;31.5161685944;7;47.7007718086;
51;4;21.1651039124;26.9356269836;12;28.9576692581;4;22.0;31.5161685944;9;48.0796093941;
52;4;21.7573299408;28.0024299622;14;29.03170681;4;21.588104248;34.516166687;9;48.4042539597;
53;4;22.7685050964;28.088010788;14;29.105743289;4;21.6648292542;37.516166687;11;48.588341713;
54;4;24.2317237854;27.5;14;29.1797326803;4;21.7000007629;40.516166687;12;48.6531133652;
55;4;23.9634361267;28.5;15;29.2536290884;4;21.7000007629;43.516166687;12;49.7157855034;
56;5;24.3012733459;28.1330871582;12;45.3273867369;4;23.7000007629;43.516166687;13;49.7963461876;
57;5;25.3119239807;28.5;12;46.0409593582;4;24.774679184;44.516166687;13;49.8749880791;
58;5;25.5;30.5;13;46.6734081507;4;24.7000007629;44.516166687;13;49.9517093897;
59;6;26.3327770233;30.5;12;47.2282073498;4;25.7000007629;45.516166687;14;50.0265148878;
60;6;25.5;31.5;12;47.7110062838;4;24.7000007629;45.516166687;14;50.0994160175;
61;6;26.3530044556;32.5;13;48.1287727356;4;24.7000007629;44.516166687;14;50.1228116751;
62;6;26.3628692627;32.5;13;48.4890531301;5;24.7000007629;44.5;15;50.1438889503;
63;6;26.3725662231;33.5;12;48.7994118929;5;25.0823745728;45.5;16;50.1651208401;
64;6;26.3820896149;34.5;13;48.9070864916;5;24.8250007629;47.3155860901;18;50.1864993572;
65;5;24.3914375305;27.5;13;30.9755871296;6;24.8250007629;48.3305511475;15;69.2080165148;
66;5;25.3999996185;28.5;13;31.0555810928;6;24.7000007629;50.5;16;69.2296639681;
67;5;26.3999996185;29.5;12;31.136762619;6;26.7000007629;52.3607635498;16;69.2514331341;
68;5;26.3999996185;30.5;13;31.219101429;6;26.7000007629;52.3760032654;17;70.2733153105;
69;5;26.3999996185;31.5;13;31.3025640249;6;27.7000007629;56.3913192749;17;70.3253014088;
70;5;26.3999996185;32.5;14;31.3871146441;6;29.7000007629;60.4067115784;18;70.3779734373;
71;5;26.3999996185;33.227104187;15;31.4727139473;6;31.7000007629;59.9221687317;19;70.4313150644;
72;6;26.3999996185;33.2546463013;15;31.559319973;6;31.7000007629;61.9376831055;19;70.4853087664;
73;6;26.3999996185;33.2828903198;15;32.7555288076;6;32.7000007629;63.9532546997;20;70.5399354696;
74;6;26.7179985046;33.8274765015;15;33.73457551;6;34.4000015259;61.9688720703;20;70.5951750278;
75;6;26.9698104858;34.2639884949;16;34.5308556557;6;33.4000015259;62.9845275879;22;70.6510056257;
76;6;26.2123565674;35.6096954346;12;35.1801726818;6;33.4000015259;64.000213623;24;72.6696242094;
77;6;26.3458442688;36.176940918;12;35.5674797297;6;33.6849975586;66.0159301758;25;74.308937192;
78;5;25.3879051208;30.0251502991;13;34.1482174397;7;33.9218521118;67.2157287598;21;78.1892939806;
79;5;26.4047679901;31.0793952942;13;34.3770712614;7;35.1165466309;69.275100708;21;79.1370172501;
80;5;27.4213542938;32.1355361938;13;34.6135870218;7;37.2270126343;68.3354797363;23;79.6963632107;
81;5;24.3999996185;35.1935310364;14;34.8578822613;8;34.2999992371;71.3968658447;21;79.8327578306;
82;6;23.3999996185;37.6581916809;13;35.1100453138;8;33.2999992371;74.459197998;22;79.9698987007;
83;6;22.3999996185;38.3148880005;13;35.3701312542;8;32.2999992371;77.5224609375;23;80.1076664925;
84;6;21.3999996185;40.3781166077;13;35.6381553411;9;32.2999992371;76.5866088867;21;80.2459390163;
85;6;20.3999996185;41.9091796875;14;35.9140890837;9;30.2999992371;80.6515960693;21;80.3845921755;
86;6;21.3999996185;42.8443641663;14;36.1978541613;9;30.2999992371;83.7173919678;24;80.5235010386;
87;6;22.3999996185;43.8443641663;15;36.4893180132;10;31.2999992371;83.7839355469;22;80.6625391245;
88;7;23.3999996185;44.8443641663;10;36.7882876396;10;30.2999992371;85.1884765625;22;80.8015793562;
89;7;24.3999996185;45.8443641663;10;37.0945057869;10;30.2999992371;89.203956604;22;80.9404945374;
90;7;25.3999996185;47.8443641663;10;37.4076473713;10;31.2999992371;89.9875640869;24;81.0791574717;
91;7;26.3999996185;48.9546432495;11;37.7273151875;10;30.2999992371;95.0258178711;23;81.2174413204;
92;7;26.3999996185;49.9713363647;9;38.0294821262;10;30.2999992371;99.0800323486;23;81.3552210331;
93;7;26.3999996185;50.9781150818;8;38.3214251995;10;31.2999992371;100.134727478;23;81.4923719168;
94;7;26.3999996185;51.9781188965;8;39.6194672585;10;30.2999992371;103.189849854;24;81.6287720203;
95;8;25.3999996185;54.7512245178;7;40.0029057264;10;30.2999992371;107.245323181;27;81.7643010616;
96;8;27.3999996185;54.8246841431;4;40.3965002298;10;31.2999992371;106.301086426;27;81.8988416195;
97;8;28.3999996185;55.8979225159;5;40.799649477;10;30.2999992371;109.357078552;25;82.0322787762;
98;8;28.3999996185;56.9707717896;5;41.2116793394;10;31.2999992371;109.413223267;27;82.1645011902;
99;8;26.3999996185;57.0430450439;5;41.6318466663;10;31.2999992371;110.469451904;27;82.295401454;
100;8;25.3999996185;58.1145858765;6;42.0593451262;10;30.2999992371;111.690299988;28;82.4248754978;
101;8;24.3999996185;59.185218811;7;42.4933136702;10;31.2999992371;111.760795593;30;82.5528242588;
102;8;25.3999996185;59.2547988892;8;42.9328404665;10;31.2999992371;109.83102417;32;82.6633629799;
103;6;22.3999996185;46.3231658936;8;36.6503243446;12;30.2999992371;112.889884949;27;89.1623703241;
104;6;23.3999996185;47.3901977539;8;36.7595920563;12;33.2999992371;112.889884949;28;89.5979839563;
105;6;24.3999996185;48.4557571411;9;36.8662261963;12;35.2999992371;114.400001526;28;90.3867044449;
106;6;24.3999996185;48.5197372437;10;36.9700603485;12;34.2999992371;116.400001526;30;91.2046165466;
107;6;24.3999996185;48.5820388794;9;37.0709495544;12;33.2999992371;117.400001526;30;92.0491640568;
108;5;22.3999996185;47.6425704956;9;37.1687707901;14;33.2999992371;122.5;25;92.9172718525;
109;5;21.3999996185;47.7012634277;10;37.263422966;14;34.2999992371;124.5;26;93.8053863049;
110;5;20.3999996185;47.7580566406;11;37.3548264503;15;34.2999992371;126.5;25;94.7095310688;
111;5;21.3999996185;46.8128967285;11;37.4429225922;17;34.2999992371;128.5;24;95.6253774166;
112;5;22.3999996185;46.8657531738;12;37.5276732445;17;34.2999992371;130.5;24;96.5483260155;
113;5;23.3999996185;47.9166030884;12;37.609058857;17;34.2999992371;132.5;25;97.4735913277;
114;5;24.3999996185;49.8067932129;13;37.6870775223;17;34.2999992371;135.5;24;98.3962914944;
115;5;24.3999996185;50.4653091431;15;37.7617444992;17;34.2999992371;138.5;24;101.311534643;
116;5;24.3999996185;50.5213088989;16;37.8330898285;17;38.2999992371;140.5;24;103.274505615;
117;5;24.3999996185;50.5748176575;15;37.9011569023;17;42.2999992371;143.5;25;105.251729488;
118;5;24.3999996185;50.6258659363;15;37.9660015106;17;46.273639679;148.5;26;107.239364386;
119;5;24.3999996185;50.6744995117;16;38.0;17;47.3654632568;153.5;26;109.937367082;
120;6;24.3999996185;50.7000007629;15;38.0;17;48.4507408142;158.640014648;27;113.90067327;
121;6;24.3999996185;50.7000007629;15;38.0;17;49.7814903259;163.776885986;38;118.236206889;
122;6;24.3999996185;50.7000007629;15;38.0;18;51.1085777283;168.952133179;31;132.437855005;
123;6;24.3999996185;50.7000007629;17;38.0;18;51.4248695374;176.125534058;31;137.053250194;
124;6;24.3999996185;50.7000007629;17;38.0;18;50.723941803;183.296936035;32;141.441543937;
125;6;24.3999996185;50.7000007629;17;38.0;20;52.0005912781;190.466201782;31;158.528337955;
126;6;24.3999996185;50.7000007629;17;38.0;20;52.0005912781;199.633178711;32;163.578868508;
127;6;24.3999996185;50.7000007629;16;38.0;20;53.0005912781;208.797698975;31;168.465865254;
128;6;24.3999996185;50.7000007629;11;38.0;20;59.5645217896;216.667068481;29;173.169157743;
129;6;24.3999996185;49.2000007629;7;38.0;20;63.4538993835;226.967376709;30;177.679652214;
130;6;24.3999996185;49.2000007629;6;38.0;20;66.7989883423;234.258453369;29;181.996671677;
131;6;24.3999996185;50.7000007629;7;38.6199998856;20;68.389831543;241.539886475;32;187.079447746;
132;6;24.3999996185;49.0149993896;6;39.2440361977;20;69.951385498;252.279830933;32;191.116983771;
133;6;24.3999996185;48.331829071;4;39.8677668571;20;74.2998199463;256.47833252;35;194.876871109;
134;6;24.3999996185;46.5582580566;3;40.4868249893;20;73.7563400269;265.543579102;34;198.436322808;
135;6;24.3999996185;45.8082580566;3;41.0969519615;20;75.0830841064;274.605163574;33;201.884123087;
136;0;0;0;0;0;20;78.4033203125;277.295440674;33;205.013786435;
