Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;13.0;3;21.0299999714;
3;1;9.0;10.0;5;20.0;2;8.15450000763;12.0;3;21.0605909824;
4;1;9.0;10.0;5;20.0;2;8.15908908844;11.0;3;21.091766119;
5;2;10.3000001907;10.0;4;21.0;2;8.16376495361;10.0;3;21.1235172749;
6;2;11.3000001907;10.0;4;21.0900000334;2;9.25279140472;10.0;3;21.1558350325;
7;2;11.3269996643;10.0;4;21.5980186462;2;9.76006317139;10.0;3;21.1887089014;
8;2;11.4794054031;10.1999998093;4;22.0418490171;2;9.76745986938;10.0;3;21.6340136528;
9;2;11.6125545502;10.3632001877;4;22.4332156181;2;9.86765289307;10.1999998093;3;22.0068871975;
10;2;11.7299642563;10.4951858521;4;23.6659361124;2;9.95154953003;10.3632001877;3;22.3184864521;
11;2;12.0997810364;11.0209560394;4;24.7393633127;2;10.0216598511;10.4951858521;3;23.4320747852;
12;2;14.0997810364;11.4571752548;4;25.6686143875;2;10.2722177505;11.0209560394;3;24.3685975075;
13;2;16.0997810364;11.8107032776;5;26.4751701355;2;12.0500392914;11.4571752548;4;25.1417599916;
14;2;17.3001461029;12.0916318893;5;27.1828548908;2;14.0500392914;11.8107032776;4;25.771723628;
15;2;18.3806476593;12.3113050461;5;27.8148901463;2;16.0500392914;12.0916318893;4;26.2811454535;
16;2;19.4685134888;12.4808797836;5;28.1711652279;2;16.7228336334;12.8088655472;4;26.6922996044;
17;2;20.5639228821;12.5;5;28.5145654678;2;17.7228336334;13.0000419617;4;26.8044247627;
18;2;21.6669425964;12.5;5;28.8830828667;2;19.1288299561;12.5;4;26.8801307678;
19;2;22.6649246216;12.5;6;29.2759313583;2;20.0480289459;12.5;3;26.9575897455;
20;2;22.7827796936;12.5;6;29.6917257309;2;20.0654582977;12.5;3;27.0367236137;
21;2;22.9075183868;12.5;6;30.1284441948;2;20.0832633972;12.5;3;27.1174445152;
22;2;23.0385322571;12.5;6;30.5834169388;2;19.625;13.3469781876;2;27.1996555328;
23;2;23.1750259399;12.5;6;31.0533499718;2;20.1199226379;12.5;2;27.2832500935;
24;3;23.3160057068;12.5;7;31.5343885422;2;19.625;13.4132995605;3;27.3681128025;
25;4;23.4603157043;12.5;5;32.0222206116;2;20.15782547;12.5;3;27.4541199207;
26;4;21.5;13.5;5;32.5122156143;2;19.625;13.4816474915;3;27.5411400795;
27;4;22.5;12.5;6;32.9995918274;2;20.1967563629;12.5;3;27.6290345192;
28;4;23.5;12.5;6;33.4795999527;3;20.625;13.8999996185;2;28.7176582813;
29;4;22.0438804626;13.5;6;33.9477081299;3;19.625;13.5;2;28.9368611574;
30;4;21.0438804626;13.5;6;34.399772644;3;19.5107936859;14.5;2;29.1719192266;
31;4;20.0438804626;13.5;6;34.8321838379;3;18.5636825562;15.5;2;29.4241051674;
32;4;20.0438804626;14.5;6;35.2419710159;3;17.6204242706;16.5;3;29.6947143078;
33;4;19.5725917816;15.5;6;35.6268672943;3;17.0563106537;17.5;4;29.9850329161;
34;4;18.6880607605;16.5;6;35.9853258133;3;17.1216316223;18.5;5;30.2962987423;
35;4;17.7955970764;17.5;6;36.3164978027;3;17.1916675568;19.5;6;30.6296525002;
36;4;16.7955970764;16.5;7;36.6201763153;4;17.2666721344;20.5;5;30.9860780239;
37;4;16.7955970764;16.5;7;36.8967161179;4;16.5741729736;21.5;5;31.3663351536;
38;4;17.5;16.5;7;37.1469373703;4;17.4324264526;22.5;4;31.7708857059;
39;4;18.5;16.5;7;37.3720273972;4;17.5234489441;23.5;4;32.1998138428;
40;4;17.5;15.5;8;37.5734405518;4;16.8315696716;25.5;4;32.6527476311;
41;5;17.5;15.5;7;37.7528085709;4;16.871137619;26.5;4;33.1287865639;
42;5;16.5;14.5;7;37.911860466;4;16.9593696594;28.5;4;33.6264410019;
43;5;16.5;14.5;7;38.0;4;17.9409484863;27.5;5;34.143594265;
44;5;17.5;16.5;7;38.0;4;17.1509037018;29.5;6;34.6774892807;
45;5;18.5;18.5;7;39.0;4;17.2531604767;31.5;6;35.2247548103;
46;5;20.5;21.5;8;39.0299999714;4;17.9417629242;28.5;6;35.7814650536;
47;5;22.5;24.5;8;39.0605909824;4;18.0;30.2000007629;5;37.3432450294;
48;5;23.8181762695;27.5;9;39.091766119;4;20.5767097473;31.2000007629;5;37.9454050064;
49;5;23.8275299072;29.5;9;39.1235172749;4;22.6787166595;33.2000007629;5;38.5442938805;
50;5;23.5;31.5;10;39.1558350325;4;22.0075473785;35.2000007629;7;39.1351149082;
51;6;23.5;32.9623336792;10;39.1887089014;4;23.0228824615;37.2000007629;8;39.7132891417;
52;6;24.8566131592;30.5;11;39.2221269608;4;24.0;38.5;8;40.27462852;
53;6;23.8666381836;31.5;12;39.2560760975;4;26.625;36.5;10;40.8154814243;
54;6;23.8768234253;32.5;13;39.2905418873;4;26.9004898071;35.5;10;41.3328378201;
55;6;24.8871631622;30.5;13;39.3255085945;5;27.0063056946;34.5;10;41.8243925571;
56;6;23.8976516724;31.5;14;39.3609591722;5;25.0192832947;34.5;11;42.2885679007;
57;6;23.9082870483;32.5;15;39.3968753815;5;26.0317840576;32.5;12;42.7244862318;
58;6;24.9190635681;30.5;16;39.4332377911;6;23.625;34.5;11;43.1158690453;
59;6;23.5;32.0732955933;17;39.4700255394;6;24.625;34.5;11;43.4457960129;
60;6;23.5;33.0880088806;17;39.5072168112;6;25.75;32.5;11;43.7503943443;
61;6;24.9521656036;30.5;18;39.5447884798;6;25.1123752594;33.5;11;44.0308037996;
62;6;23.9634361267;31.5;18;39.5827163458;6;25.75;32.5;11;45.2884309292;
63;7;23.5;33.1330871582;13;54.6209751368;6;27.75;33.5;11;45.564858675;
64;7;25.5;31.5;14;55.4095385075;6;27.149848938;35.5;11;46.8229495287;
65;7;25.9978618622;33.5;14;56.1177538633;6;27.75;38.5;10;47.0559989214;
66;8;26.009513855;35.5;13;56.7447595596;6;29.75;38.5;10;47.1995456219;
67;8;26.5;34.5;13;57.2930501699;6;30.9932670593;40.5;10;47.3461381197;
68;8;25.5;37.2107124329;15;57.7676086426;6;31.9277992249;41.5;11;47.4957047701;
69;8;26.044883728;37.5;15;58.1750346422;6;31.9375991821;42.5;12;47.6481651068;
70;8;27.0567836761;35.5;16;60.2976956367;6;31.9476661682;42.5;12;47.8034291267;
71;8;26.374288559;37.0;16;62.0573009253;6;31.9579925537;42.5;12;47.9613972902;
72;8;24.7999992371;36.7893447876;16;63.4986298084;6;31.9685821533;42.5;13;49.6111888885;
73;8;24.7999992371;37.5004959106;17;65.6704952717;6;31.1730556488;44.0;14;51.0094496012;
