Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;7.0;13.3000001907;5;21.0;
3;1;9.0;10.0;4;20.0;2;8.14999961853;12.0;4;21.0599999428;
4;2;9.19999980927;10.0;3;21.0;2;8.15900039673;11.0;4;21.1229639053;
5;2;10.3000001907;10.0;3;21.1200000048;2;8.16844463348;10.0;4;21.1889609098;
6;2;11.3360004425;10.0;3;21.2530560493;2;9.26751613617;10.0;4;21.2580518723;
7;2;11.375916481;10.0;3;21.8127820492;2;9.7830619812;10.0;4;21.3302885294;
8;2;11.5438346863;10.1999998093;3;22.3170127869;2;9.7993144989;10.0;4;21.8190145493;
9;2;11.6951036453;10.3632001877;3;22.7783694267;2;9.90927886963;10.1999998093;4;22.2388005257;
10;2;11.8335103989;10.4951858521;3;24.1197800636;2;10.0037298203;10.3632001877;4;22.6008902788;
11;2;12.2359342575;11.0209560394;3;25.3230593204;2;10.0852003098;10.4951858521;4;23.7875448465;
12;2;14.2359342575;11.4571752548;3;26.4056642056;2;10.3521976471;11.0209560394;4;24.8040741682;
13;2;16.2359333038;11.8107032776;4;27.3911669254;2;12.148021698;11.4571752548;3;25.6643919945;
14;2;17.5749435425;12.0916318893;4;28.3050293922;2;14.148021698;11.8107032776;2;26.3888099194;
15;2;18.717300415;12.3113050461;4;29.1714119911;2;16.148021698;12.0916318893;2;27.0000665188;
16;2;19.8754692078;12.4808797836;4;29.790178299;2;17.2577610016;12.3113050461;2;27.5204386711;
17;2;21.0496273041;12.5;4;30.4229521751;2;18.2985363007;12.4808797836;2;27.7490785122;
18;2;22.2394599915;12.5;4;31.1049995422;2;19.3413772583;12.5;3;27.9484119415;
19;2;23.3315010071;12.5;5;31.8311891556;2;20.2883930206;12.5;3;28.156321764;
20;2;23.5493564606;12.5;5;32.5941519737;2;20.3351726532;12.5;2;28.3723301888;
21;2;23.7782459259;12.5;5;33.38438797;2;20.3837738037;12.5;2;28.5958371162;
22;2;24.0153160095;12.5;5;34.1905984879;2;20.4340629578;12.5;2;28.8261203766;
23;2;24.2571792603;12.5;5;35.0002355576;2;20.4858779907;12.5;2;29.0623402596;
24;2;24.5000705719;12.5;5;35.8002309799;2;20.5390262604;12.5;2;29.303548336;
25;2;24.740070343;12.5;6;36.5778226852;2;20.5932979584;12.5;3;29.5486979485;
26;2;22.740070343;13.5;6;37.3213710785;2;20.6484565735;12.5;3;29.796661377;
27;2;21.740070343;14.5;6;38.0210561752;3;20.7042484283;12.5;1;30.0462479591;
28;2;21.5;15.5;5;38.6693668365;3;20.7604064941;12.5;2;30.2962265015;
29;2;21.5;16.5;5;39.2613372803;3;18.8166503906;13.5;2;30.5453491211;
30;2;20.5;15.5;5;39.7945203781;3;17.8727035522;14.5;2;30.7923750877;
31;2;20.5;15.5;5;40.2687559128;3;16.9282836914;15.5;2;31.0360965729;
32;2;19.5;14.5;4;40.6857824326;3;15.9831218719;16.5;2;31.2753615379;
33;2;19.5;14.5;5;41.0487861633;3;15.4119567871;17.5;2;31.5090961456;
34;2;20.5;15.5;6;41.3619327545;3;15.4645462036;18.5;2;31.736322403;
35;2;21.5;16.5;7;41.6299514771;3;15.5156726837;19.5;2;32.9561743736;
36;2;20.5;15.5;7;41.8577899933;3;16.5651397705;20.5;2;33.1979081631;
37;2;20.5;15.5;7;42.0;3;16.0;22.5;3;33.4315011501;
38;2;21.5;16.5;7;42.0;4;17.0;24.5;2;33.6564643383;
39;2;21.5;17.5;7;42.0;4;18.0;26.5;3;33.8724386692;
40;2;21.5;18.5;7;42.0;4;19.0;28.5;3;34.0791906118;
41;2;22.5;16.5;8;42.0;4;19.2600631714;30.5;4;34.2766042948;
42;2;23.5;18.5;7;42.0;4;19.2674598694;32.1615257263;4;34.4646711349;
43;2;24.5;19.5;5;42.0;4;19.2749786377;33.2697792053;6;34.6434795856;
44;2;25.5;20.5;6;42.0;5;19.282617569;34.371181488;6;34.8132002354;
45;2;26.5;21.5;7;42.0;5;19.2903709412;35.4658622742;8;34.9740757942;
46;2;26.6000003815;22.5;7;42.0;5;20.2982406616;33.5539970398;9;35.1264058352;
47;2;26.6000003815;22.5;8;42.0;6;19.3062152863;34.6358108521;8;35.2705364227;
48;2;26.6000003815;22.5;7;42.0;6;21.0;32.5;8;35.4068467617;
49;2;26.6000003815;22.5;6;42.0;6;21.0;33.5;7;35.4700255394;
50;2;26.6000003815;22.5;7;42.0;6;23.0;32.5;7;35.5072168112;
51;2;26.6000003815;22.5;7;42.0;6;25.0;32.5;8;35.5447884798;
52;2;26.6000003815;22.5;8;42.0;6;26.0249996185;32.5;8;35.5827163458;
53;3;26.6000003815;22.5;7;42.0;6;27.006111145;31.5;9;36.6209751368;
54;3;26.6000003815;22.5;7;42.0;6;27.6499996185;32.5;9;36.6995384693;
55;3;26.6000003815;22.5;6;42.0;6;28.6499996185;32.6616744995;10;36.7795633078;
56;3;26.6000003815;22.5;7;42.0;6;29.0321350098;31.5;9;36.8610231876;
57;3;26.6000003815;22.5;7;42.0;6;28.6499996185;32.5;9;36.943887949;
58;3;26.6000003815;22.5;7;42.0;6;28.9125995636;33.7437438965;9;37.0281237364;
