Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
31;3;16.1212539673;17.5;6;27.1315076351;3;15.625;17.5;7;33.360165596;
32;3;15.1394519806;18.5;6;27.1926498413;3;14.625;19.5;7;33.8316650391;
33;3;14.6577949524;19.5;6;28.2542052269;3;14.0;21.5;7;34.2881155014;
34;3;15.6762619019;20.5;6;28.3561010361;3;14.0;23.5;6;34.7257604599;
35;3;16.6948299408;21.5;7;28.459446907;3;14.0;25.5;5;35.141462326;
36;3;17.0;20.8837795258;8;28.5641682148;3;14.0;27.5;4;36.5327749252;
37;3;16.0;21.9256668091;8;28.6701868773;3;15.0;28.8729419708;5;36.9179701805;
38;3;16.0;22.9680747986;9;28.7774208784;3;16.0;30.128578186;5;37.2762246132;
39;3;17.0;21.010969162;10;28.8857843876;3;16.2340431213;31.3652191162;5;37.607170701;
40;3;16.0;22.0543136597;10;28.9951884747;3;16.2386322021;32.582611084;6;37.9110249281;
41;3;16.0;23.0980758667;11;29.1055414677;3;16.2432594299;33.7809143066;7;38.1884939671;
42;3;17.0;21.1422157288;10;29.2167485952;3;16.247926712;34.9606170654;7;38.4406741858;
43;3;16.0;22.1867008209;11;29.3287125826;4;16.2526321411;36.122505188;7;38.6689543724;
44;3;16.0;23.2314853668;11;29.4413340092;4;16.2573738098;37.2675476074;8;38.874922514;
45;3;17.0;21.2765350342;12;29.5545115471;4;16.2621517181;38.39686203;8;39.0602824688;
46;4;16.0;22.3218040466;10;58.4181423187;4;17.2669620514;36.5116500854;9;39.2080165148;
47;4;19.4004440308;23.3218040466;10;60.5446230173;5;16.2718048096;37.5999984741;10;39.2296639681;
48;4;20.0;25.3218040466;11;62.1931254864;5;16.2766742706;38.5999984741;10;39.2514331341;
49;4;21.5162029266;28.3218040466;12;63.4227669239;5;17.2815723419;36.5999984741;10;39.2733153105;
50;4;22.5331306458;31.3218040466;12;64.3183139563;5;19.0;34.5999984741;11;39.2953014374;
51;4;24.5375289917;32.5;13;64.9649451971;5;21.2914428711;33.5999984741;11;40.3173824549;
52;4;25.5718250275;33.5;14;65.1035517454;5;23.9249992371;33.5999984741;11;40.3695489168;
53;4;26.0206890106;35.2805023193;14;65.2173991203;5;26.226398468;34.5;11;41.4223824739;
54;4;26.5369968414;36.3042984009;16;65.3308534622;5;25.8564033508;36.5;11;41.515866518;
55;4;27.1742553711;36.5;16;65.4438107014;5;27.8614234924;37.5;11;41.6111673117;
56;4;27.2081432343;37.5;16;65.5561680794;5;28.8664550781;38.5;12;41.7082672119;
57;4;27.2418498993;38.5;17;65.6678242683;5;28.8100624084;39.5;12;41.8071444035;
58;5;26.5990867615;40.4016799927;16;65.7786800861;5;28.8125991821;40.3480262756;13;41.9077727795;
59;5;26.6137733459;40.5;17;65.8886384964;5;28.8249778748;39.3799514771;14;42.0101214647;
60;6;27.3415908813;41.5;14;75.997604847;6;28.8329925537;39.4266624451;13;42.1141552925;
61;6;26.5;45.4762458801;14;76.5054869652;6;29.1853141785;37.5;14;42.2198338509;
62;6;28.2509231567;47.0409622192;14;76.9865970612;6;29.152671814;38.5;15;42.3271120787;
63;6;28.5;50.0586471558;14;77.4395875931;6;28.9018497467;39.4343338013;15;42.4359397888;
64;6;30.5;50.5512161255;15;77.8637948036;6;28.8768863678;39.4778137207;16;42.546262145;
65;6;30.0744571686;53.5761489868;15;79.2372283936;7;29.5729103088;37.5;15;42.6580188274;
66;6;32.1403121948;54.6010055542;15;79.6049151421;7;28.5499992371;38.5;15;42.7711448669;
67;6;33.4001235962;56.6257476807;16;79.9475562572;7;29.2843837738;38.5;16;42.8855701685;
68;6;34.3168754578;57.5;17;80.2663860321;7;28.9270172119;39.5813522339;16;43.0012197495;
69;6;34.502571106;57.5;18;80.5628665686;7;29.6752738953;37.5;16;43.1180137396;
70;6;34.4451141357;58.5;18;80.8386033773;7;29.3368339539;38.5;16;43.2358676195;
71;6;34.5015907288;60.1059188843;20;84.6007282734;7;28.9233970642;39.5;17;43.3546925783;
72;7;34.9366531372;61.6409912109;19;87.4489167929;7;28.9757995605;39.7347068787;17;44.4743953943;
73;7;35.2987289429;63.0676422119;20;89.5681263208;7;29.9517765045;40.7162284851;17;46.1012790203;
74;7;34.2652282715;63.4031562805;20;91.108579874;8;30.8627510071;43.6907463074;16;64.7242639065;
75;8;35.4424209595;62.6655044556;20;91.7779113054;8;32.7810554504;43.6861724854;17;67.21626091;
76;8;36.0100631714;63.7972373962;21;92.1642004251;9;31.9479103088;45.6872596741;16;69.3835908175;
77;8;35.6866493225;62.8403320312;22;92.4834930897;10;32.05493927;47.9097442627;15;71.0994514227;
78;10;35.7231483459;62.8850326538;18;102.802405;10;32.2999992371;49.0;16;72.4488533735;
79;10;37.2319297791;64.0;19;103.620435119;11;34.5168762207;49.0;14;73.6236178875;
80;10;35.7952957153;65.9791641235;19;104.409595013;11;32.6339797974;51.0;15;74.5309081078;
81;11;33.8307762146;70.0285339355;18;105.166327953;10;32.6523971558;53.3685531616;16;75.2791919708;
82;11;34.5499992371;69.0793685913;19;106.888114452;10;32.671546936;53.5908889771;14;75.9330071211;
83;11;35.1402053833;71.1316223145;21;107.723441482;10;32.6914215088;54.6342773438;14;76.399864316;
84;11;36.1672286987;73.1852264404;22;108.542491913;10;31.9120121002;55.6778335571;14;76.6783306599;
85;11;37.5894851685;76.2400970459;22;109.347798228;10;31.6333084106;57.7215118408;14;77.9606060982;
86;11;36.2182693481;77.2961502075;23;110.142631531;10;32.6552963257;60.1652488708;17;79.3137298822;
87;11;36.2422790527;79.3532791138;23;111.930794358;11;34.6779556274;63.2089958191;16;79.7635530233;
88;12;38.2652778625;82.4113769531;22;112.816400409;11;35.2000007629;66.2526931763;17;80.2268055677;
89;12;38.9650344849;83.4703369141;21;113.712541103;11;33.7251777649;68.4000015259;17;80.7034512758;
90;12;38.3082809448;85.5300216675;21;115.623823881;11;32.7496833801;72.4000015259;18;81.1934130192;
91;12;37.7264862061;90.5903015137;22;116.49878633;11;31.7747306824;75.4000015259;18;81.6965663433;
92;12;40.8958778381;96.6510467529;21;117.314371109;11;30.8002815247;77.4000015259;19;82.2127336264;
93;12;42.5314407349;101.34992981;22;118.168058276;12;29.8262863159;79.4000015259;18;82.7416753769;
94;12;43.616809845;104.10395813;23;119.068116307;12;28.2000007629;81.4000015259;17;83.2830826044;
95;12;44.7068138123;104.261444092;24;120.012946486;12;28.6794471741;83.4000015259;19;83.8365676403;
96;12;44.8013000488;107.028121948;25;120.999687433;13;28.7064914703;85.4000015259;17;84.4016553164;
97;13;45.8999710083;107.215080261;26;122.024137497;13;28.7337608337;87.4000015259;18;84.9777731895;
98;14;45.0024147034;110.405815125;25;123.080758333;13;28.7611961365;89.4000015259;18;85.564242363;
99;14;45.1080780029;113.382949829;25;124.155502439;13;29.0;89.4000015259;19;86.1602716446;
100;14;46.215549469;110.577957153;25;125.195451856;13;28.8162899017;90.4000015259;18;86.7649483681;
101;14;45.3195457458;112.972587585;23;126.247432947;13;28.8438148499;92.4000015259;11;87.3772354126;
102;14;46.4247436523;113.154197693;23;127.302411318;13;29.0;92.4000015259;10;87.9959697723;
103;14;46.5302429199;114.339675903;23;128.351369381;13;28.8984889984;93.4000015259;10;88.6198620796;
104;14;45.6351356506;118.528579712;26;129.385710359;13;28.9255027771;95.4000015259;12;89.2475028038;
105;14;46.738571167;116.720397949;26;130.397616625;13;30.0;91.0;12;89.8773694038;
106;14;46.8397636414;117.914550781;27;131.380327463;13;30.0;92.0;12;91.5078418255;
107;14;46.9380340576;123.986984253;28;132.328312993;14;32.0;94.0;12;92.3172155619;
108;14;47.8328323364;127.259567261;29;133.237345099;14;34.0;95.2043991089;12;93.154001236;
109;15;47.9237365723;131.232437134;29;134.104465365;14;35.0;96.2820205688;13;94.0206688643;
110;16;48.0104484558;135.504577637;29;134.927881241;14;36.0;97.3578796387;14;94.9199649096;
111;16;48.0927886963;138.367340088;30;135.706807613;14;37.0;98.431854248;16;95.8507771492;
112;16;47.3706817627;141.592636108;31;136.441287279;14;37.2000007629;98.5038299561;16;96.7644512653;
113;16;47.4441299438;145.305618286;31;137.132007599;14;37.2000007629;99.57371521;18;97.6887955666;
114;16;47.4840621948;148.403778076;31;137.780134201;14;37.2000007629;100.641426086;19;98.6549112797;
115;16;47.5780143738;151.49987793;31;139.661644697;14;37.2000007629;98.7069015503;19;99.6707620621;
116;16;47.738571167;155.129013062;32;141.498677254;14;38.2000007629;97.7700805664;20;100.736773491;
117;16;48.9076271057;155.767333984;31;143.184137583;14;37.2000007629;99.8309326172;20;101.851720333;
118;16;49.1184158325;156.410308838;31;144.852216244;14;37.2000007629;100.889442444;20;103.012271881;
119;16;48.2435569763;160.053314209;33;147.491484165;14;38.2000007629;98.9455947876;20;104.212612629;
120;16;49.4491500854;164.691711426;33;150.171260953;14;37.2000007629;100.999389648;21;107.598845482;
121;16;55.5475769043;159.321105957;34;151.867445111;14;37.2000007629;103.35080719;22;111.09313345;
122;16;56.1880683899;163.93737793;35;155.914897919;14;38.2000007629;102.706161499;22;114.652626753;
123;16;58.4738388062;168.536865234;37;159.033423424;14;37.2000007629;106.062957764;22;118.229450226;
124;16;62.8337516785;164.511413574;37;161.476015806;14;37.2000007629;109.418624878;23;122.77342844;
125;16;61.1935958862;169.068359375;39;163.106556416;15;40.2000007629;111.770622253;22;128.295253754;
126;16;60.8733901978;172.294540405;41;164.508333445;15;44.2000007629;112.832740784;23;131.902617097;
127;16;64.22240448;165.708557129;42;165.843345284;15;47.1364936829;115.895065308;23;135.37079227;
128;16;63.8718719482;169.117324829;44;167.112014532;15;49.2215690613;116.957519531;24;138.672327042;
129;16;66.7965087891;168.436965942;44;168.30200386;15;53.8972969055;120.957519531;26;141.789334655;
130;16;68.5304107666;161.740859985;44;169.344226241;15;54.4648132324;123.465667725;28;147.105692029;
131;16;66.99243927;165.028961182;45;170.335481524;15;56.672039032;123.465667725;29;151.953961015;
132;16;64.1941986084;166.603897095;46;171.278283834;16;57.1113815308;124.465667725;28;156.330063939;
133;16;66.311630249;159.947158813;47;172.175393105;16;56.406791687;129.465667725;29;160.252264857;
134;16;63.2241973877;162.800003052;49;172.448746443;16;58.5501022339;131.465667725;32;161.184911609;
135;16;64.293510437;166.027099609;50;172.497146845;16;58.6708831787;132.75227356;34;162.13694334;
136;16;68.3960189819;159.180587769;51;172.553573847;16;59.7908477783;134.901519775;34;163.084395289;
137;16;70.4066467285;159.180587769;51;172.651901484;16;61.1101341248;135.036804199;37;163.933980703;
138;16;76.2648849487;161.180587769;50;172.787006617;16;60.1349220276;138.158874512;37;164.819259405;
139;16;81.4473876953;161.379684448;53;172.954161406;16;60.1693000793;141.268569946;37;165.695584774;
140;16;86.6335754395;161.050003052;54;173.149006605;16;61.2081947327;142.366775513;35;166.445610285;
141;16;91.8227920532;161.050003052;52;173.367509842;16;61.2429618835;143.399993896;33;167.195484877;
142;16;96.8140335083;160.550003052;53;173.605944157;16;62.2817382812;145.399993896;34;167.983339787;
143;16;101.127212524;159.550003052;54;173.860864878;16;62.3753051758;142.399993896;35;168.79921174;
144;17;104.043746948;158.550003052;53;192.367147446;15;55.6339111328;124.400001526;35;151.418534994;
145;17;107.345100403;158.550003052;52;192.62195158;15;56.6008644104;128.399993896;35;152.210886955;
146;18;110.639518738;158.550003052;54;217.663855314;14;45.7433853149;123.887084961;36;128.294131756;
