Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;12.0;4;20.0;
4;2;9.19999980927;10.0;3;21.0;1;8.0;11.0;4;20.0;
5;2;10.3000001907;10.0;2;21.0599999428;1;8.0;10.0;4;20.0;
6;2;11.3179998398;10.0;2;21.1229639053;1;9.0;10.0;4;20.0;
7;2;11.336889267;10.0;2;21.6001901627;2;9.5;10.3000001907;3;21.0;
8;2;11.4800567627;10.1999998093;2;22.0082015991;2;9.72500038147;10.0;3;21.4999996424;
9;2;11.6024608612;10.3632001877;2;22.3582868576;2;9.8375005722;10.1999998093;3;21.9353003502;
10;2;11.7074861526;10.4951858521;2;23.5279067755;2;9.93544197083;10.3632001877;3;22.3176362514;
11;2;12.0583724976;11.0209560394;2;24.5268628597;2;10.0214681625;10.4951858521;3;23.5373773575;
12;2;14.0583724976;11.4571752548;2;25.3691681623;2;10.2959108353;11.0209560394;3;24.5968167782;
13;2;16.0583724976;11.8107032776;3;26.0752547979;2;12.1013889313;11.4571752548;3;25.5111111403;
14;2;17.1801719666;12.0916318893;3;26.6680037975;2;14.1013889313;11.8107032776;3;26.3018171787;
15;2;18.2261924744;12.3113050461;3;27.1698563099;2;16.1013889313;12.0916318893;4;26.9928781986;
16;2;19.2750034332;12.4808797836;2;27.3801496029;3;17.2561435699;12.3113050461;3;27.6076834202;
17;2;20.3266181946;12.5;2;27.5615134239;3;18.3181667328;12.4808797836;3;27.9463441372;
18;2;21.3810272217;12.5;2;27.7520513535;3;19.385761261;12.5;3;28.2720229626;
19;2;22.3256149292;12.5;2;27.9515185356;3;20.3612060547;12.5;4;28.6230447292;
20;2;22.3854560852;12.5;2;28.1595556736;3;20.4401855469;12.5;4;28.9990065098;
21;2;22.4478664398;12.5;4;28.3756833076;3;20.5247764587;12.5;5;29.3989467621;
22;2;22.5127048492;12.5;4;28.5992991924;3;20.6147632599;12.5;5;29.8212919235;
23;2;22.5797901154;12.5;4;28.8296794891;3;20.7097911835;12.5;5;30.2638244629;
24;2;22.6489028931;12.5;4;29.0659828186;3;20.8093605042;12.5;4;30.7236814499;
25;2;22.7197952271;12.5;4;29.3072590828;3;20.9128284454;12.5;4;31.19739151;
26;2;20.7921772003;13.5;6;29.5524601936;3;21.0194129944;12.5;4;31.680949688;
27;3;19.865737915;14.5;6;29.8004574776;3;21.1282138824;12.5;4;33.1699318886;
28;3;18.9401378632;15.5;6;30.0500593185;3;20.625;13.8999996185;4;33.6796431541;
29;3;18.0150184631;16.5;6;30.3000340462;3;19.625;15.5;4;34.185488224;
30;4;17.0900096893;17.5;4;45.5491337776;3;18.8590431213;17.5;4;34.68275702;
31;4;17.5;17.5;4;46.5461182594;3;17.8636302948;19.5;4;35.1670111418;
32;4;19.5;18.5;4;47.4591546059;3;16.8682594299;21.5;3;35.6342489719;
