Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;13.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;12.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;11.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;5;20.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.5;10.0;5;20.3999996185;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.597111702;10.4951858521;3;23.0419120789;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;11.9125738144;11.0209560394;3;23.944350481;2;9.94783401489;10.4951858521;4;23.0619120598;
12;2;12.1833057404;11.4571752548;3;24.6819975376;2;10.1889305115;11.0209560394;4;23.9545464516;
13;2;14.1833057404;11.8107032776;3;25.2750298977;2;11.9568777084;11.4571752548;3;24.6819883585;
14;2;16.1833057404;12.0916318893;3;25.746127367;2;13.9568777084;11.8107032776;3;25.2644146681;
15;2;16.7238388062;12.3113050461;3;26.1175945997;2;15.9568777084;12.0916318893;3;25.7245066166;
16;2;16.488527298;12.4808797836;3;26.1887089014;2;16.9707603455;12.3113050461;3;26.0845712423;
17;2;18.3867835999;12.5;3;26.2221269608;2;17.9754657745;12.4808797836;3;26.1438889503;
18;2;19.3867835999;12.5;3;26.2560760975;2;18.9802093506;12.5;3;26.1651208401;
19;2;20.3867835999;12.5;4;26.2905418873;2;19.8871517181;12.5;3;26.1864993572;
20;2;21.3867835999;12.5;4;26.3255085945;2;19.625;12.8559494019;4;26.2080165148;
21;2;21.5;12.5;4;26.3609591722;2;19.625;12.983206749;5;26.2296639681;
22;2;21.5;12.5;4;26.3968753815;2;19.625;12.9918651581;4;26.2514331341;
23;3;21.5;12.5;3;26.4332377911;2;19.625;13.0005731583;4;26.2733153105;
24;3;21.5;12.5;4;26.4700255394;2;19.625;13.0093259811;4;26.2953014374;
25;4;21.5;12.5;3;26.5072168112;2;19.9164428711;12.5;6;26.3173824549;
26;4;21.5;12.5;3;26.5447884798;2;19.625;13.0269527435;6;26.3395489454;
27;4;21.5;12.5;3;26.5827163458;2;19.625;13.0358200073;6;26.3617914915;
28;4;21.5;12.5;3;26.6209751368;2;19.9314041138;12.5;7;26.3841004372;
29;4;21.5;12.5;3;26.6595385075;2;19.625;13.0536403656;7;26.4064661264;
30;4;19.5;13.5;4;27.6983793974;2;17.9414558411;13.5;7;26.428878665;
31;4;19.5;14.8999996185;5;27.7674696445;2;16.9464969635;14.5;7;26.4513280392;
32;4;19.5;15.9119997025;5;27.8373714685;2;15.9515485764;15.5;7;26.4738043547;
33;4;19.5;16.9242362976;6;27.9080483913;3;14.9566059113;16.5;5;51.4962974787;
34;4;19.5;17.936706543;6;27.9794620275;3;15.0;18.5;5;53.2687973976;
35;4;19.5;18.9494075775;6;28.0515723228;3;16.0;19.5631580353;5;54.6956689358;
36;4;20.0;19.9623336792;7;28.1243374348;3;17.0;20.5789051056;5;55.8008641005;
37;4;21.0;20.9754829407;7;28.1977140903;3;18.0;21.5946445465;5;56.6311179399;
