Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
31;3;22.1212539673;12.5;2;27.1315076351;2;16.9838066101;15.5;7;31.5199065208;
32;3;21.5;13.3526029587;2;27.1926498413;2;16.0919799805;16.5;5;32.007601738;
33;3;22.1577949524;12.5;2;27.2542052269;2;15.576710701;17.5;4;32.4976010323;
34;3;21.5;13.4016819;3;27.3161010742;2;14.0;19.5;4;32.9851250648;
35;3;22.1948299408;12.5;4;27.3782629967;2;14.0;21.5;4;33.465420723;
36;3;22.2134780884;12.5;5;27.4406147003;2;14.0;23.5;4;33.9339466095;
37;3;22.2321853638;12.5;6;27.5030794144;2;14.0;25.5;5;34.3865451813;
38;3;22.2509231567;12.5;6;27.5655794144;2;14.0;27.5;5;34.8195896149;
39;3;22.2696743011;12.5;6;27.628036499;2;14.0;29.5;5;35.2300891876;
40;4;21.5;13.5;5;27.690372467;2;14.0;31.5;5;35.6157541275;
41;4;22.3071117401;12.5;5;27.7525100708;2;14.0;32.9310264587;7;35.9750175476;
42;4;22.3257522583;14.5;4;27.8143725395;2;14.0;34.182510376;9;36.307009697;
43;4;22.3443107605;16.5;4;27.8758842945;2;14.0;35.4149055481;10;36.6115064621;
44;4;22.3627662659;18.5;3;27.936971426;3;14.0;36.6280555725;8;46.8888463974;
45;4;22.3810920715;20.5;3;27.9975619316;3;16.0;36.6280555725;9;47.5398378372;
46;4;22.399269104;22.5;3;28.0575861931;3;19.0;34.6280555725;11;48.1400585175;
47;4;22.4172763824;22.5;4;28.1169772148;3;18.7822723389;35.6280555725;10;48.6896944046;
48;4;22.435092926;22.5;4;28.1756706238;3;18.8277454376;36.6280555725;11;49.1897916794;
49;4;22.4527015686;22.5;3;28.2336053848;3;19.8682441711;34.6280555725;12;49.6421079636;
50;4;22.4700813293;22.5;3;28.2907235622;3;18.8682441711;35.4954147339;12;49.5005426407;
51;4;22.4872169495;22.5;3;28.346971035;3;20.8682441711;36.4954147339;11;49.7879934311;
52;4;22.5040912628;22.5;4;29.4022974968;3;22.8682441711;37.3673591614;11;50.0487442017;
53;4;23.5206890106;23.5;3;29.5466560125;3;23.9249992371;37.3673591614;12;50.2838459015;
54;4;24.5369968414;24.5;4;29.6971230507;3;24.5499992371;37.3673591614;12;49.9946556091;
55;4;24.9091377258;25.5;4;29.8540414572;3;24.5499992371;37.3673591614;11;49.7351894379;
56;4;24.9562129974;26.5;3;30.0177445412;3;22.5499992371;36.3675956726;12;50.0009689331;
57;5;25.00532341;27.5;2;30.1885495186;4;23.5499992371;35.5004844666;11;66.2408723831;
58;5;25.0565662384;27.5;1;30.3667484522;4;25.5499992371;35.6204376221;10;67.0962047577;
59;5;25.1100234985;27.5;1;30.5525990725;4;26.5499992371;35.7281036377;11;67.8476076126;
60;5;25.1657791138;27.5;2;30.7463154793;4;27.5499992371;36.8242492676;12;68.5002813339;
61;6;24.0817985535;28.5;1;30.9480559826;4;28.5499992371;37.9097213745;13;68.5616693497;
62;6;25.1286945343;27.5;2;31.1579134464;4;29.5499992371;38.7353935242;13;69.0977506638;
63;6;25.3473739624;27.5;3;31.3759028912;5;30.5499992371;38.830745697;11;69.5555210114;
64;6;24.6818847656;28.4745159149;3;31.601952076;5;31.5499992371;38.9154815674;12;69.9443407059;
65;6;24.6944160461;28.5482254028;4;31.8139474392;5;32.2390136719;38.9904823303;12;70.0;
66;6;25.5441856384;27.5;4;32.016159296;5;32.25;39.0;13;70.0;
67;7;25.6048488617;27.5;3;32.2268030643;5;32.25;39.0;13;70.0;
68;7;25.6680412292;27.5;3;33.5976285934;5;32.25;39.0;14;70.0;
69;7;26.0792884827;28.0;3;34.7578856945;6;32.25;39.0;12;71.0;
70;7;26.4273662567;28.3899993896;3;35.7409434319;6;33.25;40.0;13;71.1299999952;
71;7;24.2123565674;30.6872596741;3;36.5814089775;7;34.25;41.0;13;71.2754310369;
72;7;26.3458442688;28.9097423553;3;37.162882328;7;34.6326293945;42.0;14;71.8177232742;
73;7;25.7751846313;30.0;5;37.5676493645;7;34.7953147888;43.0;14;73.9910445213;
74;7;25.3999996185;30.0;5;37.9744443893;7;33.1773147583;45.6300010681;15;75.8448652029;
75;7;25.3999996185;30.0;5;38.3813891411;7;34.5009002686;45.1353607178;15;77.2682957649;
76;7;25.8725357056;31.0;6;38.786544323;7;32.8040809631;46.5344276428;16;78.4637346268;
77;7;25.9033336639;32.0;6;39.187951088;7;33.9935073853;45.8463134766;16;80.342828989;
78;7;25.9332332611;33.0;7;39.5836734772;7;36.1336212158;47.0;17;81.009338975;
79;7;25.9622001648;34.0;7;39.9718437195;7;38.2438354492;48.0;18;81.6920902729;
80;7;25.9902038574;35.0;8;40.3507032394;7;34.3651542664;51.0;19;82.2842720747;
81;7;26.0172271729;36.0;7;40.7186393738;7;31.2999992371;55.0;19;82.8761620522;
82;7;26.0432529449;36.8964538574;7;41.07421875;7;31.7212677002;57.0;19;83.5123939514;
83;7;26.068271637;37.0053253174;8;41.4162111282;7;31.2537174225;59.0;19;84.1908792257;
84;8;26.0922794342;37.1101112366;7;41.7436065674;8;30.4572620392;61.0;19;84.9082552195;
85;8;26.115278244;37.2104034424;9;42.055621624;8;28.5376663208;64.0;18;85.659863472;
86;8;26.1372756958;37.3058815002;9;42.3517022133;8;28.5817985535;67.0;19;86.4398157597;
87;8;26.1582794189;37.3963088989;11;42.6315150261;8;29.6286945343;67.0;19;87.2411620617;
88;8;26.1783084869;37.4815292358;13;42.8949337006;8;30.6783885956;69.0;18;88.056153059;
89;8;26.1973762512;37.5614700317;14;43.0903263092;8;28.7308864594;72.0;19;88.8765850067;
90;8;26.2000007629;37.6361312866;14;43.2639217377;8;29.0;73.0;16;90.6941916943;
91;8;26.2000007629;37.7055664062;14;43.4247503281;8;30.0;75.0;16;91.5510501862;
92;8;26.2000007629;37.7699012756;15;43.5732135773;8;32.9048461914;76.0;16;92.3919217587;
93;8;26.2000007629;37.829284668;15;43.7098026276;8;31.9680404663;77.0;17;93.2106257677;
94;8;26.2000007629;37.8839187622;14;43.8350782394;9;32.0336074829;79.0;17;94.0021799803;
95;8;26.2000007629;37.9340324402;15;43.9496488571;9;32.0;83.0;17;94.7628862858;
96;8;26.2000007629;37.9798583984;16;44.0;9;35.0;82.0;18;95.4903097153;
97;8;27.2000007629;35.9798583984;14;44.0;10;33.9056243896;86.0;18;95.183172822;
98;8;26.2000007629;36.9798583984;14;44.0;10;33.9056243896;86.0;18;96.1211854219;
99;8;26.2000007629;37.9798583984;14;44.0;10;35.2947311401;85.0;20;96.9904588461;
100;8;27.2000007629;35.9798583984;13;44.0;10;35.3693237305;88.0;20;97.7949985266;
