Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
31;2;16.998249054;19.5;4;35.3945169449;3;20.4950580597;14.5;4;45.3527870178;
32;2;17.1183547974;20.5;4;35.7692890167;3;20.4950580597;13.5;4;45.9050970078;
33;2;16.1183547974;19.5;4;36.1172132492;3;20.625;13.5;4;46.3703818321;
34;2;16.1183547974;19.5;4;36.4376983643;3;22.625;14.5;4;46.7598602772;
35;3;17.1183547974;20.5;4;36.7307662964;3;23.625;15.5;4;47.0848301649;
36;3;17.5192298889;21.5;4;36.9969644547;3;24.625;16.5;5;47.211841464;
37;3;18.5990905762;19.5;5;37.2372674942;3;24.8976631165;17.5;5;47.2577478886;
38;3;17.6711807251;20.5;5;37.4529781342;3;24.9079933167;18.5;5;47.3048160076;
39;3;16.6711807251;19.5;5;37.6456279755;3;24.9185829163;19.5;5;47.3530313969;
40;3;16.6711807251;19.5;5;37.8168964386;3;24.9294319153;20.5;5;47.4023760557;
41;3;17.6711807251;20.5;5;37.9685335159;3;24.9405345917;21.5;5;47.4528282881;
42;3;17.8905601501;21.5;5;39.0;3;24.9518852234;22.5;6;47.5043625832;
43;4;18.8905601501;20.8999996185;5;40.0299999714;4;24.9634819031;23.5;5;47.5569496155;
44;4;18.8905601501;22.8999996185;5;40.1905909777;4;25.9753131866;23.5;6;47.6105561256;
45;4;19.3181762695;23.8999996185;6;40.367197156;4;24.9873752594;26.5;6;47.6651450396;
46;4;20.3275299072;25.8999996185;6;40.5612413883;4;24.625;29.5;7;47.72067523;
47;4;21.0;28.8999996185;7;40.7741700411;5;24.625;32.5;6;47.7771017551;
48;5;22.0;31.8999996185;6;41.0074207783;5;25.024848938;35.5;7;47.8343759775;
49;5;23.3566131592;34.5;5;41.2623813152;5;24.625;37.5;7;47.8924454451;
50;5;24.3666381836;35.5;6;41.5403397083;5;25.0508003235;37.5;7;47.9512542486;
51;5;25.3768234253;36.5;8;41.8424239159;5;24.625;39.5;8;49.0107431412;
52;7;25.8871631622;37.5;6;52.1695330143;5;26.0774173737;40.5;8;49.1108493805;
53;7;27.5;36.5;7;52.9222618341;5;27.0909423828;42.5;8;49.2126915455;
54;7;27.9082870483;38.5;7;53.6752221584;5;27.1045894623;44.5;9;49.3162033558;
55;7;27.9190635681;40.5;8;54.4268996716;5;28.118347168;43.5;11;49.4213126898;
56;7;29.9299716949;39.5;7;55.1759223938;5;27.3947963715;45.5;12;49.5279425383;
57;7;29.5;40.0880126953;8;55.9209326506;5;27.1461219788;47.3482894897;12;49.6360108852;
58;7;28.9521656036;33.5;7;44.6599155664;6;27.9079933167;45.5;11;61.4801490307;
59;7;26.9634361267;34.5;8;45.1523159742;6;27.9185829163;48.2084312439;11;61.8566534519;
60;7;25.5;36.1330871582;8;45.6601144075;6;28.9294319153;50.252155304;11;62.2084435225;
61;7;25.9862918854;36.5;8;46.1794450283;6;29.625;50.2775688171;11;62.5367258787;
62;7;25.9978618622;37.5;8;46.7059811354;6;28.9518871307;51.3396263123;14;62.8429322243;
63;7;27.009513855;35.5;9;47.2350707054;6;29.5688152313;51.5;14;63.1286354065;
64;7;26.0212402344;36.5;9;48.761905551;6;29.9753131866;50.5;15;63.3954763412;
65;7;26.5;39.2107124329;9;49.3217029572;6;29.6206092834;50.5;15;63.5410293341;
66;7;29.044883728;37.5;10;49.8710752726;6;28.625;53.5;16;63.657646656;
67;8;28.0567836761;39.5;9;50.4058359861;6;30.0121517181;51.5;16;66.1778160334;
68;8;28.0687217712;41.5;7;51.1100564003;6;28.8500003815;54.1394119263;18;68.2740380764;
69;8;28.5;41.2742538452;8;53.2271543741;6;29.7402877808;53.8632659912;18;69.996440649;
70;8;28.3984832764;42.6175918579;7;55.059822917;6;30.3519630432;53.6872596741;22;71.40310812;
71;8;28.0340003967;41.8651504517;8;56.6387588978;6;28.6323661804;53.6872596741;23;72.3743076324;
72;8;28.2123565674;41.2238082886;8;57.9980686903;6;28.956401825;53.6872596741;23;72.9409294128;
73;8;28.9987735748;39.638923645;9;59.0228565931;6;29.5040206909;52.6872596741;23;73.207277298;
74;8;28.3999996185;39.0;10;59.7986650467;6;28.7037124634;53.6872596741;25;73.439781189;
75;8;28.3999996185;39.0;10;60.5089188814;6;25.1592674255;57.6872596741;25;73.6737091541;
76;8;28.3999996185;39.0;10;61.0467061996;6;24.0;61.3588562012;26;73.9085671902;
77;8;28.3999996185;39.0;10;61.5038692951;6;23.0;63.5232543945;26;74.1438527107;
78;6;26.3999996185;34.0;12;47.5403892994;8;23.0;65.6879577637;20;88.5017645359;
79;6;26.3999996185;34.0;12;47.7026047707;8;24.0;70.6879577637;20;89.0015082359;
80;6;26.3999996185;34.0;12;47.8676297665;8;25.0;75.6879577637;21;89.4669923782;
81;7;26.3999996185;34.0;12;48.0352640152;8;26.0;80.6879577637;21;89.9007158279;
82;7;26.3999996185;34.0;10;48.2052867413;8;28.0;82.6879577637;22;90.3052423;
83;7;26.3999996185;34.0;10;48.3774573803;8;28.0;87.6879577637;27;90.5363306999;
84;7;26.3999996185;34.0;9;48.5515170097;8;29.0;90.662689209;27;90.7606539726;
85;7;26.3999996185;34.0;10;48.7271883488;8;30.5;89.8197174072;28;90.9815497398;
86;7;26.3999996185;34.0;10;48.9041779041;9;27.5;92.9743499756;28;91.1986129284;
87;7;26.3999996185;34.0;9;49.082177639;9;26.5;96.1262893677;28;91.4114646912;
88;6;26.3999996185;34.0;10;49.2608664036;10;26.5;96.2752838135;27;91.6197576523;
89;6;26.3999996185;34.0;10;49.439912796;10;25.0;99.4210891724;28;91.8231744766;
90;6;26.3999996185;34.0;9;49.6189770699;11;27.0;96.5634765625;26;102.021430969;
91;6;26.3999996185;34.0;9;49.7977144718;11;26.0;100.702262878;27;102.714277267;
92;6;26.3999996185;34.0;9;49.9757773876;11;27.0;104.837249756;28;103.373998165;
93;6;26.3999996185;34.0;10;50.1528186798;11;28.0;105.968307495;28;103.997330666;
94;6;26.3999996185;34.0;10;50.3284952641;11;28.0;107.095298767;30;105.582067013;
95;6;26.3999996185;34.0;10;50.5024697781;11;30.0;110.21812439;32;106.167023182;
96;6;26.3999996185;34.0;10;50.6744146347;11;30.0;111.336700439;33;106.706519604;
97;6;26.3999996185;34.0;12;50.8440141678;12;30.0;112.446350098;33;107.154677153;
98;6;26.3999996185;34.0;12;51.0109682083;12;31.0;114.514526367;35;107.568795085;
99;6;26.3999996185;34.0;12;51.174993515;12;30.0;115.580474854;35;107.950505614;
100;6;26.3999996185;34.0;12;51.3358263969;12;30.0;115.64414978;36;108.301789999;
