Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;11.3000001907;10.0;3;21.3999996185;1;9.5;10.0;6;20.0;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;9.5;10.0;6;20.3999996185;
9;2;11.5179204941;10.3632001877;2;21.9903717041;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.597111702;10.4951858521;2;23.0719120502;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.9215736389;11.0209560394;2;23.9749414921;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;13.9215736389;11.4571752548;2;24.7131726742;2;10.184431076;11.0209560394;5;24.0443505049;
13;2;15.9215736389;11.8107032776;3;25.3067810535;2;11.9770832062;11.4571752548;5;24.8968375921;
14;2;16.94962883;12.0916318893;3;25.7784451246;2;13.9770832062;11.8107032776;5;25.6209878922;
15;2;17.9593238831;12.3113050461;3;26.1504684687;2;15.9770832062;12.0916318893;5;26.2409451008;
16;2;18.6125736237;12.4808797836;3;26.2221269608;2;16.7228336334;12.7968053818;5;26.7804714441;
17;2;19.6125736237;12.5;3;26.2560760975;2;18.1320438385;12.4808797836;5;27.0402543545;
18;2;20.6125736237;12.5;3;26.2905418873;2;19.1818904877;12.5;6;27.2842636108;
19;2;21.5;12.5;4;26.3255085945;2;20.1389598846;12.5;6;27.5518820286;
20;2;21.5;12.5;4;26.3609591722;2;20.1991729736;12.5;6;27.8440244198;
21;2;21.5;12.5;5;26.3968753815;2;19.625;13.5;6;28.1613030434;
22;2;21.5;12.5;5;26.4332377911;2;20.3362922668;12.5;7;28.5039470196;
23;2;21.5;12.5;5;26.4700255394;2;19.625;13.5;7;28.871723175;
24;2;21.5;12.5;5;26.5072168112;2;19.625;14.0486888885;5;29.263862133;
25;2;19.5;13.5;4;26.5447884798;2;19.625;14.2055444717;6;29.6789975166;
26;2;20.5;12.5;4;26.5827163458;2;20.625;12.5;6;30.1151270866;
27;2;18.5;13.5;4;26.6209751368;2;20.7759037018;12.5;6;30.5695996284;
28;2;17.5;14.5;4;26.6595385075;2;20.8781604767;12.5;6;31.0391392708;
29;2;16.5;15.5;4;26.6983793974;2;18.9838066101;13.5;6;31.5199065208;
30;2;15.5;16.5;4;26.7374696732;2;18.0919799805;14.5;6;32.007601738;
31;2;14.5;17.5;4;26.7767804861;2;17.2017097473;15.5;6;32.4976010323;
32;2;14.0;18.5;4;26.8162822723;2;14.625;17.5;6;32.9851250648;
33;2;14.0;19.5;4;26.8559447527;2;14.0;19.5;6;33.465420723;
34;2;14.0;20.5;4;26.8957372904;2;14.0;21.5;5;33.9339466095;
35;2;14.0;21.5;5;26.9356285334;2;14.0;23.5;5;34.3865451813;
36;2;15.0;19.5;5;26.9755871296;2;14.0;25.5;4;34.8195896149;
37;2;14.0;20.5;6;27.015581131;2;14.0;27.5;5;35.2300891876;
38;2;14.0;21.5;6;27.0555787086;2;14.0;29.5;6;35.6157541275;
39;2;15.0;19.5;7;27.0955479145;2;14.0;30.9310283661;8;35.9750175476;
