Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;13.0;3;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;12.0;3;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;11.0;3;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;3;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;3;20.0;
7;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;2;20.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.5;10.0;2;20.3999996185;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.59000015259;10.1999998093;2;20.7264003754;
10;1;11.2971115112;10.4951858521;4;22.0419120789;1;9.66343975067;10.3632001877;1;20.9903717041;
11;1;11.6125736237;11.0209560394;4;22.9143505096;1;9.72283363342;10.4951858521;1;22.0419120789;
12;1;11.8743057251;11.4571752548;4;23.6214065552;1;9.95943069458;11.0209560394;1;22.9143505096;
13;1;13.6125736237;11.8107032776;5;24.1832637787;1;11.7228336334;11.4571752548;1;23.6214065552;
14;1;14.6125736237;12.0916318893;5;24.6226100922;1;12.7228336334;11.8107032776;1;24.1832637787;
15;1;15.6125736237;12.3113050461;5;24.9617595673;1;13.7228336334;12.0916318893;2;24.6226100922;
16;1;16.6125736237;12.4808797836;5;25.0;2;14.7228336334;12.3113050461;2;24.9617595673;
17;1;17.6125736237;12.5;5;25.0;2;15.7228336334;12.4808797836;3;25.0;
18;1;18.6125736237;12.5;5;25.0;2;16.7228336334;12.5;3;25.0;
19;1;19.5;12.5;5;25.0;2;17.625;12.5;3;25.0;
20;1;19.5;12.5;5;25.0;2;17.625;12.5;4;25.0;
21;1;19.5;12.5;7;25.0;2;17.625;12.5;4;25.0;
22;1;19.5;12.5;7;25.0;2;17.625;12.5;5;25.0;
23;1;19.5;12.5;7;25.0;2;17.625;12.5;5;25.0;
24;1;19.5;12.5;7;25.0;2;17.625;12.5;5;25.0;
25;1;19.5;12.5;7;25.0;2;17.625;12.5;5;25.0;
26;1;19.5;12.5;9;25.0;2;17.625;12.5;5;25.0;
27;1;19.5;12.5;9;25.0;2;17.625;12.5;5;25.0;
28;1;19.5;12.5;9;25.0;2;17.625;12.5;6;25.0;
29;1;19.5;12.5;10;25.0;2;17.625;12.5;6;25.0;
30;2;19.5;12.5;7;35.0;2;17.625;12.5;6;25.0;
31;2;18.5;13.5;7;35.3999996185;2;15.625;13.5;6;25.0;
32;2;18.5;14.5;7;35.7743997574;2;14.625;14.5;6;25.0;
33;2;19.5;13.5;7;36.1219387054;2;13.625;15.5;5;25.0;
34;2;20.5;14.5;7;36.4420347214;2;12.625;16.5;5;25.0;
35;2;19.5;13.5;7;36.7347183228;2;12.0;17.5;5;25.0;
36;2;19.5;13.5;7;37.0005426407;2;12.0;18.5;5;25.0;
