Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
31;3;16.5;16.5;6;34.8321838379;2;15.625;17.5;5;33.360165596;
32;3;15.5;18.5;6;35.2419710159;2;14.625;19.5;5;33.8316650391;
33;3;14.5;20.5;6;35.6268672943;2;14.0;21.5;4;34.2881155014;
34;3;15.0;19.5;4;35.9853258133;2;14.0;23.5;4;34.7257604599;
35;3;14.0;21.5;5;37.3164978027;2;14.0;25.5;4;35.141462326;
36;3;15.0;23.5;5;37.6501762867;2;14.0;27.5;4;35.5327749252;
37;3;17.0;22.5;6;37.9573071003;2;14.0;28.8729419708;6;35.8979701996;
38;3;16.0;24.5;7;38.2387034893;2;14.0;30.128578186;7;36.2360286713;
39;3;17.0;23.936706543;8;38.495544672;2;14.0;31.3652191162;7;36.5465888977;
40;3;17.0;22.9494075775;9;38.7292755842;2;14.0;32.582611084;8;36.8298740387;
41;3;16.0;24.9623336792;10;38.9415174723;2;14.0;33.7809143066;9;37.0865974426;
42;3;17.0;23.9754829407;11;39.1339874268;2;14.0;34.9606170654;9;37.3178625107;
43;4;17.3666381836;22.5;10;49.2560760975;2;14.0;36.122505188;9;37.5250654221;
44;4;18.0;22.5;10;49.6905415058;2;14.0;37.2675476074;11;37.7098016739;
45;4;20.3871631622;23.5;11;50.0999083519;2;14.0;38.39686203;10;37.8737831116;
46;5;22.3976516724;26.5;8;70.4828978777;2;15.0;36.5116500854;11;38.0;
47;5;26.4082870483;29.5;9;72.0389108658;2;14.0;37.5999984741;13;38.0;
48;5;25.4190635681;33.5;9;73.3855559826;2;14.0;38.5999984741;12;38.0;
49;5;26.0;37.5;9;74.528526783;2;15.0;36.5999984741;14;38.0;
50;5;27.0;41.5;9;75.4840387106;2;14.0;37.5999984741;14;38.0;
51;5;28.9521656036;41.5;9;76.2742949724;3;15.0;39.2999992371;14;39.0;
52;5;29.9634361267;42.5;9;76.9236072302;3;18.0;36.2999992371;15;39.1299999952;
53;5;30.9748153687;44.5;10;77.440150857;3;20.0;35.2999992371;15;39.2754310369;
54;5;31.8862915039;46.5;11;77.6300861835;3;21.9249992371;34.2999992371;14;39.4377241135;
55;4;30.8978614807;36.5;11;52.6983793974;4;22.9249992371;34.2000007629;13;64.6183350086;
56;4;27.9095134735;38.5;12;52.7374696732;4;24.9249992371;34.5;13;64.8187118769;
57;4;26.9212398529;40.5;13;52.7767804861;4;26.5499992371;34.5;16;65.0402543545;
58;4;26.5;40.2107124329;13;52.8162822723;4;26.5499992371;34.5;15;65.2842636108;
59;4;26.044883728;41.5;14;52.8559447527;4;27.5499992371;34.5;15;65.5518820286;
60;4;26.0567836761;43.5;16;52.8957372904;4;28.5499992371;34.5;17;65.8440244198;
61;5;28.0687217712;39.5;14;52.9356285334;5;29.5499992371;33.5;16;66.1613030434;
62;5;25.5;41.5;15;52.9755871296;5;30.5499992371;32.5;13;66.5039470196;
63;5;25.5;44.2902336121;16;53.015581131;5;31.5499992371;32.5;13;66.871723175;
64;5;28.104675293;39.5;16;53.0555787086;5;32.1749992371;32.5;12;67.263862133;
65;5;26.1166725159;41.5;16;53.0955479145;5;32.1749992371;32.5;15;67.6789975166;
66;5;26.1286640167;43.5;14;53.135456562;5;32.1749992371;32.5;14;68.1151270866;
67;5;27.5;40.354183197;13;54.17527318;5;32.1749992371;32.5;13;68.5695996284;
68;5;27.1525821686;42.5;13;54.2549660206;5;30.1749992371;33.5;13;69.0391392708;
69;5;28.1644897461;45.5;13;56.0286380053;5;29.1749992371;34.5;14;69.5199065208;
70;5;30.4829959869;43.0;15;57.5158381462;6;28.1749992371;35.5;13;71.007601738;
71;5;30.7355976105;44.3899993896;15;58.7548611164;6;30.1749992371;37.5;11;71.5876010656;
72;6;29.2123565674;49.6476173401;15;60.7861994505;7;32.5499992371;39.5;10;87.172244072;
73;6;33.0848312378;46.5628700256;15;61.6205037832;7;35.6545257568;42.5;10;89.8071583509;
74;6;33.5027351379;47.6903114319;16;62.1404811144;7;37.6989898682;45.5;11;93.6953734159;
75;6;34.5727157593;49.7291030884;16;62.6588277817;7;35.7522850037;47.5;12;97.0324044228;
76;6;34.1952095032;49.7695083618;18;63.0700906515;7;37.810005188;47.5;13;99.8793894053;
77;6;31.8999996185;52.8115310669;19;63.4667879343;7;35.8723526001;48.5;14;102.1553334;
78;7;31.7325057983;53.8551673889;18;63.8967715502;7;37.9395370483;47.5;15;103.833156109;
79;7;30.8999996185;53.9004020691;18;64.3621976376;7;38.01171875;49.5;15;105.185534;
80;7;27.7694377899;55.9472160339;18;64.8649460077;7;39.0890350342;51.5;15;106.404024601;
81;7;25.7877120972;58.9955749512;19;65.4064750671;7;37.6465797424;55.5;16;107.390392303;
82;7;23.8999996185;60.0454444885;20;65.9876592159;7;37.7343978882;59.5;17;108.146285057;
83;7;23.5;60.3284568787;20;66.6086139679;7;37.8274688721;63.5;19;108.734762669;
84;7;22.9415149689;62.1494827271;21;67.2685220242;7;37.9257202148;67.5;18;109.295781374;
85;7;23.0;63.2035179138;22;67.9654769897;8;37.5289916992;71.5;17;109.83096242;
86;7;23.0;63.5605773926;23;68.6963658333;8;36.6370506287;75.5;18;110.342209101;
87;7;23.0;63.6397247314;23;69.4568080902;8;35.7495803833;79.5;19;110.83150959;
88;7;23.0;63.7195587158;24;70.241178751;8;34.8661842346;83.5;18;112.300772667;
89;7;22.0;66.7999572754;24;71.0427248478;8;36.3613777161;85.5;19;112.769663453;
90;7;23.0;66.8807678223;25;71.8537840843;8;36.4846076965;90.5;20;113.174168587;
91;7;24.0;63.9618606567;25;72.666093111;9;37.6102371216;92.5;19;114.592173815;
92;7;22.0;67.0430755615;27;73.4711699486;9;38.7375869751;95.5;22;115.082503676;
93;7;23.0;67.1242599487;28;74.2607247829;10;38.8659133911;101.5;18;118.327305675;
94;7;24.0;64.2052688599;28;75.0270674229;10;41.7649917603;105.419998169;19;121.117019415;
95;7;22.0;67.2859191895;29;75.7634613514;10;44.999961853;105.685882568;20;123.510787249;
96;7;23.0;67.3660812378;29;76.4643919468;10;45.356967926;111.827560425;20;125.576187015;
97;7;24.0;64.4455871582;30;77.1257212162;10;44.8553466797;116.98223877;20;128.206546426;
98;7;22.0;67.5242767334;30;77.7447354794;10;45.1851654053;123.150466919;23;129.682111621;
99;7;23.0;67.6020050049;29;78.3200819492;10;46.4524383545;126.332641602;22;131.098630071;
100;6;24.0;64.6786270142;28;78.8516275883;11;46.872833252;126.529037476;13;132.331674933;
