Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;4;20.0;
3;2;8.19999980927;12.1000003815;5;24.0824999809;1;9.0;10.0;4;20.0;
4;2;9.21650028229;11.5;5;24.1709132195;1;9.0;10.0;4;20.0;
5;2;9.83418273926;11.5;5;24.2655123472;1;10.0;10.0;4;20.0;
6;2;10.9796543121;11.5;5;24.3665570021;1;11.0;10.0;4;20.0;
7;2;12.009967804;11.5;5;24.474288702;1;11.0;10.0;4;20.3999996185;
8;2;12.3422861099;11.5;5;25.0636670589;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;12.5191001892;11.7299995422;5;25.5636097193;2;11.5179204941;10.3632001877;3;22.0903717279;
10;2;12.6690826416;11.9106416702;5;26.9977477789;2;11.6271114349;10.4951858521;3;23.2838120461;
11;2;13.0993242264;12.5274600983;5;28.2058622837;2;11.9851436615;11.0209560394;3;24.3146933317;
12;2;14.7951374054;13.0216779709;5;29.2156400681;2;13.9851436615;11.4571752548;3;25.1981878281;
13;2;16.7951374054;13.4066829681;5;30.0625417233;2;15.9851436615;11.8107032776;3;25.9559320211;
14;2;18.7951374054;13.6998376846;5;30.7829470634;2;17.1443748474;12.0916318893;2;26.6120283604;
15;2;20.0298213959;13.9190797806;5;31.2482540607;2;18.209400177;12.3113050461;2;27.1901185513;
16;2;21.1208610535;14.0;4;31.5731360912;2;19.2810821533;12.4808797836;2;27.4906733036;
17;2;22.2183265686;14.0;5;31.9189035892;2;20.3597755432;12.5;2;27.7773330212;
18;2;23.3220558167;14.0;5;32.2845802307;2;21.4457740784;12.5;4;28.0890238285;
19;2;23.6853733063;14.0;5;32.6687107086;3;22.4267082214;12.5;3;28.4260663986;
20;2;23.8006134033;14.0;6;33.0693464279;3;22.5278205872;12.5;4;28.788336277;
21;2;23.9208030701;14.0;6;33.4840521812;3;22.6365013123;12.5;4;29.1751885414;
22;3;24.0452156067;14.0;5;33.9099407196;3;22.7525558472;12.5;4;29.585392952;
23;3;24.1729812622;14.0;5;34.3437337875;3;22.875617981;12.5;4;30.0170898438;
24;3;24.3031196594;14.0;5;34.7818489075;3;23.0051269531;12.5;4;30.4677705765;
25;3;22.3999996185;15.0;6;35.2205090523;3;23.1403312683;12.5;4;30.9342932701;
26;3;23.3999996185;14.0;6;35.6558690071;3;23.2802886963;12.5;4;31.4129357338;
27;3;22.3999996185;15.0;6;36.084148407;3;21.5;13.5;5;31.8994894028;
28;3;22.3999996185;16.0;6;36.5017633438;3;22.5;12.5;5;32.3893885612;
29;3;23.3999996185;14.0;6;36.9054470062;3;23.5;12.5;5;32.877872467;
30;3;24.3999996185;14.0;6;37.2923488617;3;21.8633613586;13.5;4;33.360165596;
31;3;22.3999996185;15.0;6;38.6601076126;3;21.0080490112;14.5;4;33.8316650391;
32;3;24.3999996185;14.6999998093;6;39.0068950653;3;20.0080490112;13.5;4;34.2881155014;
33;3;26.3999996185;14.6999998093;6;39.3314294815;3;20.5;14.5;4;34.7257604599;
34;3;27.3999996185;14.6999998093;6;39.6329593658;3;19.5;13.5;4;35.141462326;
35;3;27.589887619;14.6999998093;6;39.9112281799;3;19.5;13.5;4;35.5327749252;
36;3;27.673368454;14.6999998093;6;40.1664171219;3;20.5;14.5;4;35.8979701996;
37;3;27.7499237061;14.6999998093;6;40.3990783691;3;21.5;15.5;4;36.2360286713;
38;3;27.8197231293;14.6999998093;6;40.6100664139;3;21.5;16.5;3;36.5465888977;
39;3;28.1830177307;17.7000007629;7;40.8004636765;3;22.5;14.5;3;36.8298740387;
40;3;28.2401390076;20.7000007629;7;40.9715156555;3;21.5;14.5;4;37.0865974426;
41;3;28.2914543152;23.7000007629;6;41.1245698929;3;21.5;14.5;4;37.3178625107;
42;3;28.3373699188;26.7000007629;7;41.25;3;20.5;16.5;4;37.5250654221;
43;3;28.375;29.0;8;41.25;3;22.5;18.5;5;37.7098016739;
44;4;28.375;29.0;7;41.25;3;24.5;20.5;5;37.8737831116;
45;4;28.375;29.0;8;41.25;3;22.5;21.5;6;38.0;
46;4;28.0750007629;29.7000007629;8;41.25;3;21.5;22.5;6;38.0;
47;4;28.0750007629;29.7000007629;7;41.25;3;21.5;23.5;6;38.0;
48;5;28.0750007629;29.7000007629;6;41.25;3;21.5;24.5;8;38.0;
49;5;28.0750007629;29.0;6;41.25;3;21.5;25.5;8;38.0;
50;5;28.0750007629;29.7000007629;7;41.25;4;21.5;26.5;5;66.75;
51;5;28.0750007629;29.7000007629;7;41.25;4;23.5;25.5;7;68.7625007629;
52;5;28.0750007629;29.7000007629;7;41.25;4;25.5;25.5;7;70.2967796326;
53;5;28.0750007629;29.7000007629;7;41.25;4;27.5;25.5;7;71.4120597839;
