Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;3;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;3;20.9903717041;
10;1;12.1463851929;11.9106416702;6;24.0;1;11.2971115112;10.4951858521;3;22.0419120789;
11;1;12.2000007629;12.0;6;25.2000007629;1;11.6125736237;11.0209560394;3;22.9143505096;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;11.8743057251;11.4571752548;3;23.6214065552;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;13.6125736237;11.8107032776;4;24.1832637787;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;14.6125736237;12.0916318893;4;24.6226100922;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;15.6125736237;12.3113050461;4;24.9617595673;
16;1;18.1463851929;13.943564415;7;28.0;1;16.6125736237;12.4808797836;4;25.0;
17;1;19.1463851929;14.0;7;28.0;1;17.6125736237;12.5;4;25.0;
18;1;20.1463851929;14.0;7;28.0;1;18.6125736237;12.5;4;25.0;
19;1;20.3999996185;14.0;7;28.0;1;19.5;12.5;5;25.0;
20;1;20.3999996185;14.0;6;28.0;2;20.5;12.5;5;26.0;
21;1;20.3999996185;14.0;6;28.0;2;21.5;12.5;6;26.1299999952;
22;1;20.3999996185;14.0;6;28.0;2;21.8390007019;12.5;6;26.2754310369;
23;1;20.3999996185;14.0;6;28.0;2;21.8826293945;12.5;6;26.4377241135;
24;1;20.3999996185;14.0;6;28.0;2;21.9313163757;12.5;7;26.6183350086;
25;1;20.3999996185;14.0;6;28.0;2;21.9855003357;12.5;7;26.8187118769;
26;1;20.3999996185;14.0;6;28.0;2;22.0456142426;12.5;7;27.0402543545;
27;1;20.3999996185;14.0;7;28.0;2;22.1120758057;12.5;7;27.2842636108;
28;1;20.3999996185;14.0;7;28.0;2;22.1852798462;12.5;7;27.5518820286;
29;1;20.3999996185;14.0;6;28.0;2;22.2655639648;12.5;6;27.8440244198;
30;1;18.3999996185;15.0;6;28.0;2;20.3532066345;13.5;6;28.1613030434;
31;1;17.3999996185;16.0;6;28.0;2;19.4483909607;14.5;6;28.5039470196;
32;1;16.3999996185;17.0;6;28.0;2;18.5511837006;15.5;6;28.871723175;
33;1;15.3999996185;18.0;6;28.0;2;18.5;14.5;6;29.263862133;
34;1;14.3999996185;19.0;6;28.0;2;19.5;14.2055444717;6;29.6789975166;
35;1;15.3999996185;17.0;6;28.0;2;21.5;12.5;6;30.1151270866;
36;1;16.3999996185;16.0;7;28.0;2;23.034538269;12.5;6;30.5695996284;
37;1;17.3999996185;15.0;8;28.0;2;21.5;13.5;5;31.0391392708;
38;1;18.3999996185;14.0;8;28.0;2;22.5;12.5;5;31.5199065208;
39;1;19.3999996185;14.0;8;28.0;2;21.4559726715;13.5;5;32.007601738;
40;1;20.3999996185;14.0;8;28.0;3;20.6022796631;14.5;4;32.4976010323;
41;1;20.3999996185;14.0;8;28.0;3;19.6022796631;13.5;5;32.9851250648;
42;1;20.3999996185;14.0;7;28.0;3;20.5;14.5;4;33.465420723;
43;3;22.3999996185;15.0;5;30.0;3;21.5;15.5;4;33.9339466095;
44;3;22.3999996185;15.0;6;30.1449999809;3;21.5;17.5;5;34.3865451813;
45;3;22.0434989929;16.0;6;30.3010486364;3;22.5;19.5;5;34.8195896149;
46;3;22.3999996185;19.0;6;30.4688220024;3;23.5;20.5;6;35.2300891876;
47;3;24.1406459808;22.0;6;30.648984313;3;24.5;21.5;6;35.6157541275;
48;3;24.8445625305;25.0;6;30.84217453;3;24.6847267151;22.5;8;35.9750175476;
49;3;25.2526512146;27.0;7;31.0489894152;3;24.7925052643;22.5;8;36.307009697;
50;3;25.3146972656;29.0;7;31.2699648142;3;24.8921031952;22.5;9;36.6115064621;
51;3;24.9895439148;29.6524085999;8;31.5055541992;3;22.8921031952;23.5;9;36.8888463974;
52;3;24.8059082031;30.0;9;31.7561055422;3;23.8921031952;22.5;9;37.1398382187;
53;4;25.1061172485;29.7011871338;8;32.0218361616;4;25.8921031952;23.5;8;38.3656587601;
54;4;25.1707019806;29.7264137268;9;32.3028082848;4;27.2096977234;24.5;9;39.6977556944;
55;4;24.3999996185;29.0;9;32.598903656;5;28.2703266144;26.5;6;55.1131880283;
56;4;25.7796707153;29.0;8;32.9098000526;5;30.3243274689;29.5;7;56.2822327614;
57;4;25.8729400635;29.0;9;33.2349518538;5;31.3722171783;32.5;7;57.3294478655;
58;5;24.8995437622;30.0;8;33.573574543;5;31.3999996185;34.5;7;58.2302280664;
59;5;25.3999996185;29.8603382111;8;33.9246361256;5;29.8212680817;37.5;9;59.0814545155;
60;5;26.1773910522;29.0;8;34.2868562937;5;28.8574790955;39.5;10;59.8897594213;
61;5;25.7357444763;29.9171886444;7;34.6587151289;5;27.5;38.1616668701;10;60.6631954908;
62;5;26.3976135254;29.0;10;35.0384715796;5;26.5;39.2168884277;9;61.4103677273;
63;5;24.985376358;30.0;10;35.4241924286;5;26.5;39.2757301331;9;62.1397140026;
64;5;25.3999996185;30.0;10;35.813791275;5;28.1286945343;39.5;9;62.7652425766;
65;5;26.7441368103;29.0;10;36.2050740719;5;27.5;41.4045181274;10;63.3080136776;
66;5;26.2220687866;30.0;10;36.5957942009;6;27.5;42.4745178223;8;64.4544262886;
67;5;25.0577945709;30.0;11;36.9837083817;6;27.5;42.5;9;67.0399796963;
68;6;25.3999996185;30.0;10;38.3666348457;6;27.3520469666;41.5;9;69.3282928467;
69;6;28.0948295593;30.0;10;38.7825078964;6;26.5;42.5;9;71.3633828163;
70;6;29.3227519989;31.0;10;40.7872763872;6;25.5;44.0134391785;9;73.1748828888;
71;6;29.1537818909;32.7000007629;10;42.4482204914;6;25.5;42.1153488159;10;74.4770436287;
72;6;29.5931434631;34.2291984558;10;43.8193564415;6;26.5;40.6872596741;10;75.5924534798;
73;6;27.8253822327;36.6162643433;10;44.9598337412;6;27.5;42.6872596741;11;76.6960277557;
74;6;28.4084472656;38.5454025269;10;45.7525472641;7;30.0044307709;42.6872596741;10;78.6706137657;
75;6;29.515335083;36.6903114319;11;46.316429019;7;25.6960678101;47.6872596741;10;79.6567111015;
76;6;27.6000003815;38.7291030884;11;46.8651727438;7;25.6960678101;51.6790847778;11;80.6333150864;
77;6;28.6000003815;38.7695083618;11;47.3974803686;7;24.0;52.6872596741;12;81.5915511847;
78;6;27.6000003815;40.8115310669;10;47.9124822617;7;24.0;55.6872596741;12;82.5234827995;
