Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;3;20.0;
7;2;11.9000005722;11.5;5;24.0750000477;1;11.0;10.0;3;20.3999996185;
8;2;12.2224998474;11.5;5;24.6255679131;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;12.387670517;11.7299995422;5;25.0839956999;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;12.5251989365;11.9106416702;5;25.366725564;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.6100187302;12.0;5;26.7052203417;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.5979509354;12.6000003815;5;27.8132634163;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;16.597951889;13.0788002014;5;28.7197560072;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;18.5979499817;13.4505519867;5;29.4604526758;2;15.6125736237;12.0916318893;3;25.6226100922;
15;2;19.744802475;13.7328653336;5;30.0714547634;2;17.6125736237;12.6613054276;3;26.0917595625;
16;2;20.8016834259;13.943564415;5;30.3878107071;2;18.6125736237;12.8763799667;3;26.2754310369;
17;2;21.8627281189;14.0;6;30.6053924561;2;19.6125736237;12.9464006424;3;26.4377241135;
18;2;22.9280033112;14.0;6;30.8371319771;2;20.6125736237;13.003203392;3;26.6183350086;
19;2;22.3999996185;14.8511400223;6;31.0829088688;2;21.5;13.0664176941;4;26.8187118769;
20;2;22.3999996185;14.9248723984;7;31.342400074;2;21.5;13.3184204102;4;27.0402543545;
21;2;22.3999996185;15.0027198792;7;31.6150596142;2;21.5;13.4181146622;4;27.2842636108;
22;3;23.3999996185;14.0;6;31.9001049995;2;21.5;13.5279188156;4;27.5518820286;
23;3;23.5700302124;14.0;7;32.1965088844;2;21.5;13.6483469009;3;27.8440244198;
24;3;23.658952713;14.0;7;32.5030007362;2;21.5;13.7798109055;4;28.1613030434;
25;3;20.3999996185;16.0;7;32.8180756569;2;21.5;13.922586441;3;28.5039470196;
26;3;20.3999996185;16.0;7;33.1400156021;2;21.5;14.0767765045;3;28.871723175;
27;3;19.9420051575;17.0;7;33.466919899;2;21.5;14.8230342865;3;29.263862133;
28;3;19.0400753021;18.0;7;33.7967433929;2;21.5;15.0583171844;2;29.6789975166;
29;3;18.1390228271;19.0;7;35.1273465157;2;21.5;15.3073987961;1;30.1151270866;
30;3;16.3999996185;21.0;7;35.4865477085;2;19.5;14.3073987961;1;30.5695996284;
31;3;16.3999996185;23.0;7;35.8427717686;2;18.5;14.5;1;31.0391392708;
32;3;17.0;22.0;8;36.1939179897;2;17.5;15.5;1;31.5199065208;
33;3;18.0;23.0;8;36.5380108356;2;16.5;16.5;1;32.007601738;
34;3;18.2243480682;24.0;8;36.8732479811;2;15.5;17.5;1;32.4976010323;
35;3;18.3152236938;25.0;9;37.1980396509;2;14.5;18.5;2;32.9851250648;
36;4;18.4027996063;26.0;8;37.5110368729;2;14.0;19.5;2;33.465420723;
37;4;18.4866733551;27.0;8;37.8111507893;2;14.0;20.5;2;33.9339466095;
38;4;19.5665225983;25.0;8;38.0975573063;2;14.0;21.5;4;34.3865451813;
39;4;18.6421051025;26.0;8;38.3696951866;2;15.0;19.5;4;34.8195896149;
40;4;18.7132568359;27.0;8;38.6272536516;2;14.0;20.5;5;35.2300891876;
41;4;17.7132568359;26.0;8;38.8701515198;3;15.0;21.5;4;35.6157541275;
42;4;17.7132568359;26.0;9;39.0985114574;3;15.0;20.5;5;35.9750175476;
43;4;18.7132568359;27.0;10;39.3126301765;3;15.0;20.5;5;36.307009697;
44;4;19.9527816772;27.0;10;39.5129522085;3;16.0;21.5;6;36.6115064621;
45;4;18.9527816772;28.0;10;39.7000361681;3;15.0;20.5;7;36.8888463974;
46;4;19.0;29.0;10;40.8745273352;3;15.0;20.5;7;37.1398382187;
47;4;21.0;31.0;11;41.0871309042;3;16.0;21.5;7;37.3656587601;
48;4;23.0;33.0;11;41.2615134716;3;15.0;20.5;8;37.5677556992;
49;4;24.0;34.0;12;41.3543293476;4;16.0;20.5;6;58.747756958;
50;4;25.0;35.0;12;41.4494143724;4;16.0;24.5;6;60.1473903656;
51;5;26.0;37.0;13;41.5467537642;4;19.0;25.5;7;61.2987837791;
52;5;26.3999996185;38.0;14;41.6463255882;4;20.0;28.5;7;62.1815121174;
53;5;26.3999996185;39.0;14;41.7481005192;4;21.3370666504;31.5;8;62.9034413099;
54;5;27.3999996185;37.0;15;41.8520414829;4;23.0;34.5;8;63.485486865;
55;6;26.3999996185;38.0;15;41.9581027031;4;23.3635520935;36.5;10;63.9504415989;
56;6;26.3999996185;39.0;15;42.0662304163;4;22.3773231506;37.5;10;64.3048160076;
57;6;27.3999996185;37.0;16;42.1763615608;4;24.0;38.0219268799;11;64.3530313969;
58;6;26.3999996185;38.0;15;42.288424015;4;23.4059104919;39.5;11;64.4023760557;
59;6;26.3999996185;39.0;15;43.402336359;5;25.0;39.5;10;79.4528282881;
60;6;29.3999996185;38.0;15;43.6230075359;5;29.0;39.0811309814;12;80.2543625832;
61;6;32.4000015259;38.0;15;43.8552019596;5;31.0;41.1017456055;12;80.9763240814;
62;6;35.0099334717;38.0;15;44.0994839668;6;33.467086792;42.5;11;81.6178460121;
63;6;37.0726318359;38.0;15;44.3563997746;6;35.5;41.5;11;82.1814147234;
64;6;39.1409378052;39.0;19;44.6264644861;6;35.0;44.1660575867;12;82.6720016003;
65;6;40.0651664734;39.0;20;44.9101456404;7;35.0;46.1882705688;11;83.0961916447;
66;7;42.1456222534;39.0;18;46.2078448534;7;36.0;44.5;10;83.4613939524;
67;7;43.6039199829;40.0;17;46.5598771572;7;35.0;46.5;9;83.775208354;
68;7;44.7599372864;41.0;16;48.7776514292;7;35.0;48.5;12;83.9512542486;
69;7;43.7065849304;43.7000007629;18;50.6644380093;7;36.0;47.5;12;84.0107431412;
70;7;45.4970741272;44.2291984558;18;52.2782490253;7;35.0;49.5;12;84.460849762;
71;7;47.1600952148;45.6162643433;14;53.6817878485;7;35.0;51.5;10;88.4824035168;
72;7;48.1877670288;46.5454025269;12;54.7608652115;7;36.5999984741;55.0;8;91.033429265;
73;7;48.690120697;46.6903114319;13;55.6365340948;7;39.7513427734;55.3899993896;9;93.1046738625;
74;7;49.0891647339;46.7291030884;13;57.5237010717;7;39.1403236389;58.6872596741;9;94.7824840546;
75;7;50.4923400879;47.7695083618;14;58.3314002156;7;40.4403266907;58.9097442627;11;95.8367322683;
76;7;51.8791694641;48.8115310669;13;59.0772099495;7;40.582359314;59.0;14;96.2714395523;
77;7;52.6834373474;49.8551673889;14;59.8470619321;8;39.6167221069;62.0;13;96.5834115744;
