Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;12.1463851929;11.9106416702;6;24.0;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;12.2000007629;12.0;6;25.2000007629;1;11.6125736237;11.0209560394;5;22.9143505096;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;11.8743057251;11.4571752548;4;23.6214065552;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;12.8743057251;11.8107032776;4;24.1832637787;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;13.8743057251;12.0916318893;4;24.6226100922;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;15.3867835999;12.3113050461;3;25.9617595673;
16;1;18.1463851929;13.943564415;7;28.0;2;16.488527298;12.4808797836;3;26.0299999714;
17;2;20.1463851929;14.1999998093;6;29.0;2;18.3867835999;12.5;3;26.0605909824;
18;2;22.1463851929;14.0;6;29.0475000143;2;19.3867835999;12.5;3;26.091766119;
19;2;22.3999996185;14.0;6;29.0967587233;2;20.3867835999;12.5;4;26.1235172749;
20;2;22.3999996185;14.0;6;29.1477935314;2;21.3867835999;12.5;4;26.1558350325;
21;2;22.3999996185;14.0;6;29.2006173134;2;21.5;12.5;4;26.1887089014;
22;2;22.3999996185;14.0;8;29.255237937;2;21.5;12.5;3;26.2221269608;
23;2;22.3999996185;14.0;8;29.3116579056;2;21.5;12.5;3;26.2560760975;
24;2;22.3999996185;14.0;8;29.3698737621;2;21.5;12.5;3;26.2905418873;
25;2;22.3999996185;14.0;8;29.4298759699;2;21.5;12.5;3;26.3255085945;
26;2;22.3999996185;14.0;10;29.4916484356;2;21.5;12.5;3;26.3609591722;
27;2;22.3999996185;14.0;10;29.5551680326;2;21.5;12.5;3;26.3968753815;
28;2;22.3999996185;14.0;10;29.6204047203;2;21.5;12.5;4;26.4332377911;
29;3;22.3999996185;14.0;9;29.6873208284;3;21.5;12.5;3;26.4700255394;
30;3;22.3999996185;14.0;10;29.7558712959;3;21.5;12.5;3;26.5072168112;
31;3;22.3999996185;14.0;10;29.8260030746;3;21.5;12.5;3;26.5447884798;
32;3;22.3999996185;14.0;10;29.8976553679;3;21.5;12.5;3;26.5827163458;
33;3;22.3999996185;14.0;10;29.9707596302;3;21.5;12.5;3;26.6209751368;
34;4;20.3999996185;15.0;7;42.7952394485;3;21.5;12.5;4;26.6595385075;
35;4;20.3999996185;16.0;7;43.5085105896;3;21.5;12.5;6;26.6983793974;
36;4;20.3999996185;17.0;6;44.1695120335;3;21.5;12.5;6;26.7374696732;
37;4;20.3999996185;18.0;7;44.7754950523;3;21.5;12.5;5;26.7767804861;
38;4;20.3999996185;19.0;6;46.3258764744;3;21.5;12.5;6;26.8162822723;
39;4;21.3999996185;20.0;6;47.0219037533;3;19.5;13.5;7;26.8559447527;
40;4;22.3999996185;21.0;8;47.703841567;3;18.5;14.5;8;26.8957372904;
41;4;23.0;22.0;8;48.3813751936;4;17.5;15.5;6;55.6856285334;
42;4;25.0;23.0;9;49.0653092861;4;19.5;14.5;6;57.7380878925;
43;4;27.0;25.0;9;49.7670845985;4;21.5;14.5;7;59.3123607635;
44;4;28.4551544189;28.0;9;50.4852657318;4;23.5;17.5;7;60.4676384926;
45;4;29.5375003815;31.0;9;51.0915071964;4;23.5;20.5;7;61.288762331;
46;4;30.5375003815;34.0;9;51.7746665478;4;23.5;23.5;7;61.8609852791;
47;4;31.5375003815;34.0;9;52.5391612053;4;23.5;26.5;8;61.92527318;
48;4;32.5374984741;34.0;10;53.3871655464;4;23.5;29.5;8;61.9649660587;
49;4;33.5374984741;34.0;11;54.3177535534;4;23.5;30.5;8;62.0045039654;
50;4;33.9375;34.0;11;55.3260850906;4;23.5;31.5;9;62.043856144;
51;4;33.9375;34.0;12;56.4027891159;4;23.5;32.5;10;62.0829925537;
52;4;33.9375;34.0;12;57.5337255001;4;23.5;33.5;11;62.1218836308;
53;4;33.9375;34.0;14;58.7002928257;4;23.5;34.5;12;62.1605007648;
54;5;33.9375;34.0;12;59.8803806305;4;23.5;35.5;13;62.1988155842;
55;5;33.9375;34.0;13;61.0499331951;4;23.5;36.5;13;62.2368011475;
56;5;31.9375;35.0;14;62.1849360466;4;23.5;37.5;15;62.2744314671;
57;5;30.9375;36.0;14;63.2634987831;4;23.5;38.5;16;62.3116812706;
58;5;29.9375;37.0;13;64.2676632404;4;23.5;39.5;17;62.3485264778;
59;5;28.9375;38.0;13;65.1846132278;4;23.5;40.5;18;62.3849442005;
60;5;27.9375;39.0;14;66.0071268082;4;23.5;41.5;18;62.4209127426;
61;6;26.9375;40.0;13;67.7332949638;4;23.5;42.5;19;62.4564116001;
62;6;26.9375;42.0;14;68.4056806564;4;23.5;43.5;22;62.4914214611;
63;6;27.5375003815;44.0;16;71.5351747274;4;23.5;44.5;22;62.5259244442;
64;6;28.7070941925;43.0;16;74.1101534367;4;24.5;42.5;22;62.5599038601;
65;6;29.8514575958;43.0;17;76.190533638;4;23.5;43.5;23;62.59334445;
66;6;30.9733371735;43.0;17;77.8518038988;4;23.5;44.5;24;62.6262321472;
67;6;32.0755157471;42.6531257629;17;79.8650636673;4;24.5;42.5;25;62.6585543156;
68;6;34.0999984741;42.6903114319;18;80.527977109;4;23.5;43.5;25;62.690299511;
69;6;36.0999984741;43.7291030884;18;81.0909599066;4;23.5;44.5;26;62.7214579582;
70;6;34.0999984741;45.7695083618;19;81.517057538;4;23.5;44.875;24;65.9536101818;
71;7;33.0999984741;47.8115310669;18;81.7065378428;4;23.7999992371;46.375;23;68.2990055084;
72;7;32.0999984741;49.8551673889;19;81.898286581;4;25.0340003967;44.7649993896;22;69.9410386086;
73;7;31.1000003815;50.9004020691;21;82.0922636986;5;24.2123565674;46.0622596741;22;71.0281646252;
74;7;30.1000003815;51.9472160339;24;82.2884138823;5;24.3458442688;47.2847442627;22;71.2661576271;
75;7;30.1000003815;52.9955749512;24;82.4439184666;5;24.3999996185;48.375;23;71.3227877617;
76;7;30.1000003815;54.0454444885;25;82.5959070921;5;25.3999996185;46.375;23;71.3785178661;
77;7;30.1000003815;55.0967636108;26;82.7517906427;5;24.3999996185;47.375;24;71.4333000183;
78;7;30.1000003815;56.1494827271;26;82.9114000797;5;22.3999996185;49.375;24;71.4870896339;
