Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;9.0;10.0;5;20.0;
4;2;9.22249984741;11.5;5;24.2364046574;1;9.0;10.0;5;20.0;
5;2;9.84728145599;11.5;5;24.3725773096;1;10.0;10.0;5;20.0;
6;2;11.0117731094;11.5;5;24.5218783617;1;11.0;10.0;5;20.0;
7;2;12.0565643311;11.5;5;24.6851472855;2;11.3000001907;10.0;3;21.3999996185;
8;2;12.405544281;11.5;5;25.340031147;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;12.6020097733;11.7299995422;5;25.9150743484;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;12.7745227814;11.9106416702;5;27.4451127052;2;11.597111702;10.4951858521;3;23.0619120598;
11;2;13.2335338593;12.5274600983;5;28.7648246288;2;11.9185733795;11.0209560394;3;23.9545464516;
12;2;14.9628257751;13.0216779709;5;29.9030094147;2;13.9185733795;11.4571752548;3;24.6819883585;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;15.9185733795;11.8107032776;4;25.2644146681;
14;2;18.9628257751;13.6998376846;5;31.7803142071;2;16.9369182587;12.0916318893;4;25.7245066166;
15;2;20.3290309906;13.9190797806;5;32.4273490906;2;17.9431419373;12.3113050461;4;26.0845712423;
16;2;21.4745903015;14.0;5;32.9507789612;2;18.9494171143;12.4808797836;4;26.1438889503;
17;2;22.6316184998;14.0;6;33.510178566;2;19.955739975;12.5;4;26.1651208401;
18;2;23.7994384766;14.0;6;34.1019620895;2;20.9621105194;12.5;4;26.1864993572;
19;2;24.230588913;14.0;6;34.7211914062;2;21.8559494019;12.5;4;26.2080165148;
20;2;24.4163570404;14.0;6;35.3616409302;2;21.8624038696;12.5;4;26.2296639681;
21;3;24.6084918976;14.0;6;36.0159702301;2;21.8688983917;12.5;6;26.2514331341;
22;4;22.6084918976;15.0;5;36.6760072708;2;21.8754291534;12.5;6;26.2733153105;
23;4;23.6084918976;14.0;5;37.3331270218;2;21.8819942474;12.5;6;26.2953014374;
24;4;24.6084918976;14.0;5;37.9786872864;2;21.888589859;12.5;7;26.3173824549;
25;4;25.3936061859;14.0;5;38.6044816971;2;21.8952140808;12.5;7;26.3395489454;
26;4;23.5813446045;15.0;5;39.2031593323;2;21.9018650055;12.5;7;26.3617914915;
27;4;22.5813446045;15.0;5;39.7685651779;2;21.5;13.044716835;7;26.3841004372;
28;4;21.5813446045;15.0;5;40.2959661484;2;21.5;13.0536403656;7;26.4064661264;
29;4;21.5813446045;16.0;5;40.7821531296;2;21.9219398499;12.5;7;26.428878665;
30;4;21.2346458435;17.0;5;41.2254190445;3;19.9286632538;13.5;5;38.4513280392;
31;4;20.3676261902;18.0;5;41.6254329681;3;21.5;13.5;5;38.9538038969;
32;4;19.4876289368;19.0;5;41.9830417633;3;23.5;15.0895214081;5;39.4155927896;
33;4;18.5949115753;20.0;6;42.300031662;4;23.9488887787;15.5;4;39.8360981941;
34;4;19.2900085449;21.5;5;43.578877449;4;23.5;17.1075191498;5;40.2158582211;
35;4;20.3736629486;22.5;5;43.8525087833;4;23.5;18.1165180206;5;40.5563343763;
36;4;20.7557525635;23.0;5;44.0946896076;4;23.9691333771;18.5;5;40.859686017;
37;4;20.5102291107;24.5302963257;5;44.3086640835;4;23.9758701324;19.5;7;41.128549695;
38;4;20.8925991058;25.0;5;44.3735172749;4;23.9825992584;20.5;7;41.365842104;
39;4;20.9120559692;26.0;5;45.4058350325;4;23.9893131256;21.5;7;41.5745955706;
40;4;21.9217510223;27.5;5;45.4987088442;4;23.5;23.1613483429;9;41.6756366491;
41;4;23.9316139221;25.0;5;45.5950908661;4;24.0026912689;26.1613483429;10;41.6978281736;
42;4;25.2785263062;27.0;5;45.6950370073;4;24.0093479156;29.1613483429;9;41.7199368477;
43;4;25.9518241882;29.0;6;45.7985937595;4;24.0159816742;32.1613464355;11;41.7419531345;
44;4;27.3395786285;31.0;6;45.9057971239;4;24.0225868225;35.1613464355;11;41.7638677359;
45;4;27.9726524353;33.0;6;46.0166711807;4;24.0291595459;37.5;12;41.7856714725;
46;4;28.9832878113;35.0;6;46.1312270164;4;24.0357017517;38.5;13;41.8073554039;
47;4;29.9940643311;34.7421760559;6;46.2494610548;4;24.0422058105;39.5;13;41.8289107084;
48;4;31.0448665619;34.7166175842;6;46.3713538647;4;24.0486736298;40.5;15;41.8503289223;
49;4;31.4703979492;34.7350120544;7;46.4968693256;5;24.0550994873;41.0;13;56.8716015816;
50;5;31.9490604401;34.0;7;46.6259527206;5;25.0614814758;42.0;15;57.6427206993;
51;5;31.5243492126;34.0;7;46.7585304976;5;26.0678157806;43.0;17;58.3330528736;
52;5;31.4498138428;34.0;8;46.8945087194;5;27.0741043091;44.0;16;58.9417569637;
53;5;30.9749984741;34.8104858398;8;47.0337724686;5;27.5;45.7737884521;17;59.4713491201;
54;6;31.4728603363;34.0;7;47.1761859655;6;28.5;46.7820320129;17;59.9268348217;
55;6;30.9749984741;34.0;7;47.3215913773;6;29.5;46.7902030945;18;60.3148372173;
56;6;31.4962387085;34.0;7;47.469809413;6;31.0987243652;46.0;18;60.6270179749;
57;6;31.5080318451;35.0;7;48.6206393242;7;31.088104248;46.7999992371;18;78.1327629089;
58;6;32.5198822021;36.277179718;8;48.8138593435;7;32.764831543;47.0;18;79.1124992371;
59;8;35.332157135;37.0;6;50.010412097;7;33.8000030518;48.0;18;79.8619041443;
60;8;34.9749984741;40.0;5;50.2600389719;7;33.8000030518;49.0;18;80.5009632111;
61;8;36.1602554321;41.9678153992;6;51.514436841;7;33.8000030518;50.0;19;81.0370521545;
62;8;36.5676727295;45.0;6;51.7933335304;7;33.8000030518;51.0;19;81.4804611206;
63;8;37.5796737671;48.1759033203;7;54.3140628338;7;33.8000030518;52.0;20;81.8428707123;
64;8;38.5665626526;49.3409919739;8;56.4525026083;7;33.8000030518;53.0;20;82.1361560822;
65;8;35.8840827942;52.9853591919;8;58.2683615685;7;33.8000030518;54.0;21;84.8228235245;
66;9;36.1163215637;54.4467277527;8;59.827455163;8;34.2709999084;55.7700004578;20;87.0074176788;
67;9;35.5953216553;54.4432258606;8;61.0196121931;8;34.6476669312;57.3940887451;20;88.7557630539;
68;9;33.5999984741;58.3586425781;7;61.9703675508;9;34.9435539246;58.892993927;20;90.1382055283;
69;9;34.3349685669;59.4122772217;8;62.899255991;9;35.1728553772;60.2882003784;20;90.9194736481;
70;9;34.5999984741;59.4675941467;9;63.670132041;9;35.2999992371;61.4000015259;21;91.0;
71;11;33.5999984741;61.8244361877;9;64.4089939594;9;34.6999969482;63.2000007629;21;91.0;
72;11;33.5999984741;61.6040077209;9;66.16144526;9;34.6999969482;64.1999969482;21;91.0;
73;11;36.4252090454;62.6148300171;11;66.9768226147;9;34.6999969482;65.1999969482;21;92.0;
74;11;35.5999984741;67.6257171631;11;67.8015624285;9;35.6999969482;67.1999969482;21;93.0499999523;
75;11;37.4705657959;69.6148300171;10;68.6324021816;9;37.6999969482;70.1999969482;22;94.201974988;
76;11;38.493183136;72.6148300171;11;69.4661191702;9;39.6999969482;74.1999969482;22;95.4248498678;
77;12;35.5999984741;78.6148300171;10;71.2995966673;9;40.0467834473;80.1999969482;23;95.7221730947;
78;12;37.5999984741;80.6148300171;10;72.1298753023;10;41.6999969482;84.1999969482;23;96.0375454426;
79;12;40.5603904724;83.9681091309;11;72.9542001486;10;40.0368881226;89.7079849243;22;96.3716355562;
80;12;37.5999984741;89.5217971802;12;73.7700477839;10;39.0990104675;94.1567459106;22;96.7250524759;
81;12;37.5999984741;94.4011383057;13;74.5751434565;10;38.0774154663;97.8035964966;24;97.0983275175;
82;12;37.5999984741;98.6345291138;18;75.367464304;11;39.1368865967;97.7788543701;23;97.4918937683;
83;13;38.5999984741;100.113502502;18;76.1452373266;11;40.1567382812;98.8090209961;24;97.9060661793;
84;13;39.6683273315;101.174247742;18;76.906927228;12;41.6224937439;99.8467407227;22;109.341017842;
85;13;38.6890411377;105.235298157;19;77.6512221098;12;44.1698684692;103.511054993;22;110.356759191;
86;13;39.7094039917;106.296516418;20;78.3770167828;13;44.2198486328;107.507263184;22;111.368578911;
87;13;39.7293930054;107.357757568;20;79.0833967924;13;43.6999969482;110.537307739;24;112.37308383;
88;13;37.5999984741;112.418861389;21;79.7696202993;13;44.8141136169;113.678108215;26;113.367669702;
89;13;38.5999984741;113.604949951;23;80.4351068735;13;43.9380722046;117.609939575;28;114.350476623;
90;13;39.5999984741;111.72959137;25;81.0784413815;13;43.0566062927;119.454910278;30;115.320291162;
91;13;38.805267334;114.800598145;30;81.5888940096;13;41.5217056274;121.541519165;31;116.276417732;
92;13;38.5999984741;115.870880127;30;82.0893610716;13;42.5201187134;121.049316406;33;118.218535066;
93;13;40.5999984741;117.153060913;31;82.5787979364;13;43.9535102844;121.175636292;33;119.246554255;
94;13;41.8574676514;118.042373657;31;83.0563058853;13;44.0415344238;121.252151489;33;120.269394755;
95;13;43.8739204407;115.202690125;31;83.5211336613;13;45.7239227295;123.247184753;34;121.287640929;
96;13;43.8898887634;115.361976624;33;83.9726737738;13;47.5642929077;124.959968567;34;122.301796317;
97;13;44.3053741455;115.519943237;35;84.4104568958;13;47.873588562;129.0262146;34;123.216547728;
98;13;45.3203697205;112.676345825;41;84.834145546;13;52.9881477356;134.771636963;38;124.095955968;
99;13;44.3348770142;113.830947876;41;85.2435206175;15;55.9155197144;138.942138672;36;124.988788366;
100;13;43.0;116.98349762;42;85.5970125198;15;56.5408706665;140.455169678;36;125.892848492;
101;13;45.0;115.13381958;43;85.9339993;15;56.689289093;141.911437988;40;126.805925131;
102;13;44.3499984741;117.281677246;42;89.5591568947;15;55.7805900574;144.124725342;40;127.72581315;
103;13;44.4309997559;119.81690979;43;93.2470468283;15;55.8725814819;146.931655884;39;128.650332212;
104;13;43.0;123.369178772;40;96.9261313677;15;55.9650344849;148.724395752;40;129.577333927;
105;13;44.0;124.839584351;40;100.526089907;15;58.0365638733;151.038284302;41;131.504707098;
106;13;44.6782302856;126.494979858;42;104.984825611;15;58.1504745483;153.350036621;41;132.45037365;
107;13;44.0;130.162811279;37;109.313895345;15;60.2221183777;153.772720337;41;133.39248085;
108;13;47.0;132.839385986;38;113.484247804;15;59.439250946;155.162124634;42;134.328993201;
109;13;51.9224090576;134.520812988;39;116.483231187;15;61.5242729187;155.548019409;44;135.257885337;
110;13;55.0010757446;137.203262329;39;119.252264857;15;61.6257858276;157.321685791;46;136.177137613;
111;13;57.0777130127;139.882965088;40;121.800327301;15;63.7093276978;156.761581421;45;137.919631004;
112;13;59.1519737244;142.556350708;43;124.143105507;15;65.076965332;157.522033691;46;139.701254725;
113;13;61.2235641479;145.220169067;42;126.299753904;15;64.2399139404;158.079818726;47;141.514073491;
114;13;62.7098617554;146.871459961;43;128.188071489;15;64.8332061768;158.778030396;48;143.348952889;
115;13;63.880569458;148.507614136;44;129.818220019;15;63.5100784302;162.310943604;46;146.19573164;
116;13;62.093421936;147.984970093;44;131.369548798;15;63.3110580444;163.77494812;46;149.089714646;
117;13;61.8084640503;150.437438965;44;132.702423334;15;67.503616333;165.260681152;47;150.951161265;
118;13;61.8250007629;152.864028931;44;133.947833061;15;69.0470199585;168.176177979;45;152.805554152;
119;13;61.8250007629;154.146148682;45;135.159952521;15;70.1281051636;171.705673218;44;154.641006708;
120;14;61.8250007629;150.519882202;44;136.33831358;15;70.5165786743;171.194213867;41;156.44620657;
121;14;61.8250007629;148.867462158;41;137.482838392;15;71.4494247437;173.677062988;37;158.210748434;
122;14;67.1162948608;151.189468384;41;138.593747616;15;70.724822998;179.150985718;37;159.925414681;
123;14;71.0738143921;153.328353882;41;139.587584257;15;73.9087600708;178.613021851;39;161.582395196;
124;14;71.183883667;155.397491455;41;140.522022963;15;73.6981735229;183.596374512;40;163.175417542;
125;14;71.5819320679;158.437683105;42;141.403897762;15;75.7342147827;187.026931763;42;164.699811578;
126;14;72.6729736328;158.477279663;42;143.206777811;15;80.9554443359;186.258361816;44;166.152486086;
127;14;72.7706756592;162.101959229;43;144.077256799;15;85.1031723022;188.702819824;44;167.514201999;
128;14;78.8497314453;163.221160889;45;144.939937711;15;90.735206604;184.968032837;45;168.770699501;
129;14;83.0310745239;163.884918213;46;145.714395761;15;93.8690109253;186.228881836;45;169.95657897;
130;14;87.1214447021;165.089172363;46;146.455316901;15;97.9659500122;187.485366821;47;171.073717833;
131;14;90.1955413818;170.294281006;47;147.197563887;15;102.058029175;188.737487793;47;172.124768257;
132;15;95.0197601318;171.499816895;49;147.939622045;15;107.122177124;186.985305786;48;173.112956047;
133;15;98.0939712524;172.705383301;49;148.680053592;15;111.183914185;187.228897095;47;174.04189539;
134;15;100.168006897;173.91053772;49;149.417507768;15;112.306869507;189.052429199;47;174.748789549;
135;15;104.241760254;173.114837646;48;150.1507231;15;116.157600403;183.150421143;46;175.249019861;
136;15;107.315071106;174.317871094;51;150.878529072;15;116.724906921;182.179855347;45;175.735806942;
137;15;107.88785553;179.519241333;48;151.599841118;15;117.773582458;182.208724976;46;176.12135601;
138;15;109.959999084;181.718460083;49;152.313657761;15;118.81212616;183.236999512;46;176.473170519;
139;15;111.03137207;181.915161133;50;153.011464357;15;119.847320557;184.951660156;48;176.825982809;
140;15;113.089447021;183.02166748;51;153.667800665;16;120.282592773;185.876861572;48;177.179135084;
141;15;114.155075073;179.02166748;42;154.315259933;16;118.313110352;196.370300293;49;177.531955481;
142;15;114.231529236;181.02166748;40;154.953075171;16;115.353187561;200.696350098;44;177.883764029;
143;16;116.284217834;179.02166748;40;155.580516577;16;118.383811951;196.923049927;46;178.233879566;
144;16;114.358055115;188.621673584;41;156.196881056;16;115.42338562;202.149002075;49;178.581623554;
145;16;114.419685364;196.621673584;40;156.796612501;16;114.4581604;207.753677368;49;178.926327467;
146;16;115.469100952;198.621673584;46;157.299198627;16;113.488426208;211.012985229;50;179.252597809;
147;16;114.529922485;204.621673584;47;157.795988083;16;113.525260925;215.269866943;47;179.549729824;
148;16;114.579605103;212.421676636;48;158.285912514;16;117.554977417;216.523803711;47;179.843147993;
149;16;115.619239807;216.421676636;49;158.76792717;16;117.572601318;222.598602295;45;180.13227272;
150;16;115.667442322;220.421676636;51;159.241019726;17;114.613227844;232.672302246;45;180.416558504;
151;16;115.724105835;224.421676636;49;159.704221725;17;116.641654968;232.944854736;40;181.695496559;
152;16;114.770431519;231.421676636;50;160.156617641;17;114.658462524;237.016174316;41;182.218620062;
153;17;116.807647705;233.421676636;47;161.847354889;16;111.696861267;245.086181641;42;181.235507011;
154;17;117.851722717;234.421676636;49;162.585027933;16;111.723556519;243.154876709;43;181.495780468;
155;17;116.902572632;243.421676636;50;163.381308675;16;109.749572754;246.222167969;43;181.749111414;
156;17;120.929382324;243.421676636;51;165.249593496;16;109.764923096;251.28805542;43;182.995218754;
157;17;122.977203369;241.421676636;53;166.249700427;16;109.7995224;252.35244751;44;183.28386879;
158;18;121.700737;250.421676636;50;167.305367351;16;108.223388672;259.415344238;45;189.399138451;
159;18;122.834381104;250.421676636;52;168.422697306;16;109.08391571;271.106201172;46;195.01509726;
160;18;123.641052246;245.421676636;51;169.617845297;17;110.802261353;276.152770996;41;199.910643697;
161;18;119.761787415;253.421676636;45;170.950897694;17;113.320014954;273.564147949;42;204.183530331;
162;18;122.895095825;252.421676636;44;174.260767698;17;111.00554657;279.538421631;44;207.671596527;
163;18;121.226081848;258.421691895;44;177.643381119;17;113.397987366;280.123321533;47;210.436057687;
164;18;122.491203308;258.421691895;50;181.067139983;17;112.826156616;286.590576172;49;212.774230123;
165;18;122.857032776;260.421691895;47;185.489512801;17;119.058998108;281.090576172;52;214.816285968;
166;18;123.248962402;263.421691895;45;188.948421717;17;113.269577026;288.090576172;46;216.70741117;
167;18;125.543251038;266.421691895;50;192.303399444;17;113.421409607;292.090576172;42;218.058089256;
168;18;126.009918213;269.421691895;50;195.498005867;17;118.514572144;286.090576172;41;219.028606415;
