Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;10.0;10.0;4;20.0;
6;2;10.9000005722;11.5;5;24.1050000191;1;11.0;10.0;4;20.0;
7;2;11.9315004349;11.5;5;24.2198647261;1;11.0;10.0;3;20.3999996185;
8;2;12.265958786;11.5;5;24.817466259;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;12.4452400208;11.7299995422;5;25.3300067186;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;12.5990018845;11.9106416702;5;25.6745513678;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.7023658752;12.0;5;27.0893208981;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.7131814957;12.6000003815;5;28.285176754;1;11.8743057251;11.4571752548;2;23.6214065552;
13;2;16.713180542;13.0788002014;5;29.2919130325;1;13.6125736237;11.8107032776;3;24.1832637787;
14;2;18.713180542;13.4505519867;5;30.1460473537;2;15.6125736237;12.0916318893;2;25.6226100922;
15;2;19.9504795074;13.7328653336;5;30.8842504025;2;17.6125736237;12.3113050461;2;26.0017595291;
16;2;21.0455207825;13.943564415;5;31.3418767452;2;18.6125736237;12.4808797836;2;26.0811839104;
17;2;22.1489486694;14.0;6;31.7147674561;2;19.6125736237;12.5;2;26.1235535145;
18;2;23.2608146667;14.0;6;32.1154136658;2;20.6125736237;12.5;2;26.1671074629;
19;2;23.6346244812;14.0;6;32.5427823067;2;21.5;12.5;3;26.211841464;
20;2;23.762834549;14.0;6;32.9951171875;2;21.5;12.5;3;26.2577478886;
21;2;23.8985347748;14.0;6;33.4698972702;2;21.5;12.5;3;26.3048160076;
22;2;24.0409698486;14.0;7;33.9638347626;2;21.5;12.5;2;26.3530313969;
23;3;22.3999996185;15.0;6;34.4729175568;2;21.5;12.5;2;26.4023760557;
24;3;23.3999996185;14.0;6;34.9925041199;3;21.5;12.5;1;26.4528282881;
25;3;20.3999996185;16.0;6;35.5174660683;3;21.5;12.5;2;26.5043625832;
26;3;20.3999996185;16.0;6;36.0423755646;3;21.5;12.5;2;26.5569496155;
27;3;20.3999996185;17.0;6;36.5617218018;3;21.5;12.5;2;26.6105561256;
28;4;19.9685173035;18.0;5;37.0701408386;3;21.5;12.5;2;26.6651450396;
29;4;19.1210422516;19.0;6;37.5626363754;3;21.5;12.5;2;26.72067523;
30;4;18.2687911987;20.0;6;38.034778595;3;19.5;13.5;2;26.7771017551;
31;4;17.4104328156;21.0;6;38.4828538895;3;18.5;14.5;2;27.8343759775;
32;4;17.1448554993;22.0;6;38.9039649963;3;18.5;15.5;2;27.9324454069;
33;4;17.2711906433;23.0;5;39.2960758209;3;18.5;16.5;2;28.032438159;
34;4;17.3888225555;24.0;5;39.6579933167;3;17.8243560791;17.5;2;28.1342966557;
35;4;17.4973983765;25.0;6;40.9893140793;3;16.8370666504;18.5;3;28.2379568815;
36;4;18.5967941284;26.0;6;41.3203279972;3;16.3501319885;19.5;3;28.3433490992;
37;4;19.6870994568;27.0;6;41.622494936;3;16.3635520935;20.5;3;28.4503977299;
38;4;18.6870994568;26.0;6;41.8971316814;3;16.3773231506;21.5;3;28.5590212345;
39;4;18.6870994568;26.0;6;43.1458866596;3;17.0;20.0219268799;3;28.6691324711;
40;4;18.6870994568;25.5;7;43.390627265;3;16.4059104919;20.5;3;28.7806390524;
41;4;19.6870994568;25.0;8;43.6135350466;3;16.4207115173;21.5;4;28.8934429884;
42;5;20.6870994568;26.5200977325;7;43.7827087641;3;17.0;20.0811309814;4;29.0074419975;
43;5;22.0052719116;27.0;8;43.8372269869;3;16.4513092041;20.5;5;29.1225290298;
44;5;23.3743457794;28.0;10;43.8924384117;3;16.4670848846;21.5;5;29.2385926247;
45;5;24.380569458;30.0;10;43.9483202696;3;17.0;20.1442222595;5;29.3555175066;
46;5;25.386844635;32.0;10;44.0048481226;3;18.0;21.1442222595;5;29.4731853008;
47;5;26.3931655884;34.0;12;44.0619962215;3;19.0;22.1442222595;5;29.5914742947;
48;6;27.0499992371;36.0;7;49.1197371483;3;20.5331306458;24.1442222595;6;29.710260272;
49;6;29.0499992371;36.0;7;50.3280421495;3;21.5503120422;26.1442222595;7;29.8294168711;
50;6;32.0499992371;37.6040077209;8;50.5736556053;3;22.5677337646;27.5;7;29.9488161802;
51;6;34.0499992371;39.6148300171;9;50.8173640966;3;23.0;27.5;7;30.0683293343;
52;6;34.4500007629;41.6257171631;9;51.0588088036;3;23.5;27.5;7;30.1878266335;
53;6;34.4500007629;43.6366577148;10;51.2976679802;3;23.5;27.5;7;30.3071782589;
54;6;34.4500007629;45.6476516724;10;51.5336587429;3;23.5;27.5;8;30.4262552261;
55;6;34.4500007629;46.6586914062;12;51.7665362358;4;23.5;27.5;7;30.5449287891;
56;6;34.8518638611;47.0;12;51.996094346;4;23.5;27.5;7;30.6630721092;
57;7;34.4500007629;48.680896759;13;52.2221642733;4;23.5;27.5;8;30.7805604935;
58;7;34.8652305603;48.3457756042;13;52.4446125031;4;23.5;27.5;8;30.8972706795;
59;7;34.4500007629;49.1268730164;14;52.6633394957;4;23.5;27.5;7;31.0130834579;
60;8;34.4500007629;49.2124214172;13;52.8782762289;4;23.5;27.5;7;31.1278824806;
61;8;34.4500007629;47.2236442566;14;53.089381218;4;23.5;27.5;7;31.2415547371;
62;8;34.4500007629;46.2348823547;14;53.2966383696;4;23.5;27.5;8;32.3539915085;
63;8;34.4500007629;45.246131897;14;53.5000525713;5;24.5;28.5;7;32.4950890541;
64;8;34.9056396484;44.0;15;55.5169683695;5;25.5;29.5;8;32.6353390217;
65;8;35.4347763062;44.7000007629;15;57.1547917128;5;25.5;30.5;8;32.7746405602;
66;8;33.7602005005;46.2291984558;15;58.4418233633;5;25.5;31.5;9;32.9128966331;
67;9;32.5210075378;48.4151687622;13;75.4378706217;5;25.5;32.5;7;33.0500148535;
68;10;34.1738777161;50.8922767639;11;77.1422272921;5;25.5;32.5;8;33.1859074831;
69;10;35.5999984741;54.0;11;78.5097403526;5;25.5;32.5;7;33.3204917908;
70;10;37.1031036377;57.0;10;79.6071555614;5;25.5;32.5;7;34.4317467213;
71;10;36.1110191345;61.0;10;80.5996141434;5;26.5;33.5;8;34.564147234;
72;9;37.5999984741;63.8648681641;11;81.4890415668;6;27.5;35.1452713013;8;35.9157935381;
73;10;37.5999984741;62.8780174255;10;82.2818000317;6;27.7999992371;36.6692085266;8;37.0507435799;
74;10;36.5808639526;64.0;12;82.9871006012;6;28.0340003967;38.0837097168;10;38.0029910803;
75;10;37.145740509;63.9042129517;13;84.6155523062;6;28.2123565674;40.4060325623;10;38.8079473972;
76;10;37.2274169922;63.9172515869;14;85.128020823;6;28.3458442688;39.6541213989;10;39.3501894474;
