Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;11.2179203033;10.3632001877;4;20.9903717041;
10;1;12.1463851929;11.9106416702;5;24.0;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;12.2000007629;12.1999998093;4;26.2000007629;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;14.4463853836;12.6000003815;4;27.1776003838;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;16.4463844299;13.0788002014;4;27.9412999153;2;14.6125736237;11.8107032776;4;25.1832637787;
14;2;18.4463844299;13.4505519867;4;28.5263124704;2;16.6125736237;12.0916318893;4;25.6426100731;
15;2;19.4645595551;13.7328653336;3;28.9682797194;2;17.9185733795;12.3113050461;4;26.0019555092;
16;2;20.1463851929;13.943564415;3;29.1018965244;2;18.9246330261;12.4808797836;4;26.0605818033;
17;2;21.1463851929;14.0;4;29.1228116751;2;19.9307479858;12.5;3;26.0811508894;
18;2;22.1463851929;14.0;4;29.1438889503;2;20.9369182587;12.5;3;26.1018965244;
19;2;22.3999996185;14.0;4;29.1651208401;2;21.8305683136;12.5;4;26.1228116751;
20;2;22.3999996185;14.0;4;29.1864993572;2;21.8368434906;12.5;4;26.1438889503;
21;2;22.3999996185;14.0;5;29.2080165148;2;21.8431663513;12.5;3;26.1651208401;
22;3;22.3999996185;14.0;4;29.2296639681;2;21.8495368958;12.5;3;26.1864993572;
23;4;22.3999996185;14.0;4;29.2514331341;2;21.8559494019;12.5;3;26.2080165148;
24;4;22.3999996185;14.0;4;29.2733153105;2;21.8624038696;12.5;3;26.2296639681;
25;4;22.3999996185;14.0;4;29.2953014374;2;21.8688983917;12.5;4;26.2514331341;
26;4;22.3999996185;14.0;4;29.3173824549;2;21.8754291534;12.5;4;26.2733153105;
27;4;22.3999996185;14.0;5;29.3395489454;3;21.5;13.0093259811;3;26.2953014374;
28;5;22.3999996185;14.0;4;29.3617914915;3;21.5;13.0181207657;3;26.3173824549;
29;5;22.3999996185;14.0;4;29.3841004372;3;21.8952140808;12.5;3;26.3395489454;
30;5;20.3999996185;15.0;4;29.4064661264;3;19.5;14.0358200073;3;26.3617914915;
31;5;19.3999996185;16.0;4;29.428878665;3;18.5;15.044716835;3;26.3841004372;
32;5;18.3999996185;17.0;4;29.4513280392;3;17.5;16.0536403656;2;26.4064661264;
33;5;17.3999996185;18.0;4;29.4738043547;3;16.5;17.0625858307;2;26.428878665;
34;5;16.3999996185;19.0;5;29.4962974787;3;15.5;18.0715522766;2;26.4513280392;
35;5;15.3999996185;20.0;5;30.5187973976;3;14.5;19.080532074;2;26.4738043547;
36;5;15.3999996185;21.0;5;30.5812938213;3;14.0;20.0895214081;7;26.4962974787;
37;5;16.0;22.0;5;30.6449607611;4;14.0;21.0985183716;2;35.7152094841;
38;5;16.0;23.0;6;30.7097896338;4;15.0;23.1075191498;3;36.1794641018;
39;5;16.0;24.0;6;30.7757692337;4;17.0;22.1165180206;3;36.6223477125;
40;5;16.0;25.0;6;31.8428851366;4;16.0;24.1255111694;3;37.0412579775;
41;5;17.0;26.0;5;31.9961198568;4;16.0;26.1344947815;4;37.434311986;
42;5;18.0;27.0;6;32.1567554474;4;17.0;25.1434650421;4;37.8003380299;
43;5;19.0;25.0;6;32.3250741959;4;16.0;27.1524181366;4;38.1388360262;
44;5;18.0;26.0;6;32.5013417006;4;16.0;29.1613483429;4;39.4499067068;
45;5;19.0;27.0;7;32.6858007908;4;18.0;28.1702537537;5;39.7641612291;
46;6;20.0;29.0;6;32.8786650896;4;18.0;29.6045646667;6;40.0532147884;
47;6;21.0;31.0;6;33.0801122189;4;19.5159816742;30.6045646667;6;40.3183937073;
48;6;22.0;33.0;6;33.2902755737;5;20.5225868225;32.6045646667;6;40.5612426996;
49;6;23.0;35.0;6;33.5092368126;6;21.0;35.6045646667;6;40.7834378481;
50;6;24.0;34.0;7;33.7370178699;6;22.5357017517;38.6045646667;6;40.9867144823;
51;6;25.0;34.0;8;33.9735722542;6;23.5422058105;40.9254341125;6;41.0510376692;
52;6;26.0;34.0;8;34.2187780142;6;24.0;42.3315620422;6;41.1064050198;
53;6;26.3999996185;34.0;8;34.47243011;6;25.5550994873;41.5999984741;6;41.1621434689;
54;6;26.3999996185;34.0;8;34.7342346907;6;26.0614814758;41.5999984741;6;42.2182292938;
55;6;26.3999996185;34.0;9;36.0038043261;6;27.0678157806;42.5999984741;7;43.3146375418;
56;6;27.3999996185;35.0;9;36.3281546831;6;29.0741043091;44.5999984741;6;43.4625263214;
57;6;28.3999996185;36.0;10;36.6609619856;6;29.5;47.3737869263;8;43.613845706;
58;6;28.3999996185;37.0;11;36.9857757092;6;29.8370666504;49.3820304871;8;43.768591404;
59;7;28.3999996185;38.0;10;37.3135769367;6;29.5;51.3902015686;8;43.9267503023;
60;7;28.3999996185;39.0;10;37.647775054;6;30.4622764587;51.5999984741;9;44.0725096464;
61;7;28.3999996185;39.0;10;37.9874448776;6;29.8773231506;52.3999977112;10;44.2175756693;
62;7;28.3999996185;39.0;12;38.3315899372;7;29.5;52.9219245911;9;44.3661623001;
63;7;28.3999996185;39.0;12;38.6791578531;8;29.9059104919;52.3999977112;8;44.5182187557;
64;7;28.3999996185;39.0;12;39.029055357;8;29.5;52.3999977112;8;44.6736818552;
65;7;28.3999996185;39.0;13;40.3801649809;8;29.5;52.9811286926;9;44.832475543;
66;7;29.3999996185;40.0;14;40.7713646889;8;29.5;53.0017433167;9;44.9945105314;
67;7;30.3999996185;41.0;14;41.1627303362;8;29.9670848846;52.3999977112;8;45.1596837044;
68;7;30.3999996185;42.0;14;41.5531861782;8;29.983165741;52.3999977112;9;45.3278782368;
69;7;30.3999996185;43.0;15;43.558847785;8;29.5;53.0660552979;10;46.5717264414;
70;7;30.8199996948;44.7000007629;15;45.2272896767;8;30.5;54.08826828;10;48.1784338951;
71;7;31.1375198364;45.8585472107;13;46.6137156487;8;32.3434524536;55.0820007324;10;49.5494632721;
72;7;31.369758606;46.2817459106;14;47.7782081366;8;33.9425430298;54.4720001221;11;50.7213722467;
73;7;32.5353660583;47.5954856873;14;48.6043061018;8;32.2123565674;57.5702896118;12;51.732183218;
74;7;31.6000003815;47.7425422668;14;49.2112817764;9;33.354057312;58.9917449951;11;74.18955338;
75;7;31.6000003815;46.783493042;15;49.812866807;9;35.0616912842;58.614112854;10;75.9614578485;
