Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;2;9.19999980927;10.0;5;21.0;
4;1;9.0;11.5;6;23.0;2;9.19999980927;10.0;5;21.0599999428;
5;1;9.60000038147;11.5;6;23.0;2;10.3179998398;10.0;5;21.1229639053;
6;1;10.6000003815;11.5;6;23.0;2;11.336889267;10.0;5;21.1889609098;
7;1;11.6000003815;11.5;6;23.0;2;11.3566884995;10.0;4;21.6699410677;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.5009822845;10.1999998093;4;22.0818096399;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.62454319;10.3632001877;4;22.4358423948;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.7307529449;10.4951858521;4;23.611035943;
11;2;12.5000009537;12.0;5;26.2600007057;2;12.0833110809;11.0209560394;4;24.615765214;
12;2;14.4643850327;12.6000003815;5;27.2805643082;2;14.0833110809;11.4571752548;4;25.4640146494;
13;2;16.4643859863;13.0788002014;5;28.0900648832;2;16.0833110809;11.8107032776;4;26.1761806011;
14;2;18.4643859863;13.4505519867;5;28.7237825394;2;16.852853775;12.0916318893;4;26.7751014233;
15;2;19.5237998962;13.7328653336;5;29.2174173594;2;17.0325317383;12.3113050461;4;27.2831678391;
16;2;20.5454711914;13.943564415;3;29.4057120085;2;17.1849498749;12.4808797836;4;27.4996597767;
17;2;21.5680980682;14.0;4;29.484351635;2;19.136680603;12.5;4;27.687142849;
18;2;22.5916900635;14.0;5;29.5662232637;2;20.1929264069;12.5;4;27.883649826;
19;2;22.8698673248;14.0;6;29.6513283253;2;21.2518787384;12.5;5;28.0888605118;
20;2;22.8953971863;14.0;6;29.7396525145;2;22.3134422302;12.5;5;28.3023359776;
21;3;22.9218959808;14.0;5;29.8311642408;3;22.4906997681;12.5;4;28.5235154629;
22;3;22.9493484497;14.0;5;29.9258141518;3;22.5570545197;12.5;4;28.7517154217;
23;3;22.9777431488;14.0;5;30.0235335827;3;22.6255149841;12.5;3;28.986133337;
24;3;22.3999996185;14.6070604324;6;30.1242339611;3;22.6958389282;12.5;3;29.22585392;
25;3;23.0372695923;14.0;6;30.2278065681;3;22.7677555084;12.5;4;29.4698610306;
26;3;23.0683422089;14.0;6;30.3341217041;3;22.8409576416;12.5;4;29.7170505524;
27;3;23.1002368927;14.0;5;30.4430289268;3;21.5;13.5;4;29.9662499428;
28;3;23.1329078674;14.0;5;30.5543570518;3;21.5;14.4864997864;5;30.2162384987;
29;3;23.1663074493;14.0;5;30.667914629;3;20.5;13.5;4;30.4657707214;
30;3;21.2003746033;15.0;4;31.7834908962;3;20.1397323608;14.5;3;30.7136011124;
31;3;21.2350463867;16.0;4;31.9408569336;3;21.2140808105;12.5;3;30.9585089684;
32;3;21.2702560425;17.0;4;32.1009511948;3;22.2875518799;12.5;3;31.1993217468;
33;3;20.6302833557;18.0;5;32.2635145187;3;23.359796524;12.5;3;31.4349379539;
34;3;19.6790542603;19.0;5;32.4282721281;3;23.430480957;12.5;3;31.6643476486;
35;3;18.7284812927;20.0;5;32.5949357748;3;23.4993038177;12.5;3;31.8866472244;
36;3;17.7784805298;21.0;5;32.7632055283;3;23.5659942627;12.5;3;33.1010527611;
37;3;17.4289608002;22.0;5;32.9327733517;3;24.6303157806;12.8999996185;3;33.3369085789;
38;4;17.4798316956;23.0;5;33.1033251286;3;23.692073822;13.5;3;33.5642812252;
39;5;17.53099823;24.0;4;33.2745434046;3;24.7511062622;12.9242362976;3;33.7827718258;
40;5;17.5823631287;25.0;4;33.4461106062;3;24.0786361694;13.5;3;33.9921076298;
41;5;17.6338329315;26.0;4;33.617711544;3;25.0881614685;16.5;3;34.192137599;
42;5;17.6853141785;27.0;5;33.7890367508;3;26.0978565216;19.5;4;34.3828197718;
43;5;18.7367115021;25.0;3;33.9597835541;3;26.3148460388;22.5;4;34.5642147064;
44;5;18.4831676483;26.0;3;34.1296607256;3;26.3692646027;25.5;5;34.7364685535;
45;5;20.0;27.0;4;34.2983882427;3;26.4209403992;27.5;5;34.8998034;
46;5;21.3733139038;28.0;4;34.4656999111;3;26.4699420929;27.5;6;35.0545020103;
47;5;21.5331306458;29.0;5;34.6313463449;4;26.5163497925;27.5;6;35.2008982897;
48;5;23.0;30.0;5;35.7950943708;4;26.5602684021;27.5;6;35.3393630981;
49;5;26.0385284424;30.0;5;36.0067287683;4;26.6018104553;27.5;7;35.4332377911;
50;5;28.0870189667;31.0;5;36.2180280685;4;24.1827468872;29.0732955933;7;35.4700255394;
51;5;28.8654098511;32.0;5;37.4288390875;4;23.5;30.088010788;8;35.5072168112;
52;5;29.9286499023;34.0;5;37.6890226603;4;23.9521656036;30.5;8;35.5447884798;
53;5;30.9917049408;36.0;6;37.9504275322;4;23.9634361267;31.1000003815;8;35.5827163458;
54;5;31.3851280212;37.0;6;38.2129644156;4;23.5;31.7330875397;8;35.6209751368;
55;5;31.4638900757;38.0;6;38.476549387;4;23.9862918854;31.1000003815;8;35.6595385075;
56;5;31.542963028;39.0;6;38.7411028147;4;23.9978618622;31.1000003815;9;35.6983793974;
57;5;31.6223297119;39.0;7;39.0065454245;4;24.009513855;31.1000003815;9;36.7374696732;
58;5;31.701965332;39.0;7;39.2727994919;4;25.0212402344;32.0999984741;9;36.8067804575;
59;5;31.3641929626;39.6960754395;7;39.5397850275;4;25.5;33.8107147217;8;36.8768732548;
60;5;31.4250450134;39.7281532288;7;39.8074167967;4;26.3630599976;34.0999984741;9;36.9477108717;
61;5;31.1538124084;40.0;8;40.0756043196;5;26.3843135834;35.0999984741;8;37.0192545652;
62;5;30.2263393402;40.0;10;40.2958414555;5;26.0687217712;36.0999984741;10;37.0914635658;
63;5;29.8982334137;40.9412765503;10;40.5072818995;5;25.5;37.3365859985;10;37.164296031;
64;5;30.7198524475;41.3872184753;10;40.7219221592;5;25.8566131592;36.8902359009;10;37.2377080917;
65;5;32.2165756226;39.0;12;41.0895414352;5;26.4713134766;36.0999984741;10;37.3116548061;
66;5;30.2449989319;41.9412765503;14;43.0952954292;5;26.4934959412;36.0999984741;11;38.5992065668;
67;5;32.0050888062;41.2391662598;14;44.7748377323;5;27.8257598877;34.5999984741;12;40.6554840803;
68;5;30.8432044983;42.2291984558;15;46.1849374771;5;30.0925216675;34.9899978638;12;41.6652628183;
69;5;31.8751792908;41.6162643433;15;47.3870298862;5;28.2123565674;38.7429275513;12;42.5356086493;
70;5;32.5353660583;41.8922767639;16;48.2657401562;5;30.1773757935;37.8299026489;13;43.1543773413;
71;5;29.5796279907;44.4159698486;17;48.9411084652;5;29.3051433563;39.9450035095;14;43.6084080935;
72;6;27.5574035645;45.7993736267;16;49.6272816658;5;30.593957901;39.0;11;44.0773077011;
73;6;26.5790519714;47.8744354248;16;50.3227519989;5;31.6287612915;39.0;12;44.4721292257;
