Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;2;11.3000001907;10.0;3;21.3999996185;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;11.4200000763;10.1999998093;3;21.7964004278;
9;2;12.3380002975;11.7299995422;5;24.9437832832;2;11.5389204025;10.3632001877;3;22.1345227957;
10;2;12.4831352234;11.9106416702;5;25.2586311102;2;11.6403570175;10.4951858521;3;23.2873874903;
11;2;12.5775899887;12.0;5;26.6473178864;2;11.9862165451;11.0209560394;3;24.268861413;
12;2;14.5805807114;12.6000003815;5;27.8191592693;2;13.9862165451;11.4571752548;3;25.093021512;
13;2;16.5805797577;13.0788002014;5;28.8050583601;2;15.9862165451;11.8107032776;4;25.7803837061;
14;2;18.5805797577;13.4505519867;5;29.6428272724;2;17.091709137;12.0916318893;4;26.3539340496;
15;2;19.7995147705;13.7328653336;5;30.370606184;2;18.1319713593;12.3113050461;4;26.8362411261;
16;2;20.8914279938;13.943564415;4;30.8253657818;2;19.1749191284;12.4808797836;4;27.0267930031;
17;2;21.9939956665;14.0;5;31.2046608925;2;20.2206115723;12.5;4;27.1883933544;
18;2;23.1077842712;14.0;5;31.6227197647;2;21.2690925598;12.5;4;27.3593420982;
19;2;22.3999996185;14.0;4;32.0801706314;2;22.2078018188;12.5;3;27.5396113396;
20;2;22.3999996185;14.0;5;32.5767202377;2;22.261882782;12.5;2;27.7290761471;
21;2;22.3999996185;14.0;6;33.1109733582;2;22.3187217712;12.5;2;27.9275052547;
22;2;22.3999996185;14.0;6;33.6802859306;2;22.3782520294;12.5;2;28.1345529556;
23;2;22.3999996185;14.0;6;34.2806758881;2;22.4403648376;12.5;2;28.3497540951;
24;2;22.3999996185;14.0;7;34.9068169594;2;22.5049266815;12.5;3;28.5725209713;
25;3;20.3999996185;15.0;6;35.5521335602;3;22.5717563629;12.5;2;28.8021440506;
26;3;19.3999996185;16.0;6;36.2090082169;3;22.6406440735;12.5;2;29.0377955437;
27;3;18.3999996185;17.0;6;36.869093895;3;21.5;13.5;2;29.2785372734;
28;3;18.3999996185;18.0;6;37.5237131119;3;22.5;12.5;2;29.523332119;
29;3;18.3999996185;19.0;6;38.164305687;3;22.857000351;12.5;2;29.7710599899;
30;3;18.3999996185;20.0;6;38.7828741074;3;20.9313182831;13.5;2;30.0205359459;
31;3;17.6348609924;21.0;5;39.372387886;3;20.0061607361;14.5;2;30.2705316544;
32;3;17.4117164612;22.0;6;39.9270887375;3;19.0811595917;15.5;2;30.5197997093;
33;3;17.5781269073;23.0;6;40.4426860809;4;18.1559410095;16.5;1;30.76709795;
34;3;17.7328071594;24.0;6;40.9164180756;4;17.2301292419;17.5;2;31.0112137794;
35;3;17.8749256134;25.0;6;41.346997261;4;16.3033638;18.5;2;31.2509884834;
36;3;18.0040988922;26.0;7;41.7344608307;4;15.8752965927;19.5;2;31.4853386879;
37;3;18.1203384399;27.0;8;42.0799570084;4;15.9456014633;20.5;2;31.7132763863;
38;3;19.2239875793;25.0;9;42.3854980469;4;16.0139827728;21.5;2;31.9339232445;
39;3;18.3156490326;26.0;10;42.6537160873;4;15.0139827728;20.5;2;33.146522522;
40;3;18.3961143494;27.0;10;42.8876314163;4;16.0139827728;20.8999996185;2;33.3904466629;
41;3;19.4662895203;25.0;10;43.0904560089;4;16.0;22.5;2;33.6263847351;
42;4;18.5271377563;26.0;9;43.25;4;17.0;21.9324741364;2;33.8539741039;
43;4;18.5750007629;27.0;9;43.25;4;17.3370666504;20.5;2;34.0729759932;
44;4;18.5750007629;29.0;10;43.25;4;18.3501319885;21.5;3;34.2832688093;
45;4;18.5750007629;31.0;10;43.25;4;19.7849807739;21.5;3;34.4848387241;
46;4;18.5750007629;33.0;12;43.25;4;20.8454532623;22.5;3;34.6777656078;
47;4;18.5750007629;35.0;15;43.25;4;19.4681282043;23.5;5;34.8622133732;
48;4;18.5750007629;37.0;15;43.25;4;20.4059104919;25.5;5;35.0384148359;
49;4;19.5750007629;35.0;16;44.25;4;22.4207134247;27.5;5;35.2066591978;
50;4;21.5750007629;35.0;17;44.4500000477;4;22.0;29.0811309814;6;35.3672814369;
51;5;23.5750007629;35.0;11;61.9376000166;4;23.0;30.1017456055;5;36.520647049;
52;5;25.5750007629;36.0;11;63.0813282728;4;25.9670848846;28.5;6;36.660556078;
53;5;28.0906486511;37.0;11;64.1621434689;5;26.9831676483;31.5;5;37.7671200037;
54;5;28.5750007629;38.0;13;65.189718008;5;27.5;35.1660575867;6;37.9266251326;
55;5;29.5750007629;38.0;14;66.1784701347;5;27.8467845917;38.1882705688;6;38.0910214186;
56;6;30.5750007629;38.0;14;67.1454739571;5;28.0331306458;40.0999984741;6;38.2602992058;
57;6;30.9749984741;38.0;14;68.1084132195;5;28.0503120422;41.6079902649;6;38.4344334602;
58;6;30.9749984741;38.0;14;69.0837168694;5;28.4667472839;41.0999984741;8;38.6133832932;
59;6;30.9749984741;38.0;14;69.9633779526;7;27.5;42.4373626709;7;38.7970906496;
60;7;30.9749984741;38.0;10;90.8122024536;7;27.9368915558;41.904296875;8;38.9854793549;
61;7;31.9749984741;40.0;10;92.9393267632;7;28.5779953003;41.0999984741;8;39.1784551144;
62;7;32.9749984741;42.0;10;94.9531059265;7;28.6166439056;41.0999984741;7;39.3759044409;
63;7;33.9749984741;44.0;12;97.8446855545;7;28.1577949524;41.7643127441;8;39.57769382;
64;7;35.9749984741;47.0;13;99.6408407688;7;28.6961154938;41.0999984741;8;39.7836699486;
65;8;37.9749984741;50.0;12;101.311085939;7;28.7368659973;41.0999984741;8;40.9936592579;
66;8;38.9750022888;52.0;12;102.854266882;7;29.7782440186;42.0999984741;9;41.3374671936;
67;8;39.9750022888;54.0;13;104.252983332;7;30.2321853638;43.8840255737;9;41.7003108263;
68;8;40.6000022888;56.0;13;109.615028262;7;31.2453269958;44.0999984741;10;42.3134483099;
69;8;41.4165611267;57.7000007629;14;114.142789602;7;31.7160110474;43.9480056763;10;44.0296111107;
70;8;43.0604362488;59.2291984558;15;117.905211568;7;33.2988586426;43.5999984741;10;45.5504494905;
71;8;42.5574607849;60.6162643433;15;121.991226792;7;33.4495239258;45.357383728;12;46.912886858;
72;8;43.935749054;62.8922767639;15;125.326085567;7;31.0628299713;47.7641181946;13;48.155153513;
73;8;46.1367950439;66.0;16;126.830872416;7;34.6788253784;43.9097442627;12;49.1643996239;
74;8;47.2176513672;69.0;16;128.116736531;7;35.0457572937;45.0;13;50.0223352909;
75;8;47.2854232788;72.0;17;129.10868609;7;36.2696456909;44.0;13;50.818665266;
