Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;12.5000009537;12.0;5;26.2200007439;2;11.9125738144;11.0209560394;4;23.944350481;
12;2;14.4523849487;12.6000003815;5;27.1977963448;2;12.1833057404;11.4571752548;4;24.6819975376;
13;2;16.4523849487;13.0788002014;5;27.9616857767;2;14.9215736389;11.8107032776;5;25.2750298977;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;16.9215736389;12.0916318893;5;25.746127367;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;17.94962883;12.3113050461;5;26.1175945997;
16;2;20.4769535065;13.943564415;5;29.1228116751;2;18.9593238831;12.4808797836;5;26.1887089014;
17;2;21.4832286835;14.0;6;29.1438889503;2;19.9691867828;12.5;5;26.2221269608;
18;2;22.4895515442;14.0;6;29.1651208401;2;20.9792118073;12.5;5;26.2560760975;
19;2;22.3999996185;14.3495359421;6;29.1864993572;2;21.8768234253;12.5;6;26.2905418873;
20;2;22.7559490204;14.0;7;29.2080165148;2;21.8871631622;12.5;6;26.3255085945;
21;2;22.3999996185;14.3624048233;7;29.2296639681;2;21.8976516724;12.5;6;26.3609591722;
22;2;22.3999996185;14.3688993454;7;29.2514331341;2;21.9082870483;12.5;5;26.3968753815;
23;3;22.3999996185;14.3754301071;7;29.2733153105;2;21.9190635681;12.5;5;26.4332377911;
24;3;22.3999996185;14.3819942474;7;29.2953014374;2;21.9299716949;12.5;5;26.4700255394;
25;3;22.3999996185;14.3885908127;7;29.3173824549;3;21.9410076141;12.5;5;26.5072168112;
26;3;20.7952136993;15.0;7;29.3395489454;3;21.9521656036;12.5;5;26.5447884798;
27;3;19.801864624;16.0;7;29.3617914915;3;21.9634361267;12.5;5;26.5827163458;
28;3;18.8085365295;17.0;7;29.3841004372;3;21.5;13.1330862045;5;26.6209751368;
29;3;17.8152294159;18.0;7;29.4064661264;3;21.9862918854;12.5;5;26.6595385075;
30;3;16.8219394684;19.0;7;29.428878665;3;19.5;14.1638154984;5;26.6983793974;
31;3;15.8286628723;20.0;7;29.4513280392;3;18.5;15.1793518066;5;26.7374696732;
32;3;14.8353977203;21.0;7;29.4738043547;3;17.5;16.1949882507;5;26.7767804861;
33;3;14.4421415329;22.0;7;29.4962974787;3;16.5;17.2107124329;5;26.8162822723;
34;3;14.4488887787;23.0;8;29.5187973976;3;15.5;18.2265129089;5;26.8559447527;
35;3;14.4556388855;24.0;8;29.5412938595;3;14.5;19.2423782349;5;26.8957372904;
36;3;14.4623880386;25.0;9;29.5637768507;3;14.5687217712;19.5;6;26.9356285334;
37;3;14.4691333771;26.0;9;29.5862361193;3;14.5806884766;20.5;6;26.9755871296;
38;3;14.4758710861;27.0;9;29.6086617708;3;14.5926761627;21.5;6;27.015581131;
39;3;15.0;25.8043308258;11;29.6310436726;3;15.0;20.3062324524;6;27.0555787086;
40;3;14.4893131256;26.0;11;30.6533719301;3;14.6166734695;20.5;6;27.0955479145;
41;3;15.0;27.8266868591;11;30.7331366539;3;14.0;21.5;6;27.135456562;
42;3;17.0;25.8378181458;13;30.8155263662;3;15.0;19.5;7;28.17527318;
43;3;16.0;26.8489131927;14;30.9005872011;3;15.0;20.8999996185;7;28.344966054;
44;3;16.0;27.8599681854;14;30.9883580208;3;16.0;21.9519996643;8;28.5299350023;
45;3;17.0;25.8709774017;14;31.0788697004;3;17.0;20.0101718903;8;28.7315802574;
46;3;16.0;26.8819332123;15;31.1721438169;3;18.4313163757;21.0101718903;8;28.9513275623;
47;3;17.5357017517;26.8819332123;15;31.268191576;3;19.4855003357;22.0101718903;9;29.1905955076;
48;3;18.5422058105;27.8819332123;15;31.3670128584;5;20.5456142426;24.0101718903;6;29.4507551193;
49;3;19.0;28.8819332123;16;31.4685953856;5;21.6120758057;26.0101718903;5;29.733079195;
50;3;20.5550994873;29.8819351196;16;31.5729131699;5;22.6852798462;27.5;5;30.038683176;
51;3;21.5614814758;30.0;17;31.679926157;5;23.7655639648;27.5;5;30.3684558868;
52;3;22.0;29.9463615417;17;31.7895791531;5;24.3532066345;27.5;5;30.722984314;
53;4;23.5741043091;29.0;17;31.9018011093;5;24.4483909607;27.5;5;31.1024734974;
54;4;24.0;29.0;19;32.0165044069;5;24.5511837006;27.5;5;31.5066673756;
55;4;24.9865226746;29.0;19;32.1335849762;5;23.5;28.5;6;31.9347748756;
56;4;24.3999996185;29.9877548218;19;32.2529211044;5;23.5;29.2055454254;6;32.3854091167;
57;4;24.3999996185;29.9978733063;20;32.3585846424;5;24.5;27.5;6;33.8565485477;
58;4;24.3999996185;30.0;19;32.4621598721;5;26.034538269;28.5;6;34.4755240679;
59;5;24.3999996185;30.0;12;48.5677332878;5;26.5;31.5;5;36.1244741678;
60;5;26.3999996185;32.0;13;49.4551227093;5;28.5;32.5;5;36.9309750795;
61;5;28.3999996185;34.0;13;50.2640962601;5;29.8872909546;34.5;5;37.7775999308;
62;5;29.3999996185;36.0;14;50.993601799;5;30.0877799988;36.5;5;38.6625913382;
63;5;30.3999996185;38.0;14;51.6459305286;5;28.1478939056;38.5;7;39.5840139389;
64;5;31.3999996185;40.0;13;52.2258507013;5;29.2143554688;38.4710006714;8;40.5398541689;
65;6;32.4000015259;40.0;12;52.7397373915;6;28.1852798462;39.5912284851;7;41.5260829926;
66;7;33.4000015259;40.0;11;53.1947851181;6;27.5;40.7241516113;8;42.5148332119;
67;7;33.9881057739;39.0;12;53.5983767509;6;29.3532066345;38.8705596924;8;43.5327746868;
68;7;34.0648269653;40.0;12;53.8639144897;6;30.4483909607;39.0311279297;8;44.578060627;
69;7;34.0999984741;40.0;12;54.0123939514;6;31.5511837006;39.206413269;8;45.6487803459;
70;7;34.0999984741;40.0;13;54.1607781649;6;30.6847267151;40.3967819214;9;46.7428267002;
71;7;34.0999984741;40.0;14;54.308795929;6;30.7925052643;41.3079109192;9;50.2925872803;
72;7;34.0999984741;40.0;14;57.4819142818;6;33.2579536438;41.3650817871;8;52.7182004452;
73;7;36.298500061;40.7000007629;14;59.2591674328;6;35.2365188599;43.0402679443;9;54.9896614552;
74;7;37.151184082;43.985710144;14;60.6694333553;6;31.8250007629;46.6445045471;11;57.1344987154;
