Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;2;6.0;14.3000001907;3;24.0;1;9.0;10.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1499999762;1;9.0;10.0;4;20.0;
3;2;8.22999954224;12.1000003815;3;24.320775032;1;9.0;10.0;4;20.0;
4;2;9.26415538788;11.5;3;24.5146545172;1;9.0;10.0;4;20.0;
5;2;9.90293121338;11.5;3;24.7340574265;1;10.0;10.0;4;20.0;
6;2;11.1202173233;11.5;3;24.9814370871;1;11.0;10.0;4;20.0;
7;2;12.1944313049;11.5;3;25.2592060566;1;11.0;10.0;4;20.3999996185;
8;2;12.5777616501;11.5;3;26.0522301197;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;12.8156690598;11.7299995422;3;26.7869970798;2;11.5179204941;10.3632001877;3;22.0903717279;
10;2;13.0360994339;11.9106416702;3;28.5554792881;2;11.6271114349;10.4951858521;3;23.2838120461;
11;2;13.5666437149;12.5274600983;3;30.156493187;2;11.9851436615;11.0209560394;3;24.3146933317;
12;2;15.3803262711;13.0216779709;3;31.6210832596;2;13.9851436615;11.4571752548;3;25.1981878281;
13;2;17.3803253174;13.4066829681;3;32.9858717918;2;15.9851436615;11.8107032776;4;25.9559320211;
14;2;19.3803253174;13.6998376846;4;34.2854013443;2;17.1443748474;12.0916318893;4;26.6120283604;
15;3;21.0805587769;13.9190797806;3;35.3854932785;2;18.209400177;12.3113050461;4;27.1901185513;
16;3;22.362033844;14.0;3;36.3909921646;2;19.2810821533;12.4808797836;4;27.4906733036;
17;3;23.6636829376;14.0;3;37.4490127563;2;20.3597755432;12.5;4;27.7773330212;
18;3;24.9810886383;14.0;3;38.5404672623;2;21.4457740784;12.5;4;28.0890238285;
19;3;25.5621395111;14.0;4;39.6429510117;2;22.4267082214;12.5;5;28.4260663986;
20;3;25.8928852081;14.0;3;40.7323875427;2;22.5278205872;12.5;5;28.788336277;
21;3;26.2197151184;14.0;3;41.7850522995;2;22.6365013123;12.5;5;29.1751885414;
22;3;26.5355148315;14.0;3;42.7796363831;2;22.7525558472;12.5;5;29.585392952;
