Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;2;10.3000001907;10.0;4;21.0;
6;1;10.6000003815;11.5;4;23.0;2;11.3000001907;10.0;4;21.1200000048;
7;1;11.6000003815;11.5;4;23.0;2;11.3360004425;10.0;4;21.664255619;
8;1;11.8999996185;11.5;4;23.4599990845;2;11.4992771149;10.1999998093;4;22.151668787;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;11.6455011368;10.3632001877;4;22.5948637724;
10;2;12.1463851929;12.1106414795;3;25.0;2;11.778459549;10.4951858521;4;23.90946877;
11;2;12.5000009537;12.0;3;26.2200007439;2;12.1728410721;11.0209560394;4;25.0831897259;
12;2;14.4523849487;12.6000003815;3;27.1977963448;2;14.1728401184;11.4571752548;4;26.1335980892;
13;2;16.4523849487;13.0788002014;3;27.9616857767;2;16.1728401184;11.8107032776;4;27.0845386982;
14;2;18.4523849487;13.4505519867;4;28.5468815565;2;17.1253623962;12.0916318893;4;27.961940527;
15;3;19.4707298279;13.7328653336;4;28.9890253544;2;17.3885822296;12.3113050461;4;28.7906582355;
16;3;20.4769535065;13.943564415;4;29.1228116751;2;17.6371974945;12.4808797836;4;29.3714957237;
17;3;21.4832286835;14.0;3;29.1438889503;2;19.6982326508;12.5;4;29.9672651291;
18;3;22.4895515442;14.0;4;29.1651208401;2;20.8769626617;12.5;4;30.6146354675;
19;3;22.3999996185;14.3495359421;4;29.1864993572;2;22.0711746216;12.5;5;31.310028553;
20;3;22.7559490204;14.0;4;29.2080165148;2;23.2797927856;12.5;5;32.0476689339;
21;3;22.3999996185;14.3624048233;4;29.2296639681;2;23.6142997742;12.5;5;32.8195528984;
22;3;22.3999996185;14.3688993454;5;29.2514331341;2;23.845867157;12.5;5;33.6156187057;
23;4;22.3999996185;14.3754301071;4;29.2733153105;3;24.0846862793;12.5;4;34.4241409302;
24;4;22.3999996185;14.3819942474;4;29.2953014374;3;24.3272418976;12.5;5;35.2323417664;
25;4;22.3999996185;14.3885908127;4;29.3173824549;4;24.5697021484;12.5;4;36.0271549225;
26;4;20.7952136993;15.0;4;29.3395489454;4;22.5697021484;13.5;4;36.7960615158;
27;4;19.801864624;16.0;4;29.3617914915;4;21.5697021484;14.5;4;37.5278816223;
28;4;18.8085365295;17.0;4;29.3841004372;4;22.5697021484;12.5;4;38.2134218216;
29;4;17.8152294159;18.0;5;29.4064661264;4;23.5697021484;12.5;4;38.8458929062;
30;4;16.8219394684;19.0;5;29.428878665;4;24.5697021484;12.5;4;40.4210662842;
31;4;15.8286628723;20.0;5;29.4513280392;4;23.5697021484;13.8999996185;4;40.9671862125;
32;4;14.8353977203;21.0;5;29.4738043547;4;23.5697021484;14.5;4;41.455275774;
33;4;14.4421415329;22.0;5;29.4962974787;4;24.5697021484;12.9242362976;4;41.8875310421;
34;4;14.4488887787;23.0;5;29.5187973976;4;23.8275299072;13.5;4;42.2674572468;
35;4;14.4556388855;24.0;5;29.5412938595;4;24.8370552063;12.5;4;42.5994156599;
36;4;14.4623880386;25.0;5;29.5637768507;4;23.8467502594;13.5;4;42.8882213831;
37;4;14.4691333771;26.0;5;29.5862361193;4;24.8566131592;12.5;4;43.1388139725;
38;4;14.4758710861;27.0;6;29.6086617708;4;25.8666381836;12.5;4;43.2560760975;
39;4;15.4825983047;25.0;7;29.6310436726;4;26.8768234253;12.5;4;43.2905418873;
40;4;14.4893131256;26.0;8;29.6533719301;4;27.8871631622;12.5;5;43.3255085945;
41;4;14.496011734;27.0;8;29.6756366491;4;28.8976516724;15.5;5;43.3609591722;
42;4;15.5026912689;25.0;9;29.6978281736;4;29.0082874298;18.5;5;43.3968753815;
43;4;14.5093479156;26.0;10;29.7199368477;4;30.0190620422;22.5;4;44.4332377911;
44;5;15.5159816742;27.5;10;30.7419531345;4;30.6000003815;26.5;4;44.4900255203;
45;5;17.5225868225;25.5;11;30.848867774;4;30.9060001373;30.5;4;44.5474127531;
46;5;16.5291595459;26.0;11;30.9619742632;4;31.0521659851;31.5;4;44.6053702831;
47;5;17.5357017517;26.0;13;31.0815700293;4;31.3816108704;32.5;4;44.6638672352;
48;5;18.5422058105;27.0;13;31.2079395056;4;28.9243450165;34.1330871582;5;44.7228716612;
49;5;19.0;28.0;13;31.3413482904;4;28.0862922668;34.9407577515;5;44.7823501825;
50;5;20.5550994873;29.0;14;31.4820363522;4;26.6000003815;36.6129379272;5;44.8422683477;
51;5;21.5614814758;30.0;14;31.6302118301;4;25.6000003815;37.6369094849;6;44.9025905132;
52;5;22.0;29.9463615417;14;31.7860424519;4;26.0212402344;37.9660491943;6;44.9632798433;
53;5;23.5741043091;29.0;15;31.9496481419;4;25.5;39.6853103638;4;45.0242987871;
54;5;24.0;29.9672336578;16;32.121093154;4;26.5;37.7097206116;4;45.0856087208;
55;5;24.9865226746;29.0;16;32.3003773689;4;26.0567836761;37.9918670654;4;45.1471704245;
56;5;24.3999996185;29.9877548218;16;32.4874286652;4;25.5;39.7588691711;5;45.2089438438;
57;5;24.3999996185;29.9978733063;16;32.6663062572;4;26.5;37.7835769653;7;45.270888567;
58;5;24.3999996185;30.0;16;32.8485133648;5;25.5;38.8083572388;8;45.3329635859;
59;5;24.3999996185;30.0;17;34.0379817486;5;25.8952140808;39.3062324524;8;45.3951276541;
60;5;25.3999996185;31.0;18;34.2542967796;5;26.9018650055;37.3222312927;9;45.457339406;
61;5;26.3999996185;32.0;19;34.4771442413;5;26.1286640167;38.0447158813;9;45.5195569992;
62;5;26.3999996185;33.0;20;34.7059141397;5;25.5;39.9078216553;11;45.5817393064;
63;6;26.3999996185;34.0;17;56.6899052858;5;27.5745220184;36.5;10;47.3455976248;
64;6;27.3999996185;36.0;17;58.0158321857;5;26.8996772766;38.0;11;48.7968297005;
65;7;28.3999996185;37.5509490967;14;59.1513518095;5;25.2353973389;37.9194107056;11;50.9751576185;
66;7;29.3999996185;38.5614051819;14;60.1124429703;5;25.7999992371;40.221031189;12;51.9441207647;
67;7;28.3999996185;39.0;15;60.9216897488;5;26.9757652283;38.6872596741;13;52.5779075623;
68;7;30.3999996185;40.5825614929;15;61.6037824154;5;26.5456085205;40.2947769165;13;52.9697371721;
69;7;29.3999996185;40.0;16;62.154976964;5;25.7999992371;42.3037796021;13;53.2552685738;
70;7;29.3999996185;41.0;16;62.4002515078;5;27.0522346497;42.6872596741;14;53.3608516455;
71;7;29.3999996185;42.0;15;62.6431486607;5;22.7999992371;46.3217544556;14;53.466394186;
72;7;29.3999996185;43.0;16;63.0378512144;5;21.0;48.4246902466;15;53.571801424;
73;7;29.125;44.0;15;65.4392457008;5;20.0;50.4584274292;15;53.6769803762;
74;7;28.2988128662;45.0;16;67.3588536978;6;20.0;52.4920043945;14;53.7818385363;
75;7;29.4307727814;43.0;17;68.7815870047;6;20.0;54.5253944397;14;53.8862857819;
76;7;30.5;42.0;18;69.7451940775;6;20.0;56.5585670471;15;53.990233779;
77;7;31.5;41.0;18;70.3633573055;6;20.0;58.5914878845;15;54.0935964584;
78;7;32.5;41.0;19;70.7548316717;6;22.0;55.6241226196;16;54.1962907314;
79;7;33.5;41.0;19;71.1329656839;6;20.0;58.6564483643;16;54.2982363701;
80;7;31.5;42.0;19;71.49599123;6;20.0;61.6884346008;17;54.3993567228;
81;7;30.5;43.0;22;71.8424996138;7;22.0;58.7200508118;16;54.4995782375;
82;7;29.5;44.0;21;72.1714493036;7;20.0;61.0197067261;15;54.5988315344;
