Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.2024999857;1;9.0;10.0;5;20.0;
4;2;9.24050045013;11.5;5;24.4435712099;1;9.0;10.0;5;20.0;
5;2;9.88871479034;11.5;5;24.7294911146;1;10.0;10.0;5;20.0;
6;2;11.118847847;11.5;5;25.0670964718;1;11.0;10.0;5;20.0;
7;2;12.2201290131;11.5;5;25.4636256695;1;11.0;10.0;4;20.3999996185;
8;2;12.639087677;11.5;5;26.4110870361;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;12.9233264923;11.7299995422;5;27.3418991566;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;13.2025699615;11.9106416702;5;29.3405442238;2;11.597111702;10.4951858521;3;23.0819120407;
11;2;13.8021631241;12.5274600983;5;31.2274341583;2;11.9245738983;11.0209560394;2;23.99553442;
12;2;15.7016086578;13.0216779709;5;33.0376772881;2;13.9245738983;11.4571752548;2;24.7449600697;
13;2;17.7016086578;13.4066829681;5;34.8082046509;2;15.9245738983;11.8107032776;3;25.3503712416;
14;2;19.7016086578;13.6998376846;5;36.568479538;2;16.9627056122;12.0916318893;3;25.8344515562;
15;2;21.7016086578;13.9190797806;4;38.1725406647;2;17.9761257172;12.3113050461;3;26.2195074558;
16;2;23.1981468201;14.0;4;39.7063016891;2;18.9898986816;12.4808797836;3;26.3048160076;
17;2;24.6582756042;14.0;4;41.291768074;2;20.0040187836;12.5;3;26.3530313969;
18;2;26.1339149475;14.0;4;42.881228447;2;21.0184822083;12.5;3;26.4023760557;
19;2;26.8643684387;14.0;4;44.4242286682;2;21.9207134247;12.5;3;26.4528282881;
20;3;27.3272686005;14.0;3;45.8737926483;2;21.9358482361;12.5;3;26.5043625832;
21;3;27.7621383667;14.0;4;47.192199707;2;21.9513092041;12.5;3;26.5569496155;
22;4;28.1576595306;14.0;3;48.3548240662;2;21.9670848846;12.5;3;26.6105561256;
23;4;28.5064468384;14.0;3;49.351228714;2;21.9831676483;12.5;3;26.6651450396;
24;4;28.8053684235;14.0;3;50.1836643219;2;21.9995441437;12.5;4;26.72067523;
25;4;27.0550994873;15.0;3;50.8638896942;3;22.0162029266;12.5;4;26.7771017551;
26;4;26.2591667175;16.0;3;51.4094467163;4;22.0331306458;12.5;4;26.8343759775;
27;4;25.4228343964;17.0;3;52.8403091431;4;21.5;12.5;4;26.8924454451;
28;4;25.4228343964;16.0;3;53.3288840055;4;22.0677337646;12.5;4;26.9512542486;
29;4;26.4228343964;16.0;4;53.5764987469;4;22.0853767395;12.5;4;27.0107431412;
30;5;26.8207836151;17.0;3;53.774458766;4;21.5;13.3042974472;4;27.0708494186;
31;5;26.4228343964;18.0;4;53.9989435673;4;22.1212539673;12.5;4;27.1315076351;
32;5;25.947517395;19.0;4;54.2525589466;4;21.5;13.3526029587;4;27.1926498413;
33;5;25.023601532;20.0;4;54.5378723145;4;21.5;13.3770599365;4;27.2542052269;
34;5;25.0863609314;21.0;4;54.8573079109;4;21.5;13.4016819;4;27.3161010742;
35;5;25.1821918488;22.0;4;55.2130148411;4;22.1948299408;12.5;4;27.3782629967;
36;5;25.2889041901;23.0;3;56.6067101955;4;22.2134780884;12.5;4;27.4406147003;
37;5;27.4070129395;24.0;4;57.1395004988;4;21.5;13.4762458801;4;27.5030794144;
38;5;29.5368499756;26.0;5;57.7205910683;4;22.2509231567;12.5;4;27.5655794144;
39;5;30.6785068512;28.0;6;58.3498604298;4;21.5;13.5;5;27.628036499;
40;5;31.83177948;31.0;6;59.0260132551;4;21.5;13.5512142181;5;27.690372467;
41;5;32.9961090088;34.0;6;59.7464420795;4;21.5;13.5761489868;5;27.7525100708;
42;5;34.1705589294;35.0;7;60.5071519613;4;22.3257522583;15.5761489868;5;27.8143725395;
43;5;35.3537788391;35.2211914062;7;61.3027760983;4;22.3443107605;17.5761489868;6;27.8758842945;
44;5;35.8190231323;35.3342170715;8;62.1266958714;4;22.3627662659;19.5761489868;6;27.936971426;
45;5;36.0142021179;35.4555511475;9;62.9712707996;4;22.3810920715;21.5;6;28.9975619316;
46;5;36.2119255066;35.585395813;7;63.8281662464;4;23.399269104;23.5;6;29.1875861883;
47;5;36.4096450806;35.7238807678;7;64.6887593269;4;24.4172763824;24.5;7;29.3924082518;
48;5;36.6047477722;35.871055603;8;65.5445692539;4;24.8177223206;25.5;7;29.6133947372;
49;5;36.7947158813;36.0268554688;9;66.3876788616;4;23.9313163757;27.5;8;29.8519403934;
50;5;36.9772491455;36.1911239624;9;67.2110865116;5;23.5;28.7934417725;7;30.1094354391;
51;5;34.9772491455;37.3635597229;9;68.008964777;5;23.5;28.2274856567;7;30.3872253895;
52;5;33.9772491455;38.5437469482;11;68.7767949104;5;24.1120758057;28.5;8;30.6865611076;
53;5;33.6749992371;39.7311210632;11;69.511384964;5;24.1852798462;28.8609199524;9;31.0085380077;
54;5;34.6749992371;37.924987793;11;70.2107782364;5;24.5;28.5;9;31.3540284634;
55;5;35.6749992371;37.1245117188;11;70.874089241;5;24.3532066345;28.5;10;31.7236061096;
56;5;36.6749992371;37.328742981;12;74.3228316307;5;24.4483909607;28.9249210358;10;32.1174652576;
57;5;38.3678131104;38.3281555176;12;77.1843414307;5;23.5;29.9454078674;10;32.5353422165;
58;5;39.4671669006;39.1681747437;13;79.5403938293;5;24.5;29.0486888885;10;33.9764411449;
59;5;40.0368614197;39.8751983643;13;81.4808888435;5;26.6137733459;28.5;11;34.4693729877;
60;5;40.4790878296;40.4776916504;11;82.766793251;5;26.9036998749;30.5;11;34.9827082157;
61;6;40.7233810425;40.9155349731;7;99.616891861;6;27.034538269;32.0227966309;10;35.5137736797;
62;7;41.8366775513;42.2462463379;8;101.207220078;6;27.170879364;31.5;10;36.059274435;
63;7;42.9331321716;43.5744171143;8;103.645094872;6;27.3117408752;33.5;11;36.6153539419;
64;7;45.0145721436;45.8969841003;8;104.965564489;6;28.4559726715;33.0779190063;11;37.1776982546;
65;7;47.0828514099;48.2110404968;8;106.01095593;6;27.6022796631;34.0943527222;11;37.719727993;
66;7;48.4197158813;50.5139579773;8;106.898438573;6;28.7492790222;33.1110610962;11;38.2412011623;
67;8;49.429901123;51.8034591675;7;107.691254497;6;29.095539093;33.128036499;12;38.7559626102;
68;8;48.4402923584;51.8034591675;8;109.39673233;7;29.2396278381;33.1452713013;11;41.5616681576;
69;8;49.4508972168;52.8034591675;8;110.180250168;7;28.5756263733;35.6692047119;11;43.1971607208;
70;8;51.4617004395;54.8034591675;9;110.718953013;7;30.8452243805;36.0837097168;10;44.6318410635;
71;8;53.8741111755;53.8034591675;10;111.25340271;7;28.2123565674;39.4060287476;11;45.8943865299;
72;9;54.9471817017;56.8034591675;9;112.791445851;7;30.3458442688;38.6541213989;11;46.8637075424;
73;9;53.6337013245;61.4623374939;9;114.374282002;7;31.7751846313;39.7705154419;11;47.6188479662;
74;9;51.7136039734;66.4816589355;10;114.994422197;7;28.3999996185;42.462310791;11;48.3368335962;
75;9;49.8038291931;69.5012817383;10;115.631312847;7;26.3999996185;45.4483413696;11;49.015583396;
76;9;47.5306472778;73.8034591675;9;116.28887248;7;25.3999996185;47.5574951172;12;49.6543241739;
77;9;47.9135704041;75.8034591675;12;116.970608592;8;24.3999996185;49.6675796509;10;50.2534207106;
78;10;46.5521087646;80.8034591675;11;117.619572639;8;23.3999996185;50.8699760437;11;50.8141641617;
79;10;47.1081085205;82.3726348877;12;118.236744761;8;25.3999996185;48.9141387939;12;51.338545084;
80;10;41.2236747742;88.4123382568;12;118.897881866;8;24.3999996185;50.9598922729;12;51.8290307522;
81;10;39.8897857666;94.4524993896;12;119.600697875;8;24.3999996185;54.9141387939;12;52.2883672714;
82;11;40.960067749;97.2839508057;11;136.341390729;8;24.3999996185;57.9141387939;12;52.7194116116;
83;11;41.0341377258;103.636650085;11;137.91458261;8;24.4763183594;61.9141387939;13;53.0429561138;
84;11;42.1114578247;110.005203247;11;139.418977618;8;24.5;65.1261978149;15;53.2873737812;
85;11;44.1913375854;113.386169434;10;140.846856475;8;24.5;67.2746963501;16;53.5314049721;
86;11;45.084690094;116.77545166;11;142.193413258;8;24.5;69.3349227905;16;53.7748396397;
87;11;46.2193374634;121.168449402;12;143.455999613;8;24.5;71.3939743042;18;54.0174601078;
88;10;44.0224952698;120.16178894;12;125.187531471;9;24.5;73.4518280029;18;73.3385899067;
89;10;45.1170578003;124.18812561;14;125.977729559;9;26.5;73.5084762573;20;73.8936090469;
90;10;47.5314025879;123.214645386;16;126.738688946;9;28.5;74.1238174438;20;74.3771939278;
91;10;46.0738716125;127.378684998;16;127.463461757;9;26.5;76.214515686;22;74.8069834709;
92;10;46.1463470459;132.41027832;16;128.146769285;9;26.5;78.3058013916;20;74.9950158596;
93;10;47.8670921326;132.919586182;17;128.785110474;10;26.5;80.3975143433;20;75.1788985729;
94;10;46.9444656372;138.919586182;16;129.376716733;10;27.5;78.4894485474;20;75.3628869057;
95;10;48.2915306091;139.349533081;17;129.9213866;10;26.5;79.5814437866;19;75.5466091633;
96;11;48.0851020813;138.919586182;17;130.420235038;10;26.5;79.6733093262;20;75.7296929359;
97;11;47.1484260559;144.919586182;17;133.231242299;10;27.5;77.7648468018;21;75.911768198;
98;11;48.7231254578;145.505981445;19;135.90707314;10;26.5;78.8558807373;21;76.0924713612;
99;11;46.8581733704;144.69720459;18;138.398002148;10;26.5;76.9462356567;21;76.2714476585;
100;11;47.0299072266;146.919586182;15;140.670603514;10;25.5;74.0357208252;23;76.4483549595;
101;11;47.360206604;144.919586182;15;142.708851576;10;25.5;75.1241760254;22;77.6228649616;
102;11;46.4718704224;146.897094727;18;145.512503862;10;27.5;78.2114334106;22;77.8946679831;
103;11;45.8512496948;150.964828491;17;147.236190438;10;30.5;78.2973327637;22;80.6129119396;
104;11;50.952331543;148.032897949;18;149.776436567;10;28.5;81.4820022583;23;82.9263446331;
105;11;51.2776451111;152.10118103;21;151.219848156;10;30.5;82.6678314209;20;84.8924199343;
106;11;52.4159851074;159.169525146;23;152.537195921;10;29.5;85.6356582642;20;86.5754003525;
107;11;55.6208190918;157.237838745;23;153.611334562;10;31.0977897644;85.8958282471;20;87.8642739058;
108;12;55.7168579102;158.305953979;22;154.42779541;10;32.2001190186;86.6796569824;20;89.884444952;
109;12;57.4416046143;159.373748779;23;155.184839368;11;32.2001190186;86.0479125977;21;91.8859682083;
110;12;58.8742103577;156.441101074;23;155.977022529;12;34.2001190186;88.4074554443;20;92.8060209751;
111;12;59.9438934326;154.441101074;28;156.804607153;12;35.2001190186;91.7570953369;20;93.5872051716;
112;12;61.1737632751;153.919586182;28;157.667369485;12;37.2001190186;93.0958175659;21;94.362991333;
113;13;63.2880020142;150.919586182;29;158.564477921;12;39.2001190186;95.422744751;22;95.1322559118;
114;13;61.2314529419;151.919586182;31;160.49437511;12;41.2001190186;98.737159729;22;95.8939573765;
115;13;62.3244400024;153.919586182;27;161.574670315;12;42.8001213074;102.038505554;17;96.6471127272;
116;13;64.4204711914;153.712783813;28;162.695109844;12;43.0;105.326370239;17;97.3907775879;
117;13;63.6445083618;156.773712158;32;163.852510214;12;43.0;108.600502014;19;98.1240200996;
118;13;64.7517318726;157.773712158;31;165.042746425;12;43.0;111.860771179;19;98.8459026814;
119;14;63.8792724609;159.773712158;32;166.260805607;12;43.0;115.035064697;19;101.099436164;
120;16;66.001083374;158.773712158;29;167.500907898;12;43.0;118.104476929;19;103.379258275;
