Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;5;20.0;
7;2;11.9000005722;11.5;4;24.0750000477;1;11.0;10.0;5;20.3999996185;
8;2;12.2224998474;11.5;4;24.6255679131;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;12.387670517;11.7299995422;4;25.0839956999;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;12.5251989365;11.9106416702;4;25.366725564;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;12.6100187302;12.0;4;26.7052203417;2;11.9125738144;11.0209560394;4;23.964350462;
12;2;14.5979509354;12.6000003815;4;27.8132634163;2;12.1893053055;11.4571752548;4;24.7233815193;
13;2;16.597951889;13.0788002014;4;28.7197560072;2;14.1893062592;11.8107032776;4;25.3392137289;
14;2;18.5979499817;13.4505519867;4;29.4604526758;2;16.1893062592;12.0916318893;4;25.8345547915;
15;2;19.744802475;13.7328653336;4;30.0714547634;2;16.7503662109;12.3113050461;4;26.2317328453;
16;2;20.1463851929;13.943564415;4;30.3878107071;2;16.86951828;12.4808797836;4;26.3300433159;
17;2;21.1463851929;14.0;5;30.6053924561;2;16.8990135193;12.5;4;26.3921557665;
18;2;22.1463851929;14.0;3;30.8371319771;2;16.9176464081;12.5;3;26.4563041925;
19;2;22.3999996185;14.0;2;31.0829088688;2;16.9368915558;12.5;3;26.5224741697;
20;2;22.3999996185;14.0;2;31.342400074;2;16.956741333;12.5;3;26.5906432867;
21;2;22.3999996185;14.0;3;31.6150596142;2;16.977191925;12.5;2;26.6607804298;
22;3;22.3999996185;14.0;2;31.9001049995;2;16.9982337952;12.5;2;26.7328453064;
23;3;22.3999996185;14.0;4;32.1965088844;2;17.0198535919;12.5;2;26.8067884445;
24;4;22.3999996185;14.0;3;32.5030007362;2;17.0420360565;12.5;9;26.8825509548;
25;4;22.3999996185;14.0;3;32.8180756569;2;17.0647659302;12.5;9;26.9600640535;
26;4;22.3999996185;14.0;3;33.1400156021;2;19.0880184174;12.5;9;27.0392494202;
27;4;20.3999996185;15.0;3;33.466919899;2;20.1117744446;12.5;9;27.120018959;
28;4;19.3999996185;16.0;3;33.7967433929;2;21.1360054016;12.5;10;27.2022752762;
29;4;18.3999996185;17.0;3;35.1273465157;2;22.1606826782;12.5;10;27.2859115601;
30;4;18.3999996185;18.0;3;35.496547699;2;21.5;13.4143648148;10;27.3708124161;
31;4;18.3999996185;19.0;2;35.8633646965;2;21.5;13.4483251572;10;27.4568536282;
32;4;17.3999996185;20.0;3;36.2257053852;2;21.5;13.4827413559;10;27.5439035892;
33;4;16.3999996185;21.0;3;36.5816010237;2;22.2631721497;12.5;10;27.6318233013;
34;4;16.0;22.0;3;36.9292544127;2;21.5;13.5;10;27.7204678059;
35;4;16.0;23.0;4;37.2670786381;2;22.3161411285;12.5;9;27.8096864223;
36;4;16.0;24.0;4;37.5937259197;2;22.3429069519;12.5;9;27.8993241787;
37;4;16.0;25.0;4;37.9081060886;2;21.5;13.5;9;27.989222765;
38;4;16.0;26.0;5;39.2093914747;2;22.3967666626;12.5;9;28.079221487;
39;4;17.0;27.0;6;39.6495149136;2;21.5;13.5;9;28.1691586971;
40;4;19.0;25.0;7;40.0971558094;2;21.5;13.7676639557;9;28.258872509;
41;4;18.0;26.0;8;40.5546845198;2;22.4776611328;12.5;10;28.348202467;
42;4;18.0;27.0;7;41.0247733593;2;22.5044612885;12.5;10;28.4369900227;
43;4;19.0;25.0;8;41.5103086233;2;22.5310974121;12.5;10;28.5250804424;
44;4;18.0;26.0;9;42.0142829418;2;22.5575237274;12.5;10;28.6123232841;
45;4;19.0;27.0;8;42.5396573544;2;22.5836963654;14.5;10;28.6985738277;
46;4;20.0;29.0;8;43.089201808;2;21.5;16.5;10;28.7836937904;
47;4;21.0;31.0;9;43.6653114557;2;22.5;18.5;10;28.867552042;
48;4;22.0;33.0;10;44.2407547235;2;21.5;20.5;11;28.9500255585;
49;4;23.0;35.0;12;44.7724342346;2;21.5;22.5;10;29.0310001373;
50;4;24.0;35.0;12;45.3434453011;2;22.5;22.5;11;29.110370636;
51;4;26.6212539673;35.0;14;45.9518735409;2;21.5;23.5;11;29.1880412102;
52;4;27.5961093903;37.0;14;46.5945124626;2;21.5;22.5;11;29.2639269829;
53;4;27.0577945709;38.0;15;47.2668008804;2;21.5;22.5;12;29.3379516602;
54;4;27.3999996185;39.0;15;47.9628543854;2;21.5;22.5;12;29.4100503922;
55;4;29.0948295593;39.0;16;48.6756029129;2;21.5;22.5;12;29.4801678658;
56;5;28.1134796143;38.0;15;49.3970375061;3;21.5;22.5;11;29.5482587814;
57;6;28.132183075;38.0;15;50.1185598373;3;21.5;22.5;11;29.6142878532;
58;7;27.1509227753;40.0;13;74.8314056396;3;21.5;22.5;9;29.6782283783;
59;7;30.1696739197;38.0;14;76.7270965576;3;21.5;22.5;8;29.7400636673;
60;7;33.1884078979;38.0;15;78.3554754257;3;21.5;22.5;6;29.799785614;
61;7;35.2071113586;38.0;16;79.7381849289;3;21.5;22.5;6;29.8573932648;
62;7;35.8511238098;38.0;16;80.9051442146;3;21.5;22.5;8;29.912894249;
63;7;35.1875114441;40.0;14;82.8882067204;3;19.5;23.5;8;29.9663023949;
64;7;37.2003211975;41.0;15;83.5598037243;3;18.5;24.5;7;30.0;
65;7;37.4748497009;44.0;16;84.0759334564;3;17.5;25.5;7;30.0;
66;8;38.49842453;45.0;14;84.5498797894;3;16.5;26.5;7;30.0;
67;8;38.6278991699;47.0;15;84.9830754995;3;15.5;27.5;7;31.0;
68;8;37.8096961975;50.0;16;88.3797565699;3;17.5;26.5;6;31.0399999619;
69;8;38.5129547119;52.9482879639;16;91.1324900389;4;19.5;26.5;4;30.5811839104;
70;9;40.0866127014;52.8823928833;15;93.3447980881;4;20.5;26.5;4;30.1910536289;
71;9;40.6144676208;54.3066482544;15;94.8823596239;4;21.5;26.5;4;29.8132117987;
72;9;41.0271987915;55.6214561462;14;96.9194866419;4;22.5;27.5;4;29.4323232174;
73;9;42.3140945435;57.7695884705;15;97.9073243141;4;23.5;27.5;10;30.5617192388;
74;9;40.2063064575;61.8116149902;15;98.882619381;5;23.7999992371;28.0;5;31.472289145;
75;9;39.2499008179;65.855255127;15;99.8233293295;5;24.0340003967;28.3899993896;6;32.1985209584;
76;9;39.2768745422;66.9004898071;16;101.679709673;5;24.2123565674;28.6872596741;6;32.7763293982;
77;10;40.2768745422;68.9473114014;15;102.571978927;5;24.3458442688;28.9097423553;6;33.0907979012;
78;10;43.2768745422;69.0;15;103.583124638;5;24.3999996185;29.0;6;33.2258552313;
