Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;5;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;5;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;5;23.0;1;11.0;10.0;5;20.3999996185;
8;1;11.8999996185;11.5;5;23.4599990845;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;13.0380001068;11.9299993515;4;24.8212833405;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;14.1463851929;11.9106416702;4;25.0;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;15.2000007629;12.0;4;26.2400007248;2;11.9125738144;11.0209560394;4;23.9343504906;
12;2;17.4583854675;12.6000003815;4;27.2387843132;2;12.180305481;11.4571752548;4;24.6616024971;
13;2;19.4583854675;13.0788002014;4;28.0246574879;2;14.9185733795;11.8107032776;5;25.243845582;
14;2;21.4583854675;13.4505519867;4;28.63283813;2;16.9185733795;12.0916318893;5;25.7037609816;
15;2;22.4965171814;13.7328653336;4;29.098970294;2;17.9369182587;12.3113050461;5;26.0636560917;
16;2;23.5099372864;13.943564415;4;29.2577478886;2;18.9431419373;12.4808797836;5;26.1228116751;
17;2;24.5237083435;14.0;5;29.3048160076;2;19.9494171143;12.5;5;26.1438889503;
18;2;25.1463851929;14.3914451599;5;29.3530313969;2;20.955739975;12.5;5;26.1651208401;
19;2;25.8059082031;14.0;5;29.4023760557;2;21.8495368958;12.5;6;26.1864993572;
20;2;25.3999996185;14.420712471;5;29.4528282881;2;21.8559494019;12.5;6;26.2080165148;
21;2;25.3999996185;14.4358482361;6;29.5043625832;2;21.8624038696;12.5;6;26.2296639681;
22;3;25.3999996185;14.4513092041;6;29.5569496155;2;21.8688983917;12.5;6;26.2514331341;
23;3;25.8670845032;14.0;7;29.6105561256;2;21.8754291534;12.5;6;26.2733153105;
24;3;25.3999996185;14.4831666946;7;29.6651450396;3;21.8819942474;12.5;5;26.2953014374;
25;3;25.3999996185;14.832572937;7;29.72067523;3;21.5;12.5;6;26.3173824549;
26;3;25.3999996185;14.8603372574;7;29.7771017551;3;21.8952140808;12.5;6;26.3395489454;
27;3;25.9331302643;14.0;7;29.8343759775;3;21.9018650055;12.5;6;26.3617914915;
28;3;25.9503135681;14.0;7;29.8924454451;3;21.5;13.044716835;6;26.3841004372;
29;3;25.9677333832;14.0;7;29.9512542486;3;21.5;13.0536403656;6;26.4064661264;
30;3;25.985376358;14.0;7;30.0107431412;3;19.9219398499;13.5;6;26.428878665;
31;3;25.3999996185;15.0;7;30.0708494186;3;18.9286632538;14.5;6;27.4513280392;
32;3;26.0212554932;14.0;7;30.1315076351;3;18.9353981018;15.5;6;27.5138043165;
33;3;25.3999996185;15.0;8;30.1926498413;3;18.9421405792;16.5;6;27.577481389;
34;3;26.0577945709;14.0;8;30.2542052269;3;18.2732429504;17.5;6;27.6423509121;
35;3;25.3999996185;15.0;8;30.3161010742;3;17.2927055359;18.5;6;27.7084013224;
36;3;26.0948295593;14.0;8;30.3782629967;3;16.8125209808;19.5;6;27.7756183147;
37;3;26.1134796143;14.0;8;30.4406147003;3;16.8326854706;20.5;6;27.8439840078;
38;4;26.132183075;16.0;7;30.5030794144;3;16.8531951904;21.5;6;27.9134777784;
39;4;25.3999996185;18.0;7;30.5655794144;3;17.0;20.665391922;7;27.9840750694;
40;4;26.1696739197;20.0;7;30.628036499;3;16.8952217102;20.5;7;28.0557479858;
41;4;26.1884117126;22.0;8;30.690372467;3;16.9167251587;21.5;7;28.1284649372;
42;4;26.2071113586;24.0;8;30.7525100708;3;17.0;20.7513847351;7;28.2021907568;
43;4;26.2257537842;24.0;8;30.8143725395;3;16.9606571198;20.5;7;28.2768864632;
44;4;25.3999996185;25.0;9;30.8758842945;3;16.9830665588;21.5;7;28.3525092602;
45;4;26.2627639771;24.0;9;30.936971426;3;17.0;20.841003418;8;28.4290127754;
46;4;25.3999996185;25.0;9;30.9975619316;3;18.0;21.841003418;8;28.5063467026;
47;4;25.3999996185;25.4987812042;9;32.0575861931;4;20.5357017517;23.841003418;8;29.584457159;
48;4;27.317276001;25.0;9;32.1769771576;4;23.0753364563;26.841003418;8;29.6932866573;
49;4;27.3999996185;27.0;10;32.2986345291;4;23.5503120422;29.841003418;8;29.8033653498;
50;4;27.3999996185;28.5878353119;10;32.4225662947;4;25.4410095215;31.5;8;29.9146219492;
51;4;27.3999996185;29.6168022156;10;32.5487754345;4;25.8890113831;33.2805023193;9;30.0269811153;
52;4;27.3999996185;30.645362854;11;32.6772595644;4;26.0678157806;33.753704071;10;30.1403628588;
53;5;27.3999996185;30.6734848022;10;32.8080095053;4;26.6953582764;32.9623336792;11;30.2546836138;
54;5;27.3999996185;29.0;10;32.9410076141;4;26.4960651398;33.2737884521;12;30.3698562384;
55;5;28.3999996185;29.0;11;33.0762273073;4;26.524433136;33.2820320129;12;30.4857897758;
56;5;28.4530010223;29.0;11;33.2136313915;4;26.5530853271;33.2902030945;13;30.6023902893;
57;5;27.3999996185;30.0;12;33.3531707525;5;27.1807174683;32.5;12;30.7037715912;
58;5;28.3999996185;29.0;12;33.4947832823;5;26.6111297607;32.5;12;30.8015738726;
59;5;28.4990844727;29.0;12;33.6383931637;5;26.6404724121;33.2999992371;13;30.8999547958;
60;5;28.5137729645;29.0;12;33.7839090824;5;26.6699867249;33.2999992371;13;30.9988172054;
61;5;28.5281124115;29.0;12;36.4649870396;5;26.2696743011;33.8732948303;13;31.0980620384;
62;5;29.9931201935;30.7000007629;14;37.9002474546;5;25.5;34.8880119324;13;31.1975892782;
63;5;31.355682373;32.2291984558;14;39.0635704994;5;26.7592773438;33.2999992371;12;31.2972985506;
64;5;31.6328659058;33.6162643433;14;40.0168770552;5;25.9634361267;34.2999992371;11;32.3970888853;
65;5;30.5353660583;34.8922767639;13;40.6453955173;5;26.5;36.0588340759;11;32.5368593931;
66;5;30.6000003815;36.0;14;41.0699009895;5;28.8490562439;35.2999992371;12;32.6776938438;
67;5;30.6000003815;36.0;15;41.505410552;5;28.8789539337;36.2999992371;12;32.8194948435;
68;5;30.6000003815;36.0;14;41.9514273405;5;28.908782959;37.2999992371;11;32.9621633291;
69;5;30.6000003815;36.0;14;42.4073803425;5;28.9385166168;38.2999992371;11;33.105599165;
70;5;30.6000003815;36.0;14;42.8726201057;5;28.435092926;39.6166305542;12;34.3540450335;
71;5;30.6000003815;36.0;15;43.3464148045;5;28.771402359;40.1746101379;12;35.3872283697;
72;5;30.6000003815;36.0;15;43.8279480934;5;29.6095809937;39.867641449;14;36.2393554449;
73;5;30.6000003815;37.0;15;44.3163161278;5;28.2123565674;41.2031555176;15;36.9460299015;
