Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;4;20.0;
3;2;8.0;12.3000001907;5;24.0;1;9.0;10.0;4;20.0;
4;2;9.19999980927;11.5;5;24.0750000477;1;9.0;10.0;4;20.0;
5;2;9.81500053406;11.5;5;24.1548187733;1;10.0;10.0;4;20.0;
6;2;10.9464464188;11.5;5;24.2396422625;2;11.3000001907;10.0;4;21.0;
7;2;11.9718933105;11.5;5;24.32964468;3;11.3000001907;10.0;3;21.469999671;
8;2;12.2988929749;11.5;5;24.8982805014;3;11.4409999847;10.1999998093;3;21.8705514669;
9;2;12.4694843292;11.7299995422;5;25.3755149841;3;11.5611658096;10.3632001877;3;22.2129640579;
10;2;12.612654686;11.9106416702;5;25.6777273417;3;11.6638889313;10.4951858521;3;23.3718163967;
11;2;12.7033185959;12.0;5;27.0425190926;3;12.0115451813;11.0209560394;3;24.3595588207;
12;2;14.6991405487;12.6000003815;5;28.1780595779;3;14.0115451813;11.4571752548;3;25.1902494431;
13;2;16.6991405487;13.0788002014;5;29.1130933762;3;16.0115451813;11.8107032776;3;25.884378314;
14;2;18.6991405487;13.4505519867;5;29.8831698895;3;16.7653141022;12.0916318893;3;26.4648982286;
15;2;19.8716163635;13.7328653336;5;30.5241334438;3;16.9394702911;12.3113050461;3;26.9543362856;
16;2;20.9374866486;13.943564415;5;30.8707222939;3;17.0862998962;12.4808797836;3;27.1521308422;
17;2;22.0076026917;14.0;6;31.1184449196;3;19.0324230194;12.5;4;27.3210272789;
18;2;23.0819187164;14.0;6;31.3798191547;3;20.0830917358;12.5;4;27.4992582798;
19;2;23.4139442444;14.0;6;31.6542665958;3;21.1365604401;12.5;4;27.6867210865;
20;3;23.4962806702;14.0;5;31.9409706593;3;22.1928005219;12.5;4;27.8832085133;
21;3;23.5822906494;14.0;6;32.2388696671;3;22.3649635315;12.5;4;28.0884003639;
22;4;23.671661377;14.0;5;32.5466594696;3;22.4265193939;12.5;4;28.3018581867;
23;4;23.7639980316;14.0;5;32.8628044128;3;22.4905567169;12.5;5;28.5230212212;
24;4;23.8588409424;14.0;5;33.1855583191;3;22.5569057465;12.5;5;28.7512066364;
25;4;22.3999996185;15.0;5;33.5129971504;3;22.6253623962;12.5;5;28.9856116772;
26;4;21.3999996185;15.0;5;33.8430604935;3;22.6956825256;12.5;5;29.2253217697;
27;4;21.1529178619;16.0;5;35.1735987663;3;21.5;13.5;5;29.4693202972;
28;4;21.25207901;17.0;5;35.6124294996;3;21.5;14.2877283096;5;29.716504097;
29;4;21.3507289886;18.0;5;36.0582721233;3;22.5;12.5;5;29.9657006264;
30;4;20.3999996185;17.6154403687;5;36.5098444223;3;22.9897098541;12.5;6;30.2156887054;
31;4;21.8090305328;17.0;5;36.9659922123;3;23.0647068024;12.5;6;30.4652233124;
32;4;20.8525371552;16.0;5;37.4257209301;3;21.5;13.5;6;30.7130589485;
33;4;20.9000148773;17.0;5;37.8882111311;3;22.5;12.5;6;30.9579744339;
34;4;20.3664646149;18.0;5;38.3528258801;3;21.5;13.5;6;31.198797226;
35;4;19.5058479309;19.0;6;38.8190977573;4;22.5;12.5;5;31.4344263077;
36;4;20.2457313538;20.5;5;40.2867059708;4;23.4303283691;12.5;5;31.6638503075;
37;4;20.6523418427;21.0;5;40.7954390049;4;21.5;13.5;5;31.8861660957;
38;4;21.8386325836;22.0;5;41.3063354492;4;22.5;12.5;5;32.1005897522;
39;4;21.9919013977;23.0;5;41.8192608356;4;23.5;12.5;5;32.3064651489;
40;4;21.084318161;22.0;5;42.3340336084;4;21.5;13.5;5;32.5032672882;
41;4;21.788860321;24.0;6;42.8503698111;4;22.5;12.5;5;32.6906037331;
42;4;24.1524124146;26.0;6;43.3678319454;4;23.5;14.5;6;32.8682103157;
43;4;26.3855705261;29.0;6;43.885792017;4;23.8604621887;16.5;6;33.035943985;
44;4;26.0525436401;32.0;6;44.4034001827;4;23.9107837677;18.5;6;33.1937742233;
45;4;28.4988956451;34.0;7;44.9195736647;4;23.9581317902;20.5;7;33.3417720795;
46;4;28.1297931671;35.7011871338;7;45.3890026808;4;21.9581317902;22.5;7;33.4800977707;
47;4;30.5858478546;34.0;7;45.797358036;4;21.5;23.5;7;33.6089868546;
48;4;31.7392082214;34.0;9;46.2095165253;4;21.5;24.5;7;34.7287387848;
49;4;31.8628540039;34.0;10;46.6228904724;4;23.5;23.5;8;34.8697035313;
50;4;31.9868679047;34.0;11;47.0348545313;4;25.5;24.5;8;35.0028612614;
51;4;32.110458374;34.0;11;47.4428207874;4;26.5008583069;25.5;8;35.091766119;
52;4;31.7166423798;34.8603363037;12;47.8443109989;4;24.5102119446;27.5;8;35.1235172749;
53;4;32.3532943726;34.0;13;48.2370239496;4;23.5;29.5;8;35.1558350325;
54;4;31.9207935333;34.9171905518;13;48.6188925505;5;23.5;30.9623336792;8;35.1887089014;
55;4;32.5856666565;34.0;13;48.9881309271;5;23.5;31.1000003815;8;35.2221269608;
56;4;32.6964378357;34.0;14;49.3432626724;5;23.8666381836;31.1000003815;8;35.2560760975;
57;4;32.1997566223;35.0;15;49.68313694;5;23.8768234253;31.1000003815;9;35.2905418873;
58;5;32.9049415588;34.0;14;50.0069320202;5;23.8871631622;31.1000003815;9;35.3255085945;
59;5;32.3626251221;35.0;14;50.3141393661;5;23.8976516724;31.1000003815;9;35.3609591722;
60;6;33.0942420959;34.0;14;50.6045432091;5;23.9082870483;31.1000003815;9;35.3968753815;
61;6;32.5051002502;34.0;14;50.8781881332;5;23.9190635681;31.1000003815;9;35.4332377911;
62;6;33.2634544373;34.0;13;51.1353449821;5;23.5;31.6732959747;11;36.4700255394;
63;6;31.3406028748;35.0;13;53.514654398;5;24.5;32.6880111694;12;36.547216773;
64;6;32.9756469727;34.7000007629;13;55.504275322;5;25.9521656036;33.0999984741;12;36.6259723902;
65;6;31.500289917;36.2291984558;12;58.1570000648;5;25.9634361267;34.0999984741;12;36.7062698603;
66;6;33.9301948547;36.6162643433;12;59.5920672417;5;25.8370666504;35.7330856323;13;36.7880825996;
67;6;36.2828865051;37.8922767639;12;61.6366157532;5;25.9862918854;36.0999984741;14;36.8713799715;
68;7;35.5233039856;41.0;12;62.4319258928;5;26.3614139557;36.0999984741;15;38.1769598722;
69;7;34.7291107178;44.0;12;63.1749939919;5;27.314491272;35.1127929688;15;39.2536780834;
70;7;34.7291107178;46.6700057983;12;63.8282272816;5;28.5653934479;34.5321159363;15;40.1363871098;
71;7;35.7291107178;49.6748542786;13;64.3588418961;5;26.6418933868;36.018661499;16;40.8614444733;
72;7;36.2000007629;49.983997345;13;64.8589324951;5;27.9117927551;34.5143508911;16;41.3144315481;
73;7;35.2000007629;52.5899963379;12;65.3309650421;5;28.3999996185;35.4158821106;18;41.5798107386;
74;7;36.2000007629;52.6577606201;11;65.777520895;5;30.473941803;34.0;19;41.8347630501;
75;8;36.4257202148;53.7278747559;12;66.140224576;5;30.5504283905;34.0;19;41.9879413843;
76;9;36.4706344604;54.8003196716;9;66.4019719362;5;25.3999996185;37.5951766968;20;42.1447278261;
77;9;36.2000007629;53.2818145752;8;66.6657015085;6;23.3999996185;39.6578903198;17;42.3049769402;
78;9;33.2000007629;56.9520759583;8;66.9309099913;6;22.3999996185;40.8228225708;16;42.4685208797;
79;9;32.2000007629;58.3701629639;8;68.1970925331;6;22.3999996185;40.7874069214;13;42.6351692677;
80;9;33.2000007629;61.5233917236;8;68.4837464094;7;20.3999996185;42.8540687561;11;60.0547096729;
81;9;33.5999984741;64.6774368286;9;68.770570755;8;22.1302757263;43.863494873;11;61.5637836456;
82;9;33.5999984741;67.8320083618;10;69.0570714474;9;22.3999996185;47.8621788025;10;62.9303832054;
83;10;34.5999984741;68.9192886353;10;69.3427660465;9;20.0;51.8871803284;9;64.1397893429;
84;10;35.2103118896;70.7880477905;12;69.6271861792;9;20.0;55.9121665955;10;65.1900269985;
85;10;33.5999984741;74.5484313965;12;69.9098798037;9;21.0;56.9371070862;10;66.0892829895;
86;10;34.5999984741;75.6404876709;13;70.1904131174;9;23.0;58.9121627808;10;66.8524692059;
87;10;35.321762085;77.733833313;13;70.4683715105;9;25.0;60.9121627808;10;67.4978718758;
88;10;35.3563842773;80.4108352661;14;70.7433612347;9;26.0;62.9121627808;11;69.0444800854;
89;10;35.3896713257;82.5168914795;15;72.0150098801;9;28.0;65.9121627808;11;69.4556119442;
90;10;35.5999984741;83.0197143555;16;72.3354673386;9;27.0;70.4183502197;11;69.6793234348;
91;10;35.5999984741;87.7311401367;17;72.6541097164;9;26.0;74.4673233032;12;69.9036297798;
92;10;36.5999984741;88.8389358521;17;72.9706670046;9;25.0;78.5163192749;12;70.1281651258;
93;10;36.5999984741;89.9468688965;18;73.2848864794;9;25.0;82.5652008057;13;70.3525649309;
94;10;36.5999984741;92.4699020386;19;73.5965328217;9;25.0;86.2197799683;15;70.5764698982;
95;10;37.5607719421;95.5953216553;19;73.9053869247;10;25.0;88.5563659668;15;70.7995276451;
96;10;35.5999984741;100.657699585;21;74.2112462521;11;25.0;91.6267623901;16;71.0213959217;
97;10;37.5999984741;99.7970046997;23;74.5027076006;11;25.0;94.6962203979;16;71.2417451143;
98;10;35.5999984741;102.9662323;24;74.7351777554;11;25.0;97.7646255493;17;71.4602609873;
99;10;36.5999984741;104.087249756;23;74.9680411816;11;25.0;100.831848145;17;71.6766462326;
100;10;36.5999984741;106.206542969;23;75.2010073662;11;25.0;103.897781372;17;71.8906223774;
101;11;35.5999984741;110.339828491;19;93.4337929487;11;26.0;103.111938477;18;73.1019303799;
102;11;37.5999984741;111.164108276;21;94.9261239767;11;28.0;104.201828003;18;73.3503328562;
103;11;38.5999984741;112.276985168;24;96.2632586956;11;30.0;105.290641785;19;73.5967977047;
104;11;38.5999984741;115.38735199;24;97.4377295971;11;31.0;106.378311157;20;73.8411326408;
105;11;40.5999984741;115.573989868;26;98.4535942078;11;32.0;107.464744568;21;74.0831646919;
106;11;40.625;114.07686615;29;101.945658922;11;33.0;108.549865723;21;74.3227393627;
107;11;39.79712677;117.813064575;30;105.243889093;11;34.0;109.233604431;21;74.559720397;
108;11;39.9712753296;121.458374023;31;108.314669013;11;35.0;109.315910339;21;74.7939879894;
109;11;41.1454620361;121.984146118;35;111.138303041;11;35.4000015259;111.220657349;22;75.007573843;
110;11;40.7823181152;122.826301575;38;113.488470435;11;33.4000015259;113.320625305;24;75.1966587305;
111;11;40.9642105103;126.289779663;40;115.627315521;11;32.4000015259;115.406578064;24;75.383977294;
112;11;41.6484069824;128.759643555;42;117.584076047;11;31.3999996185;117.491020203;25;75.5694580078;
113;11;41.7501487732;130.233947754;42;119.371453762;11;30.3999996185;118.626991272;27;75.7530388832;
114;11;41.9499816895;132.710617065;45;121.005916119;12;29.3999996185;119.745124817;26;75.9346637726;
