Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;2;11.3000001907;10.0;5;21.0;
7;1;11.6000003815;11.5;6;23.0;2;11.3000001907;10.0;5;21.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;12.4463853836;11.9106416702;5;25.0;2;11.597111702;10.4951858521;5;23.0719120502;
11;2;12.5000009537;12.0;5;26.2300007343;2;11.9215736389;11.0209560394;5;23.9749414921;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;13.9215736389;11.4571752548;5;24.7131726742;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;15.9215736389;11.8107032776;5;25.3067810535;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;16.5920333862;12.0916318893;5;25.7784451246;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;16.7335338593;12.3113050461;5;26.1504684687;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;16.8451404572;12.4808797836;5;26.2221269608;
17;2;21.5029983521;14.0;6;29.2221269608;2;18.7534217834;12.5;4;26.2560760975;
18;2;22.5130233765;14.0;6;29.2560760975;2;19.7636070251;12.5;4;26.2905418873;
19;2;22.7768230438;14.0;6;29.2905418873;2;20.7739467621;12.5;4;26.3255085945;
20;2;22.7871627808;14.0;6;29.3255085945;2;21.7844352722;12.5;4;26.3609591722;
21;2;22.7976531982;14.0;7;29.3609591722;2;21.9082870483;12.5;4;26.3968753815;
22;3;22.8082866669;14.0;6;29.3968753815;2;21.9190635681;12.5;4;26.4332377911;
23;3;22.8190612793;14.0;6;29.4332377911;2;21.9299716949;12.5;4;26.4700255394;
24;3;22.3999996185;14.4299716949;6;29.4700255394;2;21.9410076141;12.5;5;26.5072168112;
25;3;22.3999996185;14.4410076141;6;29.5072168112;2;21.9521656036;12.5;5;26.5447884798;
26;3;20.8521652222;15.0;6;29.5447884798;3;21.9634361267;12.5;4;26.5827163458;
27;3;19.8634357452;16.0;7;29.5827163458;3;21.5;13.1330862045;4;26.6209751368;
28;3;18.8748149872;17.0;7;29.6209751368;3;21.9862918854;12.5;4;26.6595385075;
29;3;17.8862915039;18.0;7;29.6595385075;3;21.9978618622;12.5;4;26.6983793974;
30;3;16.8978614807;19.0;8;29.6983793974;3;22.009513855;12.5;4;26.7374696732;
31;3;15.9095134735;20.0;8;29.7374696732;3;22.0212402344;12.5;4;26.7767804861;
32;3;14.9212408066;21.0;7;29.7767804861;3;21.5;13.2107124329;4;26.8162822723;
33;3;15.3999996185;19.8883895874;7;29.8162822723;3;22.044883728;12.5;4;26.8559447527;
34;3;14.5448846817;20.0;7;29.8559447527;3;21.5;13.2423782349;4;26.8957372904;
35;3;14.5567836761;21.0;7;30.8957372904;3;22.0687217712;12.5;4;26.9356285334;
36;3;15.5687217712;22.0;7;30.9756284952;3;21.5;13.2742509842;4;26.9755871296;
37;3;16.5806884766;23.0;7;31.05677104;3;22.0926761627;12.5;5;27.015581131;
38;3;16.9170303345;24.0;8;31.1391346455;3;22.104675293;12.5;5;27.0555787086;
39;3;16.941740036;25.0;8;31.2226861715;3;21.5;13.3222312927;5;27.0955479145;
40;3;16.9668064117;26.0;9;31.3073893785;3;22.1286640167;12.5;5;27.135456562;
41;3;16.9922161102;27.0;10;31.3932044506;3;21.5;13.3541822433;4;27.17527318;
42;3;17.377325058;26.0;11;31.4800891876;3;21.5;13.3701095581;4;27.2149660587;
43;3;17.0440273285;26.0;11;31.5679974556;3;22.1644897461;15.3701095581;4;27.2545039654;
44;3;17.070400238;27.0;13;31.6568800211;3;22.1763515472;17.3701095581;5;27.293856144;
45;3;17.6763515472;25.7011871338;13;31.746684432;3;22.1881561279;19.3701095581;5;27.3329925537;
46;3;18.6881561279;26.7011871338;13;31.8373551369;3;22.1998977661;21.3701095581;7;27.3718836308;
47;3;20.1512069702;27.7011871338;15;31.9288332462;3;22.2115650177;22.5;7;27.4105007648;
48;3;21.1786499023;28.7011871338;16;32.0210568905;3;21.5;23.4642009735;7;27.4488155842;
49;3;22.2063179016;29.7011871338;16;32.1139606237;3;21.5;22.5;8;27.4868011475;
50;3;22.7346439362;30.7011871338;17;32.2074763775;4;22.2460403442;22.5;7;27.5244314671;
51;3;23.7460403442;29.8603382111;17;32.3015332222;4;21.5;22.5;7;27.5616812706;
52;3;25.2904605865;29.0;16;32.3960572481;4;22.2685050964;22.5;7;27.5985264778;
53;3;25.168504715;29.9171886444;17;32.4909719229;4;22.2795581818;22.5;7;27.6349442005;
54;3;25.7472915649;29.0;17;32.5861984491;4;21.5;23.5;7;28.6709127426;
55;3;25.7758598328;29.0;17;32.6816558838;5;23.3012733459;23.5;5;48.746411562;
56;3;25.2012729645;30.0;17;32.7772610188;5;25.3119239807;25.5;5;50.0226061344;
57;4;25.8331794739;29.0;16;32.8729290962;5;25.5;28.5;5;51.1170778275;
58;4;25.0394515991;30.0;16;32.9685742855;5;27.3327770233;29.5;5;52.0349699259;
59;4;25.0577945709;30.3879623413;17;33.064109087;5;28.3429718018;31.5;5;53.7915197611;
60;4;25.2429714203;30.0;17;33.1594455242;5;30.3530025482;34.1059188843;5;54.4276254177;
61;4;25.0948295593;30.0;17;33.2544951439;5;32.3628692627;35.1288757324;5;54.9462599754;
62;4;25.976348877;29.0;20;33.3491690159;5;33.3725662231;36.1524085999;6;55.3539127111;
63;5;26.0047492981;29.0;17;49.4433789253;5;34.3820877075;37.1765136719;6;55.4549849033;
64;5;27.0330123901;30.0;18;51.1770367622;5;34.5;39.2011871338;8;55.5547248125;
65;5;29.0611114502;32.0;18;51.8571407795;5;35.9000015259;38.7773628235;8;55.6271742582;
66;5;31.0884094238;34.0;19;52.431797266;5;35.9000015259;38.8135871887;7;55.7008385658;
67;5;30.1071109772;36.0;19;52.9351575375;5;35.9000015259;38.8504180908;8;55.7756769657;
68;5;29.2999992371;39.0;19;53.3741481304;6;35.9000015259;38.887840271;7;57.9438554049;
69;5;30.1443099976;40.0;20;53.7562733889;6;36.5179977417;38.5932502747;8;59.6747428179;
70;5;30.1627655029;41.5779190063;21;54.089055419;6;37.0038108826;39.8876876831;8;61.0372562408;
71;6;31.1810913086;43.5943527222;20;57.1369307041;6;34.2463569641;42.2423553467;8;62.1031359434;
72;6;32.6660003662;46.3170089722;20;58.8395280838;7;34.2463569641;43.5957489014;8;63.6424313784;
73;6;33.3670310974;48.8694419861;21;60.2059807777;7;32.2463569641;46.6791763306;10;63.9728537798;
