Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;2;11.6000003815;11.6999998093;5;24.0;1;11.0;10.0;4;20.3999996185;
8;2;12.1999998093;11.5;5;24.5374990702;2;12.1199998856;10.1999998093;3;21.7264003754;
9;2;12.3612499237;11.7299995422;5;24.9814544916;2;13.2179203033;10.3632001877;3;21.9903717041;
10;2;12.494436264;11.9106416702;5;25.2482261658;2;14.2971115112;10.4951858521;3;23.0619120598;
11;2;12.5744686127;12.0;5;26.5543483496;2;14.9185733795;11.0209560394;3;23.9545464516;
12;2;14.5526895523;12.6000003815;5;27.6256543398;2;16.9185733795;11.4571752548;3;24.6819883585;
13;2;16.5526885986;13.0788002014;5;28.4907413721;2;18.9185733795;11.8107032776;4;25.2644146681;
14;2;18.5526885986;13.4505519867;5;29.1850882769;2;19.936920166;12.0916318893;4;25.7245066166;
15;2;19.6621932983;13.7328653336;5;29.7445619106;2;20.9431419373;12.3113050461;4;26.0845712423;
16;2;20.7036151886;13.943564415;5;30.004032135;2;21.9494171143;12.4808797836;4;26.1438889503;
17;2;21.7475948334;14.0;6;30.1592638493;2;22.955739975;12.5;4;26.1651208401;
18;2;22.7941646576;14.0;6;30.3231678009;2;23.9621086121;12.5;4;26.1864993572;
19;2;23.096950531;14.0;6;30.4957056046;2;24.8559494019;12.5;5;26.2080165148;
20;2;22.3999996185;14.748711586;7;30.6767513752;2;24.8624038696;12.5;6;26.2296639681;
21;2;23.2030258179;14.0;7;30.8660845757;2;24.8689002991;12.5;7;26.2514331341;
22;2;23.2598247528;14.0;7;31.0633833408;2;24.8754310608;12.5;7;26.2733153105;
23;2;22.3999996185;14.9190149307;7;31.2682199478;2;24.8819942474;12.5;7;26.2953014374;
24;2;22.3999996185;14.980465889;7;31.48005867;2;24.888589859;12.5;7;26.3173824549;
25;2;20.3999996185;16.0440177917;7;31.6982562542;3;22.8952140808;13.5;6;26.3395489454;
26;2;20.3999996185;16.0;8;31.922065258;3;21.9018650055;14.5;6;26.3617914915;
27;2;19.5766181946;17.0;8;32.1506404877;3;20.908536911;15.5;6;26.3841004372;
28;2;18.6451911926;18.0;8;32.3830499649;3;19.9152297974;16.5;7;26.4064661264;
29;2;17.7149143219;19.0;8;32.6182861328;3;18.9219398499;17.5;7;26.428878665;
30;2;16.7854862213;20.0;8;32.8552832603;3;17.5;19.0715522766;7;26.4513280392;
31;2;15.856584549;21.0;8;33.0929355621;3;17.0;20.080532074;7;26.4738043547;
32;2;15.5278806686;22.0;7;33.3301167488;3;17.0;21.0895214081;7;26.4962974787;
33;2;15.5990352631;23.0;8;33.5657014847;3;17.0;22.0985183716;7;26.5187973976;
34;2;15.6697101593;24.0;8;33.7985868454;3;18.0;20.1075191498;7;27.5412938595;
35;2;15.7395763397;25.0;9;34.027712822;3;18.0;21.5165176392;7;27.6037768126;
36;2;15.8083133698;26.0;9;34.2520813942;3;19.0;22.5415115356;7;27.6674200296;
37;2;15.8756246567;27.0;9;34.4707741737;3;20.0;20.5669689178;7;27.7322152853;
38;2;15.0;26.0;10;34.6829652786;3;19.0;21.5928859711;7;27.7981511354;
39;2;15.0;26.0;10;34.8879342079;3;19.0;22.619260788;7;27.8652133942;
40;2;16.0;27.0;9;35.0850715637;3;20.0;20.6460857391;8;27.9333845377;
41;2;17.1255226135;25.0;10;35.2738838196;3;19.0;21.6733531952;8;28.0026441813;
42;2;16.1821651459;26.0;12;35.4539937973;3;20.0;21.6733551025;9;28.0729682446;
43;2;16.2361984253;27.0;12;35.6251378059;3;21.4059104919;22.6733551025;9;28.1443291903;
44;2;17.2875404358;25.0;12;35.7871613503;3;22.0;24.6733551025;9;28.2166960239;
45;2;16.3361473083;26.0;15;35.9400105476;3;23.0;26.6733551025;10;28.2900340557;
46;2;15.336148262;25.0;15;36.0837240219;3;21.5357017517;29.0030994415;11;28.3643050194;
47;2;15.336148262;27.0;15;36.2184209824;4;22.0;28.8457221985;10;28.4394668341;
48;2;16.3361473083;29.0;17;36.3442926407;4;23.4831676483;28.2315635681;11;28.5154739618;
49;2;16.503288269;31.0;17;36.4615888596;5;25.0;29.9061889648;10;29.5922768116;
50;2;16.538476944;33.0;18;36.5706090927;5;27.5614814758;30.1882705688;10;29.7598224878;
51;3;15.538476944;32.0;15;54.6716899872;5;26.1009464264;31.5;11;29.9351733923;
52;3;18.538476944;31.0;16;55.6499996185;5;26.0;32.9992218018;11;30.1186509132;
53;3;21.538476944;31.0;17;56.4249000549;5;25.1480751038;33.5;11;30.310559988;
54;3;22.625;31.0;17;57.0791110992;5;25.0;34.0625343323;12;30.5111820698;
55;3;23.625;31.0;17;57.6220798492;5;26.0;34.0945014954;12;30.7207661867;
56;3;24.625;31.0;17;58.0662212372;5;25.2199783325;33.5;12;30.9237312078;
57;3;25.625;31.0;17;58.4251384735;5;25.0;34.1526031494;14;31.131975174;
58;3;26.625;31.0;17;58.7123031616;6;26.0;34.1770591736;14;31.3498532772;
59;3;27.0249996185;32.0;17;58.75;6;27.0;34.2016830444;14;31.5773966312;
60;3;27.0249996185;33.0;17;58.75;6;28.6948299408;33.2999992371;14;31.8145534992;
61;3;27.0249996185;34.0;17;58.75;6;28.5;34.2513046265;15;32.0611791611;
62;3;27.0249996185;35.0;18;58.75;6;28.5;34.2762451172;15;32.3170268536;
63;4;27.0249996185;36.0;18;58.75;6;29.2509231567;33.2999992371;15;32.5817387104;
64;4;27.0249996185;37.0;19;58.75;6;28.5;34.2999992371;15;32.8548395634;
65;4;27.0249996185;38.0;19;58.75;6;28.5;34.3512153625;16;34.135733366;
66;4;27.0249996185;39.0;18;58.75;6;29.5;35.3761482239;16;34.4637019634;
67;4;27.0249996185;40.0;18;58.75;6;30.5;36.4010047913;16;35.911653161;
68;4;27.0249996185;40.0;18;58.75;6;31.9914207458;36.7999992371;17;37.1533443928;
69;4;27.0249996185;40.0;19;58.75;6;32.2804794312;38.1899986267;18;38.2218849659;
70;4;27.0249996185;40.0;20;59.75;6;31.5828704834;40.4872589111;18;39.1516038179;
71;4;28.0249996185;41.0;20;59.7899999619;6;33.7063560486;39.7097434998;18;39.8258173466;
72;4;29.0249996185;42.0;21;59.8311839104;6;33.3425788879;40.7999992371;19;40.3265334368;
73;4;29.0249996185;43.0;21;62.0645517111;6;33.456111908;41.1891288757;21;40.8322273493;
74;4;29.4778118134;45.0299987793;21;63.8212960958;7;29.3999996185;43.8537330627;20;41.3407901525;
75;4;27.795331955;46.8243217468;22;65.1248487234;7;28.3999996185;45.2870903015;20;41.8500874043;
76;4;27.369758606;48.0624237061;22;66.0783891678;7;27.3999996185;47.5400352478;20;42.3580042124;
