Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;10.3000001907;10.0;3;21.0;
6;1;10.6000003815;11.5;6;23.0;2;11.3000001907;10.0;3;21.0900000334;
7;1;11.6000003815;11.5;6;23.0;2;11.3269996643;10.0;2;21.5980186462;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4794054031;10.1999998093;2;22.0418490171;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.6125545502;10.3632001877;1;22.4332156181;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.7299642563;10.4951858521;1;23.6659361124;
11;1;12.2000007629;12.0;6;25.2000007629;2;12.0997810364;11.0209560394;1;24.7393633127;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;14.0997810364;11.4571752548;1;25.6686143875;
13;2;16.1463851929;13.2788000107;5;27.9011039734;2;16.0997810364;11.8107032776;2;26.4751701355;
14;2;18.1463851929;13.4505519867;5;28.5532306433;2;17.3001461029;12.0916318893;2;27.1828548908;
15;2;19.4726352692;13.7328653336;5;29.0688334703;2;18.3806476593;12.3113050461;2;27.8148901463;
16;2;20.5008964539;13.943564415;5;29.2829566002;2;19.4685134888;12.4808797836;2;28.1711652279;
17;2;21.5312728882;14.0;6;29.3915851116;2;20.5639228821;12.5;2;28.5145654678;
18;2;22.5638599396;14.0;6;29.5078995228;2;21.6669425964;12.5;2;28.8830828667;
19;2;22.8523693085;14.0;6;29.6321821213;2;22.6649246216;12.5;3;29.2759313583;
20;2;22.8896541595;14.0;6;29.7646796703;2;22.7827796936;12.5;3;29.6917257309;
21;2;22.9294033051;14.0;7;29.905594945;2;22.9075183868;12.5;3;30.1284441948;
22;3;22.9716777802;14.0;6;30.0550775528;2;23.0385322571;12.5;3;30.5834169388;
23;3;23.0165233612;14.0;6;30.213214159;2;23.1750259399;12.5;2;31.0533499718;
24;3;23.0639648438;14.0;7;30.3800194263;3;23.3160057068;12.5;2;31.5343885422;
25;3;23.1140060425;14.0;7;30.5554263592;4;23.4603157043;12.5;2;32.0222206116;
26;3;22.3999996185;15.0;7;30.7392783165;4;21.5;13.5;3;32.5122156143;
27;3;23.2217826843;14.0;7;30.9313213825;4;22.5;12.5;3;32.9995918274;
28;3;23.2793960571;14.0;7;31.1311988831;4;23.5;12.5;3;33.4795999527;
29;3;23.3393592834;14.0;7;31.3384466171;4;24.0438804626;12.5;3;33.9477081299;
30;3;23.4015331268;14.0;7;32.552492857;4;22.0438804626;13.5;3;34.399772644;
31;3;23.3999996185;15.5;7;32.9026588202;4;21.0438804626;13.5;3;34.8321838379;
32;3;25.3999996185;14.0;7;33.2735944986;4;20.5;13.5;2;36.2419710159;
33;3;25.9820785522;14.0;7;33.6658554077;4;20.5;13.5;2;36.7168673277;
34;3;24.8313179016;15.0;7;34.0799381733;4;21.5;13.5;2;37.1724448204;
35;3;25.8854999542;14.0;7;34.5162621737;4;20.5;13.5;2;37.6082361937;
36;3;25.8092651367;14.9093561172;7;34.9751460552;4;20.5;13.5;2;39.0244026184;
37;3;26.4925422668;14.0;7;35.4567756653;4;22.5;15.1000003815;2;39.421646595;
38;3;25.0852794647;15.0;7;35.9611651897;4;24.5;16.1000003815;2;39.8011068106;
39;3;26.1655635834;14.0;7;36.4881093502;4;25.5;17.1000003815;2;40.1642509699;
40;3;26.9464321136;17.0;8;37.0371294022;4;24.7999992371;15.5;2;40.5127658844;
41;3;27.1111373901;20.0;8;37.6074130535;4;24.5;16.1000003815;2;40.8484566212;
42;3;27.2822227478;23.0;8;38.1977543831;4;26.5;20.1000003815;2;41.173156023;
43;3;27.4593257904;26.0;8;38.8064947128;4;27.5;24.1000003815;3;41.4362905025;
44;3;27.6419467926;29.0;8;39.431476593;4;28.5;27.1000003815;3;41.6205644608;
45;3;27.8294429779;29.0;8;40.0700130463;4;29.3999996185;30.1000003815;4;41.8139474392;
46;3;28.0210037231;29.0;10;40.7188825607;4;29.3999996185;33.0999984741;4;42.016159296;
47;3;28.2156639099;29.0;10;41.3743548393;4;29.3999996185;33.0999984741;5;42.2268030643;
48;4;28.4123077393;29.0;10;42.0322518349;4;29.3999996185;33.0999984741;6;42.445360899;
49;4;28.6096763611;29.0;10;42.6880474091;4;29.3999996185;33.0999984741;7;42.6711919308;
50;4;28.8064155579;29.0;10;43.336997509;4;29.3999996185;33.0999984741;7;42.9035346508;
51;4;29.0010986328;29.0;11;43.9743013382;4;29.3999996185;33.0999984741;8;43.141512394;
52;4;29.1922893524;29.0;11;44.5952720642;4;29.3999996185;33.0999984741;8;43.3841423988;
53;4;29.3785800934;29.0;12;45.1955137253;4;30.3999996185;33.0999984741;8;43.6303496361;
54;4;29.5586528778;29.0;12;45.7710800171;4;29.3999996185;34.0999984741;8;43.8789830208;
55;4;29.7313232422;29.0;12;46.3186120987;4;30.3999996185;33.0999984741;8;44.1288366318;
56;4;27.8612365723;30.0;12;46.8354330063;4;27.3999996185;35.0999984741;10;44.3786706924;
57;4;26.9843864441;30.0;12;47.3195991516;5;26.3999996185;37.0999984741;10;44.6272368431;
58;4;26.5847263336;30.0;13;48.7250175476;5;25.5;38.350894928;10;44.8733024597;
59;4;29.6925048828;30.0;13;49.0970096588;5;25.5;39.4493217468;10;45.1156759262;
60;5;31.7921028137;31.0;12;49.4426903725;5;26.5;38.4493217468;12;45.353228569;
61;5;30.4171028137;33.0;12;49.7623999119;5;28.4059677124;36.0999984741;12;45.5849161148;
62;5;31.4171028137;33.0;12;51.9157347679;5;25.5;38.0999984741;11;45.8097963333;
63;5;29.8699150085;35.7000007629;12;53.6782852411;5;26.5;38.0999984741;10;47.5051407814;
64;5;29.8256492615;37.8585472107;12;55.0516849756;5;28.7999992371;36.6119995117;11;49.9318714142;
65;5;29.057888031;37.2817459106;12;56.1191221476;5;29.0116577148;37.6241149902;11;51.2748069763;
66;5;27.5353660583;39.5954856873;13;56.8062669039;5;27.0116577148;40.3236083984;12;52.4418052435;
67;6;27.6000003815;41.7425422668;12;57.2360036373;5;27.4078903198;39.3359489441;13;53.3220869303;
68;6;27.6000003815;43.783493042;12;58.6263979673;5;28.466053009;40.3483963013;13;54.0042594671;
69;6;28.6000003815;46.3260612488;12;59.0406528711;5;28.31224823;42.3609466553;14;54.6738423109;
70;6;28.6000003815;46.3702392578;13;59.425257206;6;28.3782157898;44.1661682129;12;55.2251529694;
71;6;28.6000003815;47.4160079956;15;59.7839086056;6;23.3782157898;47.2900161743;12;55.7505097389;
72;6;29.6000003815;49.4633483887;15;60.0324926376;6;21.0;50.4270133972;13;56.2975319624;
73;6;29.6000003815;51.51222229;16;60.2054566145;6;20.0;53.5779724121;14;56.8680433035;
74;7;29.6000003815;53.2277297974;15;61.3844784498;6;20.0;56.4804115295;15;57.4634237289;
