Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;5;20.0;
7;2;11.9000005722;11.5;5;24.1499999762;1;11.0;10.0;4;20.3999996185;
8;2;12.2449998856;11.5;5;24.7922739983;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;12.4376821518;11.7299995422;5;25.3622953892;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;12.6086883545;11.9106416702;5;25.7792369127;2;11.597111702;10.4951858521;3;23.0719120502;
11;2;12.7337722778;12.0;5;27.3212206364;2;11.9215736389;11.0209560394;3;23.9749414921;
12;2;14.7827510834;12.6000003815;5;28.6792807579;2;13.9215736389;11.4571752548;3;24.7131726742;
13;2;16.7827510834;13.0788002014;5;29.8887484074;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;18.7827510834;13.4505519867;5;30.9915201664;2;16.94962883;12.0916318893;4;25.7784451246;
15;2;20.2041225433;13.7328653336;5;32.0290222168;2;17.9593238831;12.3113050461;4;26.1504684687;
16;2;21.3889541626;13.943564415;5;32.8401379585;2;18.9691867828;12.4808797836;4;26.2221269608;
17;2;22.5984268188;14.0;6;33.6222977638;2;19.9792118073;12.5;4;26.2560760975;
18;2;23.8330745697;14.0;6;34.4868779182;2;20.989397049;12.5;4;26.2905418873;
19;2;24.3460636139;14.0;6;35.4283266068;2;21.8871631622;12.5;4;26.3255085945;
20;2;24.6284980774;14.0;6;36.4364748001;2;21.8976516724;12.5;4;26.3609591722;
21;2;24.9309425354;14.0;6;37.4963932037;2;21.9082870483;12.5;6;26.3968753815;
22;2;25.248916626;14.0;7;38.5888214111;2;21.9190635681;12.5;6;26.4332377911;
23;2;25.5766448975;14.0;7;39.691242218;2;21.9299716949;12.5;6;26.4700255394;
24;2;25.907371521;14.0;7;40.779551506;2;21.9410076141;12.5;6;26.5072168112;
25;2;26.2338638306;14.0;7;41.8300876617;2;21.9521656036;12.5;6;26.5447884798;
26;2;26.5490264893;14.0;7;42.8216924667;2;21.9634361267;12.5;7;26.5827163458;
27;2;26.8465080261;14.0;7;43.7374219894;2;21.9748153687;12.5;8;26.6209751368;
28;2;27.1212272644;14.0;7;44.5656166077;2;21.9862918854;12.5;8;26.6595385075;
29;2;27.3696842194;14.0;7;45.3001995087;2;21.9978618622;12.5;8;26.6983793974;
30;2;25.5900592804;15.0;7;45.9402732849;2;22.009513855;12.5;8;26.7374696732;
31;2;24.782081604;16.0;8;46.4891967773;2;22.0212402344;12.5;9;26.7767804861;
32;2;23.9467582703;17.0;8;46.9534244537;2;21.5;13.2107124329;9;26.8162822723;
33;2;23.0860271454;18.0;8;47.3413200378;3;21.5;13.2265129089;8;35.2651530504;
34;2;22.2023963928;19.0;8;47.6621303558;3;22.5;13.5;8;35.7750869989;
35;2;21.2986392975;20.0;8;47.9251842499;3;24.0687217712;14.5;8;36.2696586847;
36;2;20.3775558472;21.0;8;48.0;3;23.5;16.2742519379;8;36.7451403141;
37;2;20.0;22.0;9;48.0;3;24.0926761627;16.5;8;37.1984300613;
38;2;20.0;23.0;9;48.0;4;23.5;18.3062324524;7;37.6271224022;
39;2;20.0;24.0;9;48.0;4;24.5;15.5;7;38.029532671;
40;2;20.0;25.0;9;48.0;4;24.1286640167;16.5;7;38.4046788216;
41;2;21.0;24.0;9;48.0;4;25.1406364441;19.5;8;38.75223279;
42;3;22.0;24.0;9;48.0;4;26.1525821686;21.5;8;39.0724403858;
43;3;23.0;24.0;9;48.0;4;27.1644897461;23.5;8;39.3660275936;
44;4;24.0;24.0;8;48.0;4;27.8098087311;25.5;8;39.6341032982;
45;4;25.0;24.0;9;48.0;4;27.8902301788;27.5;8;39.8780574799;
46;4;26.0;24.0;9;48.0;4;27.9634170532;27.5;9;40.0994713306;
47;4;27.0;24.0;9;48.0;4;28.0298404694;27.5;9;41.3000357151;
48;4;29.0;25.0;9;49.0;4;29.0900096893;28.5;9;41.4688155651;
49;4;30.3999996185;26.0;9;49.2000000477;4;30.1346435547;29.5;9;41.5269970894;
50;4;30.7600002289;27.0;9;49.4376000166;4;30.4580993652;30.5;10;41.5850132704;
51;4;30.3999996185;28.0;9;49.7188290358;4;30.1573295593;31.5;10;41.64283216;
52;4;30.9156494141;29.0;9;50.0502393246;4;30.49284935;32.5;10;41.7004230022;
53;4;30.3999996185;30.0;9;50.438754797;4;30.5101261139;32.5;11;41.7577558756;
54;5;31.1316261292;29.0;8;51.8914179802;5;30.5273265839;32.5;10;41.814801693;
55;5;31.3999996185;31.0;8;52.5200128555;5;29.7431659698;32.5;11;41.8715324402;
56;5;31.3999996185;32.0;8;53.2354072332;5;30.2119235992;33.0825614929;11;41.9279208183;
57;5;31.3999996185;33.0;8;54.0428292751;5;30.5783748627;32.5;12;41.983940959;
58;5;30.8035812378;34.0;8;54.9452548027;5;30.2327766418;33.1040077209;11;42.0395678282;
59;5;30.8445625305;35.0;8;55.9425355196;5;30.2429714203;33.1148300171;12;42.0947775841;
60;5;31.8890991211;36.0;8;58.0305675268;5;30.2530021667;33.1257171631;12;42.1495474577;
61;5;33.9373703003;38.0;9;59.2506548166;6;28.2628688812;34.1366577148;12;42.2038557529;
62;5;34.4000015259;40.0;11;63.3316217661;6;26.3999996185;36.1476516724;12;42.2576819658;
63;5;34.4746017456;40.7000007629;11;67.0345687866;6;25.5;37.3348121643;12;43.6004101038;
64;5;32.8629341125;44.2291984558;12;70.392583251;7;26.700258255;37.6697731018;12;44.693369031;
65;5;33.1719360352;44.6162643433;13;73.4407218695;7;26.952255249;39.0708961487;12;45.573161602;
66;5;33.4203796387;45.8855514526;14;76.0355348587;7;26.2123565674;41.3793106079;12;46.2779494524;
67;5;32.5999984741;48.068572998;15;78.270427227;7;28.2995033264;38.6129760742;12;46.6656304598;
68;5;31.6000003815;47.930015564;15;80.1951631308;7;27.3710250854;39.7144393921;12;46.7451517582;
69;5;29.6000003815;49.1826553345;16;81.8758915663;7;26.3999996185;41.7256622314;11;46.8238264322;
70;5;29.6000003815;50.4493408203;16;83.4216516018;7;28.3999996185;38.7369003296;11;47.9015942812;
71;5;29.6000003815;51.7293968201;15;84.8284189701;7;25.3999996185;42.7481498718;11;48.9983985424;
72;5;29.6000003815;54.0219039917;15;86.1019880772;7;26.3999996185;47.1432418823;13;49.1343824863;
73;5;29.6000003815;56.325668335;15;87.2545685768;7;27.3999996185;48.1758041382;14;49.2706756592;
74;5;29.6000003815;58.6392707825;16;88.3014762402;7;25.3999996185;52.2079391479;15;49.4072284698;
75;5;28.8000011444;60.9610595703;17;89.2584950924;7;24.3999996185;56.2396316528;15;49.5439927578;
