Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;2;11.3000001907;10.0;4;21.0;
7;1;11.6000003815;11.5;6;23.0;2;11.3000001907;10.0;4;21.4399995804;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4320001602;10.1999998093;3;21.8075842857;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5422754288;10.3632001877;3;22.1139252186;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.6341772079;10.4951858521;2;23.2202551365;
11;2;12.5000009537;12.0;5;26.2300007343;2;11.9660768509;11.0209560394;2;24.1495091915;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;13.9660768509;11.4571752548;2;24.9154186249;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;15.9660768509;11.8107032776;3;25.5381718874;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;17.0190467834;12.0916318893;3;26.0404549837;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;18.0379276276;12.3113050461;3;26.4445723295;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;19.0574169159;12.4808797836;3;26.5497941971;
17;2;21.5029983521;14.0;6;29.2221269608;2;20.0775108337;12.5;3;26.6187632084;
18;2;22.5130233765;14.0;5;29.2560760975;2;21.0982017517;12.5;3;26.6896851063;
19;2;22.7768230438;14.0;5;29.2905418873;2;22.0069046021;12.5;3;26.7625159025;
20;2;22.7871627808;14.0;6;29.3255085945;2;22.028755188;12.5;2;26.8372021914;
21;2;22.7976531982;14.0;7;29.3609591722;2;22.0511608124;12.5;2;26.9136811495;
22;2;22.8082866669;14.0;7;29.3968753815;2;22.0741043091;12.5;2;26.9918802977;
23;2;22.8190612793;14.0;7;29.4332377911;2;22.0975646973;12.5;2;27.0717172623;
24;2;22.3999996185;14.4299716949;7;29.4700255394;2;22.121515274;12.5;3;27.1531002522;
25;2;22.3999996185;14.4410076141;7;29.5072168112;3;22.1459293365;12.5;2;27.2359278202;
26;2;20.8521652222;15.0;7;29.5447884798;4;22.1707782745;12.5;1;27.320089817;
27;2;19.8634357452;16.0;7;29.5827163458;4;21.5;13.4280357361;1;27.4054670334;
28;2;18.8748149872;17.0;7;29.6209751368;4;21.5;13.4621868134;1;27.4919323921;
29;2;17.8862915039;18.0;7;29.6595385075;4;21.5;13.4967727661;1;27.5793509483;
30;2;16.8978614807;19.0;7;29.6983793974;4;20.2738056183;13.5;1;27.6675815582;
31;2;15.9095134735;20.0;7;29.7374696732;4;19.3002738953;14.5;1;27.7564766407;
32;2;14.9212408066;21.0;8;29.7767804861;4;18.3269424438;15.5;1;27.8458836079;
33;2;15.3999996185;19.8883895874;8;29.8162822723;4;17.3537654877;16.5;2;27.9356460571;
34;2;14.5448846817;20.0;8;29.8559447527;4;16.3806934357;17.5;2;28.0256047249;
35;2;14.5567836761;21.0;8;29.8957372904;4;15.4076814651;18.5;2;28.1155982018;
36;2;14.5687217712;22.0;7;29.9356285334;4;14.9346790314;19.5;2;28.2054646015;
37;2;15.0;20.9678134918;7;29.9755871296;4;14.9616394043;20.5;2;28.2950425148;
38;2;14.5926761627;21.0;7;30.015581131;4;14.9885129929;21.5;2;28.3841719627;
39;2;14.6046743393;22.0;8;30.0555787086;4;16.0152511597;19.5;2;29.4726960659;
40;2;14.6166734695;23.0;8;30.0955479145;4;16.041809082;20.5;2;29.590461731;
41;2;14.6286640167;24.0;9;30.135456562;4;17.0681381226;21.5;2;30.7079114914;
42;2;14.6406364441;25.0;9;30.17527318;4;18.0;21.3242359161;2;30.914896369;
43;2;14.6525821686;26.0;10;30.2149660587;4;18.3275299072;21.9932518005;2;31.1283917427;
44;2;14.6644897461;27.0;11;30.2545039654;4;19.3370552063;21.9748477936;2;31.348641634;
45;2;15.6763515472;25.0;12;30.293856144;4;20.1703205109;22.9748477936;4;31.575884223;
46;2;14.6881570816;26.0;12;30.3329925537;4;20.7778816223;24.9748477936;6;31.810344696;
47;2;15.6998977661;25.0;15;30.3718836308;5;21.8241176605;26.9748477936;5;32.0522271395;
48;2;16.7115650177;25.0;15;30.4105007648;5;23.3768234253;29.9748477936;5;32.301705718;
49;2;17.7231502533;25.0;17;30.4488155842;5;24.6528453827;32.9748458862;6;32.5589160919;
50;2;18.7346439362;25.0;17;30.4868011475;5;25.6858787537;33.2757301331;6;32.8239430189;
51;2;19.7460403442;25.0;17;30.5244314671;5;26.0369815826;33.5;7;33.0968105793;
52;2;20.7573299408;24.0;18;30.5616812706;5;26.5974502563;34.2754554749;7;33.3774709702;
53;2;21.0;25.0;18;30.5985264778;5;26.5;34.0478096008;8;33.6657938957;
54;2;22.7795581818;24.0;18;30.6349442005;5;26.8725605011;34.1362342834;9;33.9615556002;
55;2;23.1904830933;24.0;19;30.6709127426;5;27.3442821503;33.625579834;9;34.2644304037;
56;2;23.2012729645;24.0;19;30.7064116001;5;27.3744812012;33.7064628601;10;34.5739833117;
57;2;23.2119235992;24.0;18;30.7414214611;5;27.8973789215;33.1330871582;9;34.8896664381;
58;2;22.3999996185;25.0;18;30.7759244442;5;26.5336074829;33.5;10;35.2108154297;
59;2;22.3999996185;25.3879623413;19;30.8099038601;5;26.5;33.5;10;35.5366517305;
60;2;22.3999996185;25.4049530029;19;30.84334445;5;26.5;33.5;11;35.8662877083;
61;2;22.3999996185;25.421672821;20;30.8762321472;5;26.5;33.5;11;36.1609228849;
62;2;23.2628688812;24.0;20;30.9085543156;5;26.5;33.5;12;36.4466319084;
63;2;23.2725658417;24.0;22;30.940299511;5;26.5;33.5;12;36.7349277735;
64;2;22.3999996185;25.0;22;30.9714579582;5;27.0;34.4515914917;12;37.0245739222;
65;2;22.3999996185;25.4857292175;22;31.0;5;27.0;34.5515365601;13;37.3142992258;
66;2;23.2999992371;24.0;20;31.0;5;27.0;34.6514663696;13;37.6028239727;
67;2;23.2999992371;24.0;21;31.0;5;27.0;34.7508926392;13;37.8888835907;
68;2;23.2999992371;24.0;21;31.0;5;27.0;34.849319458;13;38.1712546349;
69;2;23.2999992371;24.0;19;31.0;5;26.5;33.849319458;15;39.5304889679;
70;2;23.2999992371;24.0;18;31.0;5;28.7243156433;33.0;15;40.6656548977;
71;2;23.2999992371;24.0;19;31.0;6;29.5465583801;33.3899993896;15;41.6095240116;
72;2;23.2999992371;24.0;19;31.0;6;26.2249145508;36.5826950073;15;42.396415472;
73;2;23.2999992371;24.0;19;31.0;6;28.3584022522;34.8299026489;15;42.909971714;
74;2;23.2999992371;24.0;21;31.0750000477;6;29.9125556946;34.9450035095;15;43.2328612804;
75;2;23.3225002289;24.0;20;32.5495684147;7;30.2424125671;34.0;14;58.5445342064;
