Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
151;6;61.8596801758;132.444778442;37;99.0091724396;27;173.739822388;359.327941895;58;231.123013377;
152;6;60.8587150574;135.444488525;38;99.0082550049;27;171.081802368;373.618103027;58;232.613720179;
153;6;62.8578414917;132.444213867;25;99.0074300766;27;173.250747681;378.41418457;61;234.133854985;
154;6;60.8570594788;129.943984985;28;99.0066862106;27;171.434631348;385.453674316;63;235.682942629;
155;6;60.8563537598;129.401916504;30;99.0060176849;27;169.611679077;390.493682861;67;237.260616064;
156;6;60.8557167053;128.40171814;30;99.0054168701;27;169.836349487;395.53414917;72;247.849229932;
157;6;60.8551445007;123.401550293;29;99.0048761368;27;170.235275269;409.291229248;71;257.283344269;
158;6;60.8546295166;120.401397705;27;99.0043888092;27;172.059494019;439.953491211;71;265.682129383;
159;6;60.8541679382;125.401260376;21;99.0039510727;27;173.882049561;460.88583374;73;273.18604362;
160;6;60.8537521362;124.401130676;18;99.0035572052;28;172.960144043;481.24331665;69;279.67796278;
161;6;60.8533782959;131.401016235;20;99.003200531;28;174.16178894;500.579986572;73;284.978477716;
162;6;60.8530426025;124.400917053;18;99.0028800964;28;175.713317871;514.611877441;76;289.794864535;
163;6;60.8527336121;123.4008255;18;99.0025930405;28;177.104476929;525.624450684;77;294.049022555;
164;6;60.8524627686;122.400741577;17;99.0023326874;28;178.207458496;536.180297852;80;297.595404148;
165;6;60.8522148132;118.400665283;13;99.0020990372;28;178.866134644;543.429382324;80;300.882312298;
166;6;60.8519935608;116.400604248;13;99.0018892288;28;179.478500366;550.182922363;83;304.99476552;
167;5;60.8517913818;114.400543213;13;99.0016994476;29;182.153839111;559.743469238;79;308.175186157;
168;5;60.8517150879;111.400543213;13;99.0015296936;29;182.717483521;566.364746094;82;337.830879927;
169;5;61.8516464233;110.400543213;13;99.001376152;31;192.697601318;594.324523926;81;364.635749221;
170;5;62.8515853882;109.400543213;13;99.0012388229;32;202.163970947;620.34375;81;388.256647825;
171;4;57.8515281677;84.4005432129;12;81.0011148453;33;213.015304565;646.087646484;84;426.764667988;
172;4;59.8514785767;81.4005432129;12;81.0010042191;34;225.894851685;663.235778809;89;446.245664835;
173;4;61.8514328003;79.4005432129;12;81.0009040833;34;234.548538208;679.137939453;92;462.696335316;
174;4;63.8513946533;77.4005432129;13;81.0008134842;34;241.674407959;692.749755859;95;476.005884171;
175;4;65.4513549805;76.4002380371;12;81.0007324219;34;247.979721069;702.007080078;96;490.636554241;
176;4;66.4506988525;75.4002075195;11;81.000658989;34;256.095245361;716.453735352;99;500.861406565;
177;4;66.4506225586;74.4001922607;11;81.0005931854;34;261.406463623;728.070373535;97;521.41561389;
178;4;66.4505615234;73.4001693726;11;81.0005331039;34;270.932312012;746.322021484;100;541.377262831;
179;3;56.8505020142;68.0001525879;12;73.0004796982;36;281.1824646;766.159057617;99;563.533965349;
180;3;56.8504562378;68.0001373291;11;73.0004329681;36;286.233215332;783.163024902;102;575.747622967;
181;3;56.8504104614;68.0001220703;12;73.0003900528;36;289.338378906;795.192749023;104;585.428902388;
182;3;56.8503723145;68.0001068115;9;73.0003509521;37;291.559509277;805.137878418;104;593.704082966;
183;3;56.8503341675;68.0000991821;2;73.0003147125;37;293.382232666;814.18939209;101;600.460395336;
184;2;54.8502998352;24.0000896454;1;43.0002841949;38;296.766906738;824.328491211;95;635.24588871;
185;2;52.8502883911;25.0000896454;2;43.000254631;39;300.481384277;837.020202637;95;645.223531723;
186;2;51.8502731323;26.0000896454;1;43.0002288818;39;303.710968018;852.239990234;95;651.852257252;
187;2;50.8502655029;27.0000896454;1;43.0002059937;39;304.600799561;866.45703125;97;663.30062294;
188;2;49.8502540588;28.0000896454;2;43.0001859665;39;306.938873291;884.416625977;99;675.750692368;
189;2;48.8502540588;27.0000896454;1;43.0001678467;39;314.219696045;892.972167969;98;684.079532862;
190;2;47.8502540588;27.0000896454;1;43.0001506805;40;318.945739746;901.981201172;100;690.748352528;
191;2;47.8502311707;28.0000896454;1;43.0001344681;40;323.379150391;908.586242676;102;699.209704876;
192;2;46.850227356;29.0000896454;2;43.0001211166;40;330.581756592;914.669372559;102;704.345364094;
193;2;45.8502197266;30.0000896454;1;43.0001087189;41;337.151519775;918.738464355;104;709.721585751;
194;2;44.8502159119;31.0000896454;1;43.0000982285;42;335.491699219;928.56842041;101;715.270857811;
195;2;43.8502120972;32.0000915527;1;43.000087738;42;329.719482422;941.327148438;105;719.22504425;
196;2;42.8502044678;33.0000915527;1;43.0000782013;42;328.721008301;951.529418945;106;726.20477581;
197;1;25.6001701355;29.0000896454;1;28.0000400543;44;338.06338501;968.196838379;95;745.936401129;
198;1;26.6001701355;27.0000896454;1;28.0000362396;45;342.221740723;982.052612305;98;753.040611267;
199;1;27.6001701355;26.0000896454;1;28.0000324249;46;348.419250488;995.038635254;98;763.10272789;
200;1;28.6001701355;25.0000896454;1;28.0000286102;46;350.956848145;1014.07562256;97;773.162693262;
201;1;29.6001701355;24.0000896454;1;28.0000267029;47;357.546783447;1035.09228516;102;784.823123693;
202;1;30.6001701355;23.0000896454;1;28.0000247955;47;365.390686035;1058.35083008;106;794.998785496;
203;1;31.6001701355;22.0000896454;1;28.0000228882;47;374.580078125;1076.26879883;106;806.207608223;
204;1;32.6001701355;21.0000896454;1;28.0000209808;48;385.01651001;1095.35864258;111;815.677486658;
205;0;0;0;0;0;50;396.057769775;1116.77758789;109;875.872539997;
