Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;4;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;4;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;4;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;4;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;13.0;10.0;3;20.0;1;8.55000019073;8.5;5;17.0;
7;1;14.0;10.0;3;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;2;14.6300001144;10.1999998093;2;21.7264003754;1;8.82499980927;8.5;5;17.0;
9;2;14.7768793106;10.3632001877;2;22.8494274616;1;8.82499980927;8.5;5;17.3400001526;
10;2;15.282242775;10.9097137451;2;23.7921946049;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;17.2822418213;11.3658018112;2;24.5663278103;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;19.2822418213;11.7372808456;2;25.1909153461;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;20.3243255615;12.0336990356;2;25.6883610487;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;21.3388690948;12.2662630081;2;26.0812431574;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;22.3536624908;12.446267128;3;26.2221269608;1;12.0206890106;10.1240053177;6;20.8052330017;
16;3;23.3687000275;12.5;2;26.2560760975;1;13.0206890106;10.4026165009;5;21.2618598938;
17;3;23.8187427521;12.5;1;26.2905418873;1;14.0206890106;10.6309299469;5;21.6314201355;
18;3;25.3994865417;12.5;1;26.3255085945;2;16.0206890106;11.2157096863;4;22.9274635315;
19;3;25.8464794159;12.5;2;26.3609591722;2;18.0206890106;10.9637317657;4;23.0750000477;
20;3;25.8624305725;12.5;2;26.3968753815;2;19.1918754578;11.0;5;23.1548187733;
21;3;25.8785934448;12.5;2;26.4332377911;2;19.2098350525;11.0;5;23.2396422625;
22;3;25.8949565887;12.5;2;26.4700255394;2;19.2289199829;11.0;5;23.32964468;
23;3;25.9115104675;12.5;2;26.5072168112;2;18.9500007629;11.6648225784;5;23.4249849319;
24;3;25.9282474518;12.5;3;26.5447884798;2;18.9500007629;11.7124919891;5;23.5258028507;
25;4;25.25;13.1179151535;2;26.5827163458;2;18.9500007629;11.7629013062;5;23.6322153807;
26;4;25.25;13.1330862045;2;26.6209751368;2;19.3172492981;11.0;5;23.7443124056;
27;4;25.25;13.1483898163;2;26.6595385075;2;19.3424720764;11.0;5;23.8621526957;
28;4;25.25;13.1638154984;2;26.6983793974;2;18.9500007629;11.9310760498;6;23.9857594967;
29;4;25.25;13.1793518066;2;26.7374696732;2;18.9500007629;11.9928798676;7;24.1151165962;
30;4;25.25;13.1949882507;2;26.7767804861;3;16.9500007629;13.0575580597;6;24.2501642704;
31;4;25.25;13.2107124329;2;26.8162822723;3;16.456287384;13.0;6;24.3907959461;
32;4;25.25;13.2265129089;2;26.8559447527;3;15.4879302979;14.0;6;24.5368545055;
33;4;25.25;13.2423782349;2;26.8957372904;3;14.5707921982;15.0;6;24.6881308556;
34;4;25.25;13.2582950592;3;26.9356285334;3;14.6048297882;16.0;8;24.8443615437;
35;4;25.25;13.2742509842;3;26.9755871296;3;14.6399812698;17.0;8;25.005228281;
36;4;25.25;13.2902345657;3;27.015581131;3;14.6761760712;18.0;8;25.1703586578;
37;4;26.1570110321;15.2902345657;3;27.0555787086;3;14.7133312225;19.0;9;25.3393273354;
38;4;26.1750106812;17.2902355194;3;27.0955479145;3;14.7513484955;20.0;9;25.5116591454;
39;4;26.1929969788;19.2902355194;3;27.135456562;3;14.7901229858;21.0;9;25.6868326664;
40;4;26.2109565735;21.2902336121;3;28.17527318;4;14.8295373917;22.0;6;37.3642861843;
41;4;27.2288722992;23.5;3;28.2549660206;4;16.0;22.0;6;38.0034236908;
42;4;28.2467346191;24.5;5;28.3356878757;4;18.9097709656;21.0;8;38.6070055962;
43;4;28.7510585785;25.5;6;28.4174096584;4;19.9503154755;21.0;9;39.1735658646;
44;4;28.7878341675;26.5;6;28.5001000166;4;20.0;22.0;10;39.702641964;
45;4;28.825044632;27.5;7;28.5837250948;4;20.9500007629;23.0;10;40.1946167946;
46;4;28.8626766205;27.5;8;28.6682486534;4;20.9500007629;24.0;11;40.6505441666;
47;4;28.9007110596;27.5;8;28.7536315918;4;21.9500007629;22.0;11;41.0719747543;
48;4;28.9391345978;27.5;9;28.8398325443;4;20.9500007629;23.0;13;41.4607925415;
49;4;28.9779243469;27.5;10;28.9268075228;4;20.9500007629;24.0;13;41.8190727234;
50;4;29.0170631409;27.5;10;29.0145095587;4;20.9500007629;25.0;13;42.126791954;
51;4;29.0565280914;27.5;11;29.102889061;4;21.9500007629;28.0;14;42.2884612083;
52;4;29.0963001251;27.5;12;29.191893816;4;22.2524051666;30.0;14;42.4454174042;
53;4;29.1363525391;27.5;12;29.2814688683;4;22.2877197266;32.0;15;42.5972981453;
54;5;29.1766605377;27.5;7;44.3715566397;4;22.3218917847;34.0;15;42.7437982559;
55;5;30.2171993256;28.5;8;45.2120966911;4;22.3548545837;36.0;18;42.8846707344;
56;5;31.2579421997;29.5;9;45.9724006653;4;22.3865509033;37.0;18;43.0197277069;
57;5;31.2988624573;30.5;9;46.6515697241;4;22.4169387817;38.0;20;43.1488361359;
58;5;31.3399276733;31.5;9;47.2520595789;4;22.4459896088;39.0;21;43.2719168663;
59;6;31.381105423;32.5;10;49.1954216957;4;22.4736824036;39.0499992371;22;43.388941288;
60;6;31.9021968842;34.0;10;50.8128156662;4;20.9500007629;40.0499992371;24;43.4999260902;
61;7;32.3254356384;35.3899993896;9;52.1436824799;5;21.9500007629;39.0499992371;23;43.604929924;
62;7;32.6662826538;36.6872596741;9;53.2324004173;5;22.5486106873;39.0499992371;23;43.7040486336;
63;7;32.9408149719;37.9097442627;10;53.9744935036;5;22.5709114075;39.0499992371;24;43.7974095345;
64;7;33.0972366333;39.0;11;54.4650220871;5;22.5919189453;39.0499992371;24;43.8851675987;
65;7;30.5999984741;42.0;13;54.8886311054;5;22.6116638184;39.0499992371;26;43.967499733;
66;7;30.5999984741;43.3554496765;13;55.0602436066;5;22.6301879883;39.0499992371;26;44.0;
67;7;30.5999984741;44.4240951538;14;56.2328329086;5;22.6375007629;39.0499992371;26;44.0;
68;7;31.5999984741;45.8931350708;15;56.4861103296;5;22.6375007629;39.0499992371;27;45.0;
