Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;4;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;2;12.4499998093;10.0;4;21.0;1;7.55000019073;9.30000019073;4;17.0;
6;2;13.4499998093;10.0;4;21.0599999428;1;8.55000019073;8.5;4;17.0;
7;2;14.4770002365;10.0;4;21.5335636139;1;8.82499980927;8.5;4;17.0;
8;2;14.6901044846;10.1999998093;4;21.9377998114;1;8.82499980927;8.5;4;17.0;
9;2;14.8720092773;10.3632001877;4;23.1372920275;1;8.82499980927;8.5;4;17.3400001526;
10;2;15.411781311;10.9097137451;3;24.1638869047;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;17.411781311;11.3658018112;3;25.029558897;2;8.96626472473;9.41392230988;3;18.869726181;
12;2;19.411781311;11.7372808456;3;25.7537147999;2;9.02068901062;8.93486309052;3;19.9664913416;
13;2;20.5775852203;12.0336990356;4;26.3590377569;2;9.22696018219;9.39324569702;3;21.7197971344;
14;2;20.8187427521;12.2662630081;4;26.8683357239;2;11.0206890106;10.1647605896;3;23.3206981421;
15;2;21.8187427521;12.446267128;4;27.1343436241;2;13.0206890106;10.8427991867;3;24.7570916414;
16;2;22.8187427521;12.5;4;27.3022236824;2;15.0206890106;11.4190292358;3;26.0353872776;
17;2;23.8187427521;12.5;4;27.4794437885;2;16.0206890106;11.894282341;3;27.1757555008;
18;2;24.8187427521;12.5;4;27.6659116745;2;17.0206890106;12.2762594223;3;28.2062745094;
19;2;25.25;12.5;4;27.8614320755;2;18.0206890106;12.5767183304;5;29.1575891972;
20;2;25.25;12.5;4;28.0656974316;3;19.0206890106;13.8089551926;4;30.0588979721;
21;2;25.25;12.5;5;28.2782821655;3;20.7632522583;12.9859867096;5;30.2711863518;
22;2;25.25;12.5;5;28.4986391068;3;19.7543239594;13.7873878479;6;30.5854644775;
23;2;25.25;12.5;5;28.726098299;3;19.6738929749;14.6086492538;6;30.9955143929;
24;2;25.25;12.5;6;28.9598701;4;19.6015033722;15.4477844238;5;44.2428541183;
25;2;23.25;13.5;7;29.1990513802;4;20.5363540649;16.3030052185;5;45.4539670944;
