Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;12.4499998093;10.0;3;21.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;13.4499998093;10.0;3;21.1200000048;1;8.55000019073;8.5;5;17.0;
7;2;14.5039997101;10.0;3;21.664255619;1;8.82499980927;8.5;5;17.0;
8;2;14.7489156723;10.1999998093;3;22.151668787;1;8.82499980927;8.5;5;17.0;
9;2;14.9682502747;10.3632001877;3;23.4809303284;1;8.82499980927;8.5;4;17.3400001526;
10;2;15.5664186478;10.9097137451;3;24.6645710468;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;17.5664196014;11.3658018112;3;25.7180995941;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;19.5664196014;11.7372808456;3;26.6644382477;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;20.987411499;12.0336990356;4;27.5295872688;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;22.1674194336;12.2662630081;4;28.3392426968;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;23.3697624207;12.446267128;4;28.9483180046;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;24.5954856873;12.5;4;29.5031232834;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;25.8451480865;12.5;4;30.1109042168;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;27.1186485291;12.5;4;30.7696533203;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;27.8463439941;12.5;4;31.4753017426;1;16.0206890106;10.9637317657;3;22.0;
20;2;28.1638870239;12.5;4;32.221560955;1;16.9500007629;11.0;4;22.0;
21;2;28.4997024536;12.5;3;32.9999322891;1;16.9500007629;11.0;4;22.0;
22;2;28.8499698639;12.5;3;33.7999305725;1;16.9500007629;11.0;5;22.0;
23;2;29.2099685669;12.5;3;34.6095304489;1;16.9500007629;11.0;6;22.0;
24;2;29.5742893219;12.5;4;35.4158153534;1;16.9500007629;11.0;6;22.0;
25;3;29.9371166229;12.5;3;36.2057704926;1;16.9500007629;11.0;6;22.0;
26;3;30.292596817;12.5;4;36.9671163559;1;16.9500007629;11.0;6;22.0;
27;3;30.6352024078;12.5;4;37.689078331;1;16.9500007629;11.0;6;22.0;
28;3;30.9600849152;12.5;4;38.362985611;1;16.9500007629;11.0;6;22.0;
29;3;31.263343811;12.5;4;38.9826288223;1;16.9500007629;11.0;6;22.0;
30;3;31.5421829224;12.5;4;39.5443630219;1;16.9500007629;11.0;7;22.0;
31;3;31.7949638367;12.5;4;40.0469636917;1;16.9500007629;11.0;7;22.0;
32;3;32.0211334229;12.5;4;40.4913063049;1;16.9500007629;11.0;7;22.0;
33;3;32.2210884094;12.5;4;40.8799352646;1;14.9500007629;12.0;7;22.0;
34;3;32.3959693909;14.5;4;42.2166004181;1;13.9500007629;13.0;7;22.0;
35;3;33.5474700928;17.5;4;42.5258078575;1;12.9500007629;14.0;7;22.0;
36;3;34.6776123047;20.5;4;42.7926316261;1;12.0;15.0;7;22.0;
37;3;35.2566833496;23.5;4;43.022015214;1;12.0;16.0;7;22.0;
38;3;35.3599052429;26.5;5;43.0811508894;1;12.0;17.0;7;22.0;
39;3;35.386516571;27.5;5;43.1018965244;1;12.0;18.0;7;22.0;
40;3;35.3958511353;27.5;7;43.1228116751;1;12.0;19.0;7;22.0;
41;3;35.4052658081;27.5;7;43.1438889503;1;12.0;20.0;7;22.0;
42;3;35.4147491455;27.5;7;43.1651208401;1;12.0;21.0;9;22.0;
43;3;35.4243049622;27.5;8;43.1864993572;1;12.0;22.0;10;22.0;
44;3;35.433921814;27.5;9;43.2080165148;1;12.0;23.0;10;22.0;
45;3;35.4436073303;27.5;9;43.2296639681;1;12.0;24.0;11;22.0;
46;3;35.4533462524;27.5;10;43.2514331341;2;12.0;25.0;11;32.0;
47;3;35.463142395;27.5;9;43.2733153105;2;13.0;26.0;11;32.3999996185;
48;3;35.4729919434;27.5;7;43.2953014374;2;14.0;27.0;12;32.7743997574;
49;3;35.4828872681;27.5;7;43.3173824549;2;14.0;28.0;13;33.1219387054;
50;3;35.4928207397;27.5;9;43.3395489454;2;14.0;29.0;14;33.4420347214;
51;3;35.5027961731;27.5;9;45.0417917967;2;14.0;30.0;15;33.7347183228;
52;3;36.2688064575;28.0;9;46.4310765266;2;15.0;28.0;14;34.0005426407;
53;3;36.8939819336;28.3899993896;8;47.5471998453;3;14.0;29.0;13;62.9904880524;
54;3;37.3962402344;28.6872596741;10;48.4337767363;3;15.0;30.0;12;65.2183618546;
55;3;37.7952003479;28.9097423553;9;48.9848763943;3;17.0;28.0;13;66.9449768066;
56;3;38.0431900024;29.0;9;49.2938021421;3;17.0;29.0;13;68.2312355042;
57;4;38.1822090149;29.0;11;49.4962974787;3;18.0;30.0;13;69.1637620926;
58;4;38.2733306885;29.0;11;49.5187973976;4;20.0;30.0;11;86.975528717;
59;4;38.283454895;29.0;12;49.5412938595;4;21.0;34.0;12;87.8624992371;
60;4;38.2935791016;29.0;11;49.5637768507;4;24.0;35.0;12;88.6119041443;
61;4;38.3036956787;29.0;11;49.5862361193;4;26.0;37.0;13;89.2509632111;
62;4;38.3138046265;29.0;11;49.6086617708;4;28.0;39.0;15;89.7870521545;
63;4;38.3238983154;29.0;11;50.6310436726;4;30.0;39.0;15;90.2304611206;
64;4;39.3339691162;30.0;11;50.7133718729;4;31.9500007629;38.0;15;90.5928707123;
65;4;40.3440170288;31.0;11;50.7986005545;4;32.9500007629;37.0;15;90.8861560822;
66;4;40.8593673706;32.0;10;50.8867890835;4;33.375;36.0;14;91.0;
67;4;40.3640213013;33.0;11;50.9779887199;4;33.375;35.0;13;91.0;
68;5;40.3739700317;34.0;10;51.0722416639;4;32.375;36.0;13;91.0;
69;5;35.5999984741;36.0;10;51.1695797443;4;32.375;37.0;13;91.0;
70;5;38.393737793;34.0;11;51.2700231075;4;32.375;38.0;13;91.0;
71;5;40.4035491943;34.0;11;51.3735786676;4;32.4249992371;39.0;13;91.0;
72;5;40.4133071899;34.0;11;51.4802390337;4;33.4249992371;40.0;13;91.0;
73;5;40.4230079651;34.0;11;51.5899814367;4;34.4249992371;41.0;13;91.0;
74;5;40.4326477051;34.0;11;51.7027658224;4;34.7999992371;42.0;12;91.0;
75;5;40.4422187805;34.0;11;51.8185348511;4;34.7999992371;43.0;13;91.0;
76;5;40.4517211914;34.0;11;51.9372119904;4;34.7999992371;44.0;13;91.0;
77;5;40.4611549377;34.0;12;52.0587010384;5;34.7999992371;45.0;13;106.0;
78;5;40.4705085754;35.0;13;52.1828860044;5;35.7999992371;47.0;12;107.846874237;
79;5;40.4797821045;36.0;15;52.3096301556;5;37.0390625;49.0;13;112.54479599;
80;5;35.5999984741;39.7902030945;16;52.4387762547;6;38.8859481812;51.0;13;116.183408737;
81;5;37.5999984741;38.7982978821;15;52.5543570518;6;40.4944190979;53.0;13;118.948613167;
82;5;33.5999984741;41.0;16;52.667914629;6;41.9149360657;55.0;13;120.995637894;
83;6;31.5999984741;44.7999992371;15;52.7834908962;6;43.1869773865;56.0;14;121.760816574;
84;6;29.5999984741;46.913394928;14;52.9008569717;6;43.6461868286;57.0;15;122.203296661;
85;6;27.5999984741;48.9603424072;15;53.0197672844;6;41.7457427979;59.0;16;122.566289902;
86;6;25.5999984741;51.0079078674;15;53.1399610043;6;41.8274154663;58.0;18;123.861150742;
87;6;26.4999980927;49.726978302;15;53.2611646652;6;40.8937606812;62.0;18;124.120000005;
88;6;26.4999980927;49.7936401367;16;53.3830943108;6;40.9250030518;66.0;20;124.253056049;
89;7;26.4999980927;49.8607025146;14;68.0054576397;7;40.9250030518;67.0;20;124.400251865;
90;7;27.4999980927;50.9280014038;15;69.2154569626;7;38.9250030518;71.0;20;124.562677503;
91;7;25.4999980927;53.9953765869;16;70.6150186062;7;38.7249984741;75.0;20;124.741405964;
92;7;23.9270000458;57.182384491;16;71.9318189621;7;39.7249984741;76.0;22;124.93746376;
93;7;24.0;58.3794975281;17;73.1575930119;8;39.7249984741;76.3562240601;21;125.151796341;
94;7;25.9817314148;59.5858879089;17;74.2900753021;9;38.7249984741;79.5062561035;21;125.38522768;
95;7;26.0;62.8004722595;18;76.3317327499;10;39.7249984741;80.5062561035;21;125.638414145;
96;7;28.0;66.2896652222;18;77.3482313156;10;44.9888420105;84.5062561035;21;125.911795616;
97;7;32.0;65.2487564087;19;78.2899172306;10;45.9911804199;86.5062561035;21;126.205543518;
98;7;32.0932273865;68.4791946411;20;79.1647509336;10;45.8205528259;88.5062561035;21;126.519509077;
99;7;32.1213302612;71.7114028931;20;79.4803416729;10;44.8519477844;90.5062561035;23;127.853175879;
100;7;31.0;68.7114028931;21;81.3409303427;10;43.8853149414;96.5062561035;23;129.295619369;
101;7;32.0;70.7114028931;21;81.6334565878;10;45.9205627441;99.9439315796;23;130.652596712;
102;7;33.0;75.7114028931;22;82.5337934494;10;46.3282585144;103.202835083;24;131.884796977;
103;7;34.0;72.2191467285;22;83.3105094433;10;44.6945075989;109.47265625;24;133.00653398;
104;7;32.0;75.2532043457;22;83.8834744692;10;44.9179763794;109.751831055;24;134.034469247;
105;7;35.0;75.7114028931;21;84.4429877996;10;44.1091117859;115.038475037;26;134.985153079;
106;7;36.0;77.6003875732;22;84.9873136282;11;44.2734375;119.330490112;26;136.730194211;
107;7;35.0;77.6424331665;22;85.5151916742;12;46.3730201721;121.625549316;25;137.391791701;
108;8;35.3710784912;79.6859130859;21;110.025816798;12;47.4361763;123.921218872;26;138.062541604;
109;8;37.0;81.7308197021;21;112.198803782;12;46.6062545776;129.214996338;26;138.739009261;
110;8;38.0;86.5179748535;21;114.04031527;12;47.6739006042;131.504425049;27;139.417833686;
111;8;40.0;85.8248519897;21;115.567652941;12;48.7417831421;130.78717041;28;140.095826507;
112;8;39.0;87.8739471436;22;116.819799662;12;46.8095817566;136.061050415;29;141.770050406;
