Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
33;3;14.0;21.5;6;34.2881155014;5;22.2872028351;23.1234550476;3;43.7840313911;
34;3;14.0;23.5;6;34.7257604599;5;21.5;22.2683963776;4;44.2653913498;
35;3;14.0;25.5;7;35.141462326;5;20.5;22.3976173401;4;44.7206296921;
36;3;14.0;27.5;7;35.5327749252;5;20.5;22.5123176575;5;45.1302747726;
37;3;14.0;28.8729419708;7;35.8979701996;5;21.5;23.5999984741;5;45.4061965942;
38;3;14.0;30.128578186;8;36.2360286713;5;22.5;24.5999984741;6;45.6723608971;
39;3;14.0;31.3652191162;8;36.5465888977;5;23.5;25.4361801147;6;45.9276695251;
40;3;14.0;32.582611084;7;37.8298740387;5;23.5;25.563835144;6;46.1712341309;
41;3;15.0;33.7809143066;7;38.2565973997;5;23.5;25.6856155396;6;46.4023790359;
42;3;16.0;34.9606170654;7;38.6847734451;5;24.5;28.5999984741;6;47.6206407547;
43;3;16.3075561523;36.122505188;7;39.1193358898;5;26.5;31.5999984741;8;47.8657569885;
44;3;16.0;37.2675476074;8;39.5656238794;5;28.1477279663;34.5999984741;8;48.0988345146;
45;3;16.0;38.39686203;9;40.0292124748;5;26.1477279663;38.5999984741;9;48.319965601;
46;3;17.0;36.5116500854;9;40.4969480038;5;27.1477279663;40.5999984741;10;48.5293844938;
47;3;16.0;37.5999984741;10;40.8840510845;5;25.5;42.5999984741;11;48.7274464369;
48;3;16.0;38.5999984741;11;41.3200027943;5;25.5;43.5999984741;11;48.9146015644;
49;4;17.0;36.5999984741;9;56.8073790073;5;26.5;41.5999984741;12;49.0913751125;
50;4;17.0;37.5999984741;11;58.0977458954;5;25.5;42.5999984741;12;49.2583448887;
51;4;20.0;35.5999984741;12;59.3606858253;5;25.5;43.5999984741;12;49.4023760557;
52;4;23.0;35.5999984741;13;60.5938715935;5;25.5;44.5999984741;12;49.4528282881;
53;4;25.9249992371;35.5999984741;12;61.7963371277;5;25.5;45.5999984741;12;49.5043625832;
54;5;27.9249992371;36.5;11;62.9674134254;5;26.5;43.5999984741;12;49.5569496155;
55;5;29.9249992371;37.5;12;64.1058177948;5;25.5;44.5999984741;11;49.6105561256;
56;6;31.5499992371;36.5;11;65.209025383;5;25.5;45.5999984741;12;49.6651450396;
57;6;32.1381034851;35.5;9;66.2730236053;5;26.5;43.5999984741;12;49.72067523;
58;6;32.2148284912;34.5;10;67.1987380981;5;25.5;45.4603347778;13;49.7771017551;
59;6;32.25;33.5;9;67.9943685532;5;26.0331306458;45.5999984741;13;49.8343759775;
60;6;32.25;32.5;9;69.7645931244;5;26.5;44.5171890259;14;49.8924454451;
61;6;33.25;33.5;9;70.5281631947;5;25.5;44.5999984741;14;49.9512542486;
62;6;32.25;34.5;11;71.2463829517;5;25.5;45.5999984741;15;50.0107431412;
63;6;32.3250007629;35.5;12;71.9123494625;5;26.5;43.5999984741;16;50.0708494186;
64;6;33.3250007629;36.5;12;72.521720171;5;25.5;44.5999984741;15;50.1315076351;
65;6;35.3250007629;37.5;12;73.0726317167;5;25.5;45.5999984741;16;51.6952800751;
66;6;35.671749115;38.5;15;73.5654207468;5;26.7999992371;44.2819976807;16;52.9961104393;
67;7;34.6066131592;39.5;12;74.0022144318;5;27.0340003967;43.6719970703;16;54.0711658001;
68;7;33.6166381836;40.5;12;74.3864681721;5;26.2123565674;45.9692611694;16;54.959271431;
69;7;30.6268234253;41.5;11;74.7225086689;5;27.3458442688;45.1917419434;18;55.5190534592;
70;7;28.7000007629;42.5;13;75.5080933571;5;29.3999996185;42.2819976807;18;55.7602198124;
71;7;29.0976524353;43.5;13;78.1727305651;5;29.3999996185;42.2819976807;19;55.9092679024;
72;7;30.2832641602;42.5;12;80.3915486336;5;29.7000007629;43.2819976807;19;56.0282783508;
73;7;30.4408779144;42.5;12;83.2173616886;5;28.7000007629;42.2819976807;20;56.148553133;
74;7;31.5736885071;41.5;11;84.8078331947;5;26.7000007629;44.2819976807;21;56.2698180676;
75;7;33.6850967407;41.5;12;85.9651454687;6;25.7000007629;46.2819976807;20;56.3917882442;
76;7;35.1366653442;42.0;13;86.6188585758;6;25.7000007629;45.2819976807;17;56.5141711235;
77;7;34.1883850098;44.0;13;87.0991306305;6;23.7000007629;47.2819976807;18;56.6366691589;
78;7;31.2999992371;48.8445129395;13;87.3395277262;6;22.7000007629;49.2819976807;18;56.75898242;
79;7;31.2999992371;52.6697654724;14;87.5463035107;6;22.7000007629;48.2819976807;19;56.8808116913;
80;7;32.3638916016;54.0;14;87.7653944492;6;21.2999992371;50.2819976807;20;57.0018615723;
81;7;32.4296188354;57.0;15;87.9971235991;6;21.2999992371;52.2819976807;21;57.1218428612;
82;8;31.8753299713;61.0;15;88.2417256832;6;22.2999992371;51.2819976807;22;57.2404761314;
83;8;32.572517395;63.0;16;88.4993269444;6;21.2999992371;53.2819976807;23;57.3574929237;
84;8;32.6497955322;66.0;17;88.7699272633;7;21.2999992371;55.2819976807;23;57.4726400375;
85;9;31.2999992371;69.0;16;89.0533800125;7;22.2999992371;54.2819976807;23;57.5856795311;
86;9;31.2999992371;72.0;16;89.3493757248;7;22.2999992371;53.2819976807;23;57.6963925362;
87;9;31.2999992371;75.0;17;89.6574265957;7;21.2999992371;55.2819976807;23;57.8045787811;
88;9;32.2999992371;75.0;18;89.9768548012;7;22.2999992371;55.2819976807;24;57.9100594521;
89;9;30.2999992371;76.0;18;90.3067855835;7;22.2999992371;55.2819976807;24;58.0126767159;
90;9;30.2999992371;78.0;19;90.6461470127;7;21.2999992371;58.2819976807;23;59.1122946739;
91;9;31.2999992371;77.0;20;90.9936745167;7;23.2999992371;59.2819976807;23;59.3087998629;
92;10;30.2999992371;79.0;19;91.3479239941;7;24.2999992371;60.2819976807;24;59.5109996796;
93;10;29.7999992371;81.0;20;91.7072935104;7;23.2999992371;64.2819976807;24;59.7193887234;
94;10;30.5;80.0;21;92.0700488091;7;24.2999992371;65.2819976807;24;59.9344700575;
95;10;29.5;82.0;22;92.4343600273;7;24.2999992371;66.2819976807;25;60.1567447186;
96;10;30.5;81.0;20;92.7983396053;8;23.2999992371;69.2819976807;26;60.3866962194;
97;9;30.5;80.0;19;93.1600852013;9;24.2999992371;69.2819976807;25;60.6247751713;
98;9;29.5;82.0;20;93.5177247524;9;24.2999992371;69.2819976807;27;60.8713796139;
99;9;30.5;82.0;22;93.8694589138;9;23.2999992371;72.2819976807;27;61.1268379688;
100;9;30.5;82.0;22;94.2136032581;9;24.2999992371;72.2129974365;28;61.3913857937;
101;9;29.5;85.0;22;94.5486223698;9;24.2999992371;71.2463531494;29;61.6651473045;
102;9;30.5;85.0;25;94.873159647;9;23.2999992371;73.2781066895;29;61.8955099583;
103;9;30.5;85.0;27;95.1860570908;10;24.2999992371;72.2819976807;30;63.1301763058;
104;9;31.5;86.0;27;95.4863700867;10;25.2999992371;72.2819976807;31;63.4165155888;
105;9;32.5;87.0;25;95.7733705044;10;25.2999992371;75.2819976807;32;64.2026381493;
106;9;32.875;88.0;26;96.0465459824;10;26.2999992371;75.2819976807;28;64.9612252712;
107;10;32.875;89.0;26;96.3055891991;10;26.2999992371;75.2819976807;28;65.6936429739;
108;10;32.875;90.0;25;96.5503821373;10;25.2999992371;78.2819976807;28;66.4015444517;
109;10;32.875;91.0;25;96.7809782028;10;26.2999992371;78.4820022583;29;68.0865700245;
110;10;32.875;92.0;27;96.9975802898;10;28.2999992371;80.4819946289;29;68.7801184654;
111;9;26.375;88.0;27;77.2005190849;11;30.2999992371;82.4819946289;24;91.4086841345;
112;9;26.375;90.0;28;77.3902275562;11;32.3990020752;85.6499938965;24;93.5329022408;
113;9;27.375;89.0;28;78.5672209263;11;34.4897537231;88.8142318726;24;95.3456196785;
114;9;29.375;90.0;26;78.7920742035;11;35.5723724365;91.9740142822;24;96.9054054022;
115;9;31.375;91.0;27;78.9946217537;11;37.6471099854;91.1287155151;25;98.0946507454;
116;9;32.375;92.0;27;79.1043041945;11;37.7143249512;93.2778015137;25;101.031844378;
117;9;33.375;93.0;29;79.2158632278;11;39.7744560242;96.4208374023;25;102.800295353;
118;11;32.375;93.0;27;79.5631431341;11;40.374458313;96.557472229;23;104.37913537;
119;11;32.375;92.0;28;79.9274574518;11;40.6926345825;98.6874389648;24;105.725512266;
120;11;33.375;92.0;28;80.3090866804;11;38.7019882202;102.810577393;24;106.850767493;
121;11;32.375;91.0;27;80.708242774;11;38.9370536804;103.92678833;25;107.854239106;
122;11;32.375;90.0;26;82.1250486374;11;37.9467506409;107.036071777;25;108.834813118;
123;11;34.375;91.0;26;82.6195092201;11;37.9774169922;110.483734131;26;110.558124781;
124;11;34.375;91.0;25;83.1344428062;11;39.0104103088;110.926559448;27;112.076029181;
125;11;34.375;91.0;26;84.6695865393;11;40.0458374023;109.689598083;27;113.421965122;
126;11;33.375;95.0;26;85.2644417286;12;39.5999984741;112.930366516;26;115.74764812;
127;11;34.375;96.0;25;85.8794161081;12;39.5999984741;112.373558044;25;117.108431697;
128;11;34.375;96.0;26;86.5134171247;12;39.5999984741;116.673919678;26;118.443868637;
129;11;32.375;99.0;26;87.1649979353;12;43.5540466309;118.92716217;26;119.751812816;
130;11;33.375;99.0;27;87.8323302269;12;46.0996360779;118.203155518;28;121.03117919;
131;11;32.375;101.0;28;88.5131964684;12;46.2172203064;118.802650452;28;122.241579652;
132;11;32.375;103.0;29;89.2049962282;12;45.6241607666;121.89226532;30;124.348188758;
133;11;33.375;102.0;29;89.904774785;12;44.7348213196;124.818847656;31;125.530147672;
134;11;32.375;104.0;30;90.6092737913;12;47.3000488281;123.89226532;32;126.704319119;
135;11;32.375;106.0;32;91.3150049448;12;48.0265693665;127.89226532;33;127.870877147;
136;11;34.375;103.0;32;92.018340826;12;45.7870864868;127.89226532;35;128.229892612;
137;11;34.375;104.0;33;92.7156200409;13;45.8032913208;130.21194458;34;128.63804853;
138;11;35.375;105.0;33;93.403260231;13;45.8638038635;132.193206787;35;128.986589313;
139;11;37.375;103.0;35;94.0778690577;13;47.914855957;133.196640015;36;129.41203773;
140;11;37.375;104.0;35;94.7363460064;13;50.9719848633;133.219726562;36;129.904363871;
141;11;38.375;105.0;35;95.3759651184;13;49.9098167419;136.088500977;37;130.454169035;
142;11;39.6749992371;103.0;36;95.9944428205;13;49.9454193115;138.970397949;37;131.052678823;
143;11;38.6749992371;104.0;37;96.5366257429;14;52.0052680969;139.538726807;36;132.691720247;
144;11;38.6749992371;107.0;37;97.031653285;14;54.0441741943;140.05279541;36;133.423717499;
145;11;39.6749992371;105.0;37;97.5070550442;14;56.8011932373;141.009613037;37;134.18464756;
146;11;38.6749992371;108.0;37;97.9621505737;14;59.0573806763;139.974746704;38;134.968155742;
147;11;38.6749992371;111.0;33;98.3966581821;14;59.2088279724;141.976806641;36;135.768428087;
148;11;39.6749992371;105.0;33;98.810639143;14;60.3606109619;144.998748779;35;136.58017385;
149;11;38.6749992371;104.0;33;99.20443964;14;62.5118751526;145.038757324;36;138.398595691;
150;11;34.6749992371;108.0;35;99.57862854;14;60.6618499756;151.095169067;36;139.27936244;
151;11;33.2999992371;107.0;35;99.9339392185;14;58.721950531;158.166305542;39;140.161541581;
152;11;31.2999992371;110.0;35;100.2712183;14;57.8950195312;161.250534058;39;141.041718364;
153;11;30.2999992371;112.795295715;35;100.591380119;14;60.9664573669;161.383300781;42;141.916847587;
154;12;30.2999992371;111.879348755;29;100.79766655;15;65.037940979;164.52230835;36;142.753420353;
155;12;29.0;114.962463379;27;100.977263927;15;69.1061859131;166.837875366;34;143.513448358;
156;12;31.0;113.962463379;28;101.154888153;15;73.1674728394;169.052017212;34;144.270147562;
157;12;32.0;113.962463379;28;101.330223083;15;77.2291259766;171.270980835;35;145.021035552;
158;12;32.0;116.962463379;31;101.502970695;15;81.0154647827;173.493591309;39;145.763900518;
159;12;34.0;116.962463379;31;101.672854662;15;84.2074737549;175.718643188;39;146.496777892;
160;12;35.0;116.962463379;31;102.839620352;15;87.3906173706;177.264053345;39;148.217949271;
161;12;36.0;120.962463379;32;103.063036442;15;91.0649337769;178.740524292;41;148.985928059;
162;12;39.0;121.962463379;33;103.285860062;15;93.2319869995;177.018188477;42;149.653363705;
163;12;40.0;122.962463379;33;103.507977843;15;93.4937820435;179.297653198;42;150.314552188;
164;12;40.0;126.962463379;35;103.72929287;15;94.6420822144;181.577850342;43;150.902130127;
165;14;42.0;127.962463379;33;103.949723363;15;95.7227935791;182.857818604;44;151.464741349;
166;14;42.875;127.962463379;35;104.169201493;15;96.7809371948;183.136627197;45;152.025849462;
167;14;41.875;130.962463379;36;104.387670517;15;97.8387374878;184.413513184;45;152.584238052;
168;14;46.1581306458;129.962463379;36;104.605083108;15;97.8961029053;183.687744141;45;153.138830066;
169;14;46.935508728;132.662460327;36;104.821397543;15;94.9529418945;183.879165649;48;153.688678026;
170;14;47.9571418762;132.662460327;36;105.036577582;15;94.9776611328;187.065368652;46;154.232952952;
171;14;47.0786590576;135.662460327;36;106.250588298;15;95.0326461792;195.50177002;47;154.770932555;
172;14;50.0930404663;133.662460327;34;106.523393154;15;95.0869522095;200.63633728;47;155.301976204;
173;14;49.1213378906;137.662460327;36;106.797916651;15;97.1169815063;202.770401001;48;155.825533628;
174;14;49.2547912598;141.078933716;37;107.025773883;15;97.7825469971;205.115570068;49;156.341114759;
175;14;51.2763557434;138.149429321;37;107.24623394;15;96.8341064453;211.247650146;49;156.848289251;
176;14;49.9246177673;141.221923828;35;107.47140038;15;96.8858184814;199.378250122;47;156.841789722;
177;14;50.9471359253;144.296340942;36;107.701148868;15;99.924331665;196.378250122;48;156.791418076;
178;13;53.9701118469;141.372589111;36;107.935326576;16;103.976806641;196.378250122;47;156.735438585;
179;13;52.9935264587;139.372589111;37;108.173750281;16;104.012435913;197.378250122;47;156.707875013;
180;13;54.0173721313;140.372589111;37;108.416206837;16;104.046775818;201.378250122;48;156.716081381;
181;13;57.0416145325;137.372589111;38;108.640509486;16;109.070335388;196.378250122;49;156.755638123;
182;13;57.0640487671;137.372589111;33;108.850931525;16;108.114982605;198.378265381;48;156.822511196;
183;13;57.0850906372;140.372589111;36;109.065775156;16;103.148719788;203.378234863;50;157.679810762;
184;14;60.1065750122;136.860443115;36;109.284698248;16;100.172264099;206.378234863;50;159.481858253;
185;14;59.1284675598;140.249740601;36;109.507328272;16;98.21509552;210.378234863;51;160.260656595;
186;14;60.1507301331;142.383865356;35;109.733264208;16;96.2476119995;219.378234863;50;160.989367008;
187;14;61.1733207703;144.518463135;38;109.962079048;16;96.3833999634;224.935333252;50;161.670899153;
188;14;62.1962051392;146.653213501;39;110.193322659;16;93.4090576172;229.094604492;51;162.308341742;
189;14;64.219329834;145.787780762;39;110.426524401;17;94.4205551147;233.253631592;50;162.776445508;
190;14;63.6426506042;147.921844482;39;111.661196947;17;95.4777297974;238.412078857;50;163.121789575;
191;14;65.6661224365;149.05506897;34;112.016839862;17;94.5045013428;241.569519043;44;163.439878941;
192;14;66.6896820068;148.187149048;34;112.386000156;17;94.5346374512;245.725616455;44;164.110835314;
193;14;65.8386001587;152.317764282;34;112.769246578;17;95.8991394043;250.879974365;46;166.191860318;
194;14;67.8652114868;151.317764282;35;113.167154193;17;95.3193435669;254.879974365;48;168.205484986;
195;14;66.9167098999;154.317764282;36;113.580283642;17;93.5253143311;260.879974365;50;171.143690586;
196;14;66.9580307007;154.317764282;36;114.009156227;17;97.6889343262;255.879974365;50;173.090131283;
197;14;67.9898300171;152.317749023;31;114.454224348;17;95.871055603;264.879974365;51;174.957215309;
198;14;68.045425415;145.317749023;31;114.91583395;17;99.1163406372;272.879974365;54;176.742166758;
199;14;71.0810165405;140.060943604;24;115.394182444;17;102.49495697;266.879974365;48;178.443620801;
200;14;65.1394195557;142.060943604;23;115.889272928;18;98.8814163208;273.879974365;45;188.561468959;
201;14;65.1889266968;137.060943604;22;116.400865555;18;101.176254272;281.879974365;49;190.649168611;
202;14;67.2400817871;135.060943604;22;116.928428411;18;107.466049194;277.879974365;50;192.641978145;
203;14;67.2928390503;136.060943604;24;117.471092463;18;107.684364319;279.879974365;51;194.536952019;
204;14;68.3471069336;137.060943604;24;118.027612686;18;106.020095825;290.879974365;51;196.249837875;
205;14;71.3940658569;132.060943604;24;118.596341133;18;112.207931519;286.879974365;52;197.669442296;
206;14;70.4596405029;133.060943604;27;119.175215244;18;109.366981506;294.879943848;52;192.946140289;
207;13;60.0175247192;122.060943604;23;104.76176405;19;113.446578979;289.879974365;44;207.326276302;
208;13;62.0684928894;118.060943604;23;105.353142262;19;114.19303894;287.261138916;44;208.654595852;
209;13;60.1353111267;120.060943604;22;105.94618082;19;111.301071167;294.566009521;45;207.948513269;
210;12;57.5946235657;99.0984802246;21;100.537462711;21;113.884254456;298.566009521;37;209.083648682;
211;12;57.6537513733;100.098480225;21;101.123420715;21;116.243019104;281.378265381;32;206.080282688;
212;12;58.7059669495;97.0984802246;21;101.652038097;21;114.14805603;287.976745605;30;203.961375952;
213;12;57.765209198;97.0984802246;22;102.159043789;21;112.991531372;278.378265381;28;202.073419809;
214;12;57.81590271;101.098480225;22;102.65321207;21;117.998664856;271.378265381;28;211.081622362;
215;12;57.8653182983;103.098480225;23;103.131412506;21;114.007415771;281.178253174;28;211.026391506;
216;12;57.913143158;100.098480225;24;104.590896606;21;115.573486328;282.749450684;26;210.836596012;
217;12;56.3590888977;102.098480225;24;103.189371228;21;117.531738281;281.14163208;26;211.649951279;
218;12;58.2029342651;102.5;22;102.520750999;21;115.245582581;299.421234131;25;214.498416185;
219;12;59.1864509583;103.5;22;102.566084862;21;98.3262939453;253.755264282;23;214.09026444;
220;12;61.0566101074;103.5;20;101.503904819;21;90.4001541138;252.417755127;21;212.04656744;
221;12;57.9503898621;101.5;21;102.528842449;21;90.3989562988;273.907806396;17;208.511366844;
222;12;57.0528831482;104.5;21;103.539288998;21;92.529083252;263.852783203;15;206.390136838;
223;12;57.9539260864;108.5;23;100.709425926;21;99.3728179932;299.668029785;17;204.19835043;
224;12;58.8709449768;111.5;23;101.864151955;21;94.6249771118;301.798034668;12;200.944911122;
225;12;59.9864120483;117.5;23;98.9982795715;21;98.9961471558;294.546173096;10;199.791268349;
226;12;61.6785316467;120.5;20;97.1506166458;21;102.938468933;280.431152344;8;194.329353809;
227;12;62.6150665283;124.5;21;99.1825677156;21;105.604629517;278.831573486;9;187.122787237;
228;12;64.606262207;129.5;22;96.9934360981;21;105.587333679;278.700439453;10;179.916431904;
229;12;65.4993438721;134.5;22;95.1229478121;21;89.9117736816;250.854858398;11;177.085285187;
230;12;65.6202087402;134.800003052;21;94.0072437525;21;81.3061447144;233.475204468;6;167.462900043;
231;12;64.7739486694;140.800003052;19;87.8519893885;21;86.5301437378;252.665542603;9;163.397660613;
232;12;62.6645736694;133.800003052;19;86.1520838737;21;90.6318206787;226.496124268;8;152.925311565;
233;12;61.6229820251;135.800003052;15;87.4884519577;21;80.6794891357;222.084381104;8;154.316075444;
234;12;60.4168434143;140.800003052;9;85.4374789;21;85.6752853394;172.188659668;4;148.375257492;
235;12;60.2744255066;129.684463501;10;81.2011890411;21;87.5169906616;173.932540894;6;145.080003977;
236;12;56.0145835876;134.684463501;7;80.4550476074;21;72.4307632446;191.318878174;5;139.587951183;
237;12;54.9194564819;137.893005371;5;77.9342341423;21;75.0045089722;203.382293701;5;147.307330728;
238;12;53.6477813721;141.724639893;5;74.4337697029;21;74.46043396;221.923675537;3;142.83650732;
239;12;54.3433761597;146.724639893;5;76.0081807375;21;77.1501083374;163.438674927;3;133.317775846;
240;12;54.2688941956;143.700302124;4;77.2150082588;21;67.6186218262;193.885025024;5;125.929351687;
241;12;53.5214996338;148.099273682;3;76.3977503777;21;68.2054748535;188.578659058;4;119.986844301;
242;12;55.5996131897;147.95954895;6;75.6430865526;21;65.5949783325;169.738510132;4;113.529576808;
243;12;55.5250740051;150.95954895;4;73.2419171333;21;65.6134109497;158.926223755;4;113.550011873;
244;12;58.175239563;127.95954895;5;70.3953480721;21;67.3190917969;160.702957153;5;108.890844584;
245;12;55.1551742554;129.95954895;4;73.4714522362;21;58.3182029724;167.366775513;5;103.905997276;
246;12;54.2211837769;128.95954895;3;68.7990589142;21;54.1148834229;132.258270264;6;93.8113880157;
247;12;52.7244415283;128.629592896;3;64.4309329987;21;39.6730499268;130.007278442;6;71.6019144058;
248;12;48.404800415;104.830780029;3;55.9387078285;21;32.4796333313;127.437179565;4;58.949889183;
249;12;49.5978622437;100.108345032;2;47.7871613503;21;28.2949886322;106.624847412;4;52.617732048;
250;12;42.4458847046;100.108352661;3;41.1872024536;0;0;0;0;0;
