Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;2;9.19999980927;10.0;4;21.0;
3;2;8.14999961853;12.0;5;21.0900000334;2;9.19999980927;10.0;4;21.0900000334;
4;2;8.16349983215;11.0;5;21.1871190071;2;9.21800041199;10.0;4;21.1871190071;
5;2;8.17806816101;10.0;5;21.2917383909;2;10.3561353683;10.0;4;21.2917383909;
6;2;9.29064083099;10.0;5;21.4042263031;2;11.3875217438;10.0;4;21.4042263031;
7;2;9.81595134735;10.0;5;21.5249304771;2;11.4212675095;10.0;4;21.9389723539;
8;2;9.84310913086;10.0;5;22.0694183111;2;11.5816917419;10.1999998093;4;22.4109756947;
9;2;9.96561908722;10.1999998093;5;22.5515855551;2;11.7232933044;10.3632001877;4;22.831872344;
10;2;10.0741062164;10.3632001877;5;22.983014226;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;10.1711778641;10.4951858521;5;24.2738182545;2;12.2321929932;11.0209560394;4;25.2262470722;
12;2;10.4616098404;11.0209560394;5;25.4089095592;2;14.2321929932;11.4571752548;4;26.2035200596;
13;2;12.2841091156;11.4571752548;5;26.4029755592;2;16.2321929932;11.8107032776;5;27.060199976;
14;2;14.2841091156;11.8107032776;5;27.276881218;2;17.4756546021;12.0916318893;5;27.819549799;
15;2;16.2841091156;12.0916318893;5;28.0536293983;2;18.5716552734;12.3113050461;4;28.5040667057;
16;2;17.4948120117;12.3113050461;5;28.755402565;2;19.6752662659;12.4808797836;4;28.912750721;
17;2;17.7228336334;13.4808797836;5;29.1808357239;2;20.7863998413;12.5;4;29.3074398041;
18;2;19.663520813;12.5;6;29.5913586617;2;21.9048061371;12.5;4;29.7249407768;
19;2;20.6580562592;12.5;6;30.0233430862;2;22.9174823761;12.5;5;30.1631817818;
20;2;20.7552528381;12.5;6;30.4742712975;2;21.5;13.5;5;30.6194429398;
21;3;20.856710434;12.5;5;30.9409928322;2;22.5;12.5;5;31.0903835297;
22;3;20.9617233276;12.5;5;31.4197778702;3;23.3271141052;12.5;4;31.5721096992;
23;3;21.0694503784;12.5;6;31.906411171;3;23.4716339111;12.5;4;32.0602788925;
24;4;21.1789417267;12.5;5;32.3963236809;3;23.6180839539;12.5;5;32.550242424;
25;4;19.2891731262;13.5;5;32.8847527504;4;23.7650718689;12.5;4;33.0372152328;
26;4;18.625;13.5;5;33.3669252396;4;23.9111633301;12.5;4;33.516456604;
27;4;19.625;14.5;5;33.8382406235;4;24.0549373627;12.5;4;33.9834604263;
28;4;19.625;15.5;5;34.2944498062;4;24.1950378418;12.5;4;34.4341192245;
29;4;17.625;17.5;5;35.7318048477;4;24.3302345276;12.5;4;34.8648700714;
30;4;17.625;19.5;5;36.3171776533;4;22.4594612122;13.5;5;36.2727956772;
31;4;17.625;21.5;6;36.9050416946;4;22.4594612122;14.0;5;36.6756834984;
