Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;12.2999992371;8.625;3;18.25;1;6.0;12.0;4;20.0;
2;2;12.2999992371;8.625;3;18.3999999762;1;7.0;11.0;4;20.0;
3;2;12.3599996567;8.625;3;18.570775032;1;8.0;10.0;4;20.0;
4;2;13.6924648285;8.625;3;18.7646545172;1;8.0;10.0;4;20.0;
5;2;14.8087921143;8.625;3;18.9840574265;1;8.0;10.0;4;20.0;
6;2;15.9404344559;8.625;3;19.5937769413;1;9.0;10.0;4;20.0;
7;2;16.7562656403;8.79749965668;3;20.18481493;1;9.5;10.0;4;20.0;
8;2;17.1108894348;8.94309806824;3;21.3952059746;1;9.5;10.0;4;20.3999996185;
9;2;17.8371219635;9.3333568573;3;22.5626249313;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;19.8371238708;9.6677980423;3;23.6996805668;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;21.8371238708;9.94955635071;3;24.8211627007;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;23.8371238708;10.1834592819;3;25.9416770935;2;9.95943069458;11.2209558487;3;23.9143505096;
13;2;24.5650062561;10.3752222061;3;27.0735120773;2;11.9478340149;11.4571752548;3;24.7914065123;
14;2;26.8071689606;10.5308046341;3;28.1629724503;2;13.9478340149;11.8107032776;3;25.5501747131;
15;2;28.3478107452;10.625;3;29.1368045807;2;15.9478340149;12.0916318893;3;26.2168805599;
16;2;29.9321098328;10.625;3;30.1710166931;2;17.0815448761;12.3113050461;3;26.8175817728;
17;2;31.5526371002;10.625;3;31.2485847473;2;18.1403942108;12.4808797836;3;27.1554293633;
18;2;32.7491493225;10.625;3;32.3485708237;2;19.2078056335;12.5;5;27.4969480038;
19;2;33.4091415405;10.625;3;33.4474878311;3;20.1868133545;12.5;4;27.8840510845;
20;2;34.0684928894;10.625;5;34.5211734772;3;20.2739105225;12.5;5;28.3200027943;
21;3;34.7127037048;10.625;4;35.5468797684;3;20.3720016479;12.5;5;28.8073790073;
