Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;2;8.0;10.1999998093;4;21.0;
5;1;12.8999996185;8.625;5;17.25;2;8.14999961853;10.0;4;21.0900000334;
6;1;13.8999996185;8.625;4;17.25;2;9.24524974823;10.0;4;21.1871190071;
7;1;14.8999996185;8.625;4;17.5949993134;2;9.76710128784;10.0;4;21.2917383909;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;9.79064083099;10.0;3;21.817143321;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;9.90885734558;10.1999998093;3;22.2793469429;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;10.0128526688;10.3632001877;3;22.6900259256;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;10.1052560806;10.4951858521;3;23.9506295919;
12;1;18.2000274658;9.94955635071;3;20.3669185638;2;10.3888921738;11.0209560394;4;25.0538563728;
13;1;19.2000274658;10.1834592819;3;20.7504444122;2;12.2042226791;11.4571752548;4;26.0146684647;
14;1;20.2000274658;10.3752222061;3;21.0616092682;2;14.2042226791;11.8107032776;4;26.8543052673;
15;1;21.2000274658;10.5308046341;4;21.25;2;16.2042217255;12.0916318893;3;27.5962526798;
16;1;22.2000274658;10.625;4;21.25;2;17.3919029236;12.3113050461;2;28.2632865906;
17;1;23.2000274658;10.625;4;21.25;2;18.4656772614;12.4808797836;2;28.6547400951;
18;1;24.2000274658;10.625;4;21.25;2;19.5451507568;12.5;2;29.0328326225;
19;1;24.75;10.625;4;21.25;2;20.5323867798;12.5;3;29.4347915649;
20;1;24.75;10.625;4;21.25;2;20.6228275299;12.5;3;29.8589887619;
21;1;24.75;10.625;5;21.25;2;20.7182731628;12.5;3;30.3031497002;
22;1;24.75;10.625;5;21.25;2;20.8182086945;12.5;4;30.7643566132;
23;1;24.75;10.625;6;21.25;3;20.9219799042;12.5;2;31.2390885353;
24;1;24.75;10.625;6;21.25;3;21.0287952423;12.5;4;31.7232985497;
25;1;24.75;10.625;6;21.25;3;21.1377410889;12.5;4;32.2125329971;
26;1;24.75;10.625;6;21.25;3;21.2478199005;12.5;4;32.7020812035;
27;1;24.75;10.625;6;21.25;3;21.3579673767;12.5;4;33.1871519089;
28;1;24.75;10.625;6;21.25;3;21.4671096802;12.5;4;33.6630582809;
29;1;24.75;10.625;6;21.25;3;21.5741882324;12.5;4;34.1254005432;
30;1;24.75;10.625;6;21.25;3;19.625;13.5;5;35.570227623;
31;1;24.75;10.625;6;21.25;3;19.625;13.5;5;36.1241673231;
32;1;24.75;10.625;6;21.25;3;20.625;14.5;4;36.6699479818;
33;1;24.75;10.625;6;21.25;3;19.9119720459;13.5;4;37.2070131302;
34;1;24.75;10.625;6;21.25;3;20.9484882355;14.5;4;37.7355482578;
35;1;24.75;10.625;7;21.25;3;21.625;16.3091678619;4;38.2564102411;
36;1;24.75;10.625;7;21.25;3;22.0342102051;16.5;4;38.7710206509;
37;1;24.75;10.625;7;21.25;3;22.0840568542;17.5;4;39.2812280655;
38;1;24.75;11.625;7;21.25;3;22.1389598846;18.4984817505;4;39.7891495228;
39;1;24.75;12.625;7;21.25;3;21.625;19.6186332703;4;40.2970025539;
40;1;24.75;13.625;8;21.25;3;21.625;20.1485023499;6;40.8069310188;
41;1;24.75;14.625;8;21.25;3;21.3362922668;17.7264900208;7;41.3208434582;
42;1;24.75;15.625;9;21.25;3;20.625;18.7264900208;7;41.840256691;
43;1;24.75;15.625;9;21.25;3;20.496137619;16.7264900208;8;42.263862133;
44;1;24.75;15.625;9;21.25;4;20.5843696594;16.7264900208;7;42.6789975166;
45;1;24.75;15.625;10;21.25;4;22.6027736664;19.7264900208;8;43.1151270866;
46;1;24.75;15.625;10;21.25;4;22.5499992371;22.7264900208;9;43.5695996284;
47;1;24.75;15.625;11;21.25;4;24.5499992371;25.5;9;44.0391392708;
48;1;24.75;15.625;11;21.25;4;24.5499992371;26.5;10;44.5199065208;
49;1;24.75;15.625;11;21.25;4;24.5499992371;27.5;10;45.007601738;
50;1;24.75;15.625;12;21.25;4;24.5499992371;28.5;11;45.4976010323;
51;1;24.75;15.625;12;21.25;4;25.5499992371;27.5;11;46.9851250648;
52;1;24.75;15.625;12;21.25;4;27.3466529846;28.5;12;47.5954207182;
53;1;24.75;15.625;13;21.25;4;28.4547195435;29.5;12;48.2093776464;
54;1;24.75;15.625;14;21.25;4;28.8471088409;30.5;13;48.8242692947;
55;1;24.75;15.625;14;21.25;5;28.9854602814;31.5;12;49.4379246235;
56;1;24.75;15.625;15;21.25;5;28.7594070435;32.5;13;50.0488010645;
57;1;24.75;15.625;15;21.25;6;28.8517684937;33.4093551636;11;79.406008482;
58;1;24.75;15.625;15;21.25;6;30.397600174;33.5;11;82.0217819214;
59;1;24.75;15.625;15;21.25;6;29.4525032043;35.5;11;84.1556713581;
60;1;24.75;15.625;16;21.25;6;30.1241722107;37.5;11;85.8675906658;
61;1;24.75;15.625;16;21.25;6;30.5499992371;40.5;11;87.2433638573;
62;1;24.75;15.625;17;22.046875;6;32.2612915039;41.5;12;89.3693139553;
63;1;25.2281265259;16.0234375;17;22.6979465485;6;33.5499992371;44.5;12;90.0173819065;
64;2;25.6187667847;16.3489723206;16;23.2204647064;6;36.5499992371;44.4358596802;11;90.6422088146;
65;2;25.9322776794;16.6102333069;16;23.6336803436;6;38.7886314392;44.6319313049;13;91.2685205936;
66;2;26.1802082062;16.8168411255;16;23.9565925598;6;38.7956466675;44.6319313049;13;91.8960340023;
67;2;26.3739547729;16.9782962799;16;24.0;6;38.8027915955;47.6319313049;14;96.4574130774;
68;2;26.4000015259;17.0;16;24.0;6;40.1253433228;50.1319313049;14;100.08155036;
69;2;26.4000015259;17.0;17;24.0;7;39.0382537842;54.1247558594;13;102.949795842;
70;2;26.4000015259;17.0;17;24.0;7;40.4550018311;53.1209335327;14;105.208769917;
71;2;26.4000015259;17.0;17;24.0;8;41.1592674255;52.7733230591;12;131.562388539;
72;2;26.4000015259;17.0;16;24.0;8;38.1592674255;57.7974281311;14;134.426448584;
73;2;26.4000015259;17.0;15;24.0;9;38.1592674255;62.822101593;13;136.883744955;
74;2;26.4000015259;17.0;15;24.0;9;37.1592674255;67.1209335327;13;138.767473698;
75;2;26.4000015259;17.0;15;25.0;9;36.1592674255;72.4524536133;14;140.226804852;
76;2;27.4000015259;18.0;16;25.0;9;38.0;70.7782211304;16;141.438916922;
77;2;26.4000015259;20.0;16;25.0;10;37.0;76.4787445068;16;142.399057865;
78;2;27.4000015259;20.0;16;25.0;11;38.0;76.4787445068;14;142.955162287;
79;2;25.4000015259;22.0;16;25.0;11;40.0;78.4787445068;16;143.472275734;
80;2;26.4000015259;22.0;16;25.0;11;42.0;80.4787445068;20;143.949098229;
81;2;27.4000015259;22.0;16;25.0;11;42.75;82.4787445068;20;144.385558248;
82;2;25.4000015259;23.0;17;25.0;11;41.75;82.6464920044;20;144.782618523;
83;2;26.4000015259;22.0;17;25.0;11;41.75;84.6758956909;23;145.14205265;
84;2;27.4000015259;22.0;17;25.0;11;42.375;86.7056427002;24;145.466222286;
85;2;25.4000015259;23.0;17;25.0;11;44.5070800781;91.7356948853;24;145.757865906;
86;2;26.4000015259;22.0;17;25.0;11;47.4757843018;96.7660217285;26;146.019914389;
87;2;27.4000015259;22.0;18;25.0;11;49.501991272;101.796592712;27;146.254153252;
88;2;25.4000015259;23.0;18;25.0;11;51.6081466675;103.82736969;26;146.316048861;
89;2;26.4000015259;22.0;18;25.0;11;50.631603241;108.858322144;27;146.378210545;
90;2;27.4000015259;22.0;18;25.0;11;50.6378211975;113.889396667;30;146.440562248;
91;2;25.4000015259;23.0;19;25.0;11;51.6440544128;115.920578003;30;146.503026962;
92;2;26.4000015259;22.0;18;25.0;11;52.6502990723;114.951805115;31;146.565526962;
93;2;27.4000015259;22.0;18;25.0;11;50.6565513611;119.983055115;33;146.627984047;
94;2;25.4000015259;23.0;18;25.0;11;51.6627960205;122.014282227;37;146.690320253;
95;2;26.4000015259;22.0;18;25.0;11;52.6690292358;121.045455933;37;146.752458096;
96;2;27.4000015259;22.0;19;25.0;11;50.6752471924;126.076522827;38;146.814320803;
97;2;25.4000015259;23.0;19;25.0;11;51.6814308167;128.107452393;39;146.875832796;
98;2;26.4000015259;22.0;19;25.0;11;53.6875801086;124.138214111;40;146.936920404;
99;2;27.4000015259;22.0;18;25.0;11;50.6936912537;129.168762207;40;146.997511387;
100;2;25.4000015259;23.0;17;25.0;11;50.6997489929;134.798538208;40;147.057536125;
