Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;2;8.0;10.1999998093;4;21.0;
5;1;12.8999996185;8.625;5;17.25;2;8.14999961853;10.0;4;21.0900000334;
6;1;13.8999996185;8.625;5;17.25;2;9.24524974823;10.0;4;21.1871190071;
7;2;15.5;8.625;4;18.5949993134;2;9.76710128784;10.0;4;21.2917383909;
8;2;15.5569992065;8.79749965668;4;19.0386961699;2;9.79064083099;10.0;4;21.817143321;
9;2;15.7317180634;8.94309806824;4;20.5643742085;2;9.90885734558;10.1999998093;4;22.2793469429;
10;2;16.5219802856;9.60165023804;4;21.9690209627;2;10.0128526688;10.3632001877;4;22.6900259256;
11;2;18.5219802856;10.1822328568;4;23.2470649481;2;10.1052560806;10.4951858521;4;23.9506295919;
12;2;20.5219802856;10.6796894073;4;24.4058237076;2;10.3888921738;11.0209560394;5;25.0538563728;
13;2;21.5219802856;11.0951957703;4;25.4621527195;2;12.2042226791;11.4571752548;5;26.0146684647;
14;2;23.5219802856;11.4346656799;5;26.4384868145;2;14.2042226791;11.8107032776;5;26.8543052673;
15;2;25.336807251;11.7068872452;5;26.7128777504;2;16.2042217255;12.0916318893;5;27.5962526798;
16;2;26.6312675476;11.598698616;5;27.0712814331;2;17.3919029236;12.3113050461;5;28.2632865906;
17;2;27.9631538391;11.5013284683;5;27.5136885643;2;18.4656772614;12.4808797836;5;28.6547400951;
18;2;29.3337593079;11.4136953354;5;28.0384473801;2;19.5451507568;12.5;5;29.0328326225;
19;2;30.7432594299;11.3348255157;5;28.6417350769;2;20.5323867798;12.5;6;29.4347915649;
20;2;31.1850414276;11.2638425827;5;29.3171062469;2;20.6228275299;12.5;6;29.8589887619;
21;2;31.5902633667;11.1999588013;6;30.0551977158;2;20.7182731628;12.5;6;30.3031497002;
22;2;32.0331192017;11.1424627304;6;30.8437108994;3;20.8182086945;12.5;5;30.7643566132;
23;2;32.5062255859;11.090716362;6;31.6677055359;3;20.9219799042;12.5;6;31.2390885353;
24;2;33.0006217957;11.0441446304;6;32.5102615356;3;21.0287952423;12.5;6;31.7232985497;
25;2;30.9503250122;12.0022296906;6;33.3534641266;3;21.1377410889;12.5;7;32.2125329971;
26;2;29.9050598145;12.964507103;4;34.1795883179;3;21.2478199005;12.5;7;32.7020812035;
27;2;28.8643188477;13.9305562973;4;34.9723348618;3;21.3579673767;12.5;7;33.1871519089;
28;3;27.8276519775;14.9000005722;3;35.7179050446;3;21.4671096802;12.5;7;33.6630582809;
29;3;27.047000885;15.8725004196;4;36.4057693481;3;21.5741882324;12.5;8;34.1254005432;
30;3;27.0172996521;16.8477516174;3;37.0290260315;3;19.625;13.5;8;34.570227623;
31;3;26.9905700684;17.8254756927;3;37.584359169;3;20.625;12.5;8;34.9941673279;
32;3;26.9665145874;18.7921791077;3;38.0716457367;3;21.625;12.5;8;35.3945169449;
33;3;26.9448623657;19.035823822;2;38.4933490753;3;19.625;13.5;7;35.7692890167;
34;3;27.9253768921;18.035823822;2;38.8538150787;3;19.625;14.5;7;36.1172132492;
35;3;28.9078407288;18.035823822;2;39.1585865021;3;19.625;15.5;7;36.4376983643;
36;3;29.8920555115;18.7873859406;3;39.4138031006;3;19.625;16.5;7;37.7307662964;
37;3;30.8778495789;19.7873859406;4;39.6257247925;3;19.625;16.0;7;38.1269644499;
38;3;31.865064621;20.7208862305;4;39.6725959778;3;20.625;15.5;9;38.5126985312;
39;3;32.8535575867;20.7112979889;4;39.65533638;3;21.9119720459;16.5;8;38.8907022476;
40;3;33.8432006836;20.7026672363;5;39.6398029327;3;21.9484882355;17.5;8;39.2639629841;
41;3;34.8338813782;20.6949005127;5;39.6258220673;3;20.9891242981;16.5;9;39.6356083155;
42;3;35.8254928589;20.6879119873;5;39.6132392883;3;21.0342102051;16.5;9;40.0087878704;
43;3;36.817943573;20.6816196442;5;39.6019153595;3;20.0840568542;15.5;9;40.2842636108;
44;3;37.7611503601;20.6759567261;5;39.5917243958;3;20.1389598846;15.5;9;40.5518820286;
45;3;37.7550354004;20.6708621979;5;39.5825519562;4;22.1241722107;18.5;5;50.8440244198;
46;3;37.7495307922;20.6662750244;5;39.5742969513;4;23.5499992371;22.5;7;51.5613026619;
47;3;37.7445793152;20.662147522;5;39.5668678284;4;26.2612915039;26.5;8;52.278346777;
48;3;37.7401199341;20.6584339142;5;39.5601806641;4;27.5499992371;29.5;8;52.9936618805;
49;3;37.7361106873;20.655090332;6;39.5541629791;4;28.5499992371;31.5;9;53.7058968544;
50;3;37.7324981689;20.6520805359;6;39.548746109;5;29.1244564056;33.5;8;54.4137158394;
51;3;37.7292480469;20.6493721008;6;39.5438709259;5;30.1903114319;32.5;9;55.1156697273;
52;3;37.7263221741;20.6469345093;6;41.0174255371;5;29.2501220703;33.5;9;55.8100876808;
53;3;38.6104545593;21.0415248871;7;42.2420349121;5;30.3041095734;32.5;10;56.4950003624;
54;4;39.3452224731;21.3636016846;6;43.243555069;6;29.3525676727;33.5;9;57.1681036949;
55;4;39.9461326599;21.6218719482;6;44.0518074036;6;30.3958435059;32.5;9;57.8267774582;
56;4;40.4310836792;21.8259811401;6;44.6970729828;6;29.4343147278;33.5;10;58.4681487083;
57;4;40.8182449341;21.9854011536;6;44.9902687073;6;30.468372345;32.5;10;58.9851250648;
58;4;38.8357658386;23.0;6;45.0;6;31.2716522217;32.5;10;59.465420723;
59;4;37.8357658386;24.0;7;46.0;7;31.3797187805;32.5;9;59.9339466095;
60;6;40.8357658386;27.0;5;46.9250000119;7;31.4851379395;32.5;9;60.3865451813;
61;6;42.8357658386;30.0;5;46.9174999595;7;31.586971283;32.5;11;60.8195896149;
62;6;43.5217666626;33.0;5;46.9197139144;7;31.6844062805;32.5;11;61.2300891876;
63;6;43.2731628418;36.0;5;46.9310359359;7;31.7767677307;32.5;11;61.6157541275;
64;6;42.2294235229;39.0;5;47.9509193897;7;29.8635444641;33.5;12;61.9750175476;
65;6;42.1900558472;41.6290245056;5;48.0388692617;9;28.8635444641;33.5;9;76.807009697;
66;6;42.1546287537;43.665145874;6;48.1373986006;9;27.4749984741;36.5;9;77.6915063858;
67;6;41.1227416992;45.7028579712;6;48.246162951;9;27.4749984741;39.5;9;80.4422130585;
68;6;40.0940437317;47.7421760559;7;48.3648405075;9;26.56275177;40.5;10;82.794254303;
69;6;39.6324539185;49.7831115723;8;48.4931256771;9;24.6377506256;42.5;11;84.7867355347;
70;7;39.6092071533;51.4908103943;7;48.6307224631;9;25.6377506256;46.6872596741;11;86.4640741348;
71;7;39.5882873535;51.7028579712;7;48.777338028;9;28.625;46.9097442627;11;87.6931409836;
72;8;39.5694580078;52.7421760559;4;58.9326773584;10;30.625;42.9097442627;11;88.493598938;
73;8;40.5525131226;54.7831115723;5;59.5964378715;10;32.9217376709;41.9097442627;12;89.1843719482;
74;9;41.5372619629;56.8256645203;4;60.240804702;10;29.3679351807;44.9097442627;12;89.5752458572;
75;9;41.5235366821;58.8698272705;5;60.86236462;10;28.3999996185;46.9097442627;12;89.782907486;
76;9;41.5111808777;60.9155807495;7;61.458705157;10;28.3999996185;49.9097442627;12;89.9628295898;
77;9;41.5000648499;62.9629058838;8;62.0283808708;10;27.3999996185;50.9097442627;12;91.0;
78;9;41.4900588989;64.5117645264;9;62.5708232522;10;28.3999996185;54.9097442627;11;92.0599999428;
79;9;41.4810523987;65.5621185303;9;63.0862136185;10;32.4000015259;56.9097442627;11;93.1429638863;
80;9;41.472946167;66.6139068604;9;63.5753358305;10;34.0276641846;62.9097442627;11;93.3091568947;
81;9;41.4656524658;67.6670608521;10;64.039422065;10;35.0090446472;68.9097442627;11;94.4841697216;
82;9;41.4590873718;71.2101211548;10;64.4800090492;10;37.5589370728;72.9097442627;12;94.7482889891;
83;9;41.4531784058;73.2880477905;9;64.8988035917;10;37.0577926636;79.5748901367;11;96.0273138285;
84;9;41.4478607178;76.3675384521;9;65.2975783646;11;36.7750015259;84.1635513306;7;96.5717195272;
85;9;41.4430770874;78.3204345703;10;65.5824093819;11;36.7750015259;86.4711456299;7;97.1913076639;
86;9;41.4387664795;79.4306030273;11;65.8188372254;11;36.4000015259;91.0486297607;9;97.8988163471;
87;9;41.4348907471;80.5138397217;12;66.0571694076;11;36.7279853821;93.1600494385;10;98.7085479498;
88;9;41.4314041138;81.5979766846;14;66.2967843413;11;38.1593818665;93.3515167236;11;99.6360497475;
89;9;41.4282608032;82.6828155518;14;66.7447164655;11;38.7789382935;95.3659591675;11;100.697447538;
90;9;41.4350280762;83.9051361084;15;67.2116802633;11;39.8333053589;96.2526779175;13;101.908306241;
91;9;41.4419784546;85.1411514282;17;67.6963878274;11;40.274017334;97.6894378662;13;103.2819103;
92;9;41.4491081238;86.3901596069;18;68.1971211135;11;40.7858123779;98.239730835;13;104.826930285;
93;10;41.4564285278;87.6511535645;18;68.7117224336;11;40.3434753418;97.2026290894;13;106.54459703;
94;10;41.4639434814;88.9227981567;17;69.237611413;11;40.4380302429;98.2026290894;16;108.425754189;
95;10;41.4716491699;90.2034759521;19;69.7718180418;12;40.3432006836;102.202629089;15;110.448459506;
96;10;41.4795532227;91.4912643433;20;70.3110442162;12;41.0626602173;103.479804993;16;112.577045918;
97;10;41.487663269;92.0660324097;19;70.8517472148;12;36.7750015259;107.656692505;17;114.76352489;
98;10;41.4959793091;92.4372406006;20;71.3902392983;13;36.7750015259;108.943260193;17;116.951779723;
99;10;41.5045013428;92.8067321777;22;72.9228026271;13;38.235786438;106.881477356;18;119.08411026;
100;11;42.5132369995;94.1718826294;21;73.6058079898;13;37.1652488708;108.897186279;18;121.108693957;
101;11;43.5221939087;95.5301513672;21;74.2995775342;13;37.2962112427;112.912918091;19;122.985972047;
102;11;43.5313644409;96.8791351318;20;75.0038937032;13;39.1337623596;110.928665161;20;125.692255497;
103;11;43.540763855;98.2166748047;22;75.7190794349;13;44.7269554138;119.482063293;20;127.239889622;
104;12;43.5503883362;99.5408477783;22;76.4459939003;13;48.9816627502;127.637687683;21;129.614768386;
105;13;43.5602416992;100.850097656;21;77.1859707236;13;52.2614822388;129.686538696;22;130.931728244;
106;13;44.5703277588;99.9085998535;24;77.9406998456;13;53.3831825256;132.070709229;23;132.119304419;
107;13;44.5806465149;99.9085998535;25;79.712043792;13;53.5919303894;135.313415527;23;133.198958635;
108;13;44.5912055969;100.908599854;25;80.5618050694;13;55.7976493835;134.555023193;25;134.119568706;
109;13;45.6020088196;102.757286072;25;82.8773007989;14;56.7919502258;134.654693604;22;134.809069276;
110;13;47.3850708008;103.719329834;26;85.966155231;14;53.9586601257;137.753417969;23;135.500476837;
111;15;49.0076522827;106.303344727;23;89.0848737955;13;53.1824493408;132.850952148;24;135.006155729;
112;16;51.493057251;110.776329041;23;90.9354091883;13;51.9006156921;137.752563477;25;135.676521301;
113;17;52.8662071228;114.155639648;24;92.5733783245;13;51.9676513672;138.425643921;26;136.345466733;
114;17;53.0822868347;117.415313721;25;93.9336549044;13;52.0345497131;141.572494507;28;137.012067795;
115;18;53.0998764038;120.531585693;25;95.2468648553;13;52.1012077332;144.039123535;31;137.675449371;
116;18;53.1180000305;122.608337402;25;96.3110944033;13;52.1675453186;146.503494263;35;138.334768891;
117;18;55.4720726013;124.139595032;25;97.379134059;13;52.2334823608;148.965026855;35;140.704045296;
118;18;57.503288269;124.201545715;27;98.4468932748;13;52.4704055786;152.623535156;41;143.198843598;
119;18;59.5354003906;124.260131836;27;100.504108906;13;52.7198829651;156.369873047;41;145.801585913;
120;18;62.5684242249;125.315422058;27;101.601119041;13;52.9801597595;157.19178772;42;148.4907372;
121;18;65.6023712158;126.367530823;27;102.585481703;13;54.2490730286;158.074203491;43;151.241151094;
122;18;67.6372375488;127.900001526;28;103.557848334;13;56.4528427124;157.500595093;43;154.024557114;
123;18;69.6730499268;129.899993896;33;104.496509969;13;56.5936546326;157.486206055;43;156.81018424;
124;18;72.7097930908;130.899993896;34;105.398037672;14;56.0397644043;157.226959229;44;159.565565348;
125;18;75.7474822998;132.899993896;34;106.260780156;14;57.2955131531;158.006393433;45;162.257593632;
126;18;78.7861251831;134.899993896;34;107.084653676;14;58.516960144;158.849899292;46;164.853845358;
127;18;80.9257125854;136.899993896;35;107.870848656;14;58.6145629883;158.893539429;47;167.324160576;
128;18;82.9662475586;138.899993896;35;108.598878384;14;58.0968055725;157.937255859;47;169.642334938;
129;18;85.0077362061;140.899993896;35;109.293221474;14;60.2949676514;158.981002808;48;171.78768611;
130;18;86.5501556396;142.899993896;35;109.957040906;14;59.4783668518;158.62979126;49;174.746207714;
131;18;87.5935134888;144.181808472;38;110.593607783;14;60.7420654297;158.915344238;50;176.57109189;
132;18;88.637802124;145.248077393;39;111.141449332;14;62.8327903748;156.958862305;51;178.205485344;
133;18;89.6830062866;146.316467285;40;111.582620978;14;63.3597106934;159.002182007;52;179.655759692;
134;18;90.7291183472;147.386962891;40;112.028364897;14;63.4311180115;161.045272827;54;180.888168335;
135;18;91.7761154175;153.350585938;46;112.477877617;15;64.6010818481;160.088058472;53;181.721257091;
136;18;93.8239898682;153.467529297;46;112.930326343;15;65.5721206665;160.130508423;55;182.428074479;
137;18;93.8727264404;156.58732605;46;113.384855032;16;69.6258163452;162.172561646;55;183.051280022;
138;18;94.9222946167;159.709793091;47;113.840591669;16;74.6718673706;160.424819946;54;183.601469398;
139;18;96.9726715088;159.834701538;48;114.296654463;16;80.6995697021;159.465957642;55;183.879475117;
140;18;97.0238418579;162.361846924;49;114.752158642;16;86.715385437;158.506561279;56;184.024997354;
141;18;98.0757675171;164.490936279;49;115.206225038;16;92.7299423218;156.698562622;57;185.17284143;
142;18;101.128417969;160.621749878;50;115.65798533;16;99.744720459;155.019821167;57;185.382907152;
143;18;98.1817703247;165.381958008;50;116.106588364;16;106.259727478;153.124862671;58;188.198043108;
144;18;100.235786438;164.381958008;51;116.551209927;16;109.447242737;153.344360352;59;190.537383914;
145;18;98.2904281616;168.781951904;51;116.991055012;16;112.269248962;152.291152954;61;192.462333679;
146;18;98.3456573486;172.781951904;53;117.425364614;16;115.291748047;152.40032959;62;194.042939544;
147;18;100.401428223;171.081939697;55;117.853422642;16;116.45401001;151.510665894;62;195.17513144;
148;19;100.457710266;170.081939697;54;118.274557352;16;118.344444275;150.622039795;64;195.991820335;
149;19;98.5144577026;175.081939697;58;118.688147068;16;119.431335449;146.734329224;65;196.720638394;
150;19;99.5716171265;177.081939697;59;119.093621969;16;116.479957581;151.847351074;64;197.237440825;
151;19;100.929138184;173.081939697;59;119.490468502;16;116.518165588;157.240020752;64;197.488662839;
152;19;96.9869918823;178.081939697;50;119.878227711;17;116.015846252;161.354049683;60;197.743409753;
153;19;97.9451141357;180.081939697;55;120.256499052;17;111.04132843;169.233215332;61;198.001363516;
154;18;97.0034484863;174.081939697;55;116.81155324;18;109.067123413;174.412857056;54;202.029114485;
155;20;96.061958313;176.081939697;53;117.124624491;18;108.093208313;180.592254639;55;202.320713997;
156;20;96.1205825806;178.081939697;57;117.428556919;19;106.117721558;183.227767944;55;202.59190011;
157;20;96.1792755127;180.081939697;55;117.723180771;19;105.526184082;187.38684082;45;202.864756107;
158;20;98.2379760742;176.081939697;55;118.354146242;19;107.549057007;193.546081543;45;204.138824701;
159;20;96.3321075439;178.081939697;56;118.930109024;19;110.572181702;200.705123901;46;204.47363162;
160;22;96.4272384644;180.081939697;52;133.237960339;19;112.332336426;206.863555908;46;204.784160852;
161;22;98.5232467651;184.081939697;50;136.101932526;19;112.478416443;213.021011353;45;205.085800767;
162;22;103.619987488;183.081939697;50;139.089460611;19;110.508575439;219.177093506;46;206.390995979;
163;22;103.717330933;189.081939697;50;142.312078953;19;110.739097595;226.331451416;46;206.819283247;
164;22;106.815132141;196.081939697;50;145.653770685;19;112.158218384;230.331451416;46;207.263244748;
165;22;110.913246155;204.081939697;48;149.127398133;19;111.326324463;234.331451416;47;207.723481178;
166;22;116.444450378;207.081939697;48;152.76453805;19;109.3723526;242.331451416;47;208.200593233;
167;22;117.941230774;216.081939697;31;155.576034665;19;110.408973694;245.93145752;33;208.695162296;
168;22;120.494468689;224.081939697;33;158.544870019;19;111.469520569;246.93145752;33;209.207722545;
169;24;122.109054565;232.081939697;32;161.712724209;19;110.520774841;250.93145752;34;209.738728881;
170;24;125.789344788;233.081939697;33;165.117166281;19;109.573875427;257.93145752;39;210.343454003;
171;24;125.538703918;240.081939697;34;168.784611821;19;110.62436676;256.93145752;44;211.242650747;
172;24;127.359130859;247.081939697;36;172.613361359;19;110.724266052;256.93145752;44;212.175020218;
173;24;129.250717163;253.411834717;37;176.614526033;20;109.817504883;263.93145752;43;236.138434649;
174;24;133.211151123;252.829589844;41;180.855332971;20;110.913841248;266.93145752;45;239.430310249;
175;24;133.23538208;258.155639648;42;186.248169422;20;111.988754272;266.93145752;47;243.395699024;
176;24;136.3152771;264.498626709;44;190.737873077;20;112.114761353;273.93145752;47;247.032155991;
177;24;138.405944824;268.858581543;44;195.114913583;20;113.218681335;280.93145752;47;255.2751441;
178;24;140.495178223;266.235412598;45;197.316419005;20;113.616127014;285.035461426;49;262.320119619;
179;24;143.92199707;269.25881958;46;205.778955936;20;112.746383667;294.137298584;55;268.246613741;
180;24;148.192352295;273.194335938;46;212.950011015;20;111.977302551;299.236846924;49;273.2073102;
181;24;146.486434937;277.819396973;48;219.263661385;20;109.667411804;301.236846924;48;277.375675678;
182;23;138.683502197;285.42767334;47;215.623326898;21;106.758628845;305.236846924;46;289.41208005;
183;23;139.11605835;296.822418213;48;220.426027179;21;107.04712677;311.236846924;46;292.104448795;
184;23;138.313018799;307.661499023;41;224.665901423;21;109.336685181;314.236846924;45;294.217792034;
185;23;137.44934082;315.535919189;43;228.44768858;21;109.39540863;323.236846924;45;296.007644057;
186;23;140.218719482;320.983123779;43;231.712172985;21;108.916923523;328.236846924;44;297.627037048;
187;23;141.102371216;329.312103271;44;234.625543356;21;109.156425476;331.236846924;49;299.104732037;
188;23;147.495391846;331.275604248;45;237.339932919;21;109.305328369;338.236846924;49;300.51584506;
189;23;148.711105347;336.072540283;51;239.883417845;21;108.413986206;343.236846924;49;301.857792377;
190;23;149.511199951;346.569854736;51;246.913214445;21;112.451438904;340.236846924;51;303.435626507;
191;23;154.313735962;356.469940186;54;252.808146238;21;111.809173584;348.236846924;53;317.768308163;
192;23;158.188323975;363.697357178;51;257.748645067;21;111.098838806;359.236846924;54;329.491686583;
193;23;156.315612793;372.61239624;58;261.985338211;21;115.081619263;369.236846924;54;338.99725914;
194;23;161.382553101;372.391845703;59;282.239035606;21;120.812576294;391.425811768;56;346.386104941;
195;23;172.402191162;388.108856201;60;299.828072071;21;124.880462646;408.914794922;58;351.860171795;
196;23;180.178192139;402.073730469;61;314.819929123;21;134.690582275;413.972564697;60;356.015784264;
197;23;186.83480835;414.242126465;63;327.489639759;21;138.304153442;421.003936768;61;358.860710621;
198;23;191.331756592;427.702301025;63;337.994935513;21;142.838729858;429.833770752;63;361.095642567;
199;23;194.550048828;439.585662842;62;346.342402458;21;151.043991089;428.592987061;66;362.817907095;
200;23;199.363800049;437.516998291;57;350.543353081;21;152.234481812;433.990142822;67;364.406551361;
201;23;201.937683105;439.253051758;59;354.086444855;21;158.377212524;435.035705566;68;365.755174398;
