Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
5;2;13.5;8.625;4;18.25;1;8.0;10.0;4;20.0;
6;2;14.5;8.625;2;18.3250000477;1;9.0;10.0;4;20.0;
7;2;15.5450000763;8.625;2;18.7605681419;1;9.5;10.0;4;20.0;
8;2;16.2563400269;8.79749965668;2;19.1489084959;1;9.5;10.0;4;20.3999996185;
9;2;16.4893455505;8.94309806824;2;20.0586935282;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;17.0352153778;9.3333568573;2;20.8682775497;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;19.0352153778;9.6677980423;2;21.5845614672;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;21.0352153778;9.94955635071;2;22.2177865505;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;22.3105487823;10.1834592819;2;22.7799050808;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;23.4177036285;10.3752222061;2;23.2832708359;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;24.5330238342;10.5308046341;3;23.6777949333;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;25.656703949;10.625;3;23.8980493546;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;26.7888565063;10.625;3;24.1324534416;1;15.7228336334;12.4808797836;5;25.0;
18;2;27.9295005798;10.625;3;24.3808503151;1;16.7228336334;12.5;5;25.0;
19;2;28.6285095215;10.625;3;24.6428759098;1;17.625;12.5;6;25.0;
20;2;28.7857246399;10.625;3;24.9179406166;1;17.625;12.5;7;25.0;
21;2;28.9507637024;10.625;4;25.2052159309;1;17.625;12.5;7;25.0;
22;2;29.1231307983;10.625;4;25.5036282539;1;17.625;12.5;7;25.0;
23;2;29.3021774292;10.625;4;25.8118619919;1;17.625;12.5;8;25.0;
24;2;29.4871177673;10.625;4;26.128370285;1;17.625;12.5;8;25.0;
25;2;29.6770210266;10.625;4;26.4513978958;1;17.625;12.5;8;25.0;
26;2;29.8708381653;10.625;4;26.7790131569;1;17.625;12.5;8;25.0;
27;2;30.067407608;10.625;4;27.1091499329;1;17.625;12.5;9;25.0;
28;2;30.2654895782;10.625;4;27.4396557808;1;17.625;12.5;9;25.0;
29;2;30.4637947083;10.625;4;27.7683477402;1;17.625;12.5;9;25.0;
30;2;30.6610088348;10.625;4;28.0930690765;1;17.625;12.5;9;25.0;
31;2;30.8558425903;10.625;4;28.4117460251;1;17.625;12.5;9;25.0;
32;2;31.0470466614;10.625;4;28.7224407196;1;17.625;12.5;9;25.0;
33;2;31.2334632874;10.625;5;29.0233979225;1;17.625;12.5;9;25.0;
34;2;31.4140396118;12.625;6;29.3130817413;1;17.625;12.5;9;25.0;
35;3;31.5878486633;14.625;5;29.5902032852;1;17.625;12.5;9;25.0;
36;3;31.7541217804;16.625;6;29.8537368774;1;17.625;12.5;9;25.0;
37;3;31.9122428894;18.625;6;30.1029233932;1;17.625;12.5;9;25.0;
38;3;32.0617523193;20.625;7;30.337266922;1;17.625;12.5;9;25.0;
39;3;32.2023620605;20.625;7;30.5565185547;1;17.625;12.5;9;25.0;
40;3;32.3339118958;20.625;8;30.7606554031;1;17.625;12.5;9;25.0;
41;3;32.4563941956;20.625;8;30.9498548508;1;17.625;12.5;9;25.0;
42;4;32.5699119568;20.625;8;31.1244659424;1;17.625;12.5;10;25.0;
43;4;32.6746788025;20.625;8;32.2849788666;1;17.625;12.5;11;25.0;
44;4;33.7709884644;21.625;8;32.4819934368;1;17.625;12.5;11;25.0;
45;4;34.8591957092;22.625;9;32.6681675911;1;17.625;12.5;11;25.0;
46;4;34.9397163391;23.625;9;32.8442662954;1;17.625;12.5;11;25.0;
47;4;35.0129890442;24.625;9;32.9619446993;1;17.625;12.5;12;25.0;
48;4;35.0499992371;25.625;10;33.019973278;1;17.625;12.5;12;25.0;
49;4;35.0499992371;26.2599868774;10;33.0800433159;1;17.625;12.5;12;25.0;
50;4;35.0499992371;26.2900218964;10;33.1421557665;1;17.625;12.5;12;25.0;
51;4;35.0499992371;26.3210773468;10;33.2063041925;1;17.625;13.5;12;25.0;
52;4;35.0499992371;26.3531532288;11;35.3901011944;1;17.625;14.5;11;25.0;
53;4;37.6340637207;27.0234375;11;36.4750697613;1;17.625;15.5;12;25.0;
54;4;39.2490386963;28.3489723206;12;37.4222633839;1;17.625;16.5;12;25.0;
55;4;39.7795791626;29.6102333069;11;38.2520488501;3;18.625;18.5;10;26.0;
56;4;40.2378540039;30.8168411255;13;38.9846651554;3;19.625;19.5;9;26.1299999952;
57;6;40.6359672546;31.9782962799;10;71.43220222;3;19.8792495728;20.5;9;26.2754310369;
58;6;42.1604614258;33.0;10;74.7120405436;3;19.9119720459;21.5;10;26.4377241135;
59;6;43.0558013916;34.7028579712;10;77.2035520077;3;19.9484882355;22.5;11;26.6183350086;
60;6;43.2227287292;35.7421760559;11;78.9578949213;3;19.625;23.3091678619;11;26.8187118769;
61;6;43.3411140442;36.7831115723;11;80.2151412964;3;19.625;23.4093551636;12;27.0402543545;
62;6;43.4647026062;37.8256645203;12;81.0616801977;3;20.0840568542;22.5;13;27.2842636108;
63;6;43.5932197571;38.8698272705;13;82.3750361204;3;20.1389598846;22.5;13;27.5518820286;
64;7;44.7263259888;40.9155807495;12;82.6234830022;4;20.1991729736;22.5;10;42.8440244198;
65;7;43.7263259888;43.0;12;82.8886391521;4;21.2649059296;23.5;11;43.9113030434;
66;7;44.1145019531;47.0;12;83.1687409282;4;22.3362922668;24.5;11;44.9233214855;
67;7;44.0780525208;49.1859970093;11;83.4619799256;4;22.4133872986;25.5;10;45.8790130615;
68;7;43.0452461243;50.2377815247;9;83.766507864;4;21.625;27.5;10;46.7801318169;
69;7;43.0157241821;52.1670608521;7;84.0804498196;4;21.625;29.5;10;47.6303238869;
70;8;42.9824562073;55.1670608521;6;84.4019184113;4;22.625;28.5;10;48.4342169762;
71;8;41.7433052063;59.1670608521;7;84.7290334105;4;22.7759037018;29.5;10;49.1966176033;
72;8;40.8929634094;63.1670608521;8;85.0599404573;4;22.8781604767;30.5;10;49.9219021797;
73;8;40.0415306091;67.1670608521;9;85.3928345442;4;22.9838066101;31.5;11;50.5199065208;
74;8;39.98828125;71.1670608521;9;85.7259809375;4;23.0919799805;32.5;11;51.007601738;
75;8;40.1325149536;74.5098876953;10;86.0577338934;4;23.2017097473;33.5;11;51.4976010323;
76;9;41.2735710144;73.8008880615;9;86.3865575492;4;23.3119602203;34.5;12;51.9851250648;
77;9;42.4108543396;73.8509063721;9;86.7110394835;4;23.4216537476;35.5;13;52.465420723;
78;9;43.5438232422;73.9023361206;10;87.0299026072;5;23.5297203064;36.5;12;52.9339466095;
79;9;44.6720161438;74.736907959;13;87.3420152366;5;23.635137558;37.5;12;53.3865451813;
80;9;45.7950515747;74.8118591309;13;87.6463939846;5;23.7369728088;38.5;12;55.5773200989;
81;9;46.912612915;74.8877563477;13;87.9422039986;5;25.1016464233;41.0;12;58.4325790405;
82;9;48.0244827271;74.9643173218;16;88.2287581563;5;26.4120826721;43.3899993896;12;60.2409105301;
83;10;48.3305015564;76.0412139893;17;88.5055091679;5;26.6745567322;45.6872596741;12;61.8535568714;
84;10;46.4305877686;78.1181716919;17;88.7720447481;5;27.8959331512;44.9097442627;12;63.1602579355;
85;10;45.5247383118;80.1949081421;18;89.028072387;5;27.4860572815;47.0;13;64.0890676975;
86;11;44.6129951477;82.2711639404;18;113.273415536;6;27.1533813477;48.0;13;65.0778470039;
87;11;46.6954574585;82.3466949463;18;115.187995791;6;28.2480659485;46.0;13;66.1425507069;
88;11;45.772277832;85.4212799072;19;116.777998239;6;27.3334846497;47.0;13;67.2997274399;
89;11;44.8436317444;88.4947052002;20;119.230104715;6;25.4098625183;50.0;13;68.5645885468;
90;11;44.4340934753;91.7737579346;21;121.451796502;6;26.4776077271;48.0;15;69.9484615326;
91;11;46.0336341858;92.0617904663;21;123.46789512;6;25.0134048462;50.0;16;71.45576334;
92;12;47.6305046082;93.3568649292;20;125.302008539;6;24.5894508362;49.0;16;73.0808763504;
93;12;49.212802887;94.6567993164;21;127.700390011;7;25.634853363;49.0;15;74.8056097031;
94;13;51.7694511414;97.9592514038;20;129.061783344;7;26.6741523743;50.0;15;76.4513893127;
95;13;54.2910118103;101.261734009;20;132.352229297;7;27.6749992371;52.0;14;78.1383800507;
96;13;57.7703170776;106.561782837;20;133.680700392;7;27.6749992371;54.0;15;79.8154211044;
97;13;61.2028007507;111.856948853;20;134.926577777;7;27.6749992371;56.0;15;81.4261550903;
98;13;61.5864677429;117.144943237;19;137.08755976;7;27.6749992371;58.0;15;82.9202461243;
99;14;62.9216003418;122.423683167;14;163.444764286;8;27.6749992371;60.0;13;84.2597522736;
100;14;63.2103309631;129.691345215;14;168.546706289;8;27.6749992371;62.0;14;85.422712326;
