Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;2;14.5;8.625;4;18.25;1;9.0;10.0;5;20.0;
7;2;14.8999996185;8.625;4;18.6349992752;1;9.5;10.0;5;20.0;
8;2;15.5569992065;8.79749965668;4;19.4952311516;1;9.5;10.0;5;20.3999996185;
9;2;16.0484275818;9.20702362061;4;20.8288120031;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.8036937714;9.83641147614;4;22.0051169395;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.8036937714;10.3850059509;4;23.0191648006;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.8036937714;10.8502531052;4;23.8775268793;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.8036937714;11.2353820801;3;24.5947935581;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;22.8036937714;11.5476398468;4;25.1899079084;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;23.8036937714;11.796459198;4;25.683116436;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;24.8036937714;11.99193573;4;26.0563102961;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.8036937714;12.125;4;26.168187499;1;15.7228336334;12.4808797836;5;25.0;
18;2;26.8036937714;12.125;4;26.2848479748;1;16.7228336334;12.5;5;25.0;
19;2;27.8036937714;12.125;4;26.4062297344;1;17.625;12.5;6;25.0;
20;2;28.5499992371;12.125;5;26.5322349072;1;17.625;12.5;7;25.0;
21;2;28.5499992371;12.125;5;26.6627278328;1;17.625;12.5;8;25.0;
22;2;28.5499992371;12.125;5;26.7975335121;1;17.625;12.5;8;25.0;
23;2;28.5499992371;12.125;5;26.9364368916;1;17.625;12.5;8;25.0;
24;2;28.5499992371;12.125;5;27.0791823864;1;17.625;12.5;8;25.0;
25;3;28.5499992371;12.125;4;27.2254743576;1;17.625;12.5;7;25.0;
26;3;29.5499992371;12.125;4;27.3749778271;1;17.625;12.5;7;25.0;
27;3;30.4249858856;12.125;5;27.2273218632;2;17.625;12.5;7;25.0;
28;4;30.336391449;11.9750003815;4;27.1120986938;2;17.625;12.5;7;25.0;
29;4;26.3699989319;13.9750003815;4;27.0258734226;2;17.625;12.5;7;25.0;
30;4;27.3699989319;13.5129365921;4;26.9654827118;2;15.625;13.5;7;25.0;
31;4;25.3699989319;14.5920915604;4;26.9280128479;2;14.625;14.5;7;25.0;
32;4;26.3699989319;13.464006424;4;26.9107785225;2;13.625;15.5;7;25.0;
33;4;24.3699989319;14.5439624786;4;26.9113030434;2;12.625;16.5;7;25.0;
34;4;25.3699989319;13.4556512833;4;27.9273004532;2;12.0;17.5;7;25.0;
35;4;27.3699989319;16.4556522369;4;27.9966702461;2;12.0;18.5;7;25.0;
36;4;29.3699989319;19.4556503296;5;28.8620921373;2;12.0;19.5;8;25.0;
37;4;29.828956604;22.3424453735;6;29.6012502909;2;12.0;20.5;8;25.0;
38;4;30.1334342957;24.3424453735;6;30.2339961529;2;12.0;21.5;8;25.0;
39;4;30.3728942871;26.3424453735;6;30.7644592524;2;12.0;22.5;8;25.0;
40;4;30.5499992371;27.125;5;31.0010898113;2;12.0;23.5;9;25.0;
41;4;30.5499992371;27.125;6;31.2387908697;2;12.0;24.5;9;25.0;
42;4;30.5499992371;27.125;5;32.4773054123;2;13.0;22.5;9;25.0;
43;4;31.5499992371;28.125;5;32.7313952446;3;13.0;24.0;10;26.0;
44;4;32.5499992371;29.125;6;32.9859102964;3;14.0;25.0;10;26.1299999952;
45;4;32.5499992371;30.125;6;33.2406381369;3;15.0;22.5;10;26.2754310369;
46;4;32.5499992371;31.125;6;33.4953767061;3;14.0;23.5;12;26.4377241135;
47;4;32.5499992371;32.125;8;33.7499313354;3;14.0;24.5;12;26.6183350086;
48;4;32.5499992371;32.125;8;34.0041106939;3;15.0;22.5;12;26.8187118769;
49;4;32.5499992371;32.125;9;34.2577216625;3;14.0;23.5;14;27.0402543545;
50;4;32.5499992371;32.125;8;34.5105674267;3;14.0;24.5;15;27.2842636108;
51;4;32.5499992371;32.125;10;34.7624422312;3;15.0;22.5;15;27.5518820286;
52;4;32.5499992371;32.125;10;35.0131281614;4;14.0;23.5;13;42.8440244198;
53;4;32.5499992371;32.125;11;35.2623944283;4;15.0;24.5;14;43.9113030434;
54;4;32.5499992371;32.125;11;35.5099930763;4;17.0;23.5;14;44.9233214855;
55;4;32.5499992371;32.125;12;36.9687640667;4;17.0;23.5;15;45.8790130615;
56;4;33.0956230164;32.5796890259;13;38.235039115;4;18.0;26.5;14;46.7801318169;
57;4;33.524433136;32.9370269775;13;39.3369967937;4;19.0;29.5;14;47.6303238869;
58;5;33.8544769287;33.2120628357;12;40.3037048578;4;20.0;32.5;15;48.4342169762;
59;5;34.1043243408;33.4202690125;13;41.0100049973;5;21.0;35.5;14;49.1966176033;
60;5;34.2000007629;33.5;13;41.5515468121;5;21.588104248;38.5;15;49.9219021797;
61;5;34.2000007629;33.5;13;42.0860081911;5;21.6648292542;39.5;16;50.5199065208;
62;5;34.2000007629;33.5;14;42.6116677523;5;22.7000007629;37.5;16;51.007601738;
63;6;34.2000007629;33.5;13;43.1268850565;5;21.7000007629;38.5;18;51.4976010323;
64;6;34.2000007629;33.5;12;43.6301162243;5;21.7000007629;39.5;19;51.9851250648;
65;7;34.2000007629;33.5;9;51.4866189957;4;20.7000007629;32.5;20;44.0;
66;7;35.0200004578;34.3499984741;10;53.0209232569;4;19.7000007629;33.5;17;44.0;
67;7;36.858001709;36.2150001526;9;53.5207753778;4;19.7000007629;34.5;17;44.0;
68;7;37.7122001648;38.09349823;8;55.0921033025;4;20.7000007629;32.5;16;44.0;
69;7;37.9970626831;40.3308868408;9;56.4929397702;4;19.7000007629;33.5;18;44.0;
70;7;35.9970626831;43.3308868408;9;57.4450097084;4;19.7000007629;34.5;17;44.0;
71;7;36.9970626831;43.5;10;58.3265051842;4;20.7000007629;32.5;18;44.0;
72;8;34.9970626831;44.5;9;59.1632455587;4;19.7000007629;33.5;19;44.0;
73;8;35.9970626831;43.5;9;59.9513015747;4;19.7000007629;34.5;18;44.0;
74;8;36.9970626831;43.5;9;60.6883145571;4;20.7000007629;32.5;17;44.0;
75;8;34.9970626831;44.5;10;61.3733799458;4;19.7000007629;33.5;17;44.0;
76;8;35.9970626831;43.5;10;62.0068598986;4;19.7000007629;34.5;17;44.0;
77;8;36.9970626831;43.5;10;62.5901589394;4;20.7000007629;32.5;17;44.0;
78;8;34.9970626831;44.5;10;63.1254826784;4;19.7000007629;33.5;18;44.0;
79;8;35.9970626831;43.5;11;63.6156039238;4;19.7000007629;34.5;17;44.0;
80;8;36.9970626831;44.5;11;64.0636544228;5;20.7000007629;32.5;17;44.0;
81;8;34.9970626831;45.5374145508;12;64.472951889;5;19.7000007629;33.5;17;44.0;
82;8;35.9970626831;44.5651702881;12;64.7282502651;5;19.7000007629;34.5;18;44.0;
83;8;36.9970626831;44.5930709839;12;64.9368023872;5;20.7000007629;32.5;18;44.0;
84;8;34.9970626831;45.6210975647;12;65.1355619431;5;19.7000007629;33.5;19;44.0;
85;8;35.9970626831;45.6492118835;12;65.2923303843;5;19.7000007629;34.5;19;45.5699996948;
86;9;36.9970626831;46.6773872375;11;65.3783813715;5;19.8710002899;35.5;19;46.8255519867;
87;9;34.9970626831;48.7055854797;11;65.4645998478;5;20.013666153;36.5;19;47.8118495941;
88;10;33.9970626831;51.2272949219;9;70.5509055853;5;21.1311988831;34.5;20;49.5761852264;
89;10;33.9970626831;54.2667198181;9;70.8372176886;5;21.2270107269;36.5;20;50.0599999428;
90;10;33.9970626831;57.3060493469;10;71.1210563183;5;22.2999992371;38.5;20;50.1229639053;
91;10;32.9970626831;60.3452415466;11;71.4015847445;5;22.2999992371;40.5;20;50.1889609098;
92;10;31.9970626831;63.3842468262;11;71.622091651;5;23.2999992371;39.5;21;50.2580518723;
93;10;30.9970626831;66.4230270386;11;71.8950864077;5;22.2999992371;41.5;20;50.3302885294;
94;10;32.9970626831;64.5;12;72.1627435684;5;22.2999992371;42.5;19;50.4057120085;
95;11;33.9970626831;63.5;12;72.4244441986;5;23.2999992371;40.5;19;50.484351635;
96;11;34.9970626831;63.5;12;73.6796444654;5;22.2999992371;41.5;16;50.5662232637;
97;11;37.7757072449;67.5;12;75.9140641689;5;22.2999992371;42.5;16;50.6513283253;
98;11;40.9141845703;68.5;13;78.1273969412;5;21.2999992371;41.5;16;50.7396525145;
99;11;39.0590209961;74.5;13;80.2930169106;5;21.2999992371;41.5;16;50.8311642408;
100;11;39.2098197937;80.5;12;81.5007184744;5;22.2999992371;42.5;16;50.9258141518;
