Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.6667137146;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.8000278473;9.3333568573;4;20.365596056;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.8000278473;9.6677980423;4;20.9597036839;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.8000278473;9.94955635071;4;21.4586846828;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.8550872803;10.1834592819;4;21.8739616871;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;22.8741378784;10.3752222061;4;22.2174443007;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;23.8935279846;10.5308046341;5;22.4387089014;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;24.9132537842;10.625;5;22.4721269608;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.933303833;10.625;5;22.5060760975;1;15.7228336334;12.4808797836;6;25.0;
18;2;26.9536724091;10.625;5;22.5405418873;1;16.7228336334;12.5;6;25.0;
19;2;27.5243244171;10.625;3;22.5755085945;1;17.625;12.5;7;25.0;
20;2;27.5453052521;10.625;3;22.6109591722;1;17.625;12.5;7;25.0;
21;2;27.566576004;10.625;4;22.6468753815;1;17.625;12.5;7;25.0;
22;2;27.5881252289;10.625;4;22.6832377911;1;17.625;12.5;8;25.0;
23;2;27.6099433899;10.625;4;22.7200255394;1;17.625;12.5;8;25.0;
24;2;27.6320152283;10.625;4;22.7572168112;1;17.625;12.5;8;25.0;
25;2;27.6543292999;10.625;3;22.7947884798;1;17.625;12.5;8;25.0;
26;2;27.6768722534;10.625;3;22.8327163458;1;17.625;12.5;8;25.0;
27;2;27.6996307373;10.625;3;22.8709751368;1;17.625;12.5;8;25.0;
28;3;27.7225856781;10.625;2;22.9095385075;1;17.625;12.5;8;25.0;
29;3;27.7457237244;10.625;2;22.9483793974;1;17.625;12.5;8;25.0;
30;3;27.76902771;10.625;2;22.9874696732;1;17.625;12.5;7;25.0;
31;3;27.7924823761;10.625;2;23.0267804861;1;17.625;12.5;7;25.0;
32;4;27.8160686493;10.625;1;23.0662822723;1;17.625;12.5;7;25.0;
33;4;27.8397693634;10.625;1;23.1059447527;1;17.625;12.5;8;25.0;
34;4;27.8635673523;10.625;1;23.1457372904;1;17.625;12.5;8;25.0;
35;4;27.8874416351;12.625;2;23.1856285334;1;17.625;12.5;8;25.0;
36;4;27.9113769531;14.625;2;23.2255871296;1;17.625;12.5;8;25.0;
37;4;27.9353523254;16.625;4;23.265581131;1;17.625;12.5;8;25.0;
38;4;27.9593486786;18.625;4;23.3055787086;1;17.625;12.5;7;25.0;
39;4;27.9833469391;20.625;4;23.3455479145;1;17.625;12.5;7;25.0;
40;4;28.0073280334;20.625;4;23.385456562;1;17.625;12.5;7;25.0;
41;4;28.0312728882;20.625;5;23.42527318;1;17.625;12.5;6;25.0;
42;4;28.0551643372;20.625;5;23.4649660587;1;17.625;12.5;5;25.0;
43;4;28.0789794922;20.625;5;23.5045039654;1;17.625;12.5;5;25.0;
44;4;28.1027030945;20.625;5;23.543856144;1;17.625;12.5;5;25.0;
45;4;28.1263141632;20.625;5;23.5829925537;1;17.625;12.5;6;25.0;
46;4;28.1497955322;20.625;5;23.6218836308;1;17.625;12.5;6;25.0;
47;4;28.1731300354;20.625;5;23.6605007648;1;17.625;12.5;6;25.0;
48;4;28.1963005066;20.625;5;23.6988155842;1;17.625;12.5;6;25.0;
49;4;28.2192897797;20.625;5;24.7368011475;1;17.625;12.5;7;25.0;
50;4;29.2420806885;21.625;7;24.794431448;1;17.625;12.5;7;25.0;
51;4;30.2646598816;22.625;7;24.8518772125;1;17.625;13.5;8;25.0;
52;4;30.2870082855;23.625;7;24.9091082811;1;17.625;14.5;8;25.0;
53;4;30.3091163635;24.625;7;24.9660950899;1;17.625;15.5;8;25.0;
54;4;30.3309669495;25.625;7;25.022809267;1;17.625;16.5;9;25.0;
55;4;30.3525466919;26.1759490967;8;25.0792232752;1;17.625;17.5;8;25.0;
56;5;30.3738479614;26.1864051819;6;25.1353104115;1;17.625;17.5;8;25.0;
57;5;30.3948535919;26.1969451904;7;26.0290415287;1;17.625;17.5;9;25.0;
58;5;30.9183540344;26.6059989929;7;26.7770717144;1;17.625;17.5;9;25.0;
59;5;31.3543434143;26.9422225952;8;27.3965286016;1;17.625;17.5;9;25.0;
60;5;31.7131061554;27.2142410278;8;27.9065412283;1;17.625;17.5;10;25.0;
61;5;32.0061264038;27.4316730499;8;28.3259880543;1;17.625;17.5;10;25.0;
62;5;32.2447319031;27.604013443;9;28.4655486345;1;17.625;17.5;10;25.0;
63;6;32.3153419495;27.6366577148;8;28.5612039566;1;17.625;17.5;11;25.0;
64;7;30.4000015259;28.6476516724;7;28.6562484503;2;17.625;17.5;10;25.0;
65;7;30.4000015259;29.328125;7;28.7505723238;2;17.625;17.5;10;25.0;
66;7;30.4000015259;29.3752861023;7;28.8440703154;2;17.625;17.5;11;25.0;
67;7;30.4000015259;33.328125;8;28.9366419315;2;17.625;17.5;11;25.0;
68;7;30.4000015259;35.328125;9;29.0281919241;2;17.625;17.5;11;25.0;
69;7;30.4000015259;37.328125;9;29.11863029;2;17.625;17.5;11;25.0;
70;7;30.4000015259;39.328125;10;29.2078733444;2;17.625;17.5;11;25.0;
71;8;30.4000015259;41.328125;10;29.2958432436;3;18.625;18.5;10;26.0;
72;8;30.4000015259;43.328125;10;30.3824685812;3;19.625;19.5;10;27.1699999571;
73;8;31.4000015259;46.328125;10;30.4176847339;3;20.625;21.5;9;27.3669109344;
74;8;32.4000015259;49.328125;11;30.4564328194;3;21.625;23.5;8;27.5942704678;
75;8;32.9430007935;52.328125;11;30.4981611371;3;21.625;25.5;8;27.8558222055;
76;8;32.4000015259;53.8168334961;10;30.5423746109;3;21.625;26.5;8;28.1554293633;
77;8;32.4000015259;54.8571624756;10;30.5886291862;3;21.625;27.5;9;28.4969480038;
78;8;32.4000015259;55.8966903687;10;30.6365274191;3;21.625;28.2000007629;11;28.8840510845;
79;8;32.4000015259;56.9354019165;11;30.6857146621;3;21.625;28.2000007629;11;29.3200027943;
80;8;32.4000015259;57.973285675;12;30.7358752489;3;21.625;28.2000007629;11;29.8073790073;
81;8;32.4000015259;59.0103187561;13;30.7867281437;3;21.625;28.2000007629;10;30.3477458954;
82;8;32.4000015259;60.0465087891;13;30.838024497;3;21.625;28.2000007629;9;32.1017434597;
83;8;32.4000015259;61.0818405151;14;30.8895438313;3;21.8500003815;28.7210006714;8;33.2201755047;
84;8;32.4000015259;62.116317749;16;30.9050824642;3;21.9130001068;28.8824119568;8;34.855183363;
85;8;32.4000015259;63.1319351196;17;30.9127647281;3;22.0738334656;29.2616443634;8;36.3914973736;
86;8;32.4000015259;64.1428375244;17;30.9217393398;3;22.1956253052;29.5545158386;9;37.8527868986;
87;8;32.4000015259;65.153678894;17;30.9318562746;3;22.28632164;29.7786884308;9;39.0185972452;
88;8;32.4000015259;65.465927124;18;30.9429799318;3;22.2999992371;29.8320960999;9;40.1500244141;
89;8;32.4000015259;65.4714889526;17;30.9549874663;3;22.2999992371;29.8554878235;7;41.284642458;
90;8;32.4000015259;66.8684921265;17;30.9677680135;3;22.2999992371;29.8792533875;6;42.3982431889;
91;8;32.4000015259;66.8774414062;17;30.9812209606;3;22.2999992371;29.9033794403;8;43.4677090645;
92;8;32.4000015259;66.8868560791;17;30.9952553511;4;22.2999992371;29.9278564453;7;44.4730035067;
93;8;32.4000015259;66.8966751099;18;31.0097888708;4;22.2999992371;29.952671051;4;45.3987102509;
94;8;32.4000015259;66.9068527222;18;31.0247469544;4;22.2999992371;29.9778137207;4;46.2348716259;
95;8;32.4000015259;66.9173278809;16;31.0400619507;4;22.2999992371;30.0032653809;4;46.9770541191;
96;8;32.4000015259;66.9280395508;17;31.0398831367;4;21.2999992371;31.0290184021;5;47.6257604361;
97;8;32.4000015259;66.9279174805;17;31.0358948112;4;21.2999992371;32.0550537109;5;48.1854096651;
98;9;32.4000015259;66.9251251221;16;49.6729265451;3;16.2999992371;28.0813522339;4;29.5827163458;
99;9;33.4000015259;67.9226150513;17;50.1094982028;3;15.2999992371;29.1079025269;5;29.6209751368;
100;9;34.4000015259;68.9203567505;19;50.4728531837;3;14.2999992371;30.1346817017;5;29.6595385075;
101;9;34.4000015259;69.9183197021;19;50.772305131;3;14.0;31.1616764069;5;29.6983793974;
102;9;34.4000015259;70.9164886475;16;51.0170547366;3;14.0;32.1888656616;6;29.7374696732;
103;9;34.4000015259;71.9148406982;17;51.3771448135;4;14.0;33.2162284851;5;29.7767804861;
104;9;34.4000015259;73.1640014648;16;51.7381293178;4;14.0;34.2437477112;5;29.8162822723;
105;9;35.4000015259;72.2253646851;17;52.1026733518;4;14.0;35.271396637;6;29.8559447527;
106;10;34.4000015259;74.2879104614;18;52.4692465663;3;14.0;36.2991600037;5;29.8957372904;
107;10;34.4000015259;76.3516082764;20;52.8362947702;3;14.0;37.3270149231;5;29.9356285334;
108;10;35.4000015259;75.4164276123;19;53.2022745609;3;14.0;38.3549385071;5;29.9755871296;
109;10;34.4000015259;77.4823608398;20;53.5656849742;3;15.0;36.3829116821;6;30.015581131;
110;10;34.4000015259;76.5493545532;20;53.9251003265;3;14.0;37.4109077454;6;30.0555787086;
111;10;34.4000015259;76.6173934937;22;54.2791972756;3;14.0;38.4389038086;7;30.0955479145;
112;10;35.4000015259;73.6864471436;21;54.6267798543;3;15.0;36.466884613;7;30.135456562;
113;10;34.4000015259;73.7564697266;22;54.9667980075;3;14.0;37.4948196411;7;30.17527318;
114;10;34.4000015259;73.8274383545;24;55.298360765;3;14.0;38.5226898193;7;30.2149660587;
115;10;34.4000015259;75.8993148804;25;55.6207435131;3;15.0;35.0;4;30.2545039654;
116;10;35.4000015259;74.9720535278;25;55.9333876371;3;14.0;37.0;3;30.293856144;
117;10;34.4000015259;77.0456237793;25;56.2359001637;3;14.0;38.6056976318;4;30.3329925537;
118;10;34.4000015259;79.1199874878;25;56.5280411243;3;15.0;36.6330947876;2;30.3718836308;
119;10;35.4000015259;78.195098877;26;56.8097138405;3;14.0;37.6603164673;2;30.4105007648;
120;10;34.4000015259;80.2709121704;27;57.0809504986;3;14.0;38.6873512268;2;30.4488155842;
121;11;34.4000015259;82.34740448;24;57.3418928385;3;15.0;36.7141723633;3;30.4868011475;
122;11;35.4000015259;81.4245071411;25;57.5927786827;3;14.0;37.7407608032;2;30.5244314671;
123;12;34.4000015259;83.5021972656;21;86.8339213133;3;14.0;38.7671012878;2;30.5616812706;
124;12;36.4000015259;83.5804138184;20;89.3856931925;3;15.0;36.7931747437;3;30.5985264778;
125;12;36.4000015259;86.6591186523;20;91.387488842;3;14.0;37.8189697266;3;30.6349442005;
126;13;38.4000015259;86.7382659912;17;92.8598773479;3;14.0;38.8444595337;3;30.6709127426;
127;13;38.4000015259;89.8177947998;15;93.8714956045;3;15.0;36.8696403503;3;30.7064116001;
128;13;39.4000015259;92.8976593018;14;94.5902320147;3;14.0;37.8944892883;4;30.7414214611;
129;13;41.4000015259;91.9778137207;16;94.8131365776;3;14.0;38.9189949036;3;30.7759244442;
130;14;41.4000015259;94.0581970215;16;94.9282226562;3;15.0;36.943145752;3;29.8099038601;
131;14;42.4000015259;96.1387557983;21;95.0434795618;3;16.0;35.9669342041;4;29.3833453655;
132;14;45.4000015259;92.2194366455;21;95.1588238478;3;17.0;34.9903411865;4;30.0691165924;
133;14;44.4000015259;94.3001785278;22;95.2741699219;3;15.0;36.0133628845;4;30.5928461552;
134;14;45.4000015259;96.3809204102;22;95.3894298077;3;14.0;37.035987854;5;30.940299511;
135;14;48.4000015259;92.4616088867;22;95.5045137405;3;14.661567688;36.035987854;7;30.9714579582;
136;14;47.2000007629;94.5421600342;22;95.6193296909;3;14.6685781479;37.0;7;31.0;
137;15;49.2000007629;96.6225280762;22;105.733783484;3;15.0;36.0;7;31.0;
138;15;52.2000007629;99.0136489868;22;106.333039045;3;14.6750001907;36.0;7;31.0;
139;16;55.2000007629;100.083129883;21;114.879425287;3;14.6750001907;37.0;8;31.0;
140;16;58.2000007629;102.134841919;22;115.635790586;3;15.0;36.0;8;31.0;
141;16;61.2000007629;104.186965942;22;116.34739089;3;14.6750001907;36.0;7;31.0;
142;16;63.2000007629;106.239395142;25;117.012641668;3;14.6750001907;37.0;8;31.0;
143;16;65.1999969482;108.292068481;25;117.631054163;3;14.6750001907;38.0;8;31.0;
144;16;67.1999969482;111.344909668;24;118.203096867;3;14.6750001907;39.0;8;31.0;
145;16;69.1999969482;114.397827148;26;119.730028152;3;14.0;41.0;10;30.5;
146;16;72.1999969482;118.450759888;25;120.273720026;3;14.0;43.0;11;30.9125003815;
147;16;75.1999969482;122.503616333;25;120.779457331;3;14.0;44.7000007629;10;31.0;
148;16;77.1999969482;125.55632019;25;121.249920964;3;14.0;45.7000007629;10;31.0;
149;16;78.1999969482;128.608779907;26;123.687945604;3;15.0;43.7000007629;11;31.0;
150;16;82.1999969482;130.660949707;27;125.330732942;3;14.0;44.7000007629;11;31.0;
151;16;87.1999969482;134.71270752;27;127.192416668;3;14.0;45.7000007629;11;31.0;
152;16;96.3042449951;139.820022583;27;128.176431656;3;15.0;43.7000007629;11;31.0;
153;17;103.500396729;138.874847412;30;129.263109446;3;14.0;44.7000007629;12;31.0;
154;17;104.726318359;146.928466797;29;130.462726355;3;14.0;45.7000007629;14;31.0;
155;17;110.838806152;145.928466797;32;131.785525441;3;15.0;43.7000007629;14;31.0;
156;17;110.778556824;154.127700806;34;133.241296291;3;14.0;44.7000007629;14;31.0;
157;17;113.917274475;160.928466797;35;134.838827252;3;14.0;45.7000007629;15;31.0;
158;17;114.683883667;169.482254028;36;136.585237265;3;15.0;41.7000007629;14;31.0;
159;17;115.858520508;177.678344727;37;138.485198498;3;14.0;42.0;14;31.0;
160;17;118.042045593;183.039367676;38;141.540096045;4;14.0;43.0;13;31.0;
161;17;120.254020691;189.324462891;36;143.588478565;4;15.0;41.0;11;31.0;
162;17;122.452850342;195.376235962;36;145.78672719;4;14.0;42.0;9;31.0;
163;17;123.785118103;202.508255005;37;148.121452451;4;14.0;43.0;8;31.0;
164;18;121.012145996;214.29019165;38;149.573842049;4;15.0;41.0;9;31.0;
165;20;121.151657104;222.448577881;36;152.499919057;4;14.0;42.0;9;31.0;
166;20;120.454689026;229.607589722;37;155.425262332;4;14.0;43.0;9;31.0;
167;20;119.742538452;236.766845703;39;158.327647209;4;15.0;41.0;11;31.0;
168;20;120.027519226;240.925933838;40;161.022400022;4;14.0;42.0;12;31.0;
169;20;118.305671692;248.084487915;41;163.636341095;4;14.0;43.0;12;31.0;
170;20;118.56363678;252.242095947;41;167.18770206;4;15.0;41.0;12;31.0;
171;21;117.81401062;260.398406982;41;170.813966274;4;14.0;42.0;12;31.2100000381;
172;21;120.063407898;268.935974121;43;173.389960766;4;14.0;43.0;13;31.4279589653;
173;21;123.391212463;268.906738281;43;175.876647592;4;15.0;41.0;9;31.6532459259;
174;21;121.78767395;274.880432129;43;178.267418623;4;14.0;42.0;9;31.8851084709;
175;21;122.026748657;284.856750488;42;180.561047316;4;14.0;43.0;8;33.1226787567;
176;21;123.244979858;286.835449219;41;181.760903955;4;16.0;42.0;8;33.4049816132;
177;21;122.376098633;290.81628418;43;184.840606093;4;16.0;44.0;9;33.6921329498;
178;21;124.554916382;296.799041748;44;187.322195768;4;16.0;46.0;11;33.9829890728;
179;21;127.823226929;299.783508301;45;189.756635547;4;17.0;45.0;11;34.2763456106;
180;21;129.135116577;302.769500732;48;192.045257092;4;16.0;47.0;11;34.5709604025;
181;22;129.404541016;309.756958008;49;194.253040552;4;16.0;48.0;12;34.8655769825;
182;22;131.625305176;313.745605469;47;196.46747613;4;17.0;46.0;4;35.1589505672;
183;22;132.822387695;317.735412598;47;198.663769126;4;16.0;47.0;4;35.449870348;
184;22;135.028244019;318.726257324;49;200.716138244;4;17.0;43.0;4;35.7371844053;
185;23;136.257003784;319.717987061;47;208.998038054;3;16.0;37.0;4;29.4528282881;
186;24;136.466323853;328.710571289;47;212.656256795;2;15.0;31.0;5;28.0;
187;24;141.644454956;332.703857422;53;215.945123434;2;16.0;30.0;4;28.0;
188;25;146.907623291;331.697875977;57;218.301807284;1;17.0;29.0;4;28.0;
189;25;145.232711792;339.692443848;60;220.63376081;1;15.0;30.0;6;28.0;
190;25;147.663375854;345.687561035;62;222.924456358;1;16.0;28.0;3;28.0;
191;26;148.86706543;344.683166504;60;253.159640551;0;0;0;0;0;
