Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;9.5;10.0;5;20.0;
8;2;16.156999588;8.79749965668;5;18.8861961365;1;9.5;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;5;19.7067136765;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.8240280151;9.3333568573;5;20.416779995;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.8240280151;9.6677980423;5;21.0226662159;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;20.8240280151;9.94955635071;5;21.5340260267;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.9002914429;10.1834592819;5;21.9622858763;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.1773719788;10.3752222061;5;22.3193571568;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;22.3916149139;10.5308046341;5;22.5548160076;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;22.5328903198;10.625;5;22.6030313969;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;22.5618190765;10.625;5;22.6523760557;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.591424942;10.625;5;22.7028282881;1;16.7228336334;12.5;5;25.0;
19;2;22.6216964722;10.625;5;22.7543625832;1;17.625;12.5;6;25.0;
20;2;22.6526184082;10.625;5;22.8069496155;1;17.625;12.5;6;25.0;
21;2;23.75;11.0920848846;6;22.8605561256;2;18.625;12.6999998093;5;26.0;
22;2;24.75;11.1081666946;6;22.9151450396;2;19.625;12.8000001907;6;26.0900000334;
23;2;25.75;11.457572937;6;22.97067523;2;19.625;12.8269996643;6;26.1871190071;
24;2;26.75;11.4853372574;6;23.0271017551;2;19.625;12.8561353683;6;26.2917383909;
25;2;26.75;11.5135507584;6;23.0843759775;3;19.625;12.8875217438;5;26.4042263031;
26;2;26.75;11.5421876907;6;23.1424454451;3;19.625;12.9212675095;6;26.5249304771;
27;2;26.75;11.5712223053;6;23.2012542486;3;19.9681091309;12.5;8;26.6541694403;
28;2;26.75;11.6006269455;6;23.2607431412;3;19.625;12.9962511063;8;26.7922235727;
29;2;26.75;11.6303710938;6;23.3208494186;3;19.625;13.0376672745;8;26.9393253326;
30;2;24.75;12.6604251862;6;23.3815076351;3;18.0613479614;13.5;9;27.0956480503;
31;2;25.75;11.6907539368;6;23.4426498413;3;17.0965213776;14.5;9;27.261295557;
32;2;23.75;11.625;6;23.5042052269;3;16.1337909698;15.5;9;27.4362905025;
33;2;24.75;10.625;6;23.5661010742;3;15.1731653214;16.5;10;27.6205644608;
34;2;25.75;11.625;6;23.6282629967;3;14.5896272659;17.5;10;27.8139474392;
35;2;23.75;12.8141317368;6;23.6906147003;3;14.6331386566;18.5;10;28.016159296;
36;2;24.75;11.8453073502;6;23.7530794144;3;14.6786355972;19.5;10;28.2268030643;
37;2;25.75;13.8453073502;7;23.8155794144;3;14.7260303497;20.5;11;28.445360899;
38;2;26.75;15.8453073502;7;23.878036499;3;14.7752056122;21.5;11;28.6711919308;
39;2;26.75;17.8453063965;7;23.940372467;3;14.8260183334;22.5;12;28.9035346508;
40;2;26.75;19.8453063965;7;24.0025100708;3;14.8782958984;23.5;12;29.141512394;
41;2;26.75;21.8453063965;7;24.0643725395;3;14.9318408966;24.5;12;29.3841423988;
42;2;26.75;22.0321865082;7;24.1258842945;3;15.9864320755;22.5;13;29.6303496361;
43;2;26.75;22.0629425049;7;24.186971426;3;15.0418281555;23.5;13;29.8789830208;
44;3;26.75;22.0934867859;6;24.2475619316;3;15.0977706909;24.5;14;30.1288366318;
45;3;26.75;22.1237812042;7;24.3075861931;3;16.1539878845;22.5;14;30.3786706924;
46;3;26.75;22.153793335;8;24.3669772148;3;15.2102012634;23.5;14;30.6272368431;
47;3;26.75;22.1834888458;8;24.4256706238;3;15.26612854;24.5;14;30.8733024597;
48;3;26.75;22.2128353119;9;24.4836053848;3;16.3214931488;22.5;14;31.1156759262;
49;3;26.75;22.2418022156;9;24.5407235622;3;15.3760271072;23.5;14;31.353228569;
50;3;26.75;22.270362854;9;24.596971035;3;15.0;22.5;14;31.5849161148;
51;3;26.75;22.2984848022;9;24.6522974968;5;16.0;22.5;12;71.8097963333;
52;4;27.75;23.3261489868;9;26.7066559792;5;19.0;23.5;12;74.8270421028;
53;4;29.75;25.3533287048;9;26.9900040627;5;21.5810852051;24.5;15;76.8335528374;
54;4;31.4699993134;27.3800010681;9;27.3104940653;5;22.6280899048;25.5;17;78.1049728394;
55;4;31.6125602722;29.4061508179;10;27.6741133928;5;23.2980918884;26.5;17;78.6266198158;
56;4;31.7812976837;31.4317588806;9;28.0873756409;5;23.3409900665;27.5;14;78.8076286316;
57;4;31.9801445007;32.4568099976;9;28.5571688414;5;23.3817157745;28.5;15;78.9788007736;
58;4;32.2132530212;33.0592041016;10;29.0905023813;5;23.4202308655;29.5;15;79.1400680542;
59;4;32.4848518372;33.0995407104;9;30.7219588757;5;23.4565162659;30.5;16;79.2914676666;
60;4;33.3465270996;33.5956459045;9;32.327657938;5;23.4905796051;31.5;17;79.4331302643;
61;4;34.1919746399;34.0194854736;10;33.9358584881;5;23.5224533081;32.5;18;79.5652666092;
62;4;35.0384292603;34.3794670105;13;35.5730981827;5;23.5521850586;33.5;19;79.6881551743;
63;4;35.9020996094;34.6849746704;13;37.2597030401;5;23.5798339844;34.5;19;79.8021306992;
64;4;36.7954406738;34.9452819824;14;38.7994953394;5;23.6054801941;35.5;18;79.9075689316;
65;4;37.6010360718;35.0655517578;15;40.4113306999;5;21.625;36.5;18;80.0;
66;4;38.4504470825;35.1636276245;17;42.1101979017;5;22.625;37.5;19;80.0;
67;4;39.3529281616;35.2609939575;17;43.857306838;6;23.625;38.5;18;80.0;
68;4;40.2854385376;35.3574523926;17;45.6064181328;6;23.6499996185;39.5;19;80.0;
69;4;41.2204627991;35.4528236389;17;47.3086936474;6;23.6499996185;40.5;19;80.0;
70;4;38.2204627991;35.4808120728;18;48.9185600281;6;23.6499996185;41.5;20;80.0;
71;4;39.2204627991;34.5092315674;19;50.3991760015;6;23.6499996185;42.5;20;80.0;
72;4;41.2204627991;35.538066864;19;51.7261080742;6;23.6499996185;43.5;19;80.0;
73;4;41.2204627991;34.5672836304;20;52.8884540796;6;23.6499996185;44.5;20;81.0;
74;6;42.2204627991;34.5968589783;18;53.8875367641;6;24.6499996185;46.5;20;81.0599999428;
75;6;41.2204627991;36.6267585754;18;54.733959198;6;25.6499996185;48.5;21;81.1229639053;
76;6;43.2204627991;36.0773696899;18;55.4441094398;6;23.9868888855;50.5;23;81.1889609098;
77;6;42.2204627991;37.1591491699;18;56.0369570255;6;23.9816894531;52.5;24;81.2580518723;
78;6;42.2204627991;35.1898269653;18;56.5316238403;7;24.0024147034;54.5;22;84.8480296135;
79;6;40.2204627991;36.2206878662;19;56.7839565277;7;23.8500003815;56.0;22;87.2172943354;
80;7;40.2204627991;38.2517089844;18;56.9307038784;8;24.0255012512;57.3899993896;22;88.4887381792;
81;7;40.2204627991;38.2610740662;18;58.07320261;8;24.1592674255;58.6872596741;23;89.2113376856;
82;7;40.2204627991;41.3011131287;17;58.1864727736;8;24.2593841553;59.9097442627;23;89.6668679714;
83;7;40.2204627991;41.5678482056;18;58.2980491519;8;25.2999992371;61.0;23;89.9400472641;
84;7;38.2204627991;43.2979774475;18;58.3406124115;8;26.2999992371;62.0;22;90.208265543;
85;7;37.2204627991;46.3291816711;18;58.3846365809;8;26.5499992371;63.0;25;90.3803277016;
86;7;36.2204627991;49.3603057861;19;58.4302474856;9;27.2640972137;64.0;24;90.5617008209;
87;7;35.2204627991;51.3913116455;19;58.4771865606;9;26.5499992371;66.0;25;91.7522478104;
88;7;33.2704620361;53.422164917;19;58.5252148509;9;27.5499992371;69.0;25;92.0317238569;
89;7;31.4500007629;55.4528198242;20;58.5741121173;9;28.5499992371;71.6565551758;24;92.3253055811;
90;7;30.4500007629;57.4832458496;20;58.6236741543;9;27.8475914001;71.6565551758;26;92.6327545643;
91;7;30.1310348511;58.0765457153;19;58.6737132072;10;26.6770534515;73.0;24;92.9536973238;
92;7;29.1444740295;60.0;18;58.7240558863;10;26.7062492371;75.0;24;93.2876214981;
93;7;28.1577606201;62.0;18;58.7745425701;11;28.7373123169;76.0;19;108.633874774;
94;7;27.1708869934;64.0;19;58.8250265121;11;30.5198669434;78.0;22;110.041667819;
95;7;26.1838340759;66.0;19;58.8753732443;11;31.842250824;80.0;22;111.84655869;
96;7;25.1965942383;68.0;19;58.9254597425;11;32.9158096313;82.0;22;113.538406014;
97;8;24.8091468811;70.0;18;58.9751740098;12;34.5714225769;84.0;21;115.090398073;
98;8;24.8214912415;72.0;18;59.0244138241;12;35.6873550415;86.0;23;115.8901577;
99;8;24.8336105347;74.0;18;59.0730871558;12;36.8054428101;88.0;24;116.621327877;
100;8;25.0499992371;74.0;17;59.894867003;12;35.9252967834;90.0;24;118.29375577;
101;8;25.2332229614;75.0;18;60.738528192;12;35.5499992371;91.0;24;119.628863454;
102;8;25.6257457733;77.0;18;61.5896240473;12;39.5499992371;94.0;26;120.926644027;
103;8;26.0909252167;77.0;18;62.4408887625;12;42.5499992371;97.0;26;123.075694203;
104;8;26.4085922241;78.0;18;63.2852059603;12;44.5499992371;101.0;28;124.180796981;
105;8;25.7718391418;81.0;18;65.1159181595;12;44.5499992371;105.0;30;125.176676631;
106;8;28.0968093872;82.0;18;65.9670990705;13;45.6561355591;109.0;30;126.08165437;
107;8;29.4070549011;83.0;17;66.7949439287;14;49.1082229614;115.0;29;126.769485593;
108;8;28.6999588013;87.0;17;67.5955325365;14;51.1982192993;121.0;31;127.33480525;
109;8;28.9735450745;91.0;21;68.3660577536;14;51.7909545898;126.0;30;127.902242422;
110;8;31.2265052795;89.0;19;69.1047952175;14;51.8864746094;131.0;31;128.471070528;
111;6;27.4581756592;80.0;19;66.6873579025;16;51.9847717285;136.0;27;131.996178269;
