Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;2;12.2999992371;8.625;4;18.25;1;7.0;11.0;5;20.0;
3;2;12.2999992371;8.625;4;18.3624999523;1;8.0;10.0;5;20.0;
4;2;12.3449993134;8.625;4;18.4864046574;1;8.0;10.0;5;20.0;
5;2;13.6418428421;8.625;4;18.6225773096;1;8.0;10.0;4;20.0;
6;2;14.7235460281;8.625;4;19.1306034327;2;9.0;10.1999998093;3;21.0;
7;2;15.8213624954;8.79749965668;4;19.6016869545;2;9.72500038147;10.0;3;21.0900000334;
8;2;16.761013031;8.94309806824;4;20.6315426826;2;9.74524974823;10.0;3;21.5980186462;
9;2;17.3789253235;9.3333568573;4;21.5811042786;2;9.85955429077;10.1999998093;3;22.0418490171;
10;2;17.9486618042;9.6677980423;4;22.4590928555;2;9.95941543579;10.3632001877;3;22.4332156181;
11;2;19.9486618042;9.94955635071;4;23.2773604393;2;10.0474739075;10.4951858521;3;23.6659361124;
12;2;21.9486618042;10.1834592819;4;24.0491263866;2;10.3248357773;11.0209560394;4;24.7393633127;
13;2;23.4294776917;10.3752222061;4;24.7875139713;2;12.1334619522;11.4571752548;4;25.6686143875;
14;2;24.8368988037;10.5308046341;5;25.4425406456;2;14.1334609985;11.8107032776;3;26.4751701355;
15;2;26.1168804169;10.625;5;25.9480543137;2;16.1334609985;12.0916318893;3;27.1828548908;
16;2;27.4201889038;10.625;5;26.4907708168;2;17.2988891602;12.3113050461;3;27.8148901463;
17;2;28.7458190918;10.625;5;27.0677394867;2;18.3647880554;12.4808797836;3;28.1711652279;
