Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;12.2999992371;8.625;3;18.25;1;6.0;12.0;4;20.0;
2;2;12.2999992371;8.625;3;18.3624999523;1;7.0;11.0;5;20.0;
3;2;12.3449993134;8.625;3;18.4864046574;1;8.0;10.0;5;20.0;
4;2;13.6418428421;8.625;3;18.6225773096;2;8.0;10.1999998093;3;21.0;
5;2;14.7235460281;8.625;3;18.7718783617;2;8.14999961853;10.0;3;21.0599999428;
6;2;15.813126564;8.625;3;19.2953654528;2;9.23849964142;10.0;3;21.1229639053;
7;2;16.5772190094;8.79749965668;3;19.7829483747;2;9.75266647339;10.0;3;21.1889609098;
8;2;16.86977005;8.94309806824;4;20.8357114792;2;9.76751613617;10.0;3;21.6699410677;
9;3;17.5014266968;9.3333568573;3;21.8100104332;2;9.87573719025;10.1999998093;3;22.0818096399;
10;3;19.5014266968;9.6677980423;3;22.7143921852;2;9.96840667725;10.3632001877;3;22.4358423948;
11;3;21.5014266968;9.94955635071;3;23.5604228973;2;10.0480642319;10.4951858521;3;23.611035943;
12;3;23.1161308289;10.1834592819;3;24.3609085083;2;10.3124837875;11.0209560394;4;24.615765214;
13;3;23.6165466309;10.3752222061;3;25.1284193993;2;12.1056518555;11.4571752548;3;25.4640146494;
14;3;24.0770530701;10.5308046341;3;25.812277317;2;14.1056518555;11.8107032776;3;26.1761806011;
15;3;24.4873657227;10.625;3;26.3455038071;2;16.1056518555;12.0916318893;3;26.7751014233;
16;3;24.807302475;10.625;3;26.9138817787;2;17.2071437836;12.3113050461;3;27.2831678391;
17;3;25.1483287811;10.625;3;27.513466835;2;18.2451515198;12.4808797836;3;27.4996597767;
18;3;25.5080795288;10.625;3;28.1389698982;2;19.2852573395;12.5;3;27.687142849;
19;3;25.8833808899;10.625;3;28.7838482857;2;20.2296066284;12.5;4;27.883649826;
20;3;26.2703094482;10.625;3;29.4405097961;2;20.2738208771;12.5;5;28.0888605118;
21;3;26.2703094482;11.625;3;30.1006231308;2;20.3199939728;12.5;5;28.3023359776;
22;3;26.2703094482;12.625;2;30.7555141449;2;20.368024826;12.5;4;28.5235154629;
23;3;26.2703094482;13.625;2;31.3966121674;2;20.4177913666;12.5;5;28.7517154217;
24;3;26.75;14.625;2;32.0158996582;2;20.4691352844;12.5;5;28.986133337;
25;3;26.75;15.625;3;32.6063127518;2;20.5218811035;12.5;6;29.22585392;
26;3;26.75;16.303155899;3;33.1620550156;3;20.5758171082;12.5;5;29.4698610306;
27;3;26.75;16.5810279846;3;33.6787929535;3;20.6307182312;12.5;5;29.7170505524;
28;3;26.75;16.8393974304;3;34.1537227631;3;20.6863365173;12.5;5;29.9662499428;
29;3;27.75;14.8393964767;3;34.5855169296;3;20.7424068451;12.5;5;30.2162384987;
30;3;26.75;15.8393964767;2;34.9741783142;3;19.625;13.5;4;30.4657707214;
31;3;26.75;16.8393974304;2;36.3208265305;3;19.625;14.5;4;30.7136011124;
32;3;26.75;16.3393974304;2;36.6774537563;3;19.625;15.3568000793;4;30.9585089684;
33;3;27.75;16.364397049;2;36.998652935;3;19.625;15.4792547226;4;31.1993217468;
34;3;26.75;18.3903846741;2;37.2874616385;3;19.625;15.5996608734;5;31.4349379539;
35;3;28.75;21.3903846741;3;37.5471078157;3;19.625;15.7174692154;6;31.6643476486;
36;3;30.75;24.3903846741;3;37.769973278;3;18.625;14.7174692154;7;31.8866472244;
37;3;32.75;24.3903846741;3;37.8300433159;3;18.174495697;14.7174692154;7;32.1010527611;
