Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;12.2999992371;8.625;3;18.25;1;6.0;12.0;4;20.0;
2;2;12.2999992371;8.625;3;18.4375;1;7.0;11.0;4;20.0;
3;2;12.375;8.625;2;18.6579296589;1;8.0;10.0;4;20.0;
4;2;13.7447576523;8.625;2;18.9161731005;1;8.0;10.0;4;20.0;
5;2;14.8997030258;8.625;2;19.2174810171;1;8.0;10.0;4;20.0;
6;2;16.080488205;8.625;2;19.93202281;1;9.0;10.0;4;20.0;
7;2;16.9592132568;8.79749965668;2;20.6535351276;1;9.5;10.0;4;20.0;
8;2;17.3921222687;8.94309806824;2;22.07006073;2;9.5;10.1999998093;3;21.3999996185;
9;2;18.2420349121;9.3333568573;2;23.4994773865;2;9.81500053406;10.1999998093;3;21.7964004278;
10;2;20.2420349121;9.6677980423;2;24.9618144035;2;9.90419006348;10.3632001877;3;22.1345227957;
11;2;22.2420349121;9.94955635071;2;26.4769563675;2;9.98026752472;10.4951858521;3;23.2873874903;
12;2;24.2420349121;10.1834592819;2;28.0604915619;2;10.2396621704;11.0209560394;3;24.268861413;
13;2;25.492275238;10.3752222061;2;29.719625473;2;12.027598381;11.4571752548;3;25.093021512;
14;2;28.2420349121;10.5308046341;2;31.387843132;2;14.027598381;11.8107032776;3;25.7803837061;
15;2;30.2420349121;10.625;2;32.9705791473;2;16.0275993347;12.0916318893;3;26.3539340496;
16;2;32.2323760986;10.625;2;34.6149082184;2;17.1123809814;12.3113050461;4;26.8362411261;
17;2;34.2189712524;10.625;2;36.2701644897;3;18.1445922852;12.4808797836;4;27.0267930031;
18;2;35.7621002197;10.625;3;37.8818035126;3;19.178861618;12.5;4;27.1883933544;
19;3;36.7290802002;10.625;3;39.3983249664;3;20.1173877716;12.5;4;27.3593420982;
20;3;37.6389961243;10.625;4;40.7779026031;3;20.1558513641;12.5;5;27.5396113396;
21;3;38.4667434692;10.625;4;41.9929485321;3;20.1964130402;12.5;5;27.7290761471;
22;3;39.1957702637;10.625;4;43.0315589905;3;20.2390422821;12.5;5;27.9275052547;
23;3;39.8189353943;10.625;4;43.8959465027;3;20.2836894989;12.5;5;28.1345529556;
24;3;40.3375663757;10.625;4;44.5988883972;3;20.3302745819;12.5;6;28.3497540951;
25;3;38.3375663757;11.625;4;45.1595211029;3;20.3786945343;12.5;6;28.5725209713;
26;3;37.3375663757;12.625;4;45.599571228;3;20.428817749;12.5;7;28.8021440506;
27;3;36.3375663757;13.625;4;45.940568924;3;20.4804821014;12.5;7;29.0377955437;
28;3;35.3375663757;14.625;5;46.0;3;20.5335044861;12.5;7;29.2785372734;
29;4;34.3375663757;15.625;4;46.0;3;19.625;13.5;7;29.523332119;
30;4;35.3375663757;16.625;4;46.0;3;18.625;13.5;7;29.7710599899;
31;4;36.3375663757;17.625;4;46.0;3;17.6984882355;14.5;9;30.0205359459;
32;4;37.3375663757;18.625;5;46.0;3;16.7546195984;15.5;9;30.2705316544;
33;4;38.3375663757;19.625;5;46.0;3;15.8108692169;16.5;9;30.5197997093;
34;4;39.3375663757;20.625;5;46.0;3;15.2419548035;17.5;9;30.76709795;
35;4;40.3375663757;20.625;5;47.0;3;15.0;16.5;10;31.0112137794;
36;5;42.3375663757;21.625;5;62.0399999619;3;16.0;16.5;11;31.2509884834;
37;5;44.5999984741;23.625;5;62.8311839104;3;17.0;16.5;11;31.4853386879;
38;5;45.5999984741;25.625;5;63.5429279804;3;16.0;15.5;11;31.7132763863;
39;5;45.5999984741;27.625;6;64.1743973494;3;15.5104875565;15.5;11;31.9339232445;
40;5;45.5999984741;29.625;6;64.7281111479;3;15.5601329803;16.5;13;32.146522522;
41;5;45.5999984741;31.2309207916;6;65.2090742588;3;15.0;15.5;13;32.350446701;
42;5;45.5999984741;32.2538757324;7;65.6239058971;3;15.0;15.5;13;32.5452008247;
43;6;45.5999984741;33.2774085999;6;65.9800493717;3;15.6976699829;16.5;13;32.7304205894;
44;6;46.411819458;33.625;6;69.038638711;3;15.0;15.5;14;32.9058685303;
45;7;47.8700027466;35.0234375;6;71.545828104;3;15.0;15.5;14;33.0714273453;
46;7;49.0572128296;36.3489723206;7;73.5563927889;3;15.0;14.5;14;33.2270908356;
47;7;50.0004806519;37.6102333069;7;75.1442710161;3;15.0;14.5;15;33.3729496002;
48;7;50.7375106812;38.8168411255;7;76.3876178265;3;15.8839139938;15.5;15;33.5091819763;
49;7;51.308380127;39.9782943726;7;76.9374114275;3;15.91456604;16.5;16;33.6360387802;
