Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;2;6.0;12.1999998093;3;21.0;
2;1;11.8999996185;8.625;5;17.25;2;7.15000009537;11.0;3;21.0900000334;
3;1;11.8999996185;8.625;5;17.25;2;8.16349983215;10.0;4;21.1871190071;
4;1;11.8999996185;8.625;5;17.25;2;8.17806816101;10.0;4;21.2917383909;
5;1;12.8999996185;8.625;5;17.25;2;8.19376087189;10.0;4;21.4042263031;
6;1;13.8999996185;8.625;5;17.25;2;9.31595134735;10.0;4;21.5249304771;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.84310913086;10.0;6;21.6541694403;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;9.87218856812;10.0;6;22.2087649107;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;9.99697208405;10.1999998093;6;22.7014135122;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;10.1078176498;10.3632001877;6;23.1436295509;
11;1;17.2000274658;9.6677980423;5;19.8991127014;2;10.2073163986;10.4951858521;6;24.4502608776;
12;1;18.2000274658;9.94955635071;5;20.3669185638;3;10.5013093948;11.0209560394;5;29.2591366768;
13;1;19.2000274658;10.1834592819;5;20.7504444122;3;10.7604207993;12.4571752548;5;30.4290430546;
14;1;20.2000274658;10.3752222061;5;21.0616092682;3;13.7604207993;12.955532074;5;31.4798846245;
15;1;21.2000274658;10.5308046341;6;21.25;3;16.7604198456;13.2843589783;5;32.4338645935;
16;1;22.2000274658;10.625;6;21.25;3;17.3670749664;13.5520305634;5;33.312306881;
17;1;23.2000274658;10.625;6;21.25;3;17.5287666321;13.7695503235;5;33.9129424095;
18;1;24.2000274658;10.625;6;21.25;3;19.5431938171;13.8364076614;5;34.4962701797;
19;1;24.75;10.625;6;21.25;3;20.6389064789;13.8837881088;5;35.0977272987;
20;1;24.75;10.625;6;21.25;3;21.7390785217;13.9306621552;7;35.7138886452;
21;1;24.75;10.625;6;21.25;3;22.8430461884;13.9768886566;7;36.3407516479;
22;1;24.75;10.625;6;21.25;3;21.625;15.5297775269;7;36.9738240242;
23;1;24.75;10.625;7;21.25;3;21.625;16.5891590118;8;37.6082487106;
24;1;24.75;10.625;7;21.25;3;22.625;14.6471776962;9;38.2389583588;
25;1;24.75;10.625;8;21.25;3;23.3641891479;14.7036924362;9;38.8608555794;
26;1;24.75;10.625;8;21.25;3;21.625;15.7585811615;10;39.4689998627;
27;1;24.75;10.625;8;21.25;3;22.625;14.8117380142;10;40.0587897301;
28;1;24.75;10.625;8;21.25;4;23.625;15.8117380142;7;55.626124382;
29;1;24.75;10.625;8;21.25;4;24.7838363647;16.7219047546;7;56.9175314903;
