Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
5;2;13.5;8.625;4;18.25;1;8.0;10.0;5;20.0;
6;2;14.5;8.625;4;18.3999999762;1;9.0;10.0;5;20.0;
7;2;15.5899991989;8.625;4;18.9272742271;1;9.5;10.0;5;20.0;
8;2;16.3563632965;8.79749965668;4;19.4272081852;1;9.5;10.0;4;20.3999996185;
9;2;16.6563243866;8.94309806824;4;20.5075911283;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;17.3045539856;9.3333568573;4;21.5291695595;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;19.3045539856;9.6677980423;4;22.5052189827;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;21.3045539856;9.94955635071;4;23.4523892403;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;23.0513095856;10.1834592819;4;24.3886625767;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;24.3829574585;10.3752222061;4;25.331486702;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;25.7619533539;10.5308046341;5;26.2342333794;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;27.1905670166;10.625;5;27.0324964523;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;28.6695251465;10.625;5;27.9124479294;1;15.7228336334;12.4808797836;4;25.0;
18;2;30.1974964142;10.625;5;28.8676800728;2;17.7228336334;12.6999998093;3;26.0;
19;2;31.320608139;10.625;5;29.8871021271;2;19.625;12.5;4;26.0900000334;
20;2;31.9322624207;10.625;5;30.9548978806;2;19.8702507019;12.5;4;26.1871190071;
21;2;32.5729370117;10.625;5;32.0510759354;2;19.8921012878;12.5;3;26.2917383909;
22;2;33.2306442261;10.625;6;33.1526699066;2;19.9156417847;12.5;3;26.4042263031;
23;2;33.8916015625;10.625;6;34.2354946136;2;19.9409503937;12.5;3;26.5249304771;
24;2;34.5412979126;10.625;6;35.2762174606;2;19.9681091309;12.5;3;26.6541694403;
25;3;32.5412979126;11.625;4;36.2543754578;2;19.9971885681;12.5;2;26.7922235727;
26;3;31.5412960052;12.625;4;37.1539812088;2;20.0282497406;12.5;2;26.9393253326;
27;3;30.5412960052;13.625;4;37.9644508362;2;20.0613479614;12.5;2;27.0956480503;
28;3;29.5412960052;14.625;4;38.6807575226;3;20.0965213776;12.5;1;27.261295557;
29;3;28.5412960052;15.625;4;39.302904129;3;20.1337909698;12.5;1;27.4362905025;
30;3;27.5412960052;16.625;4;39.8349399567;3;19.625;13.5;1;27.6205644608;
31;3;26.75;17.625;3;40.2837772369;3;20.2146263123;12.5;2;27.8139474392;
32;3;26.75;18.625;3;40.6580238342;3;18.2581386566;13.5;3;28.016159296;
33;3;27.75;17.625;4;40.9669952393;3;18.625;13.5;3;28.2268030643;
34;3;28.75;17.625;4;41.2199649811;3;17.3510303497;13.5;3;28.445360899;
35;3;29.75;18.625;4;41.25;3;16.4002056122;14.5;3;28.6711919308;
36;3;30.75;19.625;4;41.25;3;15.4510183334;15.5;3;28.9035346508;
37;3;31.75;20.625;4;41.25;3;14.8782958984;16.5;4;29.141512394;
38;3;32.75;20.625;4;41.25;3;14.9318408966;17.5;4;29.3841423988;
39;3;33.75;20.625;4;42.25;3;14.9864320755;18.5;4;29.6303496361;
40;3;35.75;21.625;5;42.3075000048;3;15.0418281555;19.5;4;29.8789830208;
41;3;37.75;22.625;5;42.3676981926;3;15.0977706909;20.5;5;30.1288366318;
42;3;39.4206199646;23.625;5;42.4306503534;3;15.1539878845;21.5;7;30.3786706924;
43;3;40.4583892822;24.625;7;42.4964048862;3;15.2102012634;22.5;7;30.6272368431;
44;3;41.4978408813;25.625;7;42.5650019646;3;15.26612854;23.5;7;30.8733024597;
45;4;41.5390014648;25.625;6;42.6364723444;3;15.3214931488;24.5;9;31.1156759262;
46;4;40.75;25.625;7;42.7108361721;3;16.3760261536;22.5;9;31.353228569;
47;4;41.6265029907;25.625;8;42.78810215;3;16.0;22.5;10;31.5849161148;
48;4;41.6728591919;25.625;8;42.8682664633;3;17.0;22.5;10;31.8097963333;
49;4;41.7209625244;25.625;9;42.9513115883;3;18.0;22.5;10;32.0270428658;
50;4;41.7707862854;25.625;9;44.8383338451;3;20.0;22.5;11;32.2359538078;
51;4;42.9029998779;26.0234375;9;46.4227144718;4;21.2530899048;22.5;6;42.4359588623;
52;4;43.8536300659;26.3489723206;10;48.7317864895;4;22.2980918884;23.5;6;43.0266194344;
53;4;45.6390724182;27.6102333069;10;49.8608951569;4;23.3409900665;24.5;6;43.582028389;
54;4;47.2805366516;28.8168411255;10;50.7908627987;4;24.3817157745;25.5;7;44.1007394791;
55;5;47.8007354736;29.9782962799;8;51.351677537;4;25.4202308655;26.5;7;44.5821027756;
56;5;48.0976333618;31.0;8;51.6539824009;4;26.4565162659;27.5;7;45.0261859894;
57;5;46.1623191833;33.0;9;51.8365293741;4;27.0109958649;27.5;7;45.433672905;
58;5;45.2285079956;34.0;9;52.02457726;4;27.1226158142;27.5;8;45.8057546616;
59;5;44.296081543;35.0;9;52.2179529667;4;27.2243309021;27.5;8;46.1440162659;
60;5;43.3649215698;36.0;9;52.4164508581;4;27.3165931702;27.5;8;46.4503278732;
61;5;42.4348983765;37.0;9;52.6198339462;4;27.3999404907;27.5;6;47.7267446518;
62;6;41.5058670044;38.0;8;53.8278332949;4;28.4749565125;28.5;7;47.990547657;
63;6;41.577671051;38.0;8;53.9901490808;5;29.5411643982;29.5;6;48.0401959419;
64;7;42.6501541138;39.0;7;55.2016479969;4;27.5499992371;27.5;7;47.0;
65;7;45.7231445312;38.0;8;55.4014664292;4;27.5499992371;27.5;7;47.0;
66;7;48.7964706421;39.0;8;55.6087636948;4;27.5499992371;27.5;7;47.0;
67;7;47.8699569702;41.0;8;55.8227201104;4;25.5499992371;28.5;7;47.0;
68;7;47.9434242249;43.3976211548;8;56.0425348282;4;24.5499992371;29.5;7;47.0;
69;7;48.0166893005;45.3828582764;8;56.2674239278;4;23.5499992371;30.5;7;47.0;
70;7;47.1648178101;46.5174026489;8;57.4966211319;4;22.5499992371;31.5;7;48.0;
71;7;45.5939559937;49.0;9;57.7043766975;4;23.5499992371;31.5;9;48.0399999619;
72;7;45.2162284851;52.0;9;57.9174579978;4;26.5249996185;32.5;9;48.0811839104;
73;7;44.2046051025;55.0;9;58.1349017024;4;28.5845031738;33.5;9;48.1235535145;
74;7;42.8000030518;57.550491333;10;58.3557894826;4;29.6025104523;35.5;11;49.6295790672;
75;7;42.1847305298;59.1705436707;10;58.5792460442;4;28.7605705261;35.5;11;50.8764997721;
76;7;41.8000030518;58.6095085144;11;58.8044399023;4;28.9053077698;36.3899993896;11;51.9013944864;
77;7;41.8000030518;58.6006126404;11;59.0305829644;4;28.0378265381;35.3899993896;13;52.7429901361;
78;7;38.8000030518;60.5926055908;11;59.2569305301;4;28.1592960358;35.9097442627;13;53.2598124743;
79;7;39.4000015259;60.414855957;14;59.4827817082;4;27.2561607361;34.9097442627;13;53.4614808559;
80;7;36.7500305176;63.0;15;59.707479775;4;25.6659698486;36.9097442627;13;53.6521214247;
81;7;35.7450294495;66.0;15;59.9304127693;4;25.7021522522;38.9097442627;14;53.7404748201;
82;8;34.7405281067;69.0;17;67.4010131359;4;25.7397022247;40.9097442627;13;53.8320155144;
83;9;36.4000015259;67.3925476074;18;68.184009254;4;25.7786064148;42.9097442627;13;53.9266937971;
84;9;34.4000015259;71.4119415283;18;68.9767443538;4;26.8188438416;41.9097442627;13;54.0244407654;
85;9;34.4000015259;75.4321746826;20;69.7770485282;4;25.8603878021;43.9097442627;14;54.1251680851;
86;9;36.4000015259;73.4532775879;20;70.5824514031;4;25.9031963348;45.9097442627;14;54.2287664413;
87;9;33.7970657349;77.4752655029;21;71.3902100325;4;24.9472255707;45.9097442627;15;54.3351061344;
88;9;32.8452415466;80.4981842041;22;72.1973590851;4;22.9924201965;48.9097442627;15;54.4440362453;
89;9;32.8904571533;80.5220336914;22;73.0007792115;4;22.0387153625;51.9097442627;15;54.5553855896;
90;9;31.9327583313;80.5468597412;22;73.7972851396;4;22.0860385895;51.9097442627;16;54.6689627171;
91;9;29.9722042084;83.5726623535;23;74.5609749556;4;20.1343097687;54.9097442627;16;54.7845563889;
92;9;30.0088844299;83.5994720459;24;75.2754696608;4;19.1834373474;54.9097442627;16;54.9019377232;
93;10;29.6428947449;83.6273040771;21;99.9770983458;4;21.2333240509;49.9097442627;16;55.0208609104;
94;10;29.6743545532;87.6561889648;22;102.332027256;4;19.2838668823;51.9097442627;17;55.1410651207;
95;10;31.7000007629;88.686126709;22;104.277737975;4;19.3349533081;53.9097442627;15;55.2622768879;
96;10;33.7000007629;86.7171401978;23;105.914546967;4;21.38646698;49.9097442627;15;55.3842117786;
97;10;32.7000007629;90.7492370605;23;107.279177308;4;19.4382896423;51.9097442627;15;55.5065777302;
98;10;34.7000007629;91.7824249268;22;108.417553067;4;19.4902954102;53.9097442627;15;55.6290771961;
99;10;36.7000007629;88.8167114258;23;109.375391364;4;21.5423583984;50.9097442627;16;55.7514104843;
100;10;35.7000007629;91.852104187;24;109.920379162;4;19.5943489075;53.9097442627;18;55.8732783794;
