Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;5;19.3355960846;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.2000274658;9.6677980423;5;19.8991127014;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.2000274658;9.94955635071;5;20.3669185638;1;9.95943069458;11.0209560394;6;22.9143505096;
13;1;19.2000274658;10.1834592819;5;20.7504444122;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;21.2000274658;10.3752222061;4;22.0616092682;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;23.2000274658;10.5308046341;5;22.1999999881;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;24.2000274658;10.625;5;22.1549999714;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.2000274658;10.625;5;22.9645003676;1;15.7228336334;12.4808797836;6;25.0;
18;2;26.2000274658;11.0500001907;5;23.6242002249;1;16.7228336334;12.5;6;25.0;
19;2;27.2000274658;11.3980751038;5;24.1507785916;1;17.625;12.5;7;25.0;
20;2;28.0133209229;11.6777667999;5;24.5637170076;1;17.625;12.5;7;25.0;
21;2;28.2787971497;11.8989982605;6;24.8826935887;1;17.625;12.5;7;25.0;
22;2;28.486125946;12.0717725754;6;24.9652335644;1;17.625;12.5;8;25.0;
23;2;28.5499992371;12.125;6;24.9437102079;1;17.625;12.5;8;25.0;
24;2;28.5499992371;12.125;6;24.9243391752;1;17.625;12.5;8;25.0;
25;2;28.5499992371;12.125;6;24.9069052339;1;17.625;12.5;8;25.0;
26;2;28.5499992371;12.125;6;24.8912147284;1;17.625;12.5;8;25.0;
27;2;28.5499992371;12.125;6;24.8770932555;1;17.625;12.5;8;25.0;
28;2;28.5499992371;12.125;6;24.8643839359;1;17.625;12.5;8;25.0;
29;2;28.5499992371;12.125;6;24.8529455662;1;17.625;12.5;8;25.0;
30;2;28.5499992371;12.125;7;24.8426510096;1;15.625;13.5;8;25.0;
31;2;28.5499992371;12.125;8;24.8333858848;1;14.625;14.5;8;25.0;
32;3;28.5499992371;12.125;7;24.8250473142;1;13.625;15.5;8;25.0;
33;3;28.5499992371;12.125;7;24.8175425529;1;12.625;16.5;9;25.0;
34;3;28.5499992371;12.125;7;24.8107882738;1;12.0;17.5;9;25.0;
35;3;28.5499992371;14.125;8;24.8047094345;1;12.0;18.5;9;25.0;
36;3;28.5499992371;16.125;8;24.799238503;1;12.0;19.5;9;25.0;
37;3;28.5499992371;18.125;8;24.7943146229;1;12.0;20.5;9;25.0;
38;3;28.5499992371;20.125;9;24.7898831367;1;12.0;21.5;9;25.0;
39;3;28.5499992371;22.125;9;24.7858948112;1;12.0;22.5;9;25.0;
40;4;28.5499992371;22.125;8;24.7823053598;1;12.0;23.5;10;25.0;
41;4;28.5499992371;22.125;9;25.7790748477;1;12.0;24.5;12;25.0;
42;4;29.5499992371;23.125;7;25.7911673784;1;13.0;22.5;12;25.0;
43;4;30.5499992371;24.125;8;25.8036233187;1;12.0;23.5;11;25.0;
44;4;30.5499992371;25.125;8;25.8164096475;1;12.0;24.5;13;25.0;
45;4;30.5499992371;26.125;8;25.829495728;1;13.0;22.5;13;25.0;
46;4;30.5499992371;27.125;8;25.842853725;2;12.0;23.5;11;40.0;
47;4;31.1954097748;27.125;9;26.8564580083;2;13.0;24.5;12;40.75;
48;4;32.2046051025;28.125;10;26.8852850199;2;15.0;22.5;12;41.4193744659;
49;4;33.2138290405;29.125;10;26.9143858552;2;15.0;23.5;12;42.0072898865;
50;4;33.2230758667;30.125;10;26.9437362552;2;16.0;24.5;13;42.5162696838;
51;4;33.2323532104;31.125;11;26.9733133912;2;18.0;22.5;14;42.9513263702;
52;4;33.2416534424;32.125;11;27.0030956268;4;18.0;23.5;12;53.3190898895;
53;5;33.2509689331;32.6628417969;10;39.7830625772;4;17.0;25.5;13;54.0270175934;
54;5;34.2046051025;33.125;12;40.8331952691;4;18.0;24.5;12;54.6571626663;
55;6;35.9334831238;34.125;11;42.9675812721;4;17.0;26.5;12;55.1219387054;
56;6;36.7836380005;35.5796890259;12;44.8337484002;4;19.0;29.5;13;55.4420347214;
57;7;38.2372398376;37.5798187256;11;46.4436233044;4;21.0;32.5;13;55.7347183228;
58;7;39.5926742554;38.2120628357;12;47.8169588447;4;23.0;34.5;13;57.0005426407;
59;7;38.6186523438;39.2120628357;12;48.8261945844;4;26.0;37.5;13;57.2704880238;
60;7;38.6452178955;40.2120628357;12;49.5705840588;4;28.5082206726;40.5;12;57.5164520741;
61;7;38.6723594666;41.2120628357;10;50.215968132;4;29.6233139038;42.5;12;57.7399632931;
62;7;37.8544769287;43.675491333;11;50.7717388272;5;30.7192192078;41.5;13;57.9426929951;
63;7;37.8544769287;44.7235603333;12;52.2488270998;6;29.805683136;43.5;12;58.1263827085;
64;7;38.8544769287;46.772480011;11;52.6960372329;6;29.5367469788;45.0779190063;12;58.1887089014;
65;7;39.8544769287;48.8222198486;11;53.0079293847;6;30.5499992371;43.0943527222;12;58.2221269608;
66;7;39.8544769287;50.9886512756;12;53.1600121856;6;29.9166374207;43.5;13;58.2560760975;
67;7;39.8544769287;53.9886512756;13;52.9375206232;6;29.9268226624;44.5;11;58.2905418873;
68;7;39.8544769287;56.9886550903;12;52.7501069307;6;30.9371643066;42.5;9;59.3255085945;
69;7;39.8544769287;59.5117034912;12;52.5943129063;6;30.9476509094;44.5;10;59.4909591675;
70;7;39.8544769287;61.4968986511;12;52.4670094848;6;31.9582862854;46.5;10;59.6723064184;
71;7;39.8544769287;63.1356964111;14;53.0290970206;7;33.3516921997;45.5;10;59.8709619045;
72;8;39.8544769287;63.9779624939;13;53.5188032985;7;31.5499992371;48.2166175842;12;60.088360548;
73;8;40.0;62.9851226807;13;53.947224021;7;32.0354995728;50.2350120544;12;60.325928688;
74;8;40.8760185242;64.0125045776;14;54.1360142231;7;33.002166748;48.4093551636;12;60.5850428343;
75;8;40.9000015259;64.1434936523;14;54.2998329997;7;32.0134353638;49.5201263428;13;60.8669799566;
76;8;40.9000015259;64.1993255615;14;54.4651945233;8;32.7100944519;49.5;14;61.1728571653;
77;8;40.9000015259;64.2553787231;14;54.6319625974;8;33.3155632019;48.3104858398;14;62.5035629272;
78;8;40.9000015259;64.3115997314;14;54.7999965549;8;33.0478630066;50.5;14;64.863158226;
79;8;40.9000015259;64.3679351807;16;54.9691514969;8;35.317943573;51.5;14;66.9260145426;
80;9;40.9000015259;64.4242935181;13;70.1392788887;8;34.0844917297;55.3856544495;14;68.7404688597;
81;9;41.9000015259;65.4806365967;13;71.3602265716;8;34.2936515808;58.4142532349;15;70.3561991453;
82;9;42.9000015259;66.5368881226;15;72.4868174195;8;34.4699249268;60.7256126404;16;72.6265330315;
83;9;42.9000015259;67.5929870605;16;73.5083479285;8;38.1835670471;56.7823677063;16;73.411060214;
84;9;42.9000015259;71.7084350586;16;74.4210041165;8;34.5999984741;61.7823677063;18;74.2371604443;
85;9;42.9000015259;73.7863006592;15;75.2269093394;9;33.5999984741;65.8147125244;18;75.1000221968;
86;9;42.9000015259;75.8636932373;14;75.9326592684;9;33.5999984741;66.8450164795;16;75.9936021566;
87;9;42.9000015259;77.9405288696;15;76.5477333665;9;31.5999984741;70.3238067627;15;76.9107995033;
88;9;42.9000015259;79.4167404175;16;77.0830425024;9;30.5999984741;73.6423492432;15;77.8437296152;
89;9;42.9000015259;80.4922409058;16;77.5497855544;9;31.2999992371;73.9623031616;16;78.7840719223;
90;10;42.9000015259;81.566947937;14;91.8599288464;8;22.0;72.2795791626;16;65.7234618664;
91;10;43.9000015259;83.6408004761;13;92.0304837227;8;24.0;70.2795791626;16;66.6538801193;
92;10;44.9000015259;85.7137298584;13;92.2001503706;8;27.0;67.2795791626;16;67.5680087805;
93;10;44.9000015259;87.7856750488;13;92.8842954636;8;28.0;67.2795791626;17;68.4595087767;
94;10;44.9000015259;90.1196975708;14;93.6009492874;8;26.51197052;69.5932006836;16;69.323195219;
95;10;44.9000015259;92.4678955078;15;94.3486129045;8;26.6627540588;69.5932006836;16;70.1551045179;
96;10;45.9000015259;92.8291931152;18;95.1253108978;8;25.8016033173;72.5932006836;12;70.9524664879;
97;10;46.9000015259;94.2022247314;17;97.3485889435;8;25.9281196594;75.5932006836;10;71.7135924101;
98;10;48.9000015259;96.58543396;17;98.6075594425;8;27.0422821045;75.5932006836;10;72.4377115965;
99;10;50.9000015259;98.9770202637;17;99.8443534374;8;26.1443786621;78.5932006836;12;73.1247864962;
100;10;51.9000015259;101.375;19;101.058543444;8;26.2349510193;81.5932006836;11;73.7753243446;
101;10;52.9000015259;103.777236938;20;102.249795556;8;28.3147163391;78.5932006836;11;74.390208602;
102;10;53.9000015259;106.181472778;19;103.417688966;8;26.3845100403;81.5932006836;12;74.9705592394;
103;10;54.9000015259;108.585403442;17;104.520407081;8;26.4452342987;84.0848617554;12;75.5176274776;
104;10;56.9000015259;107.986679077;21;105.485670805;8;28.4978027344;80.1138687134;12;75.8890205622;
105;10;56.9000015259;110.383033752;21;106.448401093;8;26.5;82.1424713135;12;76.2437742949;
106;10;57.9000015259;112.772247314;21;107.404069543;8;26.5;84.1706390381;14;76.5878610611;
107;11;59.9000015259;111.152275085;21;129.348328829;7;25.5;67.198348999;15;55.9201254845;
