Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;4;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;4;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;9.5;10.0;4;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.7067136765;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.8240280151;9.3333568573;4;20.416779995;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.8240280151;9.6677980423;4;21.0226662159;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;20.8240280151;9.94955635071;4;21.5340260267;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.9002914429;10.1834592819;4;21.9622858763;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.9271316528;10.3752222061;4;22.3193571568;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;23.9546756744;10.5308046341;5;22.5548160076;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;24.9829177856;10.625;5;22.6030313969;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;26.0118465424;10.625;5;22.6523760557;1;15.7228336334;12.4808797836;5;25.0;
18;2;27.0414524078;10.625;5;22.7028282881;2;17.7228336334;12.6999998093;4;26.0;
19;2;27.6216964722;10.625;5;22.7543625832;2;19.625;12.5;4;26.0900000334;
20;2;27.6526184082;10.625;5;22.8069496155;2;19.8702507019;12.5;4;26.1871190071;
21;2;27.6841697693;10.625;5;22.8605561256;2;19.8921012878;12.5;6;26.2917383909;
22;2;27.7163333893;10.625;6;22.9151450396;2;19.9156417847;12.5;5;26.4042263031;
23;2;27.74908638;10.625;6;22.97067523;2;19.625;12.9212675095;6;26.5249304771;
24;2;27.7824058533;10.625;5;23.0271017551;2;19.9681091309;12.5;6;26.6541694403;
25;2;27.8162612915;10.625;5;23.0843759775;2;19.625;12.9962511063;8;26.7922235727;
26;2;27.8506259918;10.625;5;23.1424454451;2;19.625;13.0376672745;8;26.9393253326;
27;2;27.8854675293;10.625;5;23.2012542486;2;20.0613479614;12.5;8;27.0956480503;
28;2;27.920753479;10.625;5;23.2607431412;2;20.0965213776;12.5;8;27.261295557;
29;2;27.956445694;10.625;5;23.3208494186;2;19.625;13.1783885956;8;27.4362905025;
30;2;27.9925098419;10.625;5;23.3815076351;2;17.625;14.7181453705;8;27.6205644608;
31;2;28.0289039612;10.625;5;23.4426498413;2;16.625;15.8102817535;8;27.8139474392;
32;2;28.0655899048;10.625;5;23.5042052269;2;15.625;16.9069728851;8;28.016159296;
33;2;28.1025238037;10.625;6;23.5661010742;2;14.625;18.0080795288;8;28.2268030643;
34;2;28.1396598816;12.625;7;23.6282629967;2;14.0;19.113401413;8;28.445360899;
35;2;28.1769580841;14.625;7;23.6906147003;2;14.0;20.2226810455;8;28.6711919308;
36;2;28.2143688202;16.625;8;23.7530794144;2;14.0;21.3355960846;8;28.9035346508;
37;2;28.2518482208;18.625;8;23.8155794144;2;14.0;22.4517669678;8;29.141512394;
38;2;28.2893486023;20.625;9;23.878036499;2;14.0;23.5707569122;9;29.3841423988;
39;2;28.3268222809;20.625;8;23.940372467;2;14.0;24.6920719147;10;29.6303496361;
40;2;28.3642234802;20.625;9;24.0025100708;2;14.0;25.8151741028;10;29.8789830208;
41;3;28.401506424;20.625;9;24.0643725395;2;15.0;24.8151741028;11;30.1288366318;
42;3;28.4386234283;20.625;9;24.1258842945;2;15.0;23.8151741028;13;30.3786706924;
43;3;28.4755306244;20.625;9;24.186971426;2;15.0;23.5;13;30.6272368431;
44;3;28.5121822357;20.625;10;24.2475619316;2;15.26612854;24.5;13;30.8733024597;
45;3;28.548538208;20.625;10;24.3075861931;2;15.0;23.5;14;31.1156759262;
46;3;28.5845527649;20.625;10;24.3669772148;3;16.0;24.0;13;32.353228569;
47;3;28.6201858521;20.625;10;24.4256706238;4;16.0;26.0;10;38.4249161482;
48;3;28.6554031372;20.625;10;24.4836053848;4;18.0;25.5;10;38.9194154739;
49;4;28.6901626587;20.625;9;25.5407235622;4;18.0;29.0935592651;9;39.4087399244;
50;4;29.7244338989;21.625;9;25.6169710159;4;18.0;31.6593894958;10;39.8921341896;
51;4;30.7581825256;22.625;9;25.6924934387;4;19.0;30.8200912476;10;40.3690199852;
52;4;30.7913780212;23.625;10;25.7672377825;4;21.0;32.8200912476;11;40.8389900923;
53;5;30.8239936829;24.625;9;25.841154933;4;23.0881786346;34.2021141052;11;41.3017956018;
54;5;30.8560028076;25.625;9;25.9141995907;4;22.0;36.2021141052;12;41.7573289871;
55;5;30.8873825073;26.1759490967;9;25.9863299131;5;23.4363479614;38.2021141052;12;42.2056024075;
56;5;30.9181098938;26.1864051819;9;26.9537546635;5;25.0965213776;36.5;14;42.6467216015;
57;5;31.4859199524;26.5953826904;9;28.776088953;5;25.999370575;37.5;15;43.0808579922;
58;5;32.9665794373;27.9315338135;10;29.5601273775;6;23.625;40.5;14;43.5082206726;
59;5;34.370174408;29.2034835815;10;30.241781354;6;24.625;39.0901489258;14;43.929027319;
60;5;34.707988739;30.4208488464;10;30.8399744034;6;23.625;40.1842346191;15;44.3434784412;
61;5;34.9911422729;31.5931282043;10;31.1654236317;6;23.625;41.2726669312;15;44.7517297268;
62;5;35.1058578491;32.6257171631;10;31.4541372061;6;23.625;42.3556213379;15;45.1489961147;
63;5;35.1935348511;32.6366577148;11;31.7494205236;6;23.625;40.4332733154;15;45.4211919308;
64;6;35.2799720764;32.6476516724;10;33.0511567593;6;23.625;39.4749984741;16;45.6535346508;
65;6;34.2799720764;34.6586914062;10;33.4192060232;6;23.625;39.4749984741;16;45.891512394;
66;6;34.4000015259;36.6697769165;10;33.7963634729;6;23.625;39.4749984741;16;47.1341423988;
67;7;34.4000015259;38.2888755798;8;38.5666338205;5;22.625;35.4749984741;17;42.9199999571;
68;7;35.4000015259;40.3661193848;8;39.251589179;5;23.625;36.4749984741;17;43.1169109344;
69;7;36.4000015259;42.4415283203;9;39.9506983757;5;23.625;37.4749984741;18;43.3442704678;
70;8;36.4000015259;44.1801338196;8;40.662006259;5;23.625;38.4749984741;18;43.6058222055;
71;8;36.4000015259;43.8607292175;8;41.3833652735;5;23.625;39.4749984741;18;43.9054293633;
72;8;35.4000015259;45.3398094177;8;42.1124639511;6;23.625;39.4749984741;18;44.2469480038;
73;8;35.4000015259;45.3919906616;8;43.846862793;7;23.625;39.4749984741;17;44.6340510845;
74;8;34.4000015259;48.4457893372;9;44.5340328813;7;23.625;39.4749984741;17;45.0700027943;
75;8;36.4000015259;48.719909668;9;45.2263982296;7;23.625;39.4749984741;18;45.5573790073;
76;8;37.4000015259;49.8259048462;10;45.9208794236;7;23.625;39.4749984741;18;46.0977458954;
77;9;36.4000015259;49.8844604492;9;46.6144869328;7;23.625;39.4749984741;19;46.6913113594;
78;9;36.4000015259;50.9445304871;10;47.3043549657;8;23.625;39.4749984741;18;48.7616968155;
79;9;37.4000015259;52.4036941528;10;47.9877750874;8;23.8500003815;40.0621871948;17;50.6746883392;
80;9;36.4000015259;51.4518814087;10;48.6622249484;8;24.0255012512;41.5336227417;17;52.4375443459;
81;9;36.4000015259;51.5028877258;11;49.3245793581;8;24.1592674255;42.887260437;17;55.0410346985;
82;9;37.4000015259;53.556476593;12;49.9069131613;8;25.2593841553;45.1097412109;17;56.5078705549;
83;9;36.4000015259;53.6124343872;13;50.4779428244;8;27.2999992371;44.2000007629;17;58.819914341;
84;9;36.4000015259;54.6705360413;14;51.0359155536;8;27.2999992371;46.2000007629;18;60.1719721556;
85;9;37.4000015259;56.7305679321;14;51.5793176889;8;27.5499992371;49.2000007629;18;61.5909813643;
86;9;36.4000015259;56.792301178;14;52.1068734527;8;26.5499992371;52.34400177;18;62.9705293179;
87;9;36.7762565613;58.5074195862;17;52.6175421476;9;25.5499992371;54.4791297913;17;64.2904647589;
88;9;36.4000015259;60.9082794189;17;53.1105062962;9;24.5499992371;56.6055145264;18;65.5350697041;
89;9;36.4000015259;63.0001068115;18;53.5851613283;9;24.25;57.7233581543;18;66.6940040588;
90;9;35.4500007629;66.0931396484;18;54.041100204;9;24.25;58.8329124451;18;67.7624801397;
91;9;34.8000335693;68.7787246704;18;54.4780984521;9;23.25;57.9344863892;19;68.7407423258;
92;9;33.7950286865;71.8791427612;19;54.8099319935;9;24.0;58.0284233093;19;69.6163140535;
93;9;32.7905273438;74.9793319702;20;55.1168358326;9;25.0;58.0999984741;20;70.3412129879;
94;9;31.4500007629;78.4716186523;20;55.4135682583;9;23.0;57.0999984741;20;71.0033131838;
95;9;30.78282547;81.1781539917;21;55.6998024583;9;22.0;57.0999984741;21;71.4755710363;
96;9;29.4500007629;81.6608352661;21;55.9595320225;9;22.0;58.0100021362;21;71.9105149508;
97;10;28.7765903473;82.3624572754;20;65.0143766403;8;20.0;46.0;21;63.4212590456;
98;10;29.0499992371;84.8223724365;20;66.9495617151;8;20.0;47.0;22;63.7068431377;
99;10;30.7342453003;85.7498321533;21;68.9346169829;8;20.0;48.0;21;63.9995296001;
100;10;31.099319458;89.0659332275;21;70.940276444;8;20.0;49.0;21;64.2983751297;
101;10;31.4651966095;92.3910217285;22;72.9363315105;8;20.0;50.0;22;64.6023275852;
102;10;32.435333252;93.1810302734;25;75.8935565948;8;20.0;51.0;22;64.9102406502;
103;10;32.7718391418;96.5400085449;26;77.8455553651;8;20.0;53.0;21;65.2208895683;
104;10;33.2031936646;97.3989562988;26;79.7132032514;8;21.0;52.0;20;65.5329933167;
105;10;33.223815918;100.737808228;28;81.4797149897;8;20.0;51.0;21;65.8452355862;
106;10;35.2452697754;102.073883057;30;83.133836329;9;20.0;52.0;14;84.1562905312;
107;10;34.2675743103;105.404693604;30;84.6695927382;9;22.0;52.0;14;85.724848032;
108;10;36.2907447815;105.727920532;30;86.085624814;9;22.0;53.0;15;87.1351616383;
109;10;37.7718391418;107.67489624;31;87.3842926025;9;22.0;55.0;15;88.3788135052;
110;10;40.3397445679;108.343406677;34;88.5707213283;9;23.0;54.0;17;89.4589848518;
111;10;42.3656044006;109.63230896;36;89.6519048214;9;22.0;56.0;17;90.3872952461;
112;10;43.6476020813;110.906951904;36;90.6359443665;9;22.0;58.0;17;91.1803188324;
113;10;44.1772842407;112.922828674;38;91.4028042555;9;23.0;57.0;19;91.8565752506;
114;10;45.3098526001;114.200248718;39;92.0517562628;9;22.0;59.0;19;92.4343438148;
115;10;46.4262123108;115.038619995;41;92.6599627733;9;22.0;61.0;22;92.7089686394;
116;10;47.5278587341;115.26927948;41;93.1196614504;9;23.0;60.0;21;92.9490861893;
117;10;50.318523407;112.590835571;43;93.5269519091;9;22.0;62.0;21;93.1786437035;
118;10;50.3509483337;113.759048462;43;93.9194229841;9;22.0;64.0;21;93.3975131512;
119;11;50.5499992371;116.887886047;37;97.5553416014;8;21.0;58.0;22;90.2914676666;
120;11;53.8185958862;116.057907104;39;98.1077834368;8;20.0;60.0;22;90.4331302643;
121;11;53.8537940979;119.18989563;43;98.6318268776;8;20.0;61.5999984741;22;90.5652666092;
122;11;52.9500007629;123.296867371;43;99.051125288;8;21.0;61.0;22;90.6881551743;
123;11;52.9268608093;123.274375916;43;99.4762284756;8;22.0;61.0;23;90.8021306992;
124;11;52.9646835327;124.385719299;46;99.9060111046;8;23.0;61.0;23;90.9075689316;
125;11;54.0033302307;125.498146057;47;100.339300036;8;24.0;60.2000007629;24;91.0;
126;11;53.0427703857;124.611366272;47;100.774883628;8;25.0;59.2000007629;24;91.0;
127;12;53.0829734802;124.725112915;46;101.211526394;8;26.0;58.2000007629;24;91.0;
