Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;4;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
6;1;13.8999996185;8.625;5;17.25;2;9.0;10.1999998093;3;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;2;9.72500038147;10.0;3;21.0900000334;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;9.74524974823;10.0;3;21.5980186462;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;9.85955429077;10.1999998093;3;22.0418490171;
10;2;16.8000278473;9.3333568573;4;20.3355960846;2;9.95941543579;10.3632001877;3;22.4332156181;
11;2;18.8000278473;9.6677980423;4;20.9566127062;2;10.0474739075;10.4951858521;3;23.6659361124;
12;2;20.8000278473;9.94955635071;4;21.4846167564;2;10.3248357773;11.0209560394;4;24.7393633127;
13;2;21.8706474304;10.1834592819;4;21.9310947657;2;12.1334619522;11.4571752548;4;25.6686143875;
14;2;22.908416748;10.3752222061;4;22.3080141544;2;14.1334609985;11.8107032776;4;26.4751701355;
15;2;23.2000274658;10.7800855637;4;22.5650019646;2;16.1334609985;12.0916318893;4;27.1828548908;
16;2;24.2000274658;11.0195007324;4;22.6364723444;2;17.2988891602;12.3113050461;4;27.8148901463;
17;2;25.2000274658;11.0409412384;4;22.7108361721;2;18.3647880554;12.4808797836;4;28.1711652279;
18;2;26.2000274658;11.0632505417;4;22.78810215;2;19.4363460541;12.5;4;28.5145654678;
19;2;26.75;11.0864305496;4;22.8682664633;2;20.4157772064;12.5;4;28.8830828667;
20;2;26.75;11.1104803085;4;22.9513115883;2;20.4986934662;12.5;4;29.2759313583;
21;2;26.75;11.1353931427;5;23.0372054577;2;19.625;13.5;6;29.6917257309;
22;2;26.75;11.1611614227;5;23.1259007454;2;20.625;12.5;6;30.1284441948;
23;2;26.75;11.5629501343;5;23.2173340321;2;20.7789001465;12.5;7;30.5834169388;
24;2;26.75;11.6086673737;5;23.3114249706;2;20.881269455;12.5;7;31.0533499718;
25;2;24.75;12.6557121277;5;23.4080765247;2;20.9870033264;12.5;7;31.5343885422;
26;3;25.75;11.70403862;4;23.5071737766;2;19.625;13.5;7;32.0222206116;
27;3;23.75;11.625;4;23.6085846424;2;19.625;14.5;9;32.5122156143;
28;3;24.75;11.625;4;23.7121598721;2;19.625;14.7536649704;9;32.9995918274;
29;3;25.75;11.8560800552;4;23.8177332878;2;20.625;12.7536649704;9;33.4795999527;
30;3;23.75;12.9088668823;5;23.9251227379;2;19.5329093933;13.5;10;33.9477081299;
31;4;24.75;11.9625616074;4;24.0341308117;2;18.6382331848;14.5;10;34.399772644;
32;4;25.75;12.0170650482;4;24.1445457935;2;17.7399482727;15.5;10;34.8321838379;
33;4;23.75;13.0722732544;4;24.2561435699;2;16.8372421265;16.5;10;35.2419710159;
34;4;24.75;12.128071785;4;24.3686892986;3;16.3044433594;17.5;8;48.3768672943;
35;4;25.75;12.1843442917;4;24.4819386005;3;15.3044433594;19.5;8;49.3728256226;
36;4;23.75;13.2409696579;4;25.5956401825;3;16.0;21.5;8;50.2880277634;
37;4;25.75;16.2409687042;4;25.8145377636;3;17.0;23.5;8;51.1196165085;
38;4;27.75;19.2409687042;4;26.0432373285;3;18.0;25.5;9;51.8674688339;
39;4;28.75;22.2409687042;5;26.2821538448;3;19.0;27.5;9;52.5337638855;
40;4;28.75;24.625;5;26.5316958427;3;20.0;29.5;9;53.1224708557;
41;4;28.75;25.625;5;26.7922536135;3;21.0;30.6860141754;11;53.6388225555;
42;5;28.75;25.625;4;27.0641855001;3;23.0;28.7867202759;11;54.0888299942;
43;5;28.75;25.625;4;27.3478006124;3;23.0;29.8764038086;11;54.4788694382;
44;5;28.75;25.625;4;27.6433403492;3;23.4551544189;30.9559307098;11;54.75;
45;5;28.75;25.625;5;28.9509570599;3;24.5375003815;29.0;11;54.75;
46;6;29.75;26.625;3;29.3756895065;3;24.5375003815;29.5;10;54.75;
47;6;30.75;27.625;3;29.8223060369;3;25.5375003815;31.5;10;54.75;
48;6;30.75;28.625;3;30.2912242413;3;26.4624996185;33.5;12;54.75;
49;6;30.75;29.625;3;31.7826704979;3;26.4624996185;35.5;12;54.75;
50;6;31.75;31.625;3;32.326646924;4;26.4624996185;37.5;12;54.75;
51;6;32.75;32.625;4;32.8934916258;5;26.4624996185;38.5;10;64.75;
52;6;32.75;33.625;3;33.4826618433;5;27.4624996185;40.5;10;65.1499996185;
53;6;32.75;34.625;3;35.093307972;5;27.4624996185;40.5;11;65.5243997574;
54;6;33.75;36.625;4;35.7442594767;5;27.4624996185;41.5;12;65.8719387054;
