Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0299999714;1;9.0;10.0;5;20.0;
5;2;10.3090000153;10.0;4;21.0605909824;1;9.0;10.0;5;20.0;
6;2;11.3181772232;10.0;4;21.091766119;1;10.0;10.0;5;20.0;
7;2;11.3275299072;10.0;4;21.534434557;1;11.0;10.0;5;20.0;
8;2;11.4603300095;10.1999998093;4;21.9046876431;1;11.0;10.0;5;20.3999996185;
9;2;11.5714063644;10.3632001877;4;22.2136896849;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;11.6641073227;10.4951858521;4;23.3236640692;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;11.9970989227;11.0209560394;4;24.2565786839;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;13.9970989227;11.4571752548;4;25.0261526108;2;11.6125736237;11.2209558487;4;23.9143505096;
13;2;15.9970989227;11.8107032776;5;25.6525614262;2;14.2971115112;11.4571752548;4;24.6514065266;
14;2;17.0533638;12.0916318893;4;26.1584771872;2;16.2971115112;11.8107032776;4;25.2438547611;
15;2;18.0733337402;12.3113050461;4;26.5661897659;2;17.6152877808;12.0916318893;4;25.7143762112;
16;2;19.0939025879;12.4808797836;4;26.6749540567;2;18.6246414185;12.3113050461;4;26.0852768421;
17;2;20.1150588989;12.5;4;26.7473965883;2;19.6341667175;12.4808797836;4;26.1558350325;
18;2;21.1367931366;12.5;4;26.8217064142;2;20.6438617706;12.5;4;26.1887089014;
19;2;22.0465126038;12.5;5;26.8978226185;2;21.6537246704;12.5;4;26.2221269608;
20;2;22.0693473816;12.5;5;26.9756746292;2;21.8666381836;12.5;4;26.2560760975;
21;2;22.0927028656;12.5;5;27.0551822186;2;21.8768234253;12.5;3;26.2905418873;
22;2;22.1165542603;12.5;5;27.1362555027;2;21.5;12.5;5;26.3255085945;
23;2;22.14087677;12.5;5;27.2187950611;2;21.5;12.5;5;26.3609591722;
24;3;22.16563797;12.5;4;27.3026921749;2;21.5;12.5;6;26.3968753815;
25;3;22.1908073425;12.5;5;27.3878297806;3;21.5;12.5;5;26.4332377911;
26;3;22.2163486481;12.5;5;27.4740822315;3;21.5;12.5;6;26.4700255394;
27;3;20.242225647;13.5;5;27.5613162518;3;21.5;12.5;6;26.5072168112;
28;3;19.2683944702;14.5;4;27.6493918896;3;21.5;12.5;6;26.5447884798;
29;4;18.2948169708;15.5;3;27.7381625175;3;21.5;12.5;7;26.5827163458;
30;4;17.3214492798;16.5;3;27.8274769783;3;19.5;13.5;7;26.6209751368;
31;4;16.3482437134;17.5;3;28.9171793461;3;18.5;14.5;7;26.6595385075;
32;4;16.3751525879;18.5;3;29.1371108294;3;17.5;15.5;6;26.6983793974;
33;4;16.9021339417;19.5;3;29.3725413084;3;16.5;16.5;6;26.7374696732;
34;4;17.3117637634;20.5;4;29.6247401237;3;15.5;17.5;6;26.7767804861;
35;4;17.3874206543;21.5;4;29.895001173;3;14.5;18.5;6;26.8162822723;
